OID|DESCRIPTION|BOOK_VALUE|RPT_ID
4052|Prepaid Expenses|49260|277547
4053|Security Deposit|8740|277547
4103|Prepaid Insurance|251|278045
2666|NONE|0|272419
1510|Employee Expense Advance|8500|268312
1509|ABC Deposit of Hard Money'-U.F.C.W. International|-4105|268312
1513|Utility Deposit|440|268312
1512|Accrued Interest|359|268312
1511|Prepaid Expense|2252|268312
655|SHIRTS FOR RESALE AND GIVEAWAY (ESTIMATED).|18960|249930
1077|DEPOSITS|600|261388
1100|SECURITY DEPOSITS|1838|261518
1102|EXCHANGES|3485|261518
1101|PAYROLL WITHHOLDINGS|3538|261518
5333|Prepaid Insurance|5052|298951
2564|Worker's CompensationDeposit for Ohio Employer|116|272291
3782|RENT DEPOSIT|676|275150
4066|Travel Expenses Advanced|3796|277778
4069|Worker's Compensation Deposit|3819|277778
4068|Lease Deposit|1431|277778
4067|Capitalized Lease Equipment Deposit|1985|277778
3254|SECURITY DEPOSITS|9247|273619
2913|None|0|273045
4666|Prepaid insurance|3743|292874
4667|Prepaid expenses|1753|292874
1843|SECURITY DEPOSITS|4500|270355
3333|None|0|273696
1671|Interest Receivable|5520|269443
1673|Membership Dues Receivable|131445|269443
1672|Deposits|248|269443
3149|NONE|0|273360
95|Deposits|444|246908
4756|PREPAID TAXES|1626|293269
2026|UAW LOCAL 2488 UNION LABEL COMMITTEE MERCHANDISE|3685|271034
2027|US POSTAL SERVICE BULK MAILING ACCOUNT|3303|271034
7228|SECURITY DEPOSITS|9882|308593
4106|Inventory of Supplies for Resale|11670|278101
4040|UTILITY DEPOSIT|990|277316
4041|RENT DEPOSIT|16665|277316
266|INDUSTRY ADVANCEMENT FUND|168168|248369
269|SCHOLARSHIP FUND|437|248369
268|VACATION FUND|2626|248369
267|LMCC FUND|23508|248369
4998|Prepaid Stamps|39048|296649
5001|Security Deposits on Lease|550|296649
5000|NSF Check for Collection|10|296649
4999|Petty Cash|200|296649
1057|US Saving Bond|100|261196
11496|Accrued interest receivable|7727|329649
3836|NONE|0|275542
4443|Prepaid expenses|15787|285779
4444|Security deposits|10716|285779
2259|Prepaid Expenses|71821|271404
355|Prepaid Expenses|10082|248601
356|Security Deposits|2600|248601
4323|MERCHANDISE & SUPPLIES FOR RESALE TO MEMBERS|19193|282279
1297|Security Deposit|10000|264101
1300|Payroll Exchange|1002|264101
1299|Movie Passes|1200|264101
1298|Deposit on Building|81619|264101
3695|Security Deposits|49600|274426
1641|SHIRTS,JACKETS FOR DISPLAY CASE TO ORDER FROM.|1482|269295
3781|none|0|275148
2949|Security deposits|2852|273081
1753|Deposit on 2006 member picnic|23320|269921
2748|PREPAID EXPENSES|4007|272794
1340|Deposits|2269|266119
1994|Burial Plots|233|270980
440|INTEREST RECEIVABLE|10175|248777
443|DEPOSITS|618|248777
442|INVENTORY|8757|248777
441|PREPAID EXPENSES|4452|248777
4301|Prepaid Expenses|10000|281915
3913|Due from Officers|900|275920
11302|Prepaid Health Insurance|1904|327637
4816|PREPAID iNSURANCE|1142|293778
4959|OTHER ASSET|4256|296009
2456|Restricted Cash- Contractor bonds|265509|271965
2457|Security deposit|2000|271965
4300|PREPAID STATE WITHHOLDING TAXES|140|281913
828|STATE FUND REFUNDABLE DEPOSIT|131|254595
829|INVENTORY OF HAT, TSHIRTS, ETC.|2140|254595
3786|NONE|0|275279
4555|Prepaid Expenses|14588|290818
4557|Security Deposit - Office Rental|1650|290818
4556|Accrued Interest Receivable - Banks|3128|290818
13960|Deposit Office Supplies|1300|343192
6035|SECURITY DEPOSIT|4368|300943
3687|Office Lease Deposit|13430|274291
3688|Prepaid Expenses|5295|274291
216|Prepaid Expense|4923|248143
217|Security Deposit|100|248143
1222|Prepaid expense|38902|262215
1206|PREPAID EXPENSES|11641|262079
1207|FUNDS HELD BY INTERNATIONAL UNION|15301|262079
7022|NET ASSETS OF SUBSIDIARY 4 COURT SQUARE CORP.|406242|307655
7025|SECURITY DEPOSIT - POSTAGE|7157|307655
7024|PREPAID EXPENSES|15707|307655
7023|MARKET VALUE ADJUSTMENT|382956|307655
3041|SECURITY DEPOSITS|5150|273164
3044|PREPAID RENT|1210|273164
3043|PREPAID POSTAGE|1400|273164
3042|PREPAID INSURANCE|1733|273164
4209|PREPAID RENT|4436|280080
3610|Prepaid Expenses|10099|273933
3611|Deposits|187|273933
4674|SECURITY DEPOSITS|4140|292879
1332|OFFICE RENT SECURITY DEPOSIT|22094|265768
2204|Deposits|4500|271242
2801|Dues Receivable|125000|272854
2804|Due from PAC Fund|13016|272854
2803|Exchange|2839|272854
2802|Accrued Interest Receivable|1875|272854
4133|Deposits - United Parcel Service|150|278471
4136|Prepaid Rent (Mark Wilson for Utah Office)|1000|278471
4135|Prepaid Officer Payroll (January 2006)|23635|278471
4134|Deposits - AT & T|400|278471
545|RENT SECURITY DEPOSIT|1047|249220
1136|PREPAID INSURANCE|19090|261714
1138|DEPOSITS|1158|261714
1137|PREPAID EXPENSE|13500|261714
9362|PREPAID EXPENSES|21095|313659
9364|DEPOSIT RENT|23442|313659
9363|PREPAID INSURANCE|13550|313659
4006|None|0|276773
4268|Pre-paid Expense|41|281551
925|SPECIAL EVENT SALE ITEMS|309411|258833
926|PREPAID EXPENSES|209231|258833
1685|PREPAID EXPENSES|50544|269521
3282|Deposit - Prepaid VISA|5055|273628
4049|PREPAID INSURANCE|47725|277325
921|Prepaid Expenses|15662|258601
516|RENT DEPOSIT|615|248989
413|N/A|0|248731
3064|Prepaids|2331|273179
814|PREPAID EXPENSES|3611|254084
3236|DEPOSITS|2792|273558
3237|MISCELLANEOUS RECEIVABLE|3600|273558
5020|DEPOSITS|125|296851
5022|PREPAID EXPENSES|2859|296851
5021|DUES RECEIVABLE|19216|296851
336|REFUNDABLE DEPOSITS|12772|248546
1325|Security Deposit-Rent|7005|265640
1326|LaborPower Software Deposit|13187|265640
3906|SECURITY DEPOSITS|1825|275896
3907|PREPAID EXPENSES|1398|275896
3210|DUE FROM LIFE BENEFIT PLAN|1468|273460
3211|DUE FROM RWWP|25000|273460
2882|SECURITY DEPOSIT|1000|273012
3383|deposit on Workers Compensation Policy|1000|273746
3382|prepaid expenses|84298|273746
3704|PREPAID EXPENSES|13365|274443
3705|INVESTEMENT IN MSEA BUILDING CORPORATION|121631|274443
4143|PREPAID EXPENSES|3375|278597
4145|EXCHANGES|2938|278597
4144|SECURITY DEPOSITS|8237|278597
607|None|0|249531
4269|Prepaid Expenses|11322|281554
4271|Dues Receivable|608177|281554
4270|Deposits|7019|281554
3334|Accrued interest|6117|273697
3336|Security deposit|200|273697
3335|Prepaid expenses|2606|273697
536|Meeting Deposits|65681|249039
543|Prepaid Insurance|175630|249039
542|Prepaid Maintenance|679|249039
541|Prepaid Rent|24756|249039
540|Prepaid Meeting Expenses|78859|249039
539|Prepaid Postage and Paper|303315|249039
538|Due from Education Fund|60992|249039
537|Other Deposits|12559|249039
5545|PREPAID EXPENSES|1698992|299339
5547|DEFERRED RENT|277274|299339
5546|DEFERRED EXPENSES - NET|489499|299339
2667|Inventories|466130|272485
2672|Payroll Withholdings|154|272485
2671|LOEPF Contra Acct-Sub Union Dues|361857|272485
2670|Security and Other Deposits|133911|272485
2669|Prepaid Operating Expenses|277597|272485
2668|Prepaid Insurance|151410|272485
3200|Pension Intangible Asset|871766|273453
3197|Accrued Interest Receivable|154562|273453
3199|Prepaid Expenses|248182|273453
3198|Due from Related Funds|177836|273453
10660|Utility deposits|1300|316438
10662|Stock - single shares for research, not investment|3518|316438
10661|Headquarters lease deposits|6840|316438
3283|DEPOSITS - RENT|1795|273632
3287|DEPOSIT - SOFTWARE|50000|273632
3286|SOFTWARE LICENSES, NET|171429|273632
3285|PREPAID SUPPLIES|1495|273632
3284|PREPAID EXPENSES - 2006 ANNUITIES|1343|273632
226|EXPENSE ADVANCES|2500|248178
227|PREPAID EXPENSES|5588|248178
4601|SECURITY DEPOSIT|6627|291800
4458|Inventory- training materials|509152|286019
4460|Inventory-office supplies|135661|286019
4459|Inventory- promotional materials|114637|286019
2660|SECURITY DEPOSIT FOR REGIONAL OFFICE LEASES|20077|272417
2664|SECURITY DEPOSITS- OTHER|16301|272417
2663|POSTAGE DEPOSITS|133501|272417
2662|DEFERRED LEASING COST|429603|272417
2661|SUPPLIES INVENTORY|443816|272417
566|SECURITY DEPOSITS|7087|249327
570|PREPAID CONVENTION EXPENSES|1828|249327
569|PREPAID EXPENSES ON BEHALF OF LOCALS|19991|249327
568|PREPAID POSTAGE|8986|249327
567|BONDING FEES DUE FROM LOCALS|458|249327
1601|ESCROW DEPOSITS|1067|269135
1605|DUE FROM THE INTERNATIONAL RELIEF FUND|1798|269135
1604|DUE FROM THE CAREER CENTER|118723|269135
1603|PREPAID POSTAGE|2039|269135
1602|SECURITY DEPOSITS|53958|269135
3093|SECURITY DEPOSITS|29543|273199
3449|SUPPLIES INVENTORY|314190|273780
3452|INTANGIBLE PENSION ASSET|1140689|273780
3451|PREPAID INSURANCE EXPENSE|107192|273780
3450|CASH SURRENDER VALUE OF LIFE INSURANCE POLICIES|1130085|273780
576|DISASTER FUND - ESCROW ACCOUNT|43035|249382
579|DUE FROM TENANTS|1097|249382
578|SPEEDPASS DEPOSIT|6588|249382
577|BROTHERHOOD TRAVEL - ESCROW ACCOUNT|35296|249382
1890|Inventory|34935|270470
1892|Rent Deposit|10414|270470
1891|Prepaid Expense|30751|270470
3851|Accrued Interest|237132|275590
3859|Utility Deposit|8450|275590
3858|Capitalized leasing costs|179419|275590
3857|Assets held by insurance company|4225192|275590
3856|Prepaid maintenance|1093382|275590
3855|Prepaid property tax|18434|275590
3854|Prepaid leasing commissions|7886261|275590
3853|Prepaid insurance|181150|275590
3852|Inventory|351443|275590
5183|Accrued income for Payroll deductions and taxes|4033|298387
5185|Deposit with United Airlines|425|298387
5184|Accrued investment income|475|298387
4876|Accrued Dividends & Interest for Marketable Sec|603808|294640
4886|Prepaid Other|4666|294640
4885|Prepaid Cafeteria Stock|4429|294640
4884|Prepaid Taxes|46658|294640
4883|Prepaid Postage|275358|294640
4882|Prepaid Maintenance|151115|294640
4881|Prepaid Insurance|99941|294640
4880|Collateral Available For Securities Lending|19504898|294640
4879|Deposit|1025365|294640
4878|Inventory - Supplies For Resale|587058|294640
4877|Allowance For Doubtful Accounts|-810354|294640
3974|Accrued Interest and Dividends Receivable|1100758|276444
3978|Restricted Investment Held in Escrow|324191|276444
3986|Capitalized Software Costs|482021|276444
3985|Local Union Refunds Originally Voided but Cashed|13952|276444
3984|Licenses|5000|276444
3983|Deposits|370981|276444
3982|Retiree Supplemental Fund|521328|276444
3981|Prepaid Expenses, Deferred Charges and Other Costs|1328698|276444
3980|Life Insurance Cash Value|3931922|276444
3979|Travel Advances|103959|276444
3977|District Offices-Imprest Revolving and Org. Funds|724485|276444
3976|Intangible Asset-Unamortized Prior Service Cost|7402700|276444
3975|Deferred Compensation-457 Plan|3992351|276444
3816|ADVANCE TO TRAINING PROGRAM|5500|275523
3817|WORKERS' COMPENSATION DEPOSITS|1000|275523
2473|Security Deposits|37340|271977
2474|Other Deposit|1509|271977
6323|DEPOSITS-RENT|82711|302940
6331|INVENTORY-UNION SHOP|237040|302940
6330|ALLOWANCE FOR DOUBTFUL LOANS RECEIVABLE|-1060637|302940
6329|ALLOWANCE FOR DOUBTFUL ACCOUNTS RECEIVABLE|-450000|302940
6328|DEPOSITS-MEETINGS|17690|302940
6327|SUBSIDY|60000|302940
6326|ADVANCE TO PENSION PLAN, TO BE DEDUCTED FROM|0|302940
6325|PREPAID JULY 2005 CONVENTION EXPENSES|654451|302940
6324|TRAVEL ADVANCES|18992|302940
2045|PREPAID INSURANCE AND POSTAGE|267010|271065
2048|DUE FROM STAFF PENSION FUND|13867|271065
2047|SECURITY DEPOSITS|146721|271065
2046|INVENTORY|3011896|271065
641|DEPOSITS|12105|249717
644|STANDING OFFICER TRAVEL ADVANCES|2000|249717
643|PREPAID LOAN COSTS|48538|249717
642|INVENTORY|12478|249717
552|PREPAID EXPENSES|482590|249256
559|GUARANTEED PAYMENTS DUE FROM IBEW HQ BLDG LLC|7342324|249256
558|CASH COLLATERAL HELD FOR SECURITIES ON LOAN|36821079|249256
557|POSTAGE DEPOSIT|149000|249256
556|HOMES ON RELOCATION|121022|249256
555|DUE FROM BROKER FOR SECURITIES PENDING SETTLEMENT|1869417|249256
554|DUE FROM AFFILIATIES|1174857|249256
553|INVENTORY OF MERCHANDISE AND OFFICE SUPPLIES|1238687|249256
835|Prepaid Expenses|3044|254661
836|Deposit|415|254661
38265|Prepaid Insurance|1221|463447
38266|Security Deposits|735|463447
2982|Market Value Reserves|691647|273116
2985|Due from LIUNA Death Benefit Fund|239069|273116
2984|Due from LIUNA Travel (subsidiary organization)|129529|273116
2983|Deposits|86629|273116
1996|Rent Abatement|2750|270984
1995|Prepaid Rent|15717|270984
1998|Inventory Supplies for Resale|10000|270984
1997|Deposits|3000|270984
329|Deferred Compensation Annuity|1363225|248535
331|Prepaid Insurance|99628|248535
330|Security Deposit|14685|248535
2938|Prepaid Expenses and Deposits|1603432|273069
2939|Funds Held for Others|3791|273069
2704|Prepaid insurance|727|272674
4178|BLACK LAKE FAMILY EDUCATION CENTER - ONAWAY, MI|27256323|279426
4179|SUPPLIES FOR RESALE|1036591|279426
2818|PREPAID EXPENSES|10069|272871
2820|DUE FROM AFFILIATED ORGANIZATION|5973|272871
2819|SECURITY DEPOSITS|953|272871
6092|Accrued investment income|1713957|301402
6093|Prepaid ins, taxes, other exp.|328517|301402
397|SUPPLIES INVENTORY|30000|248709
400|LOCAL UNION DUES UNDERPAYMENT|76469|248709
399|PREPAID POSTAGE|50217|248709
398|CONVENTION DEPOSITS|2225|248709
2413|Deposits|178164|271791
6867|PREPAID RENT|5634|306510
6866|PREPAID AIRFARE|44752|306510
6870|SIGNALMAN'S STORE INVENTORY|55628|306510
6869|PREPAID INSURANCE|4930|306510
6868|SECURITY DEPOSIT|2797|306510
38260|Prepaid expenses|229241|463434
38263|Intangible pension asset|492736|463434
38262|Due from other funds|407068|463434
38261|Protested checks|55598|463434
3825|COMMERCIAL DEPOSITS|1529251|275535
3831|PREPAID POSTAGE|65000|275535
3830|PREPAID PENSION|1182563|275535
3829|PREPAID OTHER|284275|275535
3828|PREPAID INSURANCE|803191|275535
3827|LONG TERM DEPOSITS|149293|275535
3826|HOTEL DEPOSITS|29675|275535
2742|SECURITY DEPOSIT|12925|272773
4659|PREPAID INSURANCE|9305|292826
3440|PREPAID INSURANCE|109108|273776
3446|DEPOSITS|8140|273776
3445|PREPAID MANPOWER EXPENSES|14238|273776
3444|PREPAID PROPERTY TAX|9762|273776
3443|PREPAID OFFICE EQUIPMENT MAINTENANCE|10802|273776
3442|PREPAID REAL ESTATE TAX|33838|273776
3441|PROVIDENT INSURANCE DEPOSIT|901000|273776
366|PREPAID PENSION COSTS AND INTANGIBLE ASSET|2534147|248665
368|DEPOSITS|22065|248665
367|PREPAID EXPENSES|83991|248665
1318|PREPAID INSURANCE|61171|265307
1321|DUE FROM GMP LU# 306|6347|265307
1320|PREPAID CONVENTION COST|18341|265307
1319|PREPAID REAL ESTATE TAXES|24018|265307
6595|SUPPLY INVENTORY|49770|304171
6599|PREPAID PENSION|6736|304171
6598|PREPAID POSTAGE|1695|304171
6597|PREPAID INSURANCE|25164|304171
6596|SC RENT DEPOSIT|1570|304171
2655|PREPAID EXPENSES|163696|272412
2656|SECURITY DEPOSITS|13131|272412
998|DUE FROM AFFILIATED LOCALS|58620|260130
1000|LEASE SECURITY DEPOSITS|8710|260130
999|DEPOSIT - WORKERS COMP FUND|15000|260130
1282|Due from Officers|90|263568
3171|Prepaid expenses|144040|273418
3174|Due from related organizations|1650915|273418
3173|Publication inventory|78777|273418
3172|Prepaid pension costs|605730|273418
2384|Supplies|113165|271706
2387|Travel Advances|81272|271706
2386|Deposits|333448|271706
2385|Prepaid|303530|271706
1345|PROMOTIONAL ITEMS|988|266310
1278|PREPAID EXPENSES|148170|263384
1280|DEFERRED CONVENTION EXPENSES|60015|263384
1279|SUPPLIES INVENTORY|458313|263384
3165|PREPAID INSURANCE|3832|273402
2870|Prepaid Health Insurance Premium|15012|272980
2873|Security Deposit|400|272980
2872|Prepaid Computer Maintenance|3187|272980
2871|Prepaid Insurance|14107|272980
4481|Prepaid Insurance|7562|286621
4483|Security Deposits|1275|286621
4482|Prepaid Expenses|2500|286621
6507|POTMASTER DEPOSIT|3000|303632
1703|Accrued investment income|11679|269611
1706|Prepaid expenses|96211|269611
1705|Security deposits|1215|269611
1704|Standing expense advances|4543|269611
1236|Prepaid expenses|290012|262374
1238|Deferred Pension cost|4735083|262374
1237|Resalable Union Supplies|116953|262374
46|Prepaid expenses|81557|243726
49|Travel advances|196354|243726
48|Intangible asset|214262|243726
47|Cash value of life insurance|3745129|243726
7067|Prepaid Expenses|29824|307934
7069|Allowance for Bad Debt|-20000|307934
7068|Inventory|123901|307934
3379|NONE|0|273742
6976|Inventory Computer Disks for Sale to Union Members|262|306964
6978|Oct. 2005 Payroll and Taxes Witheld in Sept. 2005|30140|306964
6977|Prepaid Insurance Premiums|7261|306964
860|PREPAID INSURANCE|2927|256057
861|INVENTORY-PLAYING CARDS|9670|256057
1005|Travel Advances/Deposits|245108|260525
1011|Deferred Comp - Officers|608012|260525
1010|Horace Mann Fund|18559|260525
1009|Prepaid Expenses|4095543|260525
1008|Professional Liabrary Inventory|346794|260525
1007|Postage Inventory|29002|260525
1006|Security Deposits|124848|260525
4916|DUE FROM AFFILIATE LABOR ORGANIZATIONS|44213|295290
4918|SECURITY DEPOSIT|5000|295290
4917|DUE FROM AFFILIATE TRUST FUND|5043|295290
970|Prepaid Employee Health Insurance|33885|259698
1290|Prepaid Expenses|220|263792
1293|Prepaid Legal Fees|360|263792
1292|Prepaid Calendar and Promotional Items|6469|263792
1291|Prepaid Convention - Deposit|500|263792
12884|PREPAID PER CAPITA|19685|336925
12887|SECURITY DEPOSITS|3095|336925
12886|PREPAID RENT|4606|336925
12885|PREPAID INSURANCE|13477|336925
4847|SECURITY DEPOSIT|1784|294286
2194|Prepaid Expenses|688918|271213
2196|Prepaid Leasing Costs|234569|271213
2195|Security Deposits|47554|271213
6837|401(A) ESCROW ACCOUNT|17846|306092
1023|Cash Value of Deferred Compensation|769381|260833
1026|Cash Surrender Value of Life Insurance Policy|106481|260833
1025|Deferred Rental Expenses|60963|260833
1024|Prepaid Expenses|272851|260833
12905|Prepaid Maintenance|1703|337017
12897|Accrued Interest|118490|337017
12904|Prepaid Interest|728|337017
12903|Prepaid Insurance|16687|337017
12902|Prepaid Postage|63864|337017
12901|Prepaid Travel|16016|337017
12900|Deposits|111816|337017
12899|Merchandise Inventory|72106|337017
12898|Income Tax Refund Receivable|84170|337017
12910|Prepaid Parking|155|337017
12909|Prepaid Lease Agreements|57878|337017
12908|Prepaid Meetings|14901|337017
12907|Prepaid Storage|1383|337017
12906|Prepaid Service Agreement|4000|337017
4562|PREPAID INSURANCE|32313|291198
4563|OTHER ASSETS|10778|291198
3729|Field Office Security Deposits|70678|274752
3730|Other Deposits|1162|274752
1530|PREPAID INSURANCE|4678|268534
10901|Interest and dividends|18165|320676
10903|Prepaid per capita stamps|184500|320676
10902|Prepaid expenses and others|44064|320676
4075|Investment in Spokane Teamsters Building Assoc.|1040707|277782
4379|Interest Receivable|2100|283350
4382|Payroll taxes Prepaid|353|283350
4381|Prepaid Expenses|500|283350
4380|Per Capita Tax Receivable|8700|283350
3588|NONE|0|273888
3230|DEPOSITS|850|273526
3232|DUE FROM RELATED FUNDS|66889|273526
3231|PREPAID INSURANCE|12930|273526
10778|NONE|0|317495
1684|PREPAID PAYROLL TAXES|820|269481
2751|NONE|0|272807
4474|NONE|0|286334
1862|DUE FROM AFFILIATES|187159|270418
4152|UNION HALL STOCK|210|278612
4154|FARMERS UNION STOCK|1055|278612
4153|LABOR TEMPLE STOCK|1000|278612
1815|Miscellaneous receivable|8821|270151
1817|Prepaid expenses|6239|270151
1816|Interest receivable|2689|270151
4947|ACCRUED PENSION COST|43110|295661
3088|Refundable back up withholding tax|64|273195
3089|Worker's compensation deposit|5434|273195
2706|UTILITY DEPOSITS|535|272689
1878|Industrial Insurance deposit|90|270451
2824|Security Deposit - Office Facilites|1900|272880
767|SECURITY DEPOSITS HELD BY OTHERS|3425|252760
732|N/A|0|252239
12798|SECURITY DEPOSITS|7799|336239
2556|NONE|0|272219
6164|DEPOSITS|200|301937
4938|UTILITY DEPOSIT|25|295475
3151|BUILDING CORP STOCK|700|273376
11575|Office Security Deposit|675|330495
2535|DUE FROM AFFILIATES|4150|272121
3902|SECURITY DEPOSIT|3069|275882
1341|PREPAID EXPENSES|24911|266132
911|PAYROLL TAXES RECEIVABLE|120|258509
4952|Due from affiliate labor organizations|82901|296002
4954|Security deposits|14265|296002
4953|Due from affiliate trust fund|36822|296002
4813|DEFERRED VACATION PAY|83601|293699
2182|WORKERS COMPENSATION DEPOSIT|87|271205
2422|PREPAID PAYROLL TAX|7899|271836
2424|RENTAL SECURITY DEPOSIT|2933|271836
2423|PREPAID INSURANCE|10172|271836
3150|PREPAID INTEREST|365|273372
2004|None|0|271007
5150|DEFERRED COMPENSATION FUNDED (403B)|81094|298048
5151|DEFERRED COMPENSATION UNFUNDED (403b)|1437|298048
4976|None|0|296253
3960|Due from Members|2200|276435
3962|Reimburseable expenses|2562|276435
3961|Merchandise Inventory|24082|276435
112|NONE|0|247301
800|EARNEST DEPOSIT ON PURCHASE OF LAND FOR|0|253881
806|DUE FROM RELATED LOCALS|105076|253881
805|DUE FROM RELATED APPRENTICE PROGRAM|7178|253881
804|LANDSCAPE DEPOSIT - CITY OF CHICAGO|31080|253881
803|PREPAID RENT|29019|253881
802|DEFERRED LOAN FEES - NET|22903|253881
801|DEVELOPMENT AND RELATED COSTS|411911|253881
2276|NONE|0|271431
11082|LEASE DEPOSIT|3000|323878
2626|DEFERRED INTEREST|2683|272369
6172|SECURITY DEPOSIT|3203|301988
4336|Security Deposit|1168|282506
6183|100% INVESTMENT IN TUNWORK CORP|143297|302218
6184|PREPAID EXPENSES|7492|302218
1686|PREPAID EXPENSES|9607|269522
2998|UTILITY DEPOSIT|50|273131
2999|PREPAID INSURANCE|2834|273131
1747|PREPAID EXPENSES|1792|269854
3672|BIBLES (157)|4082|274282
3673|RETIREMENT HATS (51)|829|274282
695|Prepaid per capita|350|251675
3595|PREPAID INTEREST|3068|273897
3596|PREPAID TAXES|52093|273897
3130|Prepaid Expenses|26436|273287
1437|Prepaid expenses|1571|267536
2248|ESCROW DEPOSIT - WORKERS COMP|11000|271377
2250|DUE FROM RELATED ORGANIZATIONS|122893|271377
2249|PAYROLL WITHHOLDING & OTHER|1283|271377
1522|Litigation Assets|263933|268506
2366|DEPOSITS|780|271688
4550|Inventory of supplies for resale|4000|290269
488|PREPAID DEPOSIT-VACATION FUND|160|248910
489|PRPAID DEPOSIT-PENSION|146|248910
548|DEPOSITS|36000|249253
551|SUBDIVISION IN PROGRESS|685425|249253
550|INVENTORY OF TRAINING BOOKS|6909|249253
549|ADVANCE TO OWL, INC.|100001|249253
694|None|0|251549
1039|LOAN AQUISITION COSTS|18193|260997
3387|Security Deposit - Pension Fund|6080|273749
883|WORKERS' COMPENSATION INSURANCE DEPOSIT|3477|256996
2014|BWC deposit|709|271018
2716|Security deposits|1450|272749
4850|12 BIBLES|261|294297
4851|HEAVENLY DIMENSIONS|513|294297
4757|Refundable Deposits|11844|293304
2036|WORKER'S COMPENSATION DEPOSIT|10255|271056
2486|BUILDING FUND ESCROW|50000|271998
1202|Prepaid Expenses|14640|262032
1203|Security Deposit|3900|262032
5097|RENT SECURITY DEPOSIT|15863|297574
5098|OTHER|900|297574
3766|NONE|0|275069
1335|Bibles (for memorials)|1682|265976
1336|Cookbooks for resale|930|265976
1041|SECURITY DEPOSITS|28753|260999
1043|EXCHANGES|68|260999
1042|PREPAID EXPENSES|13006|260999
318|RENT & UTILITY DEPOSITS|695|248497
426|NONE|0|248762
457|NONE|0|248867
519|NONE|0|248993
2620|Prepaid Expenses|973|272356
1273|NONE|0|263103
671|FEDERAL PAYROLL TAX DEPOSIT|2536|250371
1191|SECURITY RENT DEPOSIT ON OFFICE|350|261980
11762|CON-TRIB CLUB|3167|332173
2284|Deposit Auto Lease|1000|271444
2285|Due from 223 Realty Trust|672049|271444
764|12-31-04 NET ASSETS BOILERMAKERS  LOCAL #27 SUP...|76131|252599
1518|NONE|0|268457
4113|LOCAL 207 HOME ASSOCIATION|64940|278111
2595|Prepaid Expenses|4084|272322
2950|Memorial Bibles|604|273083
2956|UAW Lanyards|1867|273083
2955|UAW Flag Pins|2145|273083
2954|UAW T-Shirts|72|273083
2953|Return Postage Account - Deposit Balance|117|273083
2952|Express Mail Account - Deposit Balance|488|273083
2951|Bulk Mail Permit Account - Deposit Balance|2005|273083
4991|None|0|296580
2283|Accrued Interest|995|271441
1523|UTILITY DEPOSIT|350|268507
1524|PREPAID INSURANCE|1900|268507
304|PREPAID INSURANCE|1416|248453
305|COMPASS MASTERCARD|278|248453
3360|Interest Receivable|2966|273725
3361|Prepaid Insurance|10450|273725
1337|NONE|0|266077
197|ACCRUED INTEREST INCOME|7712|248104
198|PREPAID EXPENSES|12743|248104
3622|DEPOSIT ON AUTOMOBILE|1000|273969
3623|SECURITY DEPOSITS|75|273969
2993|DUE FROM RELATED ORGANIZATION|5239|273125
14562|PREPAID INSURANCE|1516|346228
134|PREPAID EXPENSES|8936|247530
135|DUE FROM BROKER|1167311|247530
1382|L&E BAD DUES CHECKS|13653|266908
1383|PAYROLL WITHHOLDINGS|1032|266908
3091|Utility security deposits|600|273197
3092|Worker's compensation deposit|2282|273197
4681|DUE FROM RELATED ORGANIZATIONS|160383|292886
4404|Prepaid travel expense|211|283575
3126|SECURITY DEPOSITS|1342|273275
3129|DUE FROM RELATED FUNDS|13815|273275
3128|PREPAID INTEREST|4334|273275
3127|PREPAID INSURANCE|2057|273275
2442|NONE|0|271932
5130|SECURITY BOND|60000|297871
503|Prepaid expenses|26925|248931
504|Prepaid insurance|151795|248931
4498|NONE|0|286696
3835|RENT DEPOSIT|3216|275541
3669|NONE|0|274272
2964|NONE|0|273091
2512|BIBLES|1334|272067
2629|Picinic Deposit|5000|272373
2631|Prepaid Payroll Taxes|283|272373
2630|Worker's Compensation Deposit|1278|272373
4014|133 BIBLES WERE PURCHASED DURING 2005 FOR $3,592.|0|276833
4023|THE NBV OF THE 15 WOMEN'S WATCHES IS:|1200|276833
4022|DURING 2005.|0|276833
4021|12/31/05.  NO NEW WOMENS WATCHES WERE PURCHASED|0|276833
4020|THERE WERE 15 WOMEN'S WATCHES REMAINING AS OF|0|276833
4019|THE NBV OF THE 84 MENS WATCHES IS:|4042|276833
4018|FOR $10,104. AT 12/31/05 84 MENS WATCHES REMAINED|0|276833
4017|210 MENS WATCHES WERE PURCHASED DURING 2005|0|276833
4016|THE NBV OF THE FIVE BIBLES IS:|135|276833
4015|AT 12/31/05 THERE WERE FIVE BIBLES REMAINING.|0|276833
765|pre paid insurance|418|252731
766|pre paid credit cards|2001|252731
493|DUE FROM PAC FUND|30169|248919
5059|PREPAID INSURANCE|8514|297122
4898|Mileage Control Account|-1401|294830
454|NONE|0|248825
4440|286 T-Shirts|2305|285741
4441|30 Bibiles|600|285741
38245|Security Deposit|2175|463319
4454|PREPAID EXPENSE|365|285872
2697|PREPAID INSURANCE|15424|272631
2698|DEPOSITS - LEASED PROPERTIES|5900|272631
2699|SECURITY DEPOSITS|250|272631
11745|DUE TO OTHER FUNDS|136|332093
4242|PREPAID EXPENSES|2000|281299
2332|DEPOSIT WORKERS COMPENSATION|148|271636
123|NONE|0|247477
