OID|DESCRIPTION|AMOUNT|RPT_ID
2036|PAYROLL TAXES|4155|262079
2035|PAYROLL DEDUCTIONS|592|262079
6861|PAYROLL LIABILITIES|7|277725
6863|PIERCE TRANSIT PAYABLE|10904|277725
6862|B/A DEFERRED WITHHOLDING|53|277725
11687|DEFERRED INCOME|94691|307655
5144|PER CAPITA PAYABLE|195146|273164
5147|OTHER PAYROLL WITHHOLDINGS|320|273164
5146|DUE TO JOINT ADMINISTRATION|3859|273164
5145|PAYROLL TAXES  WITHHELD|7120|273164
3210|ESCROW|1500|270545
3211|PAYROLL WITHHOLDINGS|3306|270545
7180|ACCRUED EXPENSES|6323|280080
7182|LAW SUIT PROCEEDS STILL DUE TO UNION WORKERS|30000|280080
7181|PAYROLL TAXES PAYABLE|27|280080
2282|SEIU LOCAL 1107 COPE FUND|8092|265768
3627|n/a|0|271242
4744|Per Capita Taxes Payable|39828|272854
4746|Accrued Expenses|45808|272854
4745|Due to Local 88 Promotion Fund|1017|272854
7041|Payroll Withholdings and Liabilities|2797|278471
6796|WITHHELD PAYROLL DEDUCTIONS|968|277132
6797|DUES PAYABLE - INTERNATIONAL UNION|39548|277132
920|WITHHELD BENEFITS|284|249220
921|DEFERRED COMPENSATION ACCOUNT|69340|249220
1899|PER CAPITA TAXES PAYABLE|96498|261714
1902|ACCRUED PAYROLL TAXES|7503|261714
1901|ACCRUED PAYROLL|2393|261714
1900|ACCRUED PAYROLL DEDUCTIONS|4100|261714
2968|PAYROLL WITHHOLDINGS PAYABLE|6372|269762
6764|Accrued Payroll Taxes|6889|276773
3072|Payroll taxes|4349|270098
7292|FICA/FED|439|281551
7294|Capital Lease - copier|7962|281551
7293|Unemployment/FUTA|36|281551
1535|CONSIGNMENT PAYABLE|413173|258833
1540|INSURANCE PREMIUMS PAYABLE|354393|258833
1539|ACCRUED VACATION|699887|258833
1538|ACCRUED SALARIES|55266|258833
1537|DEPOSIT LIABILITIES|4499|258833
1536|TRANSMITTAL LIABILITIES|180393|258833
5518|PAYROLL TAXES PAYABLE|1324|273628
5519|CREDIT CARDS PAYABLE|520|273628
6830|PER CAPITA EXPENSES FOR OCTOBER, NOVEMBER & DECEM|108044|277325
6831|INVESTMENT FEES|4779|277325
1527|Dues Collected to be Remitted|79487|258601
1529|Cafeteria Plan Funds|3362|258601
1528|Accrued Salaries|168714|258601
751|EMPLOYEE WITHHOLDINGS|68222|248731
1289|None-all cash funds transfered to Council 5|0|252282
5186|VACATION PAYABLE|15077|273179
1363|ACCRUED PAYROLL TAXES|1282|254084
5441|PAYROLL TAXES PAYABLE|1044|273558
5444|VISA PAYABLE|3054|273558
5443|CONSTRUCTION CONTRACT PAYABLE|12006|273558
5442|VACATION WITHHOLDING PAYABLE|8460|273558
1974|PAYROLL WITHOLDINGS|1387|261787
8400|ACCRUED WAGES|1858|296851
8403|WORKERS COMPENSATION PAYABLE|3559|296851
8402|ACCRUED VACATION|5618|296851
8401|ACCRUED PAYROLL TAXES|239|296851
635|DAMAGE DEPOSITS|1200|248546
636|AMOUNTS DUE OTHERS|11612|248546
6579|ACCRUED EXPENSES|1038|275896
6580|CREDIT CARD CHARGES PAYABLE|7481|275896
5391|40K PLAN WITHHELD|1096|273460
4881|PAYROLL TAXES|7613|273012
4882|DUE TO TARGET FUND|454|273012
4754|FICA-OASDI|1482|272869
4776|Leukemia Donations|865|272869
4775|Leukemia Fund|6549|272869
4774|H&W 125|1553|272869
4773|FUTA|191|272869
4772|MO Unemployment|97|272869
4771|Employer FICA-HI|461|272869
4770|Employer FICA-OSADI|1483|272869
4769|Employer Tax SUI|11|272869
4768|Oklahoma Withholding|595|272869
4767|Employer 401(K) match|214|272869
4766|Kansas SUTA|804|272869
4765|Kansas|786|272869
4764|Charitable Withholdings|1126|272869
4763|Supplemental Life Insurance|91|272869
4762|Dues|1269|272869
4761|OPEIU|167|272869
4760|401(K)|5514|272869
4759|Inter. Pension|5683|272869
4758|City of KC|1021|272869
4757|MO State|6480|272869
4756|Federal Taxes|3976|272869
4755|FICA-HI|457|272869
5652|contingent liabilities for UPL's and misc|54718|273746
5660|accrued post retirement benefit|3322281|273746
5659|accrued payroll taxes on accrued sick and vacation|120917|273746
5658|accrued payroll|88726|273746
5657|accrued sick and vacation|1400801|273746
5656|accrued expense|65333|273746
5655|Xerox lease|33451|273746
5654|Inter-tel lease|110125|273746
5653|Gordon Flesch lease|158736|273746
8273|PAYROLL LIABILITIES|300|295619
6168|CHAPTER ALLOTMENTS|66267|274443
6170|ACCRUED VACATION LEAVE|134185|274443
6169|ACCRUED EXPENSES AND WITHHOLDING|35707|274443
7046|NONE|0|278597
1030|Payroll Taxes withheld|2051|249531
7298|Accrued Vacation|314082|281554
7296|Per Capita Due to ASFCME|283488|281554
7297|Due to Central and Local Unions|71398|281554
7301|Other accrued expenses|2332|281554
7300|Tenant deposits|2400|281554
7299|Payroll taxes & Withholdings|3536|281554
7535|Payroll Exchanges|7970|283960
7536|Work Recovery|463083|283960
890|State Federation Per Capita Payable|1122147|249039
906|Allowance for Uncollectible Loans|797660|249039
905|Tenant Security Deposit|3399|249039
904|Occupational Liability Insurance - Est. Reserve|1000000|249039
903|Accrued Post-Retirement Cost|1886196|249039
902|Payroll Withholdings|120821|249039
901|AFL-CIO State Federation Receipts|403888|249039
900|Insurance Liability|59004|249039
899|Accrued Welfare Payments|414669|249039
898|Accrued Tuition Assistance|25886|249039
897|Severance and Vacation Payable|7004339|249039
896|Health Insurance Estimated Reserve|360000|249039
895|Deferred Meeting Income|440468|249039
894|Deferred Income - Per Capita Dues|171563|249039
893|Deferred Compensation Liability|162774|249039
892|Affiliation Dues Payable|726536|249039
891|Assistance Payable to State/Local Federations|3394288|249039
3294|DEFERRED REVENUE|23263|270801
3295|PAYROLL TAX WITHHELD|199|270801
9324|ACCRUED EXPENSES|1385774|299339
9327|ACCRUED SEVERANCE|435704|299339
9326|FOREIGN LEVIES PAYABLE|11549582|299339
9325|DUE GUILD MEMBERS - COMPILATIONS|5878433|299339
4526|Accrued Death Benefits|291000|272485
4524|Accrued Salaries|480272|272485
4525|Accrued Vacation|116303|272485
4533|Allowance for Uncoll Loans Receivable|75000|272485
4532|Allowance for Currency Exchange|11383|272485
4531|Contributions Payable-BACPAC|464|272485
4530|Fines Pending Settlement|1100|272485
4529|Deferred Income|47393|272485
4528|Accrued Excise Tax|108825|272485
4527|Accrued Medical Benefits|262969|272485
5372|Unexpended Contract Funds|548999|273453
5374|Accrued Pension Cost|12858851|273453
5373|Deferred Revenue|349905|273453
18065|Impounded Funds - defunct local unions|195235|316438
5520|ESCROW FUNDS HELD-LOCAL UNIONS|3205|273632
5522|OFFICERS' 457 PLAN LIABILITY|83024|273632
5521|SUPPLEMENTAL PENSION BENEFITS|761771|273632
425|ATDA DUES|24513|248178
428|SPECIAL ASSISTANCE FUND|1517|248178
427|OTHER PAYROLL WITHHOLDINGS|148|248178
426|SYSTEM COMMITTEE DUES & FEES|87766|248178
7633|Payroll Withholding|3561|286019
4514|Payroll Deductions|172099|272417
4520|Security Deposits|104140|272417
4519|Deferred Income|95142|272417
4518|Defunct Locals Escrow|4792|272417
4517|Leukemia Society Escrow|685076|272417
4516|Morrell Settlement|753|272417
4515|Due to Other Related Organizations|73540|272417
964|ESCROW FUNDS - DEFUNCT LOCALS|48780|249327
966|PENSION RESERVES|21000|249327
965|ESCROW FUNDS - SAFEKEEPING|46938|249327
2737|BENEFITS DUE TO MEMBERS|2119|269135
2747|PEABODY MINING SETTLEMENT|6677|269135
2746|ADVANCE DUE TO GRANTOR|41286|269135
2745|DUE TO OTHER FUNDS|54417|269135
2744|MAPLE CREEK SETTLEMENT|4500|269135
2743|UNCLAIMED CHECKS|12844|269135
2742|MATE CREEK SETTLEMENT|12115|269135
2741|BETHLEHEM STEEL SETTLEMENT|241798|269135
2740|DUE TO LOCALS|418211|269135
2739|OHIO VALLEY SETTLEMENT|36023|269135
2738|WITHHOLDING TAXES PAYABLE|60570|269135
5224|AMOUNTS DUE AFFILIATES|251704|273199
5225|BK VALUE INVEST RWDSU REALTY|1039645|273199
5733|ACCRUED PENSION LIABILITY|18526486|273780
5736|ACCRUED VACATION|44865|273780
5735|OPTION PLAN LIABILITIES|670213|273780
5734|ACCRUED POST-RETIREMENT BENEFITS|6943760|273780
981|DEFERRED CONVENTION REVENUE|1156196|249382
985|PAYROLL WITHHOLDINGS|95781|249382
984|CONSTITUTIONAL REVENUE|1602|249382
983|BROTHERHOOD TRAVEL - ESCROW ACCOUNT|35296|249382
982|DISASTER FUND ESCROW ACCOUNT|45035|249382
3194|Payroll Taxes & Withholdings Payable|1837|270470
3195|Per Capita Tax Payable|983452|270470
6501|Accrued property tax|1013837|275590
6507|Deferred lease revenue|383592|275590
6506|Other payroll withholdings|38012|275590
6505|Security deposits held|15800|275590
6504|Deferred employee compensation|4225192|275590
6503|Accrued vacation|197840|275590
6502|Accrued expenses|1300240|275590
8690|Unfunded Liability for Retiree Health Care Costs|2087031|298387
8692|Due to NIATF|1639|298387
8691|Tenant Security Deposit|3238|298387
8184|Accrued Pension Contributions|41224822|294640
8190|AP on Investment Buys|1332590|294640
8189|Accrued Election Expense|5922326|294640
8188|Obligations - Security Lending|19504898|294640
8187|Escrow - Defunct Affiliates and Custodian|1029454|294640
8186|Accrued Convention Expense|6332669|294640
8185|Accrued Post Retirement Benefits|355422|294640
6699|Accrued Postretirement Benefits|316883811|276444
6710|Unapplied Dues & Fees|602562|276444
6709|Local Union Refund Deductions|581337|276444
6708|Restricted Investment Held in Escrow|324191|276444
6707|Accrued Benefits and Accrued Expenses|4986646|276444
6706|Accrued Convention|659933|276444
6705|District Office-Educ and PEL Funds|1258632|276444
6704|Payroll Withholding Deductions|348246|276444
6703|Deferred Compensation-457 Plan|3992103|276444
6702|Escrow Funds Held for Inactive Local Unions|4659564|276444
6701|Deferred Revenue & Deposits|242612|276444
6700|Accrued Pension Costs (Includes Add'l. Min. Liab.)|115311978|276444
6442|BL MEMORIAL FUND|3926|275523
6440|Payroll Taxes Withheld|499|275523
6447|Strike Fund|209846|275523
6446|Convention Fund|1566218|275523
6445|Health Insurance Liability|2573|275523
6444|Key Bank Current Liabiility|3|275523
6443|DUES OBJECTOR ESCROW|7316|275523
6441|DUE TO PAC FUND|28821|275523
10696|PAYROLL WITHHOLDINGS|20130|302940
10706|ACCRUED SEVERANCE|3109368|302940
10705|DEFERRED RENT|649341|302940
10704|SCB NATIONAL AFFILIATION  PROGRAM|1290092|302940
10703|FROM MEMBERS FOR DISBURSEMENT|547306|302940
10702|FUNDS HELD FOR DALU'S|33030|302940
10701|ACCRUED SALARY|814110|302940
10700|FASB 106 LIABILITIES-PED & IUD|2519053|302940
10699|ACCRUED PENSION|3895820|302940
10698|ACCRUED VACATION|5231403|302940
10697|ROYALTIES DUE TO PARTICIP. UNIONS AND OTHER ORGS.|27205925|302940
3415|PAYROLL TAXES WITHHELD|224071|271065
3417|FUNDS DUE TO OTHERS|93034|271065
3416|AIR CANADA SETTLEMENT|3613821|271065
1084|DEFERRED COMPENSATION|1811512|249717
1086|MEDICAL SPENDING & DEPENDENT CARE W/H|997|249717
1085|ADVANCE FROM LOCAL 652|9374|249717
932|PAYROLL DEDUCTIONS WITHHELD|43473|249256
929|ACCRUED NET POSTRETIREMENT BENEFIT COST|103900873|249256
931|DUE TO BROKER FOR SECURITIES PENDING SETTLEMENT|21645694|249256
930|NET ACCRUED NET PENSION COST|16725308|249256
938|LIABILITY FOR CASH COLLATERAL HELD|36821079|249256
937|DUE TO RELATED PENSION PLAN FOR ADMINISTRATIVE COS|1600000|249256
936|COLLECTED FROM MEMBERS FOR DISBURSEMENT ON THIER B|7631|249256
935|SALES TAX LIABILITY|459|249256
934|DUE TO HEALTH PLAN ADMINISTRATOR|44950|249256
933|ACCRUED SUPPLEMENTAL PENSION PLAN COST|286722|249256
1383|Payroll Withholdings|2203|254661
1384|Deferred Revenue|16315|254661
60154|Employee Withholding|498|463447
60156|Accrued Payroll Taxes|2100|463447
60155|Accrued Payroll Taxes|178|463447
5065|Due to Staff Pension Plan of LIUNA|210368|273116
5069|Locals with credit balances for Per Capita Tax|228490|273116
5068|Funds in Escrow|12810|273116
5067|Deposits|8229|273116
5066|Payroll WIthholdings|33096|273116
3343|Payroll Withholdings|2763|270984
3347|Local Union Escrow Funds|23796|270984
3346|Fines Payable|490|270984
3345|Training Grants|18|270984
3344|Due to Broker|98412|270984
625|Deferred Compensation Annuity|1363225|248535
628|Payroll deductions withheld|24481|248535
627|PCT Held in Escrow|2477|248535
626|Appeals Bond in Escrow|800|248535
4978|Accrued Salaries|3932937|273069
4984|Funds Held for Others|148581|273069
4983|Funds Owed to Others|921016|273069
4982|Interest Rate Swap|2004008|273069
4981|Accrued Rebates|1616865|273069
4980|Funds Owed to Separate Segregated Fund|3024025|273069
4979|Deferred Revenue|2367532|273069
7123|PAYROLL DEDUCTIONS PAYABLE|191659|279426
4777|ACCRUED DEFERRED COMPENSATION PLAN BENEFITS|3592982|272871
4779|ESTIMATED FUTURE DEATH BENEFITS|416100|272871
4778|SEVERANCE - OFFICERS & EXECUTIVE BOARD|240200|272871
10254|Post-retirement benefits payable|14609493|301402
10258|Accrued pension cost|1241667|301402
10257|Death Benefit Payable|500000|301402
10256|Accounts payable & accrued expenses|155417|301402
10255|Organizing Grants|840550|301402
729|ACCRUED FUNERAL BENEFIT -LIFETIME MEMBERS|6469892|248709
734|LEGISLATIVE LIABILITY|112754|248709
733|DEPOSITS|10136|248709
732|COMPENSATED ABSENCES|14794|248709
731|PAYROLL WITHHOLDINGS|12248|248709
730|OVERPAYMENTS FROM LOCAL UNIONS|29235|248709
4010|ESOP Funds to be Distributed|8857|271791
11435|FUNDS FOR MEMBERS TO BE DISBURSED|39438|306510
11437|PAYROLL WITHHOLDING LIABILITY|1477|306510
11436|FUNDS FROM AFFILIATES TO BE DISBURSED|6554|306510
60146|Accrued retirement fund|2415795|463434
60149|Security deposits payable|696620|463434
60148|Deferred income|4721592|463434
60147|Due to other funds|407068|463434
6460|ACCRUED POST RETIREMENT MEDICAL|2330283|275535
6466|SALARIES - VACATION ACCRUALS|5039410|275535
6465|PROFESSIONAL FEE ACCRUALS|93595|275535
6464|FUNDS COLLECTED FOR AFFILIATES TO BE DISBURSED|619441|275535
6463|DEFERRED REVENUE AND SPECIAL MEC RESERVE ACCOUNTS|18495306|275535
6462|DEFERRED COMPENSATION ACCRUAL|2812986|275535
6461|BIENNIEL CONVENTION ACCRUALS|650000|275535
4681|PAYROLL WITHHOLDINGS|317|272773
7907|PAYROLL TAXES PAYABLE|108|292826
7909|PENSION PLAN PAYABLE|15813|292826
7908|DEFERRED GAIN ON SALE|14819|292826
5728|ACCRUED SICK AND VACATION LEAVE|389263|273776
5732|PAYROLL WITHHOLDINGS|37743|273776
5731|MEMBER DUES FOR FUTURE PERIODS|150205|273776
5730|OTHER REMITTANCES NOT YET DISTRIBUTED|132398|273776
5729|ACCRUED POST RETIREMENT COSTS|2279060|273776
681|DEFERRED REVENUE|29779|248665
683|401(k) WITHHOLDING PAYABLE|19326|248665
682|ACCRUED PENSION COSTS|2745521|248665
2262|PAYROLL TAXES|7770|265307
2265|DUE TO PEL ACCOUNT-CANADA|1167|265307
2264|EMERGENCY RELIEF FUND|4991|265307
2263|LOCAL UNION ESCROW FUNDS|191595|265307
11093|ACCRUED VACATIONS|345909|304171
10133|EMPLOYEE HRA|841|300761
10134|401(K) WITHHOLDING|330|300761
4501|NEW USE HELD FOR DISTRIBUTION|1796531|272412
4506|DEFERRED INCOME|16656|272412
4505|PAYROLL TAXES AND OTHER DEDUCTIONS|18166|272412
4504|WORK DUES DEPOSITS|25928|272412
4503|COLLECTIONS AWAITING DISPOSITION|76260|272412
4502|EXPENSE RESERVE FOR 2007 CONVENTION|104500|272412
1673|PERSONAL EXPENSES REIMBURSED  - OWED TO AMEX|3442|260130
8474|ACCRUED PAYROLL TAXES|3707|297125
2170|Payroll Deductions Payable|5728|263568
2173|Employer Pension Payable|2447|263568
2172|Initiation Bonus Payable|500|263568
2171|Employee Payroll Tax Payable|350|263568
5343|Accrued salaries and vacation|862583|273418
5349|Accrued expenses|747735|273418
5348|Organizing grants|22370|273418
5347|Leases|1278326|273418
5346|Pension liability|2569630|273418
5345|Deferred revenue|774432|273418
5344|Due to affiliates|5876360|273418
3945|Accrued Postretirement Benefit|18113000|271706
3953|Employee Withholdings|15571|271706
3952|Escrow Funds|146340|271706
3951|Expense Accrual|1332122|271706
3950|Deferred Compensation|2315000|271706
3949|Insurance Premium Reserves|2544672|271706
3948|Accrued Vacation & Sick Pay|3152521|271706
3947|Deferred Convention Revenue|3491652|271706
3946|Accrued Severance Pay|10433837|271706
2161|UNFUNDED DEFERRED COMPENSATION|277900|263384
2166|ESCROW ACCOUNTS|5289|263384
2165|SALES TAX PAYABLE|717|263384
2164|DEFERRED REVENUE|66987|263384
2163|ACCRUED SALARIES|37029|263384
2162|ACCRUED LEAVE|68256|263384
8131|ACCOUNTS PAYABLE|348|294156
8132|PAYROLL TAXES|3905|294156
5329|PAYROLL TAXES WITHHELD|2551|273402
5330|EMPLOYER PAYROLL TAXES|719|273402
4851|Security Deposits Due to Employers|91141|272980
4854|Accrued Vacation and Sick Pay due to Employees|149135|272980
4853|Employer Matching 401(k) Plan Contributions|93816|272980
4852|Funds Collected For Affiliate|556|272980
7668|Grievance Escrow held for Claiments|79570|286621
7669|Dues Payable to Locals|344624|286621
10980|4th QUARTER 2005 AWPPW PAYROLL DEFICIT TO UBC|80965|303632
7552|DUE TO DISCIPLINE INCOME PROTECTION PLAN|84185|284121
7554|TAX WITHHOLDINGS|228186|284121
7553|DUE TO UTUIA|20652|284121
2916|Dissolved local union treasuries|322274|269611
2915|Payroll withholdings|3622|269611
2919|Tenant security deposits|20353|269611
2918|Net unfunded pension liability|5484851|269611
2917|Disaster relief fund|6461|269611
2091|Salaries & Wages|222496|262374
2099|Redmond Fund Contribution|10347|262374
2098|Deferred Revenue|301134|262374
2097|Pension Plan Contributions|57978|262374
2096|Payroll Taxes & Other Employee Deductions|1336385|262374
2095|Compensatory Time|17792|262374
2094|Severence|571813|262374
2093|Vacation & Sick Pay|1255200|262374
2092|Employee Expense Reimbursements|68628|262374
70|Pension liability|36265224|243726
74|Other liabilities|498256|243726
73|Accrued medical expense|1111421|243726
72|Accrued vacation|1900704|243726
71|Post-retirement liability|101969881|243726
11728|Accrued Payroll|122056|307934
11731|Other Payables|528|307934
11730|Payroll Taxes Payable|24306|307934
11729|Funds Held in Trust|22162|307934
5639|Accrued Leave|96629|273742
5648|Collection Unpaid to Affiliates|37848|273742
5647|Escrow From Inactive Affiliates|8913|273742
5646|Rent Abatement|113924|273742
5645|Lease Obligation|54113|273742
5644|Deferred Income|258507|273742
5643|Deferred Subscription Income|81083|273742
5642|Dues Payable|69420|273742
5641|Deferred Membership Dues|561349|273742
5640|Accumulated Postretirement|1259357|273742
11606|Accured and Unpaid Vacation Pay|22083|306964
11608|Project Expense Payable to Research Associates|65189|306964
11607|Unpaid Tax to District of Columbia|17|306964
1438|FUNDS HELD FOR CHAPTERS|2000|256057
1683|Accrued Severence Pay|4740642|260525
1687|Deferred Income - NEA Retired|10122398|260525
1686|Post Retirement Health Benefits|3500692|260525
1685|Amount Held for Affiliates|253087|260525
1684|Accrued Annual Leave|6194148|260525
8239|DUE TO AFFILIATE TRUST FUND|21464|295290
1615|Accrued Vacation and Sick Leave|633123|259698
1617|Accrued Post Retirement Health Benefits|816484|259698
1616|Accred Salaries and Wages|194131|259698
2204|Legal Defense Fund Lawsuit|0|263792
2207|Executive Committee Payable|874|263792
2206|Organizing Grants|0|263792
2205|Payroll Taxws|1704|263792
21696|DISABILITY TAXES|20|336925
21694|PAYROLL WITHHOLDINGS|4542|336925
21695|DUE TO RELATED ORGANIZATION|9|336925
21697|VIRGIN ISLAND ESCROW|20218|336925
8142|PAYROLL TAXES & DUES WITHHELD|1111061|294286
3610|Accrued Vacation and Sick Pay|411204|271213
3613|Tenant Deposits|129726|271213
3612|Obligation Under Interest Rate Swap|217168|271213
3611|Dues Rebate Payable|597021|271213
11400|401(A) ESCROW ACCOUNT|17549|306092
1702|State Chapters Dues Withheld|3833487|260833
1707|Rental Deposits|12259|260833
1706|Deferred Revenue|40078|260833
1705|Payroll Withheld and Annual Leave|468473|260833
1704|Post-retirement benefits|559000|260833
1703|Deferred Compensation Liability|769381|260833
21720|Deferred Dues Revenue|714360|337017
21730|401K Withholdings|9314|337017
21729|Accrued Pension Cost|794268|337017
21728|Secruity Deposit- Sublease|15877|337017
21727|Payroll Taxes Withheld|67|337017
21726|Sales Tax Payable|944|337017
21725|Flexible Spending|7441|337017
21724|Thrift Savings Withheld|129|337017
21723|Deferred Rent Abatement|18635|337017
21722|Earned Leave Benefit|433544|337017
21721|Dues Collected for Locals|2304551|337017
7759|ACCRUED VACATION|46426|291198
7770|SECURITY DEPOSITS|2912|291198
7769|HELD FOR TRANSFER|6724|291198
7768|RENTAL ESCROW NAPFE|950|291198
7767|PAYROLL CLEARING ACCOUNT|13784|291198
7766|LEASE OBLIGATIONS|193283|291198
7765|FIRST HEALTH - ADMIN SERVICE ACCRUAL|433089|291198
7764|DUE TO AFFLIATES|219608|291198
7763|DUE TO OPM - ADMIN.|5033678|291198
7762|ACCRUED EXPENSES|19049|291198
7761|ACCRUED PAYROLL TAX WITHHOLDINGS|9248|291198
7760|ACCRUED SALARIES|49367|291198
6239|Dues owed to APWU Locals|2589038|274752
6244|Other|1464|274752
6243|Grant|22721|274752
6242|Moe Biller Lecture Series|44448|274752
6241|Payroll withholdings|5311|274752
6240|ABA Premiums Owed|61769|274752
5568|Vacation & Supplemental Dues Payable|13395|273660
1051|Credit cards payable|22|249546
2594|EMPLOYER SECURITY DEPOSTS|16106|268534
18408|Prepaid dues|436371|320676
18412|Contingency accrual|1000000|320676
18411|Accrued expenses|41143|320676
18410|Accrued vacation|60891|320676
18409|Deposits held - new applicants|22245|320676
7462|Dues Accounts Payable To Affiliated Locals|312339|283350
7464|Union Members|754105|283350
7463|Reserve For Dues reimbursements to Union And Non|0|283350
5963|PAYROLL WITHHOLDINGS|15899|273888
5423|PAYROLL WITHHOLDINGS PAYABLE|37351|273526
5420|CONTRACTOR DEPOSITS PAYABLE|162317|273526
5422|BENEFITS PAYABLE|27483|273526
5421|I.O. DUES PAYABLE|167333|273526
5424|CREDIT CARD PAYABLE|7527|273526
1052|Albina Headstart|787|249549
1053|Prepaid Contractor Insurance|1959|249549
3593|Per capita taxes payable|18261|271182
18256|CURRENT UN-REMITTED PAYROLL TAXES|5494|317495
4694|NONE|0|272807
7652|ACCRUED PAYROLL TAXES|2912|286334
7957|PAYROLL TAXES|55|293011
21677|PAYROLL WITHHOLDINGS PAYABLE|1857|336643
21678|SEVERANCE PAY PAYABLE|12074|336643
3083|Payroll Related Liabilities|4121|270151
3084|Per capita tax payable|45015|270151
6879|PAYROLL TAXES PAYABLE|2138|277775
6880|EMPLOYEE WITHHOLDINGS|930|277775
5219|Payroll taxes payable|575|273195
4620|PAYROLL TAXES WITHHELD|3231|272689
4621|DUES WITHHELD|1676|272689
3179|Employee payroll taxes withheld|693|270451
4789|Payroll Taxes Payable|834|272880
2437|PAYROLL TAXES WITHHELD FROM EMPLOYEES|5798|267396
1322|PAYROLL TAX WITHHOLDINGS|554|252760
1323|CREDIT CARDS PAYABLE|2841|252760
1236|PAYROLL LIABILITIES|7209|252239
618|Accrued interest|1068|248526
619|Payroll taxes|44|248526
19537|UNION DUES WITHHELD|79|331793
4275|PAYROLL WITHHOLDINGS NOT YET REMITTED|419|272219
10416|ACCRUED FICA|3312|301937
10420|FEDERAL UNEMPLOYMENT|345|301937
10419|STATE UNEMPLOYMENT|32|301937
10418|STATE W/H|633|301937
10417|FEDERAL W/H|3205|301937
8261|PAYROLL TAXES PAYABLE|379|295475
4935|ACCRUED PAYROLL TAXES|438|273039
4936|ACCRUED EMPLOYEE DEDUCTIONS|193|273039
7059|Payroll Withholdings|2513|278609
19299|Payroll Trust Fund Taxes Due`|1781|330495
4243|PAYROLL WITHHOLDING|6241|272121
3955|Payroll Taxes Withheld|6420|271709
5116|EMPLOYEE WITHHOLDINGS|3066|273148
6521|Federal Income Tax Withholding|1386|275685
6523|State Income Tax Withholding|85|275685
6522|FICA Withholding|2192|275685
6573|NONE|0|275882
3223|DUES W/H, BUT NOT REMITTED AT YEAR END|756|270706
3224|LPL MEMBER CONTRIBUTIONS NOT REMITTED AT YEAR END|1090|270706
10411|Accrued payroll tax expense|1365|301912
10412|Accrued employer withheld|2042|301912
2309|CONTRACTS PAYABLE FOR THE UNION'S MEMBERSHIP -|0|266132
2310|VARIOUS EMPLOYER JOBS TO BE COMPLETED|2177062|266132
4497|Payroll withholdings|558|272407
1817|Employer Payroll Taxes|426|261381
1818|Employees' Taxes/Withholdings|5394|261381
8304|Due to affiliate labor organizations|166490|296002
8305|Due to affiliate trust fund|20613|296002
8091|ACCRUED VACATION PAY|83601|293699
8092|PAYROLL TAXES PAYABLE|231|293699
4036|ACCRUED VACATION PAY PAYABLE|14600|271836
4035|DUES PAID IN ADVANCE|10930|271836
5299|PAYROLL TAXES|4886|273372
3352|W/H State Payroll Taxes for December 2005|1451|271007
3356|Per Capita Taxes Region 1A CAP|1621|271007
3355|Per Capita Taxes Michigan CAP|1621|271007
3354|Per Capita Taxes/International Union, U.A.W.|67671|271007
3353|Womens Committee Donation to Breast Cancer|5000|271007
8622|DEFERRED COMPENSATION FUNDED (403B)|81094|298048
8623|DEFERRED COMPENSATION UNFUNDED (403B)|1437|298048
8327|None|0|296253
6679|Due to C.O.P.E Fund|1104|276435
6681|Payroll Taxes and Employee Payroll Withholdings|59053|276435
6680|Dues Payable to International Organization|185154|276435
200|PAYROLL TAXES WITHHELD NOT YET REMITTED @ YEAR END|1373|247301
201|BUILDING INSPECTOR DUES NOT REMITTED|8068|247301
1352|DUES CHECKOFF ESCROW ACCOUNT|2100000|253881
1356|PAYROLL WITHHOLDINGS WITHHELD NOT YET REMITTED|189224|253881
1355|DUE TO AFFILIATES|74724|253881
1354|SECURITY DEPOSIT - SUB LEASE|900|253881
1353|BOND PROCEEDS PAYABLE|536990|253881
10190|DECEMBER GAS PAYMENT|555|301093
10197|TRASH REMOVAL FOR UNION HALL|124|301093
10196|GAS PAYMENT FOR THE UNION HALL|639|301093
10195|ELECTRIC FOR MAIN BUILDING|148|301093
10194|MICHIGAN DECEMBER WITHHOLDING TAXES|342|301093
10193|IRS 941 TAX PENALTIES & iNTEREST ON LATE PAYMENT|444|301093
10192|LOCAL PHONE & INTERNET|179|301093
10191|A.T.&T. LONG DISTANCE PHONE|246|301093
3738|Payroll withholdings not remitted @ y/e|8864|271431
18624|PAYROLL WITHHOLDINGS PAYABLE|2745|323878
18626|CREDIT CARD PAYABLE|5673|323878
18625|BACK BENEFITS PAYABLE|89878|323878
3853|PAYROLL TAX WITHHOLDINGS|2226|271610
4423|FEDERAL TAX WITHHOLDING PAYABLE|611|272369
4430|WORKING ASSESSMENT WITHHOLDING PAYABLE|550|272369
4429|STATE UNEMPLOYMENT TAX PAYABLE|15|272369
4428|FEDERAL UNEMPLOYMENT TAX PAYABLE|46|272369
4427|PADUCAH CITY TAX WITHHOLDING PAYABLE|734|272369
4426|KENTUCKY STATE TAX WITHHOLDING PAYABLE|1209|272369
4425|MEDICARE TAX WITHHOLDING PAYABLE|139|272369
4424|SOCIAL SECURITY TAX WITHHOLDING PAYABLE|593|272369
10432|SEVERANCE PAY LIABILITY|579207|301988
2420|PAYROLL TAXES|2313|267301
498|PAYROLL WITHHOLDINGS|6770|248280
