OID|DESCRIPTION|BOOK_VALUE|RPT_ID
39276|DEPOSITS|3259|468306
40709|Prepaid expenses|1317|478455
42086|Worker's compensation deposit|116|486838
42283|Rent deposit|676|487405
42284|Local 2324 T Shirts|300|487405
44935|PREPAID PER CAPITA STAMPS FOR RESALE|19132|502704
51607|NONE|0|532475
40622|Security deposits|4500|478053
41708|PREPAID EXPENSES|5000|482356
41717|Postage Meter Pre-Paid Postage Balance|1458|482375
41721|Logo Lanyards (471)|1479|482375
41720|Logo Pinnie Vests (47)|1187|482375
41719|Logo T-Shirts (354)|3552|482375
41718|Logo Watches (5)|148|482375
39186|Receivable - Credit Card/Electronic Check Payments|886|467410
41683|PREPAID TAXES|1626|482322
41684|DUE FROM ALLIANZ|7000|482322
39971|UNION LABEL MERCHANDISE|5868|473937
39972|POSTAL SERVICE BULK MAILING ACCOUNT|225|473937
44174|none|0|491060
38198|Pre Certification Assets|106323|461592
38201|Escrow Challenger|42682|461592
38200|Other Assets|9438|461592
38199|Prepaid Expenses|7954|461592
38471|DUE FROM AFFILIATES|76598|465484
38472|OTHERS|5464|465484
38477|OTHER PREPAID EXPENSES|11246|465484
38476|PREPAID EMPLOYEE BENEFITS|16838|465484
38475|PREPAID DUES & SUBSCRIPTION|5869|465484
38474|PREPAID INSURANCE|11457|465484
38473|DEPOSITS|400|465484
40372|Inventory of supplies for sale|7778|477204
40273|UTILITY DEPOSIT|990|476454
40274|RENT DEPOSIT|16665|476454
38193|None|0|461589
42196|Prepaid Stamps in Inventory|2822|487130
42197|Security Deposits|550|487130
37874|US Saving Bond|100|456839
42532|Accrued interest receivable|4874|488672
42533|Payroll tax overpayment|940|488672
42319|Security deposits|8838|487604
42320|Prepaid insurance|20075|487604
41745|Unrealized Valuation Allowance in Investments|35502|482426
41749|Security Deposit|16817|482426
41748|Prepaid Other|16498|482426
41747|Prepaid Rent|21912|482426
41746|Prepaid Insurance|28987|482426
43043|Inventory tools and clothing for resale to members|14048|489513
38918|Loan Fees and Warranties|10429|466994
38920|Exchange|4887|466994
38919|Movie Passes Inventory|3284|466994
39914|36 Bibles at $30.00|1080|473473
44121|NONE|0|490783
42447|Refundable security deposit|6000|488448
42864|PREPAID EXPENSES|6331|489256
42866|TRAINING EQUIPMENT PURCHASE DEPOSIT|171108|489256
42865|ACCRUED INTEREST RECEIVABLE|10211|489256
39322|Prepaids|1364|468827
49005|Burial Plots|233|519600
38681|INTEREST RECEIVABLE|6712|466404
38685|DEPOSITS|753|466404
38684|SOFTWARE, NET OF ACCUMULATED AMORTIZATION|0|466404
38683|INVENTORY|732|466404
38682|PREPAID EXPENSES|4190|466404
42116|Due from Officers|611|486917
38124|Prepaid Per Capita Tax|95667|461268
38127|Intercompany|3000|461268
38126|Security Deposit|4900|461268
38125|Website Development Cost, Net of Amortization|24644|461268
39000|Prepaid Legal Retainer|3344|467109
37978|NONE|0|458986
40351|Escrow from sale of building|200852|477027
40355|Construction Washington Street office|12656|477027
40354|Deposit on Washington Street office|157250|477027
40353|Prepaid expenses|3750|477027
40352|Loan receivable|630|477027
40061|Restricted Cash - Contractor Bonds|168958|474976
38327|Accrued interest|2396|464074
38538|Inventory of Promo Items at 6-30-11 (no inventory)|0|466008
38539|Accrued Reimbursement of June P/R expense LU 1506|5747|466008
38092|NSF CHECKS RECEIVABLE|2389|460792
40012|PREPAID EXPENSES|22168|474272
40014|SECURITY DEPOSIT|1650|474272
40013|ACCRUED INTEREST REC - BANKS & FCU|567|474272
44030|0|0|490186
41832|PREPAID OPERATING EXPENSES|1876|482530
41833|OFFICE SPACE SECURITY DEPOSIT|3400|482530
38616|PROMOTIONAL MERCHANDISE ON HAND|8424|466242
38564|PROMOTIONAL MERCHANDISE ON HAND|2824|466069
39034|N/A|0|467143
39738|PREPAID EXPENSES|21255|470940
53973|Legal Trust|250000|546681
42641|NONE|0|488854
41987|Accrued Investment Income|23317|486699
41986|Prepaid Expenses|39764|486699
41990|Investment in Title Holding Company|406242|486699
41989|Market Value Adjustment to Investment|20545|486699
41988|NG checks|773|486699
41411|Prepaid Insurance|2386|480870
41413|Security Deposits|2943|480870
41412|Prepaid Rent|1042|480870
39750|Security Deposits|800|470972
44442|n/a|0|495399
43404|Prepaid Expenses|16721|489931
43405|Deposits|187|489931
42870|SECURITY DEPOSIT|4140|489272
42871|PREPAID RENT|2318|489272
41982|SECURITY DEPOSIT|19899|486685
41165|Dues Receivable|169633|479969
42143|PREPAID STORAGE RENTAL|179|486975
42145|PREPAID WORKERS COMPENSATION INSURANCE|1147|486975
42144|PREPAID PER CAPITA|535|486975
39278|RENT SECURITY DEPOSIT|3231|468468
46903|Security Deposit|23442|510056
46904|Prepaid Insurance|10109|510056
40235|Office rent deposit|650|476116
38143|OFFICE LEASE DEPOSIT|1566|461381
41444|SECURITY DEPOSITS|36546|480910
41447|OTHER|382|480910
41446|DUE FROM RELATED ORGANIZATIONS|1053546|480910
41445|PREPAID EXPENSES|63393|480910
44616|Inventory|8238|497903
40656|SECURITY DEPOSIT ON LEASES|9600|478297
40660|OTHER|10565|478297
40659|DUE FROM RELATED ORGANIZATIONS|278653|478297
40658|PREPAID EXPENSES|28709|478297
40657|ACCRUED INTEREST RECEIVABLE|28971|478297
53088|NONE|0|541683
42178|Deposit|429|487093
43995|Security deposits on office space|2613|490145
38769|Prepaid Expenses|3114|466628
41715|Deposits|6223|482369
38853|REFUNDABLE DEPOSITS|20243|466888
44481|Software Development Costs (Net of $45,266 Amort.)|17977|496089
44482|Security Deposit-Office Rental|7005|496089
41781|SECURITY DEPOSITS|1825|482454
41782|DUE FROM USFPO|20467|482454
44768|DUE FROM LIFE BENEFIT PLAN|1468|500559
39069|Union products available for sale to members|41194|467186
40135|Security Deposit|1000|475573
42054|Prepaid Insurance|10488|486778
41333|DUE FROM HEALTH & WELFARE PLAN|128426|480663
41334|DEFERRED COMPENSATION PLAN|238930|480663
42731|Prepaid Expenses|48244|489072
42732|Investment in Building Corporation|121631|489072
44233|PREPAID INSURANCE|3821|491442
44234|SECURITY DEPOSIT FROM TENANTS|9210|491442
38243| EMPLOYEE CAR FICA/CELL PHONE REIMBURSEMENT |107|463293
41865|Prepaid Insurance|8422|482592
41868|Prepaid Federal Income Tax|5256|482592
41867|Loan Fees|5950|482592
41866|Rental Deposits|5019|482592
39148|DOE I3 Grant|41197|467298
39143|Allowance for Uncollectible Loans|-2166647|467298
39147|PREPAID RENT|16416|467298
39146|Prepaid Expense|1310521|467298
39145|Deposits|27101|467298
39144|Deposits|1038|467298
39149|Advance to Employees|12831|467298
41410|ALLOWANCE FOR DOUBTFUL ACCOUNTS|-55179|480868
40552|PREPAID EXPENSES|829567|477833
40554|DEFERRED RENT|205960|477833
40553|DEFERRED EXPENSES|403443|477833
38335|SECURITY DEPOSITS|93281|464109
38336|PREPAID EXPENSES|720232|464109
44528|Inventories|300533|497109
44530|Security and Other Deposits|69245|497109
44529|Prepaid Operating Expenses|353003|497109
40933|ACCRUED INTEREST RECEIVABLE|16288|479212
40943|LIFE MEMBERSHIP AWARDS|12525|479212
40942|DUE FROM DOL|109598|479212
40941|LU/SC SUPPLIES INVENTORY|253141|479212
40940|MISC DEPOSITS|70000|479212
40939|PREPAID INSURANCE|81213|479212
40938|DUE FROM PATCH|3236|479212
40937|DUE FROM PAT-LEGISLATIVE|280666|479212
40936|DUE FROM IUPAT LABOR MANAGEMENT COOPERATIVE|269974|479212
40935|DUE FROM THE FINISHING TRADES INSTITUTE|72083|479212
40934|DUE FROM IUPAT NATIONAL PENSION FUND|55811|479212
38872|Utility Deposit|1325|466921
38875|ABC Education|823|466921
38874|Due MARC from Locals|238|466921
38873|Headquarters Lease Deposit|6303|466921
42567|Prepaid Insurance|84992|488724
42569|Other Prepaid Expenses|7467|488724
42568|Deposits |13400|488724
38530|DEPOSIT - 2011 GENERAL ASSEMBLY|7000|465995
38534|MISC. PREPAID EXPENSES|246|465995
38533|PREPAID POSTAGE|634|465995
38532|PREPAID AIRFARE|449|465995
38531|PREPAID INSURANCE|10418|465995
39150|Inventory - office supplies|56438|467300
39154|Prepaid other withholdings|1445|467300
39153|Prepaid state withholding taxes|55|467300
39152|Prepaid federal withholding taxes|2391|467300
39151|Inventory - promotional supplies|162524|467300
41150|Security Deposits for Regional Office Leases|40288|479939
41154|Deferred Leasing Cost|416626|479939
41153|Supplies Inventory|274948|479939
41152|Deposit - Gas Allowance/Other|30891|479939
41151|Postage Deposits|132384|479939
39558|Security Deposits|7863|470439
39563|Prepaid Convention Expenses|9774|470439
39562|Prepaid Database Charges|8700|470439
39561|Prepaid Expenses on Behalf of Locals|49851|470439
39560|Prepaid Postage|12886|470439
39559|Bonding Fees Due from Locals|4591|470439
38152|PREPAID DEPOSITS|16294|461473
38155|DEFFERED COMPENSATION|422880|461473
38154|RECEIVABLE TEAMSTERS|1418803|461473
38153|SUPPLIES INVENTORY|14932|461473
44463|ESCROW DEPOSITS|1067|495939
44466|DUE FROM CAREER CENTER|77688|495939
44467|OTHER RECEIVABLES|77|495939
44465|SECURITY DEPOSITS|14181|495939
44464|PREPAID POSTAGE|5985|495939
38040|AIRLINE DEPOSIT|425|460019
38044|CONVENTION FUND DEPOSITS|1210|460019
38043|WELFARE TRUST FUND|15000|460019
38042|ROC FUND AND OTHER PREPAID EXPENSES|78933|460019
38041|INVENTORIES - MEMBERSHIP SUPPLIES|121134|460019
38208|Deposits-Conventions & Meetings|16000|461720
38210|Inventory-Supplies for Resale|16577|461720
38209|Deposits On Rent|8630|461720
42015|SECURITY DEPOSITS|28479|486730
42482|PREPAID INSURANCE|510435|488594
42485|CASH SURRENDER VALUE OF LIFE INSURANCE POLICIES|1454233|488594
42484|INVENTORY-SUPPLIES|297717|488594
42483|PREPAID DEPOSITS|65000|488594
39104|NONE|0|467270
38216|Prepaid Assets|301260|461727
40304|Accrued Interest|10125|476626
40307|Rent Deposit|10413|476626
40306|Expense Reimbursement Receivable|65733|476626
40305|Prepaid Expense|33117|476626
42492|INVENTORY|292270|488620
42495|PREPAID CONVENTION EXPENSES|100000|488620
42494|RESERVE FOR DOUBTFUL ACCOUNTS|-349971|488620
42493|DUE FROM AFFILIATED ENTITIES|1490776|488620
44872|Airline Deposit|425|502143
44874|Rent Receivable|59654|502143
44873|Prepaid Insurance and Taxes|76662|502143
43210|DEPOSITS|769665|489769
43220|OTHER|1000|489769
43219|CAFETERIA STOCK|6579|489769
43218|MAGAZINE PAPER STOCK|198757|489769
43217|COMPUTER SUPPLIES FOR RESALE|38532|489769
43216|SUPPLIES INVENTORY|305450|489769
43215|PREPAID MAINTENANCE|494722|489769
43214|PREPAID OTHER|133602|489769
43213|PREPAID TAXES|78686|489769
43212|PREPAID POSTAGE|239436|489769
43211|PREPAID INSURANCE|80700|489769
42562|Travel Advances|19323|488713
42555|Accrued Interest and Dividends Receivable|1221345|488713
42561|Local Union Refunds Originally Voided but Cashed|134704|488713
42560|Deposits|144679|488713
42559|Prepaid Expenses, Deferred Charges and Other Costs|2150152|488713
42558|Restricted Investment Held in Escrow|324191|488713
42557|District Offices-Imprest Revolving and Org. Funds|607314|488713
42556|Deferred Compensation-457 Plan|2135782|488713
42565|Reserve for Investment Valuation|1560868|488713
42564|Licenses|5000|488713
42563|Retiree Supplemental Fund|337364|488713
41837|Promotional Merchandise|90|482536
41839|Deposit - Workman's Compensation|1000|482536
41838|Advance to Training Program|5500|482536
42578|Loans to affiliated organizations|70642|488761
42579|Security Deposits|42470|488761
39009|MORTGAGE LOAN FEES|389968|467124
39015|ALLOWANCE FOR DOUBTFUL LOANS RECEIVABLE|-585637|467124
39014|ALLOWANCE FOR DOUBTFUL ACCOUNTS RECEIVABLE|-360439|467124
39013|CREDIT CARD DEPOSIT|200000|467124
39012|DEPOSITS - MEETINGS|18540|467124
39011|DEPOSITS - RENT|24458|467124
39010|TRAVEL ADVANCE|25147|467124
40825|PREPAID INSURANCE AND POSTAGE|385341|478994
40828|DUE FROM STAFF PENSION PLAN|10800|478994
40827|SECURITY DEPOSITS|336109|478994
40826|INVENTORY|1584945|478994
39174|INVENTORY|165436|467330
39176|PREPAID CHARTER FLIGHTS|48762|467330
39175|PREPAID LOAN COSTS (NET OF AMORTIZATION)|149154|467330
38337|Prepaid rent|269399|464110
38345|Prepaid travel|4066|464110
38344|Security deposits|15264|464110
38343|Interest receivable |37047|464110
38342|Operating expenses|61637|464110
38341|Software licences|63935|464110
38340|Prepaid insurance|88064|464110
38339|Prepaid per capita|111849|464110
38338|Prepaid AFTRA contracts|186757|464110
38902|Prepaid Insurance|301861|466978
38913|Guaranteed Payments due from IBEW HQ Bldg LLC|61496850|466978
38912|Due from Pension Benefit Fund for Admin Cost|150000|466978
38911|Due from affiliate - Pension Benefit Fund|292334|466978
38910|Due from broker for securities pending settlement|205439|466978
38909|Homes on Relocation|1157671|466978
38908|Deposits for Merchandise on order|44791|466978
38907|Postage Deposit|8000|466978
38906|Inventory of Local Union and Office Supplies|648496|466978
38905|Inventory of Merchandise for Resale|602670|466978
38904|Prepaid Subscriptions|194675|466978
38903|Prepaid 2011 Convention Expenses|484778|466978
39313|Utility Deposit|415|468707
44834|Market Value Reserve|5843601|501532
44835|Deposits|90396|501532
40751|Deposits|23742|478640
40754|Due from Broker|4643|478640
40753|Inventory Supplies|10000|478640
40752|Local Union Escrow Funds|18848|478640
38835|DEFERRED COMPENSATION ANNUITY|1256636|466830
38838|ALLOW FOR UNCOLLECTIBLE LOANS REPORTED ON SCH 2|-65000|466830
38837|PREPAID INSURANCE|96670|466830
38836|SECURITY DEPOSIT|14685|466830
44019|Prepaid Expenses|1174994|490158
44024|Due To/From SEIU Affiliate|3277076|490158
44023|Employee Travel Advances|300|490158
44022|Deferred Revenue|1037097|490158
44021|Deposits|245810|490158
44020|Accounts Rec Car Allowance|4429|490158
38077|Security Deposit|11039|460736
38079|Due from AGVA Gen Sick and Relief|133337|460736
38078|Due from AGVA Foundation|31000|460736
43257|Black Lake Family Education Center, Onaway, MI|27841363|489823
43258|Supplies for Resale|494293|489823
44120|PREPAID EXPENSES|15344|490781
41991|ACCRUED INTEREST|14115|486700
41999|PREPAID INSURANCE & OTHER|372234|486700
41998|DUE FROM RELATED FUNDS|191297|486700
41997|PREPAID PERSONAL PROPERTY TAX|3612|486700
41996|DEPOSITS|52290|486700
41995|PREPAID EQUIPMENT AND RENTAL MAINTENANCE|42737|486700
41994|PREPAID REAL ESTATE TAX|2298|486700
41993|PREPAID POSTAGE|1695|486700
41992|INVENTORY OF SUPPLIES FOR SALE|117215|486700
44795|Prepaid postage|41000|501156
44796|Prepaid expenses Superintendent of Documents|1500|501156
40684|Deposits|33727|478353
40685|Inventory - Promotional Supplies|44286|478353
38135|ACCRUED INVESTMENT INCOME|43814|461354
38139|EXCHANGES|5217|461354
38138|PREPAID EXPENSES|2008|461354
38137|INVESTMENT MARKET VALUE ADJUSTMENT|162859|461354
38136|DUE FROM RELATED ORGANIZATIONS|9424|461354
38375|PREPAID AIRFARE|31213|464744
38378|FUNDS FROM AFFILIATES TO BE RECEIVED|251821|464744
38377|SIGNALMAN'S STORE INVENTORY|78568|464744
38376|PREPAID INSURANCE|4900|464744
38286|Prepaid Expenses|140178|463695
38288|Due from other funds|533581|463695
38287|Protested Checks|44649|463695
55384|PREPAID INSURANCE|191494|549847
55389|COMMERCIAL DEPOSITS|112185|549847
55388|LONG TERM DEPOSITS|103579|549847
55387|HOTEL DEPOSITS|2941|549847
55386|PREPAID POSTAGE|96000|549847
55385|PREPAID OTHER|538886|549847
42255|DUE FROM AFFILIATES|30381|487285
42257|PREPAID EXPENSES|29801|487285
42256|SECURITY DEPOSITS|13228|487285
38435|Accrued interest|1290006|465145
38438|Employee advances|12778|465145
38437|Due to/from rental agent|377577|465145
38436|Deposits|281705|465145
43054|Provident Insurance Deposit|1102589|489527
43060|Prepaid Postage|25789|489527
43059|Deposits|50000|489527
43058|Prepaid Office Equipment Maintenance|4252|489527
43057|Prepaid Prop Tax|8650|489527
43056|Prepaid Real Estate Tax|47806|489527
43055|Prepaid Insurance|8074|489527
38915|PREPAID EXPENSES|68737|466985
38914|PREPAID PENSION COSTS|1863146|466985
38916|MERCHANDISE INVENTORY|67884|466985
39849|Prepaid Insurance|131202|472166
39853|Payroll Transfer Escrow|16835|472166
39852|Prepaid Canada Expenses|4325|472166
39851|Prepaid Convention Cost|45046|472166
39850|Prepaid Real Estate Taxes|31210|472166
42516|Prepaid Insurance|12699|488646
42514|Inventory|120660|488646
42515|Prepaid Health & Welfare|64303|488646
42521|Intercompany Transfers|-5297|488646
42520|Other Prepaid Expenses|1677|488646
42519|Prepaid Convention Costs|40000|488646
42518|Prepaid Workers' Compensation|2216|488646
42517|Rent Deposits|2200|488646
43180|Security and Other Deposits |32580|489751
43187|Collections Awaiting Disposition|8422|489751
43186|Prepaid Professional Fees|1108|489751
43185| Prepaid Rent|8797|489751
43184|Prepaid Publishing Expense|35806|489751
43183|Travel Advances|20246|489751
43182|Prepaid Postage |24513|489751
43181|Prepaid Insurance|53606|489751
39464|DEPOSITS - WORKERS COMP FUND|15000|469859
39468|FEDERAL INCOME TAX ESTIMATES|8502|469859
39467|MISC RECEIVABLES - CREDIT CARD REIMB|12575|469859
39466|RENT SECURITY DEPOSITS|106674|469859
39465|LEASE SECURITY DEPOSITS|8710|469859
39855|PREPAID EXPENSES|5883|472209
44291|Due from related organizations|4438533|492165
44302|General Provision for Uncollectible Accounts|-5689|492165
44301|Prepaid Travel Costs|9369|492165
44300|Prepaid Subscriptions|34342|492165
44299|Tax Credit|17502|492165
44298|Deposits on Meeting Space|79629|492165
44297|Prepaid Professional Services|1291468|492165
44296|Prepaid Maintenance Service Agreements|219658|492165
44295|Inventory for conference|2645|492165
44294|Prepaid postage|62086|492165
44293|Publication inventory|363380|492165
44292|Prepaid insurance|387098|492165
40909|Supplies|238588|479162
40921|Travel Advances|139169|479162
40920|Deposits|294064|479162
40919|Prepaid Workers Comp|315892|479162
40918|Prepaid Other Expense|3111|479162
40917|Prepaid Professional Services|26402|479162
40916|Prepaid Furniture & Equipment|56095|479162
40915|Prepaid Online Subscription Services|156737|479162
40914|Prepaid Books and Newspapers|76304|479162
40913|Prepaid DC Personal Property Tax|80558|479162
40912|Prepaid Systems Support Contracts|185379|479162
40911|Prepaid Rent|7230|479162
40910|Prepaid Commercial Insurances|378653|479162
38603|Inventory|169579|466204
38604|Prepaid Expenses|148965|466204
42300|Prepaid Expenses|5971|487514
38347|Health care contributions paid in advance|1300|464136
38352|Due from landlord for construction costs|157497|464136
38351|Interest receivable|2771|464136
38350|IRS 990T applied from prior period|3707|464136
38349|Prepaid rent|47310|464136
38348|Transit checks on hand|8384|464136
41050|Prepaid Expenses|25945|479583
41051|Security Deposits|44762|479583
43203|Prepaid Insurance|8544|489766
43205|Prepaid Rent|1124|489766
43204|Security Deposits|4837|489766
39985|POSTMASTER DEPOSIT|3000|474014
51656|UTU MERCHANDISE|117919|533330
41429|Prepaid expenses|115234|480890
41430|Standing advances|3591|480890
40166|Reusable Union Supplies|101072|475808
40165|License Agreement, postage, IT|18506|475808
40168|Prepaid Insurance and Bonding|154633|475808
40167|License fees North America|32857|475808
44322|GRANTS RECIEVABLES|110000|492217
44327|ALLOWANCE FOR BAD DEBT|-20000|492217
44326|ADVANCE|2652|492217
44325|PREPAID|8840|492217
44324|MERCHANDISE|96334|492217
44323|SECURITY DEPOSITS|16260|492217
44231|Prepaid Expenses|18401|491356
39288|PREPAID INSURANCE|198|468608
39443|Travel Advances/Deposits|144868|469803
39448|Deferred Comp - Officers|614438|469803
39447|Prepaid Expenses|1648186|469803
39446|Professional Library Inventory|220410|469803
39445|Postage Inventory|15392|469803
39444|Security Deposits|4664|469803
42206|DUE FROM AFFILIATE LABOR ORGANIZATIONS|309438|487143
42208|SECURITY DEPOSIT|5000|487143
42207|DUE FROM AFFILIATE TRUST FUND|5995|487143
39478|Prepaid health insurance-Sept paid in August|61820|469865
39482|Rent deposit on San Diego Facility|10708|469865
39481|Rent deposit on San Dimas Facility|50078|469865
39480|Adv pymnt on new telephone sytm for SanDiego offi |10380|469865
39479|Portion of Sept dues to National Union paid in Aug|150000|469865
41407|Security Deposits|6115|480867
41409|Prepaid Rent|4555|480867
41408|Prepaid Insurance|5265|480867
43148|Assets Held for Deferred Compensation|373613|489705
43154|Prepaid operating expenses|25664|489705
43153|Deposits|21401|489705
43152|Prepaid salaries|89252|489705
43151|Due from ORO retirement fund|6518|489705
43150|Supplies in Inventory|24302|489705
43149|Prepaid Insurance|7766|489705
43089|Prepaid Insurance|55830|489559
43092|Due from Federation of Physicians & Dentists|450000|489559
43091|Interest Receivable|7787|489559
43090|Security Deposit|1784|489559
40854|Prepaid Insurance|229493|479061
40861|Other Payroll Withholdings|5896|479061
40860|Prepaid Leasing Costs|118389|479061
40859|Security Deposits - Meetings and Conferences|75440|479061
40858|Security Deposits - Rental Properties|13442|479061
40857|Security Deposits - Utilities|4090|479061
40856|Unrealized Valuation Allowance on Investments|156341|479061
40855|Prepaid Travel|751|479061
43272|401(a) account|3745|489850
38711|Cash Value Deferred Compensation|877485|466508
38715|Prepaid Health Premiums|715|466508
38714|Prepaid Convention|135324|466508
38713|Prepaid Postage|30916|466508
38712|Prepaid Insurance|51373|466508
42132|Prepaid Benefits|7244|486952
42121|Accrued Interest|100070|486952
42131|Prepaid Storage|269|486952
42130|Prepaid Interest|728|486952
42129|Prepaid Maintenance|10978|486952
42128|Prepaid Office Expenses|4500|486952
42127|Prepaid Insurance|14123|486952
42126|Prepaid Travel|22258|486952
42125|Deposits|144250|486952
42124|Prepaid Rent|77681|486952
42123|Prepaid Postage|49448|486952
42122|Merchandise Inventory|72305|486952
42135|Prepaid Meetings|14901|486952
42134|Prepaid Printing|62283|486952
42133|Prepaid Parking|1423|486952
44192|Prepaid Exp- Insurance and Expenses|19282|491237
44193|Loan Issuance Cost|227232|491237
40432|ACCRUED INTEREST AND DIVIDENDS|1829105|477380
40436|CASH COLLATERAL UNDER SECURITIES LENDING|76137244|477380
40435|DEPOSITS|17626|477380
40434|INVENTORY|187435|477380
40433|PREPAID EXPENSES|332861|477380
42509|Field Office Security Deposits|73309|488641
42513|Prepaid APWU Building Corporation Expenses|275502|488641
42512|Prepaid Taxes - APWU Holding Corporation|22189|488641
42511|Prepaid Taxes - APWU|745883|488641
42510|Other Deposits|125|488641
41102|Gift Card Inventory|54800|479793
40437|PREPAID INSURANCE|5736|477397
43118|PREPAID EXPENSES|63768|489653
43120|MERCHANDISE ON HAND|48982|489653
43119|PREPAID PER CAPITA STAMPS|97956|489653
41559|INTEREST RECEIVABLE|8160|481279
41561|PREPAID EXPENSES|1100|481279
41560|PER CAPITA RECEIVABLE|9800|481279
40834|PREPAID EXPENSES|5306|479019
44282|DUE FROM RELATED FUNDS|38697|491976
44280|DEPOSITS|850|491976
44281|PREPAID INSURANCE|15227|491976
40359|na|0|477033
42906|FARMERS UNION STOCK|939|489334
42907|UNION HALL STOCK/MISSOULA|120|489334
41812|Rental Deposit|1050|482488
47708|Overpayment of withholding taxes|264|516668
40871|UTILITY DEPOSIT|535|479089
41167|Industrial Insurance deposit|90|479977
38646|SECURITY DEPOSITS|3425|466345
42524|SECURITY DEPOSITS|7799|488656
42525|MISCELLANEOUS RECEIVABLE|1851|488656
40991|Due from SMW #40 Labor Management Cooperation Fund|442050|479440
40992|Due from PAC Fund|6166|479440
42883|BAR INVENTORY|11749|489291
39537|EMPLOYEE CAR FICA|17|470394
39538|INVENTORY|615|470394
44689|BUILDING CORPORATION STOCK|700|499145
42695|SECURITY DEPOSITS AND PREPAYMENTS|11818|488946
42696|DUE FROM AFFILIATE|4126|488946
43954|Receivable from Related Party - Subsidiary|93924|490119
40387|Loan Fees|933|477305
40789|NONE|0|478871
38871|PREPAID EXPENSES|6841|466920
42140|SECURITY DEPOSIT|14265|486970
44393|DEFERRED VACATION PAY|82099|494414
44394|RENT RECEIVABLE|2496|494414
41284|WORKERS COMPENSATION DEPOSIT|87|480336
40169|RENTAL SECURITY DEPOSIT|2934|475823
40171|ACCRUED INTEREST|34320|475823
40170|PREPAID INSURANCE|3767|475823
40194|Retiree Chapter Hats|649|475996
40869|Due from Members|1019|479087
40870|Inventory|40983|479087
38966|NONE|0|467039
38940|DUE FROM RELATED LOCALS AND OTHERS|37442|467021
38941|PREPAID PAYROLL TAX DEPOSIT|12945|467021
40037|MENS WALLETS|900|474652
40040|RETIREMENT PINS|100|474652
40039|BIBLES|1300|474652
40038|RETIREE RINGS|1400|474652
41182|NONE|0|480053
41763|Security Deposit|3203|482437
40469|Security Deposit|1179|477548
40997|BACKUP WITHHOLDING TAXES RECEIVABLE|47653|479452
40999|DUE FROM RELATED ENTITY|2500|479452
40998|ACCRUED INTEREST RECEIVABLE|36662|479452
40570|PREPAID EXPENSES|11792|477941
41983|UTILITY DEPOSIT|50|486686
41984|PREPAID INSURANCE|2313|486686
40881|PREPAID SCHOOL TAXES|2155|479110
40882|INVENTORY|9765|479110
39996|Bibles (119)|3808|474087
39998|T-shirts (10)|120|474087
39997|Hats (131)|2096|474087
44131|NONE|0|490838
42067|Prepaid Expenses|15228|486806
44388|Advances to other funs|58956|494224
44389|Prepaid expenses|2826|494224
40589|Due from affiliates|100346|478014
40591|Payroll withholdings|436|478014
40590|Escrow deposit - workers compensation|11000|478014
41356|DEPOSITS|780|480749
38784|DEPOSIT - HOME FOR ELDERLY|4000|466665
44407|T-Shirts|3956|495258
38797|NONE|0|466687
39740|LOAN ACQUISITION COSTS|7278|470943
42176|Security Deposit-Pension Fund|6080|487085
42177|Security Deposit-Building Purchase|1000|487085
39231|INTEREST RECEIVABLE|5135|467668
39233|DEPOSITS IN ESCROW|5000|467668
39232|ACCRUED INTEREST|4234|467668
41238|BWC deposit|709|480139
40866|Security deposits|1450|479076
43018|N/A|0|489501
43027|N/A|0|489501
43026|N/A|0|489501
43025|N/A|0|489501
43024|N/A|0|489501
43023|N/A|0|489501
43022|N/A|0|489501
43021|N/A|0|489501
43020|N/A|0|489501
43019|N/A|0|489501
42980|RENTAL SECURITY DEPOSIT|7783|489468
42981|WORKERS' COMPENSATION INSURANCE DEPOSIT|4098|489468
41135|DEPOSIT - WORKERS COMPENSATION|1904|479874
39748|LEASE SECURITY|90625|470969
40113|Bibles 112@$28|3136|475350
40114|cook books 186@$5.00|930|475350
39773|INTEREST RECEIVABLE|22289|471016
39774|SECURITY DEPOSITS|28753|471016
39776|DUE FROM AFFILIATES|21326|471016
39775|PREPAID EXPENSES|15590|471016
38736|Rent & Utility Deposits|695|466556
38691|Prepaid Insurance|6807|466431
38694|Due from Other Fund|14500|466431
38693|Accrued Interest Receivable|1401|466431
38692|Prepaid Miscellaneous Expense|5170|466431
38626|Loan Fees-(net of accum. amortization)|0|466321
38847|Federal P/R Tax Deposit|1|466872
38848|Lease Security Deposit|417|466872
38397|PREPAID INSURANCE|5000|464942
44096|DUE FROM BOARD|1231|490598
42942|INVESTMENT IN LOCAL 223 REALTY TRUST|379692|489412
42943|DEPOSITS|1000|489412
39217|BOILERMAKERS LOCAL # 27 SUPPLEMENTAL TRAINING & ED|136780|467581
39053|Refundable payroll taxes|114|467170
42453|Inventory|3144|488505
40369|NONE|0|477174
44624|Local 207 Home Association|64940|498137
40814|Wearable, promotional and Safety Inventory Items|4815|478939
41163|Utility Deposit|350|479963
41164|Prepaid Insurance|2026|479963
39042|PREPAID EXPENSE|1687|467153
44043|Interest Receivable|110|490239
44044|Prepaid Insurance|6226|490239
40036|NONE|0|474632
38552|ACCRUED INTEREST INCOME|3771|466037
38553|PREPAID EXPENSE|24279|466037
40545|DEPOSIT - PARSIPPANY TWP., NJ - BUILDING ESCROW|45600|477802
