OID|INV_TYPE|DESCRIPTION|COST|BOOK_VALUE|GROSS_SALES_PRICE|AMOUNT_RECD|RPT_ID
65263||Artisan International|2695|2695|3000|3000|508670
65262||Thornburg Value Fund|2542|2542|3000|3000|508670
65261||Oakmark International|1634|1634|2000|2000|508670
65260||Longleaf Partners Fund|2743|2743|3000|3000|508670
65259||Columbia Acorn International|1188|1188|2000|2000|508670
65258||Turner Small Cap|865|865|2000|2000|508670
65257||Thornburg Value|1879|1879|2000|2000|508670
65256||Third Avenue R/E Fund|943|943|1000|1000|508670
65255||Oakmark International Fund|919|919|1000|1000|508670
65541||US OBLIGATIONS|7656|7656|7656|7656|511505
65542||OTHER PUBLICLY TRADED SECURITIES|332985|332985|329521|329521|511505
63584||3201 N Lorraine St. Hutchinson, KS  67502|121496|121496|112600|112600|504335
65236||SALES OF INVESTMENTS|1420561|1420561|1420561|1420561|508547
65237||GAINS ON SALES OF INVESTMENTS|10243|10243|10243|10243|508547
63898||U.S. Treasury Securities|2699795|2699795|2699976|2699976|504813
63899||Preferred Stocks|245171|245171|239300|239300|504813
63592||United States Treasury Bill|299402|299402|299402|299402|504351
63595||United States Treasury Bill|301781|301781|301781|301781|504351
63594||United States Treasury Bill|301781|301781|301781|301781|504351
63593||United States Treasury Bill|299402|299402|299402|299402|504351
68135||STATE OF ISRAEL BOND MATURED|100000|100000|100000|100000|520154
68141||MORTGAGE BACKED SECURITIES|658913|658913|658913|658913|520154
68140||PREFERRED STOCK|129987|129987|129987|129987|520154
68139||COMMON STOCK|229766|229766|264002|265002|520154
68138||MUTUAL FUNDS|4966264|4966264|4966264|4966264|520154
68137||CORPORATE DEBT|594505|594505|583688|583688|520154
68136||US GOVERNMENT SECURITIES|1235902|1235902|1258636|1258636|520154
83280||COMPUTER, PRINTER|2070|551|0|0|597186
72084||300.00 sh - General Electric Capital|7886|7563|7563|7563|535737
63173||American Express Bank CD|25000|25000|25000|25000|503578
63185||2008 Ford Sable|17016|9020|10300|10300|503578
63184||GE Capital CD|96437|96437|96437|96437|503578
63183||Aurora Bank CD|96384|96384|96384|96384|503578
63182||Bank of China CD|200000|200000|200000|200000|503578
63181||Discover Bank CD|96000|96000|96000|96000|503578
63180||GE Money Bank CD|140694|140694|140694|140694|503578
63179||Bank of America CD|200000|200000|200000|200000|503578
63178||Israel Discount Bank CD|150076|150076|150076|150076|503578
63177||First Bank of PR CD|96000|96000|96000|96000|503578
63176||Sallie Mae CD|50000|50000|50000|50000|503578
63175||Banco Popular CD|25000|25000|25000|25000|503578
63174||Beal Bank CD|25000|25000|25000|25000|503578
70036||Sale of Merrill Lynch Investments|20000|20000|20000|20000|529221
69617||SALE OF INVESTMENTS - STOCK|142994|142994|145781|145680|522302
65846||NONE|0|0|0|0|514202
69493||Sale and transfer of Investments to checking acct|310499|310499|310499|310499|521839
63658||Automobiles|54415|53325|10911|10911|504520
69615||Rescue Equipment Motor|1680|644|800|800|522281
65683||Managed Investments - People's United Bank|3929691|3929691|3953672|3953672|513385
64108||CORPORATE BOND FUNDS|1669031|1669031|1602466|1602466|505038
62688||MARKETABLE SECURITIES|1113837|1113837|1101448|1101448|498818
66285||NONE|0|0|0|0|515978
68897||Sale of Marketable Securities|145852|145852|145743|145743|520827
65982||AUTOMOBILES - SEE SCHEDULE #4 FOR TRADE-INS|133489|72668|33570|0|514989
65986||U.S. GOVT. SECURITIES-MORGAN STANLEY A/C#133130|42000|42000|42000|42000|514989
65985||CORP BOND SECURITIES-MORGAN STANLEY A/C#133109|889950|889950|891594|891594|514989
65984||U.S. GOVT. SECURITIES-MORGAN STANLEY A/C#133109|1674470|1674470|1677562|1677562|514989
65983||U.S. GOVT. SECURITIES-MORGAN STANLEY A/C#132927|286499|286499|288319|288319|514989
63157||ALPSW Software|7280|0|0|0|503521
63153||Powerdraft software|1542|0|0|0|503521
63156||Custom Computer System 2|994|0|0|0|503521
63155||Custom Computer System|1352|0|0|0|503521
63154||ALPSW Software & Custom Updates|10667|0|0|0|503521
63162||Sale of Marketable Securities|585172|585172|610815|610815|503521
63161||Redemption of Money Market Funds|1518993|1518993|1518993|1518993|503521
63160||2008 Mercury Grand Marquis Silver|25180|6715|14671|14671|503521
63159||Copier - Model GDSM735|8305|3391|0|0|503521
63158||Installation and materials for SO 7215|6294|0|0|0|503521
69994||N/A|0|0|0|0|527960
64025||Marketable Securities|151718|151718|154742|154742|504968
67570||MARKETABLE SECURITIES|2282523|2282523|2297389|2297389|519402
69716||Equipment - Abandoned (See Stmt 69)|6660|0|0|0|522705
66866||n/a||||0|517823
66386||US GOVERNMENT OBLIGATIONS|109106|109106|108925|108925|516414
66389||CERTIFICATES OF DEPOSIT|20750|20750|23620|23620|516414
66388||COMMON STOCK|144630|144630|151273|151273|516414
66387||CORPORATE BONDS|233355|233355|245298|245298|516414
66660||NONE|0|0|0|0|517079
65508||Edwards Jones Account Matured CD ACCT# 120904|15817|15817|15817|15817|511057
64059||AUTOMOBILE|24899|0|15500|15500|504999
64060||MUTUAL FUNDS|824191|824191|823907|823907|504999
63936||Land & Building: 914 W. California Ave., OKC, OK|301615|0|500000|496239|504869
66978||2004 Ford F150 P/U Truck|28555|0|0|0|518225
65547||PUBLICALLY TRADED SECURITIES|2091129|2091129|2059940|2059940|511841
65718||2007 MERCURY MONTEGO|15138|2018|5350|5350|513725
65644||NONE|0|0|0|0|512899
63722||2004 BUICK|25432|0|0|0|504617
63727||PRINCIPAL GLOBAL DIVERSIFIED INCOME FUND|107556|100000|100000|100000|504617
63726||VARIOUS OBSOLETE COMPUTER EQUIPMENT|49555|0|0|0|504617
63725||2008 FORD TAURUS|21000|6563|0|0|504617
63724||2009 FORD ESCAPE|26456|4409|0|0|504617
63723||2008 BUICK|18200|1048|0|0|504617
67257||Corporate Bond Investments|242771|242771|250000|250000|518760
64395||US TREASURY MONEY MARKET|1691866|1691866|1691866|1691866|505213
62941||Federated Equity Fd Kaufmann CLB|28544|28544|26631|26631|502615
62939||Davis NY Venture Fund Inc CLB|25222|25222|25389|25389|502615
62940||EuroPacific Growth Fund CLB|29912|29912|30771|30771|502615
62947||Sentinel Small Co Fund CLA|21002|21002|20299|20299|502615
62946||Pioneer Midcap Value CLB|29318|29318|25286|25286|502615
62945||Henderson Int'l Opportunities Fund CLB|28232|28232|29838|29838|502615
62944||Hancock Cap Ser US Global Leaders Grwth Fd|21254|21254|21582|21582|502615
62943||Growth Fund of America CLB|22733|22733|22648|22648|502615
62942||Calamos Inv Tr New Growth Fund CLB|23752|23752|22677|22677|502615
69960||WELLS FARGO ADVISORS - BANK DEPOSIT SWEEP|197000|197000|197000|197000|526853
69964||BANK OF AMERICA - CD|45000|45000|45000|45000|526853
69963||BANK OF BARODA - CD|80000|80000|80000|80000|526853
69962||AMERICAN EXPRESS CENTURION BK - CD|45000|45000|45000|45000|526853
69961||BANK OF CHINA - CD|75000|75000|75000|75000|526853
66738||Sale of Investments|0|0|0|3117271|517316
69647||Automobiles - transfer to affiliated organization|136906|70810|0|0|522485
69858||Office Equipment|4407|0|0|0|524426
68108||Building (412 Tennessee Ave, Charleston WV)|570330|110924|298362|298362|520103
68107||Land (412 Tennessee Ave, Charleston WV)|97922|97922|51227|51227|520103
68109||Automobile|36641|2000|9000|9000|520103
66536||MUTUAL FUNDS - TRANSAMERICA FUNDS|40667|40667|41134|41134|516902
65394||SALES AND REPURCHASES OF INVESTMENTS|125000|125000|137566|137566|509735
63759||None- See #69 |0|0|0|0|504688
67738||J.P. MORGAN CHASE BANK CUSTODY ACCOUNT|245026|245026|82822|82822|519627
67739||HOUSING TRUST|46180|46180|50000|50000|519627
62892||MUTUAL FUNDS|20003|20003|21973|21973|502248
63236||2001 MERCURY MARQUIS|14025|0|2000|2000|503741
65981||NONE|0|0|0|0|514977
67362||U.S. treasury securities|317039|317039|321183|321183|519026
67363||Furniture & equipment - abandoned see stmt. 69|6577|206|0|0|519026
90293||Sallie Mae Bank CD|93000|93283|93000|93000|626438
90295||Am Ex Centurion Mutual Funds|89000|89856|89000|89000|626438
90294||Discover Bank CD|50000|50375|50000|50000|626438
72258||Mercury Grand Marquis|19610|0|7000|7000|537211
72259||Mercury Grand Marquis|19610|0|7000|7000|537211
62949||Office Equipment|7705|637|0|0|502647
66838||Old office furniture|100|0|225|225|517708
65027||MUTUAL FUNDS|132077|108453|110636|110636|507476
68243||2009 CHRYSLER SEABRING|23284|10477|11000|11000|520270
68245||2009 DODGE CHARGER|21950|8780|10100|10100|520270
68244||2009 JEEP LIBERTY|21645|9740|11500|11500|520270
68236||LAND ON ASHLAND AVE TOLEDO OH|119779|119779|160000|138575|520266
68241||2011 CADILLAC DEVILLE|57354|32501|0|0|520266
68240||2008 LINCOLN MKZ|23500|6950|0|0|520266
68239||2008 MERCURY GRAND MARQUI|17982|3597|0|0|520266
68238||2009 CADILLAC DTS|60955|12191|0|0|520266
68237||OLD EQUIPMENT REMOVED|14011|2495|0|0|520266
69336||Marketable Securities|2824|2824|2824|2824|521419
69337||Automobiles (x3)|77613|0|12700|12700|521419
63632||2009 Chevy Impala|14900|3453|8200|8200|504495
63633||Building & Improvements: Marion, Iowa|128618|95045|96783|96783|504495
62958||REPURCHASE AGREEMENTS|2959226|2959226|2959226|2959226|502666
62960||US TREASURY STRIPPED NOTES|306000|306000|306000|306000|502666
62959||US TREASURY BILLS|699661|699661|699661|699661|502666
67914||Prime Fund Daily Money Class|32433|32433|32459|32459|519991
62770||MARKETABLE SECURITIES|35641735|36264397|36264397|36264397|499358
63286||US GOVERNMENT AND GOVERNMENT AGENCY SECURITIES|113130|113130|101872|101872|503900
63287||STOCK|14460|14460|13540|13540|503900
66693||N/A|0|0|0|0|517213
63436||CORPORATE BONDS|13430050|13460503|13265637|13265637|504210
63427||2007 FORD 500|21425|0|900|900|504210
63435||US GOVERNMENT AGENCIES|1673023|1715350|1692570|1692570|504210
63434||US TREASURY SECURITIES|19970723|19967181|19981967|19981967|504210
63433||2007 MERCURY MARQUIS|22514|0|14175|14175|504210
63432||2010 MERCURY MARQUIS|28164|14082|9000|9000|504210
63431||2007 MERCURY MARQUIS|25652|0|4000|4000|504210
63430||2006 FORD 500|21901|0|1000|1000|504210
63429||2006 MERCURY MARQUIS|23865|0|3000|3000|504210
63428||2008 MERCURY MARQUIS|24199|4840|8250|8250|504210
63437||DREYFUS DISC STOCK FD|285363|302179|300000|300000|504210
68790||INVESTMENTS|1951452|1951452|1947091|1947091|520674
68792||BUILDING FAIRBANKS UTILTIY DIST REFUND|12334|12334|12334|12334|520674
68791||VEHICLE|33638|0|11900|11900|520674
66721||AUTO - FORD TAURUS|38547|0|18500|18500|517264
66723||AUTO - ESCAPE|30144|7034|7034|0|517264
66722||AUTO - FLEX|39685|11905|11905|0|517264
69571||32-43 49TH STREET HOLDING CORP.|300000|300000|300000|300000|522087
66095||404 15TH STREET N.W MASON CITY, IA 50401-LAND|4436|4436|4436|4436|515217
66096||404 15TH STREET N.W MASON CITY, IA 50401-BUILDING|36653|0|14142|14142|515217
69441||Marketable Securities|222850|222850|251057|251057|521662
69442||Automobile|20966|0|8505|8505|521662
69999||Vehicles|53641|0|0|0|528103
70000||Sale of investment  Sallie Mae Bank|13000||13000|13000|528103
69626||US Treasury Securities|366853|366853|365000|365000|522376
69629||Short Term Investment Fund|10157352|10157352|10179797|10179797|522376
69628||Corporate Obligations|5698361|5698361|5698215|5698215|522376
69627||US Government Agency Obligations|2914095|2914095|2878245|2878245|522376
67866||COOKE & BIELER LARGE CAP VALUE PORTFOLIO|9096|9096|21140|21140|519902
63601||U.S. GOVERNMENT AGENCY OBLIGATIONS|23196|23196|23196|23196|504370
63604||MUTUAL FUNDS|229559|229559|224273|224273|504370
63603||CORPORATE BONDS|215080|215080|210378|210378|504370
63602||U.S. TREASURY SECURITIES|163721|163721|168106|168106|504370
62869||Sale of two (2) automobiles|53663|0|3505|3505|501691
67597||2010 FORD EXPEDITION|43298|19484|25000|25000|519478
67565||NONE|0|0|0|0|519390
69910||Ford Edge|37769|13200|13200|13200|526715
66312||N/A|0|0|0|0|516129
69301||CITIBANK CD|20000|20000|20028|28|521361
66450||U.S. TREASURIES|1649000|1649000|1649000|1649000|516743
63580||GOVERNMENT AGENCY OBLIGATIONS|2351|2351|2351|2351|504330
63581||CORPORATE BOND|1027|1027|1027|1027|504330
63426||US T-Bills|8599106|8599656|8600000|8600000|504205
65976||no sales|0|0|0|0|514932
68142||CIT GROUP BOND|3635|3635|4358|4358|520150
68144||CIT GROUP BOND|4482|4482|4916|4916|520150
68143||CIT GROUP BOND|10459|10459|11472|11472|520150
69869||DISPOSED OF OLD OBSOLETE COMPUTER EQUIPMENT|13800|0|0|0|525604
69870||BANK OF AMERICA BOND - INVESTMENT|13000|13000|13000|13000|525604
65928||No Assets sold|0|0|0|0|514516
66775||CORPORATE BONDS|45000|45000|45000|45000|517532
66684||Building|180000|180000|269000|222989|517207
66094||NONE|0|0|0|0|515209
63307||LAND/BUILDING 1715 N CENTRAL KNOXVILLE(SLD 11/03)|18896|0|104500|5600|504053
63308||SALE OF TWO 2009 SUBURBAN VEHICLES|80929|0|44000|44000|504053
66805||AUTOMOBILES|142284|0|31045|31045|517620
66807||COMMON/COLLECTIVE FUNDS|64702|64702|76268|76268|517620
66806||US TREASURY SECURITIES|2552559|2552559|2526527|2526527|517620
65539||FHLMC BOND|10000|10000|10000|10000|511500
65540||GNMA BOND - RET. OF PRIN.|16384|16384|15759|15759|511500
66551||US GOVERNMENT AGENCY OBLIGATIONS|2020|2020|2020|2020|516929
66552||MUTUAL FUNDS|433680|433680|437000|437000|516929
65489||Securities|145357|145357|167641|167641|510534
65603||LAND AND BUILDING SHEFFIELD AL|109009|14987|39973|39973|512701
67825||INVESTMENTS|155578|155578|156360|156360|519829
67092||COMMON STOCKS|1888251|1888251|2245152|2241321|518495
67095||OTHER U.S. GOV'T SEC. - FNMA & FHLM MORTG. BACKED|793945|793945|731646|731646|518495
67094||CORPORATE BONDS|376349|376349|364213|364213|518495
67093||U.S. TREASURY SECURITIES|1481650|1481650|1363890|1363890|518495
63046||NONE|0|0|0|0|503243
63672||EQUITY SECURITIES|97352|97352|108233|108233|504543
63674||US TREASURY NOTES|47000|47000|47000|47000|504543
63673||MUTUAL FUNDS|168763|168763|167959|167959|504543
69388||2007 Buick Lucerne|28096|1873|6827|6827|521539
65933||US GOVERNMENT OBLIGATIONS|1355000|1355000|1355000|1355000|514542
65937||PRINCIPAL PAYMENTS|0|0|360069|360069|514542
65936||MUNICIPAL BONDS|469714|469714|510652|510652|514542
65935||COMMON STOCK|484808|484808|384923|384923|514542
65934||CORPORATE BONDS|4706876|4706876|5177541|5177541|514542
66774||NONE|0|0|0|0|517528
66796||Sale of Investments|202800|202800|202800|202800|517593
63480||Laptop Computer|1490|0|50|50|504263
67753||Royal Bank of Canada Bond|100000|99310|100000|100000|519669
67754||GNMA Series 2009-79 Bond|40333|40419|40333|40333|519669
67587||U.S. GOVERNMENT BONDS|100000|100000|100000|100000|519449
73391||NONE|0|0|0|0|544582
63846||Money Market Funds|281270|281270|281270|281270|504770
63668||Aurora Bond|50000|50000|50000|50000|504535
67034||MARKETABLE SECURITIES|213000|213000|213000|213000|518327
67035||SALE OF THREE AUTOS|81089|0|20211|20211|518327
66448||INVESTMENTS|2189268|2189268|2721845|2721845|516732
66661||N/A|0|0|0|0|517083
67881||Publicly traded mutual funds|65|65|65|65|519932
67984||AUTO - ESCALADE|52216|0|27000|27000|520077
67985||AUTO - 2006 FORD|16790|0|8500|8500|520077
66694||Investments|696914|696914|719251|719251|517215
70027||SALE OF OFFICE CHAIR|469|469|0|469|528972
66840||N/A|0|0|0|0|517735
70029||N/A|0|0|0|0|529170
71568||US BANCORP DEL|1679|1679|1819|1819|535083
71485||MEAD JOHNSON|246|246|245|245|535083
71350||APPROCH RES INC|456|456|343|343|535083
71349||APPLE INC|1708|1708|3479|3479|535083
71348||APACHE CORP|2383|2383|2249|2249|535083
71347||ANIXTER INTL INC|439|439|394|394|535083
71346||ANADARKO PETE CORP|1580|1580|1492|1492|535083
71345||AMPHENOL CORP|574|574|805|805|535083
71344||AMETEK INC|419|419|489|489|535083
71343||AMERIPRISE FINL INC|197|197|191|191|535083
71342||AMDOCS LTD|1158|1158|1583|1583|535083
71341||AMAZON COM INC|186|186|210|210|535083
71340||ALTRIA GROUP INC|345|345|392|392|535083
71339||ALPHA NAT RES INC|933|933|546|546|535083
71338||ALLIED WORLD ASSURANCE COMPANY|516|516|767|767|535083
71337||ALLERGAN INC|268|268|362|362|535083
71336||ALERE INC|2162|2162|1167|1167|535083
71335||ALBEMARLE CORP|478|478|317|317|535083
71334||AIR PRODS & CHEMS|233|233|252|252|535083
71333||AIA GROUP LTD|98|98|97|97|535083
71332||AGILENT TECHNOLOGIESINC|474|474|498|498|535083
71331||AGCO CORP DEL|254|254|252|252|535083
71330||AFLAC INC|352|352|317|317|535083
71329||ADMIRAL GROUP|340|340|229|229|535083
71328||ACE LIMITED|350|350|361|361|535083
71327||ACCENTURE PLC|206|206|314|314|535083
71326||ACACIA RESH CORP|420|420|485|485|535083
71325||ABBOTT LABS COM|92|92|124|124|535083
71324||ABB LTD SPONSORED   ADR|358|358|278|278|535083
71525||RALCORP HOLDINGS INC|382|382|407|407|535083
71393||COOPER TIRE & RUBBER|610|610|509|509|535083
71392||COMSTOCK RES INC|254|254|173|173|535083
71391||COMPANHIA DE BEBIDASDAS|207|207|593|593|535083
71390||COMMUNITY HEALTH SYS|1594|1594|1416|1416|535083
71389||COMERICA INC|278|278|319|319|535083
71388||COGNIZANT TECHNOLOGY SOLUTIONS|84|84|126|126|535083
71387||CNOOC LTD|553|553|570|570|535083
71386||CITIGROUP INC|1453|1453|1178|1178|535083
71385||CIT GROUP INC|386|386|286|286|535083
71384||CISCO SYSTEMS INC|613|613|450|450|535083
71383||CHURCH & DWIGHT CO  INC|262|262|303|303|535083
71382||CHINA RES ENTERPRISE|279|279|233|233|535083
71381||CHEVRON CORP|409|409|511|511|535083
71380||CHECK POINT SOFTWARETECHNOLOGIES|325|325|448|448|535083
71379||CHARTER COMMUNICATIONS|342|342|365|365|535083
71378||CERNER CORP|233|233|477|477|535083
71377||CEPHEID|316|316|401|401|535083
71376||CELGENE CORP|247|247|275|275|535083
71375||CATERPILLAR INC|179|179|176|176|535083
71374||CATALYST HEALTH SOLUTIONS|579|579|610|610|535083
71373||CASH AMER INTL INC|402|402|298|298|535083
71372||CARNIVAL CORP|651|651|539|539|535083
71371||CARMAX INC|426|426|392|392|535083
71370||CAMERON INTL CORP|460|460|370|370|535083
71369||BRUNSWICK CORP|423|423|408|408|535083
71368||BRUKER CORP|231|231|288|288|535083
71367||BROADCOM CORP CL A|415|415|321|321|535083
71366||BORGWARNER INC|635|635|927|927|535083
71365||BLACKROCK INC|534|534|498|498|535083
71364||BIO RAD LABS INC|844|844|821|821|535083
71363||BEST BUY COMPANY INC|2806|2806|1824|1824|535083
71362||BECTON DICKINSON &  CO|298|298|297|297|535083
71361||BE AEROSPACE INC|633|633|700|700|535083
71360||BANK AMER CORP|2282|2282|1281|1281|535083
71359||BAKER HUGHES INC|1016|1016|1580|1580|535083
71358||BAIDU COM INC|290|290|237|237|535083
71357||AVNET INC|570|570|570|570|535083
71356||AVAGO TECHNOLOGIES|371|371|601|601|535083
71355||AT&T INC|531|531|419|419|535083
71354||ASSOCIATED ESTATES  RLTY|280|280|256|256|535083
71353||ASPEN TECHNOLOGY INC|493|493|572|572|535083
71352||ASML HOLDING N V|68|68|101|101|535083
71351||ASCENA RETAIL GROUP|292|292|385|385|535083
71437||GENWORTH FINL INC|2806|2806|1340|1340|535083
71436||GENPACT LTD|238|238|230|230|535083
71435||GENERAL ELECTRIC CO|3032|3032|3365|3365|535083
71434||GAZPROM O A|1485|1485|1889|1889|535083
71433||GARTNER INC|855|855|782|782|535083
71432||GARDNER DENVER INC|754|754|689|689|535083
71431||GAP INC|2415|2415|2984|2984|535083
71430||FUSION-IO INC|413|413|324|324|535083
71429||FOSSIL INC|228|228|353|353|535083
71428||FOREST CITY ENTERPRISES INC|244|244|301|301|535083
71427||FLOWSERVE CORP|271|271|211|211|535083
71426||FLOWERS FOODS INC|353|353|380|380|535083
71425||FISERV INC|1357|1357|1325|1325|535083
71424||FIRST HORIZON NATL|297|297|278|278|535083
71423||FIRST FINANCIAL BANCORP|495|495|489|489|535083
71422||FINISH LINE INC|476|476|460|460|535083
71421||FIFTH THIRD BANCORP|297|297|313|313|535083
71420||FEDERAL RLTY INVT|289|289|292|292|535083
71419||EXXON MOBIL CORP|2407|2407|2426|2426|535083
71418||EXPEDIA INC DEL|661|661|647|647|535083
71417||EVERCORE PARTNERS|475|475|326|326|535083
71416||EQUINIX INC COM|390|390|593|593|535083
71415||EQT CORPORATION|246|246|195|195|535083
71414||ENCANA CORP|424|424|245|245|535083
71413||EMC CORP (MASS)|480|480|521|521|535083
71412||EBAY INC|30|30|435|435|535083
71411||DU PONT E I DE|281|281|291|291|535083
71410||DRESSER RAND GROUP|313|313|232|232|535083
71409||DOVER CORP|349|349|468|468|535083
71408||DISNEY WALT CO|766|766|774|774|535083
71407||DISH NETWORK CORP|383|383|432|432|535083
71406||DISCOVER FINL SVCS|314|314|448|448|535083
71405||DIRECTV COM CL A|133|133|228|228|535083
71404||DILLARDS INC CL A|499|499|565|565|535083
71403||DIAGEO PLC|344|344|475|475|535083
71402||DELPHI AUTOMOTIVE|704|704|694|694|535083
71401||DELL INC|3919|3919|3645|3645|535083
71400||DEERE & CO|234|234|225|225|535083
71399||DBS GROUP HLDGS LTD|253|253|258|258|535083
71398||DAVITA INC|390|390|434|434|535083
71397||DASSAULT SYS S A|335|335|327|327|535083
71396||CULLEN FROST BANKERS|354|354|407|407|535083
71395||CROWN HLDGS INC|913|913|1046|1046|535083
71394||CORNING INC|1222|1222|1097|1097|535083
71479||LIFE TECHNOLOGIES|658|658|461|461|535083
71478||LIBERTY MEDIA CORP|360|360|424|424|535083
71477||LEVEL 3 COMMUNICATIONS|84|84|1467|1467|535083
71476||LEAR CORP COM|538|538|411|411|535083
71475||LASALLE HOTEL PPTY|241|241|391|391|535083
71474||LAM RESEARCH CORP|251|251|293|293|535083
71473||LABORATORY CORP|444|444|442|442|535083
71472||KDDI CORP|1714|1714|1733|1733|535083
71471||KBR INC|423|423|337|337|535083
71470||JUPITER TELECOMM|0|0|335|335|535083
71469||JUNIPER NETWORKS INCCOM|1726|1726|1521|1521|535083
71468||JP MORGAN CHASE|1613|1613|1390|1390|535083
71467||JONES LANG LASALLE  INC|251|251|203|203|535083
71466||JACOBS ENGINEERING  GROUP INC|295|295|237|237|535083
71465||ITC HLDGS CORP|428|428|464|464|535083
71464||ISHARES TR BARCLAYS AGGREGATE BD FD|25280|25280|27494|27494|535083
71463||ISHARES TR BARCLAYS 1-3 YR TREAS BD FD|11294|11294|11488|11488|535083
71462||INTERPUBLIC GROUP   COS INC|591|591|436|436|535083
71461||INTERNATIONAL GAME  TECHNOLOGY|417|417|460|460|535083
71460||INTERNATIONAL BUSINESS MACHS CORP|843|843|946|946|535083
71459||INTERCONTINENTAL|498|498|461|461|535083
71458||INTEL CORP|79|79|80|80|535083
71457||INPEX CORP|6481|6481|2889|2889|535083
71456||ILLUMINA INC|322|322|157|157|535083
71455||IAC INTERACTIVECORP|539|539|832|832|535083
71454||HUNTINGTON BANCSHARES INC|416|416|339|339|535083
71453||HUNT J B TRANS SVCS INC|552|552|675|675|535083
71452||HOWARD HUGHES CORP|434|434|242|242|535083
71451||HIBBETT SPORTS INC|116|116|112|112|535083
71450||HEXCEL CORP|251|251|264|264|535083
71449||HEWLETT PACKARD CO|3365|3365|2638|2638|535083
71448||HESS CORP|324|324|238|238|535083
71447||HENRY SCHEIN INC|356|356|521|521|535083
71446||HASBRO INC|929|929|886|886|535083
71445||HARTFORD FINL SVCS  GROUP INC|2758|2758|2068|2068|535083
71444||HARRIS CORP DEL|662|662|552|552|535083
71443||HALLIBURTON CO|2279|2279|1975|1975|535083
71442||GRAPHIC PACKAGING|1326|1326|1312|1312|535083
71441||GRAFTECH INTL LTD|453|453|323|323|535083
71440||GOOGLE INC|3346|3346|3575|3575|535083
71439||GOLDMAN SACHS GROUP INC|2060|2060|1719|1719|535083
71438||GILEAD SCIENCES INC|3743|3743|4291|4291|535083
71524||QUESTAR CORP|19|19|20|20|535083
71523||QUEST DIAGNOSTICS|285|285|235|235|535083
71522||PULTE GROUP INC|1357|1357|1772|1772|535083
71521||PRUDENTIAL FINL INC|102|102|106|106|535083
71520||PROASSURANCE CORP|355|355|387|387|535083
71519||PRICELINE COM INC|197|197|638|638|535083
71518||PRICE T ROWE GROUP|116|116|204|204|535083
71517||PRAXAIR INC|376|376|438|438|535083
71516||POLARIS INDUSTRIES|436|436|529|529|535083
71515||PNC FINL SVCS GROUP|116|116|107|107|535083
71514||PLANTRONICS INC|609|609|536|536|535083
71513||PIONEER NAT RES CO|661|661|809|809|535083
71512||PHILIP MORRIS INTL  INC|111|111|241|241|535083
71511||PG & E CORP|226|226|204|204|535083
71510||PEPSICO INC|529|529|632|632|535083
71509||PALL CORP|581|581|592|592|535083
71508||OSHKOSH TRUCK CORP|784|784|670|670|535083
71507||ORACLE CORP|425|425|463|463|535083
71506||ON SEMICONDUCTOR|551|551|478|478|535083
71505||OIL STS INTL INC|434|434|433|433|535083
71504||NRG ENERGY INC|274|274|205|205|535083
71503||NOVO NORDISK A.S|384|384|299|299|535083
71502||NIKE INC CLASS B|347|347|542|542|535083
71501||NIELSEN HOLDINGS|332|332|343|343|535083
71500||NETEASE INC|342|342|420|420|535083
71499||NASDAQ OMX GROUP INC|254|254|247|247|535083
71498||MYLAN INC|272|272|293|293|535083
71497||MTN GROUP LTD|248|248|246|246|535083
71496||MSC INDL DIRECT|373|373|479|479|535083
71495||MOODYS CORP|469|469|512|512|535083
71494||MONOTYPE IMAGING|118|118|465|465|535083
71493||MITSUBISHI UFJ FINL GROUP|1159|1159|815|815|535083
71492||MICROSOFT CORP|2340|2340|3526|3526|535083
71491||MICROSEMI CORP|458|458|309|309|535083
71490||MICROCHIP TECHNOLOGY|473|473|425|425|535083
71489||MICHAEL KORS HLDGS|201|201|203|203|535083
71488||METLIFE INC|2713|2713|2687|2687|535083
71487||MEMC ELECTRONIC|2590|2590|578|578|535083
71486||MEDTRONIC INC|513|513|527|527|535083
71484||MDC PARTNERS INC|245|245|168|168|535083
71483||MCDONALDS CORP|893|893|1159|1159|535083
71482||MASTERCARD INC|1112|1112|1200|1200|535083
71481||MANNING & NAPIER INC|28|28|28|28|535083
71480||LIFE TIME FITNESS|426|426|1209|1209|535083
71567||UNITED TECHNOLOGIES|279|279|297|297|535083
71566||UNITED STS STL CORP|3045|3045|1576|1576|535083
71565||UNITED RENTALS INC|408|408|426|426|535083
71564||UNION PACIFIC CORP|481|481|551|551|535083
71563||TURKIYE GARANTI|1543|1543|1193|1193|535083
71562||TREEHOUSE FOODS INC|621|621|581|581|535083
71561||TRANSOCEAN LTD|3410|3410|2294|2294|535083
71560||TRACTOR SUPPLY|199|199|194|194|535083
71559||TOWERS WATSON & CO  C|458|458|413|413|535083
71558||TOTAL S A|393|393|387|387|535083
71557||TIM HORTONS INC|342|342|385|385|535083
71556||TIDEWATER INC|466|466|427|427|535083
71555||THERMO FISHER SCIENTIFIC INC|3757|3757|3925|3925|535083
71554||TEXAS INSTRUMENTS   INC|256|256|362|362|535083
71553||TEVA PHARMACEUTICAL|579|579|503|503|535083
71552||TESCO CORP|457|457|402|402|535083
71551||TERADATA CORP|394|394|488|488|535083
71550||TEAM HEALTH HLDGS|312|312|290|290|535083
71549||TARGET CORP|114|114|115|115|535083
