OID|DESCRIPTION|BOOK_VALUE|RPT_ID
46813|Deposits|778|508677
46814|Prepaid Expenses|2969|508677
46817|Security Deposits|4679|508684
46822|Fiduciary Trust Deposit Account|46774|508684
46821|Promotional Items/Office Supply Inventory|22913|508684
46820|Prepaid Expense|58174|508684
46819|Due from Affiliates|885180|508684
46818|Payroll Withholdings|1839|508684
46423|Deposits|3259|506071
48189|Prepaid Expenses|8429|518180
48448|Workers compensation deposit|116|518619
47725|Rent deposit|676|516790
47726|Local 2324 t-shirts|125|516790
49941|PREPAID PER CAPITA STAMPS FOR RESALE|24000|520671
47480|NONE|0|515831
48751|Security Deposits|4500|519209
50500|Postage Meter Pre-Paid Balance|983|521509
50504|Logo Lanyards (343)|1077|521509
50503|Logo Pinnie Vests (39)|969|521509
50502|Logo T-Shirts (296)|2933|521509
50501|Logo Watches (5)|148|521509
45307|Receivable - Credit Card/Electronic Check Payments|370|504364
48987|PREPAID TAXES|1626|519555
47301|UNION LABEL AND MERCHANDISE|672|514881
47302|POSTAL SERVICE BULK MAILING ACCOUNT|146|514881
47690|Bank Of America Savings Account|7234|516626
44680|Prepaid Expenses|8181|499070
44682|Challenger Escrow|6422|499070
44681|Other Assets|9438|499070
44949|OTHERS|5858|502826
44954|OTHER PREPAID EXPENSES|22240|502826
44953|DEPOSITS|400|502826
44952|PREPAID EMPLOYEE BENEFITS|19257|502826
44951|PREPAID DUES & SUBSCRIPTION|1861|502826
44950|PREPAID INSURANCE|13693|502826
50499|furniture,equipment|16036|521507
47330|Inventory of Supplies for Sale|7746|514986
48164|UTILITY DEPOSIT|990|518085
48165|RENT DEPOSIT|16665|518085
44717|DEPOSITS|2920|499223
51114|Prepaid Stamps|8759|524349
51115|Security Deposits|550|524349
48992|Accrued interest receivable|4421|519572
48993|Payroll tax overpayment|2269|519572
48078|Security deposits|11625|517777
48080|Travel advance|1000|517777
48079|Prepaid insurance|17180|517777
48146|Unrealized Valuation Allowance in Investments|63006|518055
48150|Other Receivables|2227|518055
48149|Security Deposit|16817|518055
48148|Prepaid Other|13644|518055
48147|Prepaid Insurance|28787|518055
49099|Inventory tools and clothing for resale to members|12319|519758
45477|Loan Fees and Warranties|3089|504739
45480|Auto Warranties|5082|504739
45479|Exchange|2064|504739
45478|Movie Passes Inventory|5689|504739
47037|Bibles 24 @$30|864|512726
51056|NONE|0|523111
50438|Refundable security deposit|6000|521388
48667|Due from other funds|329|519074
50619|PREPAID EXPENSES|5169|521747
50621|PAYROLL TAX  WITHHOLDINGS OVERPAYMENT|142|521747
50620|ACCRUED INTEREST RECEIVABLE|9434|521747
45218|Prepaids|4377|504194
48975|Burial Plots|233|519530
45160|PREPAID EXPENSES|862|504088
45163|SECURITY DEPOSITS|753|504088
45162|SOFTWARE, NET OF ACCUMULATED AMORTIZATION|0|504088
45161|INVENTORY|3304|504088
48608|Prepaid Insurance|5960|518991
48609|Security Deposit - Rent|1130|518991
49261|Due from officers|611|520061
44718|PREPAID PER CAPITA TAX|129888|499254
44721|INTERCOMPANY|3000|499254
44720|SECURITY DEPOSIT|4900|499254
44719|WEBSITE DEVELOPMENT COST, NET OF AMORTIZATION|20704|499254
45213|Prepaid Insurance|9233|504184
49055|Escrow from sale of building|175000|519694
49056|Loan receivable|630|519694
47046|Restricted Cash - Contractor Bonds|168181|512856
44812|Accrued Interest|2329|501333
45198|Reimbursement due from Local 1506 - shared employe|6153|504164
45199|Inventory|338|504164
44673|NSF CHECKS|2474|499001
47082|PREPAID EXPENSES|21215|513067
47084|SECURITY DEPOSIT|1650|513067
47083|ACCRUED INTEREST REC - BANKS & FCU|333|513067
48723|PREPAID INSURANCE|1447|519168
48724|SECURITY DEPOSIT|3400|519168
45070|PROMOTIONAL MERCHANDISE ON HAND|2547|503773
45150|PROMOTIONAL MERCHANDISE ON HAND|2420|504052
46745|PREPAID EXPENSES|29023|508366
53979|Legal Trust|250000|546696
47411|None|0|515318
49043|Prepaid Expenses|37427|519680
49047|Investment in Title Holding Company|406242|519680
49046|Market Value Adjustment to Investment|213763|519680
49045|NG checks|935|519680
49044|Accrued Investment Income|23540|519680
47450|Prepaid Insurance|3057|515611
47452|Security Deposits|2943|515611
47451|Prepaid Rent|1042|515611
46808|Security Deposits|800|508668
51336|PREPAID INSURANCE|7226|529432
50985|Prepaid Expenses|13928|522551
50986|Deposits|187|522551
51521|SECURITY DEPOSIT|4140|531610
51522|PREPAID RENT|577|531610
48403|SECURITY DEPOSIT|19899|518558
61478|EARNEST MONEY DEPOSIT - REAL PROPERTY|10000|592433
50939|Dues Receivable|235465|522425
51045|PREPAID STORAGE RENTAL|179|522700
51046|PREPAID WORKERS COMPENSATION INSURANCE|878|522700
45281|PREPAID EXPENSE|7821|504312
45282|SECURITY DEPOSIT|3231|504312
47735|Security Deposits|23442|516823
47737|Prepaid Expense|2586|516823
47736|Prepaid Insurance|11926|516823
46863|NONE|0|508885
51614|Office Rent Deposit|650|532644
44690|OFFICE LEASE DEPOSIT|1566|499151
50450|SECURITY DEPOSITS|36546|521406
50452|DUE FROM RELATED ORGANIZATIONS|941416|521406
50451|PREPAID EXPENSES|57521|521406
50800|19 hats @ $5 each|95|522055
50801|7 Bibles @ $31.14|218|522055
50470|Inventory|5706|521444
47295|SECURITY DEPOSIT ON LEASES|9600|514872
47299|OTHER|44108|514872
47298|DUE FROM RELATED ORGANIZATIONS|608060|514872
47297|PREPAID EXPENSES|24709|514872
47296|ACCRUED INTEREST RECEIVABLE|24771|514872
45862|Prepaid Expenses|1184|505057
53090|None|0|541685
49294|Deposit|429|520081
50711|Security deposits on office space|2613|521897
45286|Prepaids|4792|504324
48666|Deposits|6223|519065
45536|REFUNDABLE DEPOSITS|10604|504810
47519|Software Development Costs (Net of $54,704 Amort.)|8539|516015
47520|Security Deposit-Office Rental|7005|516015
49108|DUE FROM USFPO|20085|519791
49107|SECURITY DEPOSITS|1825|519791
49109|PREPAID EXPENSES|347|519791
50789|DUE FROM LIFE BENEFIT PLAN|1468|522030
45296|Union products available for sale to members|39288|504350
47198|Security Deposit|1000|514232
50269|Prepaid Expenses|13284|521077
48945|DUE FROM HEALTH & WELFARE PLAN|108891|519466
48947|SECURITY DEPOSIT|5614|519466
48946|DEFERRED COMPENSATION PLAN|237637|519466
49048|Prepaid Expenses|26040|519686
49051|Investment in Building Corporation|121631|519686
49050|Prepaid Postage|17231|519686
49049|Prepaid Payroll|5937|519686
49021|Prepaid Insurance|9513|519652
49024|Prepaid Rent|3396|519652
49023|Loan Fees|5350|519652
49022|Rental Deposits|5619|519652
61280|Allowance for Uncollectible Loans|-2159364|590755
61284|Advance to Employees|9764|590755
61283|Due from AFT Educational Foundation|72388|590755
61282|Prepaid Expense|862994|590755
61281|Deposits|219513|590755
47454|ALLOWANCE FOR DOUBTFUL ACCOUNTS|-55179|515632
47533|Prepaid Expenses|901224|516061
47535|Deferred Rent|335661|516061
47534|Deferred Expenses|540302|516061
44472|SECURITY DEPOSITS|95000|495994
44473|PREPAID EXPENSES|299994|495994
51368|Inventories|247209|529862
51370|Deposits|64066|529862
51369|Prepaid |335229|529862
47810|ACCRUED INTEREST RECEIVABLE|18835|516951
47820|MISC PREPAIDS|6411|516951
47819|DUE FROM DOL|229211|516951
47818|LU/DC SUPPLIES INVENTORY|186775|516951
47817|MISC DEPOSITS|25000|516951
47816|PREPAID INSURANCE|138357|516951
47815|DUE FROM PATCH|6353|516951
47814|DUE FROM PAT-LEGISLATIVE|164087|516951
47813|DUE FROM LABOR MANAGEMENT COOPERATIVE|420768|516951
47812|DUE FROM THE FINISHING TRADES INSTITUTE|58511|516951
47811|DUE FROM IUPAT NATIONAL PENSION FUND|147347|516951
45822|Headquarters Lease Deposit|6303|505017
45821|Utility Deposit|1325|505017
45824|ABC Education|1051|505017
45823|Due MARC from Locals|238|505017
49037|Prepaid Insurance|84030|519674
49039|Deposits|4381|519674
49038|Other Prepaid Expenses|5943|519674
44945|PREPAID INSURANCE|17956|502805
44947|MISC. PREPAID EXPENSES|154|502805
44946|PREPAID POSTAGE|600|502805
61396|Inventory - office supplies|71308|591569
61400|Prepaid other withholdings|1760|591569
61399|Prepaid state withholding taxes|70|591569
61398|Prepaid federal withholding taxes|1805|591569
61397|Inventory - promotional supplies|227456|591569
47857|Security Deposits for Regional Office Leases|40288|517016
47862|Convention Deposits|306750|517016
47861|Deferred Leasing Cost|471607|517016
47860|Supplies Inventory|235241|517016
47859|Deposit - Gas Allowance/Other|15633|517016
47858|Postage Deposits|132384|517016
51329|Security Deposits|8556|529401
51333|Prepaid Bonding Insurance|37334|529401
51332|Prepaid Expenses on behalf of Locals|92276|529401
51331|Prepaid Postage|21654|529401
51330|Bonding Fees Due from Locals|11632|529401
44652|PREPAID DEPOSITS|13718|498813
44655|DEFERRED COMPENSATION|438470|498813
44654|RECEIVABLE TEAMSTERS|477312|498813
44653|SUPPLIES INVENTORY|21839|498813
50044|ESCROW DEPOSITS|1067|520812
50049|DUE FROM OTHER FUNDS|1873|520812
50048|OTHER RECEIVABLES|77|520812
50047|DUE FROM CAREER CENTER|83933|520812
50046|SECURITY DEPOSITS|40105|520812
50045|PREPAID POSTAGE|5985|520812
44574|AIRLINE DEPOSIT|425|497861
44582|FUNDS DUE FROM LOCALS/GUILDS|4670|497861
44581|OTHER RECEIVABLE|2380|497861
44580|PREPAID EDUCATIONAL CONFERENCE|4410|497861
44579|PREPAID CONVENTION|736|497861
44578|PREPAID PAYROLL LIABILITIES|6556|497861
44577|CONVENTION FUND DEPOSITS|1200|497861
44576|DUE FROM THE WELFARE TRUST FUND|15000|497861
44575|INVENTORIES - MEMBERSHIP SUPPLIES|111449|497861
44766|Rent Deposits|8630|499450
44767|Inventory-Supplies For Resale|14189|499450
48794|SECURITY DEPOSITS|34280|519263
50453|PREPAID INSURANCE|655777|521407
50456|CASH SURRENDER VALUE OF LIFE INSURANCE POLICIES|1670101|521407
50455|INVENTORY-SUPPLIES|245941|521407
50454|DEPOSITS|130000|521407
45518|NONE|0|504786
44745|Prepaid Assets|370395|499341
44746|Security Deposit|23478|499341
47182|Accrued Interest|11741|513998
47185|Rent Deposit|10414|513998
47184|Expense Reimbursement Receivable|47213|513998
47183|Prepaid Expense|4758|513998
50637|INVENTORY|345627|521761
50640|RESERVE FOR DOUBTFUL ACCOUNTS|-50000|521761
50639|ACCRUED INTEREST|2216714|521761
50638|DUE FROM AFFILIATES|965907|521761
50969|Airline Deposit|425|522532
50971|Rent Receivable|8434|522532
50970|Prepaid Insurance & Taxes|58712|522532
50947|COMPUTER SUPPLIES FOR RESALE|125582|522454
50940|DEPOSITS|247129|522454
50946|SUPPLIES INVENTORY|308765|522454
50945|PREPAID MAINTENANCE|292307|522454
50944|PREPAID OTHER|72915|522454
50943|PREPAID TAXES|66190|522454
50942|PREPAID POSTAGE|164165|522454
50941|PREPAID INSURANCE|73963|522454
50949|OTHER|6449|522454
50948|CAFETERIA STOCK|5919|522454
48896|Accrued Interest and Dividends Receivable|1180125|519429
48905|Licenses|5000|519429
48904|Retiree Supplemantal Fund|370557|519429
48903|Travel Advances|10616|519429
48902|Local Union Refunds Originally Voided But Cashed|143758|519429
48901|Deposits|148254|519429
48900|Prepaid Expenses, Deferred Charges and Other Costs|2129218|519429
48899|Restricted Investment Held in Escrow|324191|519429
48898|District Offices-Imprest Revolving and Org. Funds|602314|519429
48897|Deferred Compensation-457 Plan|2102302|519429
69752|Deposit - Workman's Compensation |1000|620432
48647|Security deposits|42859|519024
48648|Payroll tax overpayments|2948|519024
45417|MORTGAGE LOAN FEES|319065|504680
45423|ALLOWANCE FOR DOUBTFUL LOANS RECEIVABLE|-585637|504680
45422|ALLOWANCE FOR DOUBTFUL ACCOUNTS RECEIVABLE|-358992|504680
45421|TRAVEL ADVANCE|6347|504680
45420|DEPOSITS - RENT|8582|504680
45419|DEPOSITS - MEETINGS|40290|504680
45418|CREDIT CARD DEPOSIT|200000|504680
47913|PREPAID INSURANCE AND POSTAGE|416797|517227
47916|DUE FROM STAFF PENSION PLAN|22837|517227
47915|SECURITY DEPOSITS|49867|517227
47914|INVENTORY|1566524|517227
45825|INVENTORY|191982|505018
45828|PREPAID CHARTER FLIGHTS|165604|505018
45827|DEPOSIT FOR 2016 UA GENERAL CONVENTION|35000|505018
45826|PREPAID LOAN COSTS (NET OF AMORTIZATION)|71334|505018
44474|PREPAID TRAVEL|4786|495995
44480|PREPAID OPERATING EXPENSES|78821|495995
44479|INTEREST RECEIVABLE|33958|495995
44478|PREPAID RENT|20957|495995
44477|PRE-PAID PER CAPITA TAX|127817|495995
44476|PREPAID SOFTWARE LICENSES|103978|495995
44475|SECURITY DEPOSIT|6894|495995
45501|Prepaid Insurance|324539|504778
45514|Due from broker for securities pending settlement|1859081|504778
45513|Due from Pension Benefit Fund for Admin Costs|175000|504778
45512|Due from affiliate - Pension Benefit Fund|617667|504778
45511|Inventory of Local Union and Office Supplies|664674|504778
45510|Inventory of Merchandise for resale|641453|504778
45509|Transportation Deposit|8904|504778
45508|Postage Deposit|8000|504778
45507|Prepaid Medical Premiums|32224|504778
45506|Prepaid Subscriptions|190000|504778
45505|Prepaid Meeting Expenses|12600|504778
45504|Prepaid Dues|25000|504778
45503|Prepaid Postage for July 2012 Electrical Worker |121225|504778
45502|Deposit for 2016 Convention|7500|504778
46493|Deposits and Advances|415|506679
50325|Market Value Reserve|13206087|521173
50327|Due from sale of investment|684608|521173
50326|Deposits|104880|521173
48057|Local Union Escrow Funds|22358|517687
48059|Deposits|23742|517687
48058|Inventory of supplies|63268|517687
45314|DEFERRED COMPENSATION ANNUITY|1276774|504391
45317|ALLOW FOR UNCOLLECTIBLE LOANS REPORTED IN SCH 2|-65000|504391
45316|PREPAID INSURANCE|58207|504391
45315|SECURITY DEPOSITS|64685|504391
50696|Prepaid Expenses|889501|521871
50699|Due To/From SEIU Affiliate|2774344|521871
50698|Deferred Revenue|1001216|521871
50697|Deposits|1615|521871
44629|Security Deposits|11040|498425
44631|Due from AGVA Gen Sick & Relief|133337|498425
44630|Due from AGVA Foundation|31000|498425
50280|Black Lake Family Education Center - Onaway, MI|27841363|521122
50281|Supplies for Resale|494293|521122
49102|PREPAID EXPENSE|18281|519761
48406|PREPAID INSURANCE & OTHER|230978|518562
48413|DUE FROM RELATED FUNDS|191297|518562
48412|PREPAID PERSONAL PROPERTY TAX|3452|518562
48411|DEPOSITS|39282|518562
48410|PREPAID EQUIPMENT AND RENTAL MAINTENANCE|104114|518562
48409|PREPAID REAL ESTATE TAX|2298|518562
48408|PREPAID POSTAGE|1230|518562
48407|INVENTORY OF SUPPLIES FOR SALE|121611|518562
46429|Prepaid postage|1000|506179
46431|Prepaid labor organization bond premiums|180972|506179
46430|Prepaid expenses - Superintendent of Documents|1500|506179
47979|DEPOSITS|61066|517415
47980|PROMOTIONAL INVENTORY|48179|517415
44691|ACCRUED INVESTMENT INCOME|44698|499185
44694|PREPAID EXPENSES|2112|499185
44693|EXCHANGES|6307|499185
44692|INVESTMENT MARKET VALUE ADJUSTMENT|319713|499185
44865|PREPAID AIRFARE|71456|502037
44867|SIGNALMAN'S STORE INVENTORY|74365|502037
44866|PREPAID INSURANCE|3603|502037
44785|Prepaid Expenses|139836|501062
44788|Deposit on purchase of Condominium units|1061802|501062
44787|Due from other funds|380695|501062
44786|Protested Checks|34237|501062
49929|SHORT TERM DEPOSIT - HOTEL|22066|520666
49934|PREPAID OTHER|325623|520666
49933|LONG TERM DEPOSITS|101084|520666
49932|PREPAID POSTAGE|77273|520666
49931|PREPAID INSURANCE|175856|520666
49930|SHORT TERM DEPOSIT - COMMERCIAL|147310|520666
47786|DUE FROM AFFILIATES|27115|516911
47788|PREPAID EXPENSES|24178|516911
47787|SECURITY DEPOSITS|13228|516911
44963|ACCRUED INTEREST|1181190|502889
44965|DUE FROM RENTAL AGENT|247916|502889
44964|DEPOSITS|281705|502889
49154|Provident Insurance Deposit|987050|519876
49162|Relocation property|123500|519876
49161|Prepaid Travel|294|519876
49160|Prepaid Postage|17650|519876
49159|Deposits|91940|519876
49158|Prepaid Office Equipment Maintenance|4252|519876
49157|Prepaid Prop Tax|8992|519876
49156|Prepaid Real Estate Tax|40290|519876
49155|Prepaid Insurance|9728|519876
53003|MERCHANDISE INVENTORY|79294|540309
53004|PREPAID EXPENSES|44752|540309
46896|PREPAID INSURANCE|129075|509736
46899|LOCAL UNION AFFILIATE EXCHANGE|-580|509736
46898|PAYROLL TRANSFER  ESCROW|17513|509736
46897|PREPAID REAL ESTATE TAXES|31835|509736
50809|Inventory - Supplies|124381|522101
50820|Prepaid Payroll Taxes|23634|522101
50819|Other Prepaid Expenses|1100|522101
50818|Prepaid Officer Staff Expenses|1000|522101
50817|Prepaid 401(k) Great West|62|522101
50816|Prepaid Health & Welfare|971|522101
50815|Prepaid Convention |10000|522101
50814|Prepaid Worker's Compensation|2721|522101
50813|Prepaid Property Taxes|805|522101
50812|Prepaid Insurance|16529|522101
50811|Rent Deposit|1100|522101
50810|Prepaid Rent|14564|522101
50560|Travel Advances|11320|521627
50557|Security and Other Deposits|11126|521627
50559|Prepaid Postage|51839|521627
50558|Prepaid Insurance|7853|521627
50562|Prepaid expenses|37000|521627
50561|Collections Awaiting Disposition|461|521627
46586|DEPOSITS - WORKERS COMP FUND|15000|507554
46590|AA BANKRUPTCY EXPENSES REIMBURSED IN FYE 8/31/13|2701356|507554
46589|CREDIT CARD REIMBURSEMENTS|24247|507554
46588|RENT SECURITY DEPOSITS|108956|507554
46587|LEASE SECURITY DEPOSITS|8710|507554
46900|PREPAID EXPENSES|11029|509756
51149|Deposits on meeting space|59667|525618
51143|Due from related organizations|3539203|525618
51148|Prepaid maintenance service agreements|234870|525618
51147|Inventory for conference|4505|525618
51146|Prepaid postage|40779|525618
51145|Publication inventory|276694|525618
51144|Prepaid insurance|97455|525618
51154|Prepaid professional services|1277727|525618
51153|General provision for uncollectible accounts|-35219|525618
51152|Prepaid travel costs|4050|525618
51151|Prepaid subscriptions|35070|525618
51150|Tax credit|17502|525618
48822|Prepaid Systems Support Contracts|171776|519336
48819|Supplies|259834|519336
48821|Prepaid Rent|100139|519336
48820|Prepaid Commercial Insurances|140003|519336
48832|Travel Advances|146116|519336
48831|Deposits Postage|5239|519336
48830|Deposits Furniture & Equipment|27584|519336
48829|Deposits Rent|209860|519336
48828|Deposits Telephone|5882|519336
48827|Prepaid Professional Services|3150|519336
48826|Prepaid Repair & Maintenance Contracts|71676|519336
48825|Prepaid Online Subscription Services|133177|519336
48824|Prepaid Books and Newspapers|42616|519336
48823|Prepaid DC Personal Property Tax|78822|519336
45398|Inventory|127959|504621
45399|Prepaid Expenses|119308|504621
44789|Health care contribution paid in advance|1500|501117
44793|Award show revenue receivable|15100|501117
44792|Interest receivable|2261|501117
44791|IRS 990T refund applied from prior period|3707|501117
44790|Transit checks on hand|8504|501117
48693|Prepaid Expenses|33090|519117
48694|Security Deposit|45410|519117
51090|Prepaid Insurance|10607|523788
51092|Prepaid Rent|1250|523788
51091|Security Deposits|4687|523788
46972|POSTMASTER DEPOSIT|3000|511883
56163|UTU MERCHANDISE|105306|557221
48969|Prepaid expenses|127842|519515
48970|standing travel advances|2801|519515
46866|MAINTENANCE AGREEMENT-SOFTWARE|170870|508935
46869|PREPAID INSURANCE AND BONDING|149797|508935
46868|PREPAID UNION TRAVEL CREDIT CARD|132592|508935
46867|REUSABLE UNION SUPPLIES|89722|508935
51157|PREPAID EXPENSES|17192|525692
51158|GRANTS|146400|525692
49852|Prepaid Expenses|13332|520589
44940|PREPAID INSURANCE|1005|502747
44941|PREPAID TAX|101|502747
46605|Travel Advances/Deposits|96451|507566
46610|Deferrred Leasing Commissions|168369|507566
46609|Deferred Comp - Officers|190089|507566
46608|Prepaid Expenses|1621535|507566
46607|Postage Inventory|32599|507566
46606|Security Deposits|139826|507566
50634|DUE FROM AFFILIATE LABOR ORGANIZATIONS|309438|521759
50636|SECURITY DEPOSIT|5000|521759
50635|DUE FROM AFFILIATE TRUST FUND|5995|521759
46612|Prepaid Expenses-Advance dues paid toNational Unio|200000|507568
46611|Prepaid Expenses-Prepaid employee health insurance|68560|507568
46615|Prepaid Expneses-Rent deposit San Diego Fac|10078|507568
46614|Prepaid Expenses-Rent Deposit San Dimas Fac|50078|507568
46613|Prepaid Expenses-Prepaid convention expense|237248|507568
46529|Calendars for 2012 -2013 fiscal year|6807|507284
46530|Convention Item|1110|507284
47577|Security Deposits|6115|516250
47579|Prepaid Insurance|4025|516250
47578|Prepaid Rent|4791|516250
48777|ASSETS HELD FOR DEFERRED COMPENSATION|471873|519239
48784|PAYROLL WITHHOLDINGS|6133|519239
48783|PREPAID OPERATING EXPENSE|25664|519239
48782|DEPOSITS|19422|519239
48781|PREPAID SALARIES|88060|519239
48780|DUE FROM ORO RETIREMENT FUND|34779|519239
48779|SUPPLIES IN INVENTORY|20424|519239
48778|PREPAID INSURANCE|4315|519239
48890|Interest Receivable|5277|519406
48888|Prepaid Insurance|70013|519406
48889|Security Deposit|1784|519406
48891|Due from Federation of Physicians & Dentists|597602|519406
45023|DUE FROM AFFILIATES|234727|503503
47830|Security Deposits - Rental Properties|72142|516957
47826|Prepaid Insurance|153748|516957
47829|Security Deposits - Utilities|4090|516957
47828|Unrealized Valuation Allowance on Investments|121639|516957
47827|Prepaid Travel|6060|516957
47831|Prepaid Leasing Costs|86419|516957
48602|401(a) Account|1647|518977
45034|Cash Value Deferred Compensation|877018|503582
45037|Prepaid Convention|189412|503582
45036|Prepaid Postage|20659|503582
45035|Prepaid Insurance|35574|503582
51001|Accrued interest|89901|522648
51016|Accrued supplemental associate dues|9258|522648
51015|Prepaid office expenses|5500|522648
51014|Prepaid benefits|11776|522648
51013|Prepaid storage|920|522648
51012|Prepaid meetings|126|522648
51011|Prepaid rent|57281|522648
51010|Prepaid parking|1423|522648
51009|Prepaid maintenance|5883|522648
51008|Prepaid interest|727|522648
51007|Prepaid insurance|13770|522648
51006|Prepaid postage|45756|522648
51005|Prepaid travel|1515|522648
51004|Prepaid printing|108790|522648
51003|Deposits|99678|522648
51002|Merchandise inventory|80375|522648
51580|Advances to Officers|8000|532353
51582|Loan Issuance Costs|212167|532353
51581|Prepaid Expenses|9948|532353
44740|ACCRUED INTEREST AND DIVIDENDS|1890596|499295
44744|CASH COLLATERAL UNDER SECURITIES LENDING|8830005|499295
44743|DEPOSITS|17626|499295
44742|INVENTORY |240964|499295
44741|PREPAID EXPENSES|798452|499295
48958|OTHER DEPOSITS|125|519496
48957|FIELD OFFICE SECURITY DEPOSITS|73309|519496
48961|DUE FROM COPA |339|519496
48960|OTHER PREPAID EXPENSES - HOLDING CORP|303455|519496
48959|PREPAID TAXES - HOLDING CORP|22287|519496
50877|Gift Card Inventory|103000|522225
47561|PREPAID INSURANCE|5022|516141
47562| ||516141
49163|PREPAID EXPENSES|31994|519878
49165|PREPAID PER CAPITA STAMPS|145576|519878
49164|MERHANDISE ON HAND|13827|519878
49033|INTEREST RECEIVABLE|31671|519671
49035|PREPAID EXPENSES|5449|519671
49034|PER CAPITA TAX RECEIVABLE|9800|519671
51466|DEPOSITS|850|530429
51468|DUE FROM RELATED FUNDS|38697|530429
51467|PREPAID INSURANCE|15888|530429
47490|na|0|515841
44982|State Fund Workman Compensation Insurance Deposit|846|503255
45472|NONE|0|504729
50415|FARMERS UNION STOCK|939|521341
50416|UNION HALL STOCK/MISSOULA|120|521341
48531|Prepaid rent|900|518730
48532|Rental deposit|1050|518730
50663|Deposit for equipment|1000|521821
50387|UTILITY DEPOSIT|535|521254
48083|Industrial Insurance deposit|90|517791
45143|SECURITY DEPOSITS|3425|504014
45144|UNION LOGO APPAREL - SWEATSHIRTS|3150|504014
48711|SECURITY DEPOSITS|1850|519152
48712|MISCELLANEOUS RECEIVABLE|926|519152
47951|Due from SMW #40 Labor Management Cooperation Fund|432050|517309
48568|NONE|0|518857
46665|INVENTORY OF HATS AND T-SHIRTS|620|508055
51268|INVESTMENT IN BUILDING CORPORATION|700|528386
48529|SECURITY DEPOSITS AND PREPAYMENTS|11818|518723
47893|None|0|517127
50856|Receivable from Related Party - Subsidiary|14592|522191
49013|Loan Fees|533|519623
56442|NONE|0|560722
46179|PREPAID EXPENSES|24168|505268
50622|DUE FROM RELATED TRUST ORGANIZATION|6129|521750
50624|EMPLOYEE ADVANCES|19103|521750
50623|SECURITY DEPOSIT|14265|521750
51057|WORKERS COMPENSATION DEPOSIT|87|523117
47217|RENT SECURITY DEPOSIT|2934|514386
47219|ACCRUED INTEREST|37377|514386
47218|PREPAID INSURANCE|4005|514386
47208|Retiree Chapter Hats|553|514356
47924|SECURITY DEPOSIT ON LEASED OFFICE SPACE|3750|517238
48030| N/A|0|517605
47659|Due from Members|29621|516508
47661|Due from Local 98 COPE fund|621|516508
47660|Inventory|27424|516508
44904|NONE|0|502550
46037|DUE FROM RELATED LOCALS AND OTHERS|34519|505172
46038|PREPAID PAYROLL TAX DEPOSIT|2334|505172
47029|MEN'S WALLETS|870|512705
47032|RETIREMENT PINS|100|512705
47031|BIBLES|1000|512705
47030|RETIREE RINGS|1400|512705
48677|None|0|519103
48997|Cash Due to Affiliates|5962|519590
48998|Overpayment of payroll liabilities|544|519590
49121|SECURITY DEPOSIT|3203|519810
49125|Security Deposit|1180|519819
47699|BACK WITHHOLDING TAXES RECEIVABLE|70090|516639
47702|DUE FROM RELATED PARTY|11112|516639
47701|ACCRUED INTEREST RECEIVABLE|53275|516639
47700|PREPAID EXPENSES|14870|516639
47522|PREPAID EXPENSES|16067|516029
48639|UTILITY DEPOSIT|50|519002
48641|PREPAID PAYROLL TAXES - DIRECT|42|519002
48640|PREPAID INSURANCE|2527|519002
48401|PREPAID INSURANCE|2155|518556
48402|INVENTORY|13644|518556
47090|Bibles (50)|1600|513096
47096|Sweatshirts/838 (17)|397|513096
47095|T-shirts/ls 838 (26)|322|513096
47094|T-shirts/ss 838 (135)|1115|513096
47093|T-shirts/Camo (35)|457|513096
47092|T-shirts/Rec (41)|574|513096
47091|Hats (50)|800|513096
51052|NONE|0|522836
51200|N/A|0|526793
50745|PREPAID INTEREST|242|521963
48697|Prepaid Rent|310|519120
48351|Prepaid expenses|15443|518408
48060|Advances to other funds|101169|517693
48061|Prepaid expenses|4630|517693
47279|Due from affiliates|63270|514722
47280|Escrow deposit - workers compensation|11000|514722
48035|DEPOSIT|780|517622
45466|DUE FROM RELATED FUNDS|75458|504725
48676|T-Shirt Inventory|3139|519098
44994|NONE|0|503315
46827|DUE FROM AFFLIATES|2273|508692
46828|LOAN ACQUISITION COSTS|5459|508692
50594|SECURITY DEPOSIT - PENSION FUND|6080|521694
50595|SECURITY DEPOSIT - BUILDING PURCHASE|1000|521694
45228|INTEREST RECEIVABLE|10772|504213
45229|ACCRUED INTEREST|9930|504213
47339|BWC deposit|709|514997
50858|N/A|0|522198
50867|N/A|0|522198
50866|N/A|0|522198
50865|N/A|0|522198
50864|N/A|0|522198
50863|N/A|0|522198
50862|N/A|0|522198
50861|N/A|0|522198
50860|N/A|0|522198
50859|N/A|0|522198
51030|RENTAL SECURITY DEPOSIT|7783|522667
51031|WORKERS' COMPENSATION INSURANCE DEPOSIT|3792|522667
48763|DEPOSIT - WORKERS COMPENSATION|1904|519232
46965|LEASE SECURITY|90625|511505
45290|Inventory of Shirts|1574|504335
48954|BIBLES 61@ $28|1708|519486
48955|COOK BOOKS 186@ $5.00|930|519486
46785|INTEREST RECEIVABLE|22070|508547
46788|DUE FROM AFFILIATES|19056|508547
46787|PREPAID EXPENSES|17489|508547
46786|SECURITY DEPOSIT|28753|508547
51111|Prepaid Expenses|4962|524329
45538|Rent & Utility Deposits|695|504813
45297|Prepaid Insurance|5943|504351
