OID|DESCRIPTION|BOOK_VALUE|RPT_ID
26167|PREPAID INSURANCE|984841|394025
26166|POSTRETIREMENT BENEFITS|213093|394025
26165|LONG TERM DEPOSITS|92930|394025
26164|HOTEL DEPOSITS|4037|394025
24153|DUE FROM AFFILIATES|18572|383844
24156|PREPAID EXPENSES|24047|383844
24155|PAYROLL WITHHOLDINGS|2098|383844
24154|SECURITY DEPOSITS|13228|383844
19406|Accrued Interest Receivable|920170|366515
19410|Employee Advances|35893|366515
19409|Prepaid Expenses|6137|366515
19408|Prepaid Pension|16912375|366515
19407|Deposits|288115|366515
23169|PREPAID INSURANCE|11991|381566
24145|Prepaid Insurance|37516|383840
24144|Provident Insurance Deposit|1467106|383840
24151|Prepaid Airfare|631|383840
24150|Prepaid Postage|9022|383840
24149|Event Deposits|336711|383840
24148|Prepaid Office Equipment Maintenance|9541|383840
24147|Prepaid Property Tax|7383|383840
24146|Prepaid Real Estate Tax|59118|383840
19811|PREPAID PENSION COSTS AND INTANGIBLE ASSET|283352|368261
19813|MERCHANDISE INVENTORY|53653|368261
19812|PREPAID EXPENSES|145466|368261
21674|PREPAID INSURANCE|138660|374822
21677|LOCAL UNION AFFILIATE EXCHANGE|-2561|374822
21676|PREPAID CONVENTION COST|1438|374822
21675|PREPAID REAL ESTATE TAXES|32331|374822
25288|Supply Inventory|39240|385184
25293|Prepaid Insurance|57379|385184
25292|Other Prepaid Expenses|13557|385184
25291|Prepaid 401 K|62|385184
25290|Prepaid Insurance|18992|385184
25289|Rent Deposit|1100|385184
25777|Prepaid Expenses|89467|385541
25780|Security Deposits|11881|385541
25779|Travel Advances|14809|385541
25778|Interest Receivable|16671|385541
21202|DEPOSITS - WORKERS COMP FUND|15000|372366
21205|PAYROLL TAX REFUNDS|4386|372366
21204|MISC RECEIVABLES - CREDIT CARD REIMB|8271|372366
21203|LEASE SECURITY DEPOSITS|8710|372366
25282|Due from related organizations|1172898|385181
25287|Other prepaid expenses|248229|385181
25286|Prepaid postage|45073|385181
25285|Prepaid rent|198279|385181
25284|Publication inventory|256227|385181
25283|Prepaid insurance|356149|385181
23221|Supplies|136747|381824
23231|Travel Advances|363459|381824
23230|Deposits|261336|381824
23229|Prepaid Rent|216801|381824
23228|Prepaid Other Expense|41126|381824
23227|Prepaid Online Subscription Services|90306|381824
23226|Prepaid Participation|10000|381824
23225|Prepaid DC Personal Property Tax|84174|381824
23224|Prepaid Systems Support Contracts|165977|381824
23223|Prepaid Workers Comp Insurance|263146|381824
23222|Prepaid Commercial Insurances|346529|381824
20173|INVENTORY|339571|368891
20176|PREPAID OPERATING EXPENSES|44174|368891
20175|PREPAID EMPLOYEE BENEFIT CONTRIBUTIONS|48709|368891
20174|PREPAID INSURANCE|32607|368891
23066|PREPAID EXPENSES|5314|381408
21580|ACCRUED INTEREST RECEIVABLE|40935|373848
21585|PREPAID TRANSIT CHECKS|4962|373848
21584|SECURITY DEPOSITS|15879|373848
21583|PREPAID MOVIE TICKETS|301|373848
21582|PREPAID CREDIT CARD|20323|373848
21581|EXPENSE AND TRAVEL ADVANCE|25940|373848
24278|PREPAID INSURANCE|13155|383930
24279|SECURITY DEPOSIT|400|383930
25919|Prepaid Insurance|8340|388438
25920|Security Deposits|5911|388438
21932|Postmaster Deposit|3000|377527
26110|UTU MERCHANDISE|189575|392774
26111|INTRAFUND RECEIVABLE|694|392774
23506|acrued bond interest|134846|382498
23509|prepaid expenses (real estate tax and insurance)|97346|382498
23508|standing expense advance|4127|382498
23507|due from broker for investments sold|1082680|382498
28085|Prepaid Advances Convention 2008|3778|407113
28093|Prepaid Security Deposits|8004|407113
28092|Prepaid Insurance and Bonding|101308|407113
28091|IT Maintenance Support|7133|407113
28090|License Fee North America Inc.|140800|407113
28089|Prepaid Software License|11771|407113
28088|Reserve Fund General|12000|407113
28087|Prepaid Expenses License Agreement, postage, IT|118865|407113
28086|Resalable Union Supplies|110880|407113
26229|INVENTORY|96251|394599
26233|ALLOWANCE FOR BAD DEBT|-20000|394599
26232|SECURITY DEPOSITS ON LEASES FOR FIELD OFFICES|13812|394599
26231|PREPAID EXPENSES|2157|394599
26230|GRANTS|55000|394599
25569|Accounts Receivable - Advertising|35098|385429
25568|Pledges due to Endowment Fund|133499|385429
25573|Summer Institute Mtg Registration Fees Receivable|21886|385429
25572|Prepaid Expenses|48777|385429
25571|Accounts Receivable - American Express|20147|385429
25570|Accounts Receivable - Other|22968|385429
28069|PREPAID INSURANCE|1921|406991
21317|Travel Advances/Deposits|210927|372853
21322|Deferred Comp - Officers|683385|372853
21321|Prepaid Expenses|2023435|372853
21320|Professional Liabrary Inventory|377680|372853
21319|Postage Inventory|8761|372853
21318|Security Deposits|59561|372853
26715|DUE FROM AFFILIATE LABOR ORGANIZATION|124157|401743
26717|SECURITY DEPOSIT|5000|401743
26716|DUE FROM AFFILIATE TRUST FUND|5995|401743
21671|Prepaid 2008 Convention Expense|232787|374810
21673|Rent Deposit|50078|374810
21672|Prepaid Employee Health Insurance (one month)|49924|374810
26438|Convention giveaway items|51|399308
26441|Legal Fees - Unamortized retainer for service|1387|399308
26440|Calendars|2000|399308
26439|Convention Deposits|245|399308
23086|Security Deposits|6115|381455
23089|Prepaid other|3533|381455
23088|Prepaid rent|4248|381455
23087|Prepaid insurance|5167|381455
25184|DUE FROM ORO RETIREMENT PLAN|40134|384954
25191|DUE FROM BTF|105850|384954
25190|OTHER PREPAID EXPENSES|179270|384954
25189|DEPOSITS|23127|384954
25188|ASSETS HELD FOR DEFERRED COMPENSATION PLAN|191587|384954
25187|SUPPLIES|24809|384954
25186|PREPAID SALARIES|17284|384954
25185|PREPAID INSURANCE|68932|384954
26226|SECURITY DEPOSIT|1784|394517
26228|OTHER ASSETS|2663|394517
26227|ADVANCES|75000|394517
22738|Security Deposits - Rental Properties|21159|380502
22736|Prepaid Insurance|133504|380502
22737|Prepaid Rent|186024|380502
22744|Prepaid Payroll Tax|23957|380502
22743|Security Deposits - Utilities|4090|380502
22742|Prepaid Travel|1405|380502
22741|Security Deposits - Meetings and Conferences|70725|380502
22740|Unrealized Valuation Allowance on Investments|563408|380502
22739|Prepaid Leasing Costs|152058|380502
25868|401(a) Escrow Account|5965|387764
20083|Cash value of deferred compensation|824205|368742
20087|Other prepaid expenses|28379|368742
20086|Prepaid convention expense|233944|368742
20085|Cash surrender value of life insurance policy|131243|368742
20084|Prepaid insurance expense|37610|368742
23745|Accrued Interest|111001|383256
23761|Prepaid Taxes|500000|383256
23760|Prepaid dues|41|383256
23759|Prepaid supplies|1850|383256
23758|Prepaid Parking|1385|383256
23757|Prepaid Benefits|450|383256
23756|Prepaid Storage|335|383256
23755|Prepaid Maintenance|2809|383256
23754|Prepaid Interest|728|383256
23753|Prepaid Meetings|14901|383256
23752|Prepaid Pension Costs|21746|383256
23751|Prepaid Insurance|16294|383256
23750|Prepaid Travel|45969|383256
23749|Deposits|100972|383256
23748|Prepaid Rent|69805|383256
23747|Prepaid Postage|63989|383256
23746|Merchandise Inventory|68718|383256
28720|Prepaid exp - insurance $11,799 , deposit $6,096|17895|412296
28721|LOAN ISSUANCE COST|272427|412296
40418|ACCRUED INTEREST AND DIVIDENDS|1720187|477374
40421|CASH COLLATERAL UNDER SECURITIES LENDING|85788826|477374
40420|DEPOSITS|20636|477374
40419|PREPAID EXPENSES AND INVENTORY|485741|477374
27861|FIELD OFFICE SECURITY DEPOSITS|79213|405605
27862|SECURITY DEPOSITS|15303|405605
21888|PREPAID INSURANCE|5829|377281
25831|PREPAID EXPENSES|35362|386317
25834|PREPAID PER CAPITA STAMPS|126291|386317
25833|DUE FROM OTHER LOCALS|46573|386317
25832|MERCHANDISE ON HAND|18200|386317
25952|Investment in Spokane Teamsters Building Assoc.|1151607|389612
25789|INTEREST RECEIVABLE|8160|385546
25791|PREPAID EXPENSES|1000|385546
25790|PER CAPITA TAX RECEIVABLE|9800|385546
21779|NONE|0|376574
25162|DEPOSITS|850|384930
25164|DUE FROM RELATED FUNDS|38698|384930
25163|PREPAID INSURANCE|13992|384930
20166|N/A|0|368884
25682|Prepaid payroll taxes|2313|385484
24496|UNION HALL STOCK|210|384241
24498|FARMER'S UNION STOCK|1056|384241
24497|LABOR TEMPLE STOCK|1000|384241
22007|Miscellaneous receivable|8821|377907
22009|Prepaid expenses|10026|377907
22008|Interest receivable|2125|377907
23936|Worker's compensation deposit|4112|383449
24321|UTILITY DEPOSITS|535|383981
25129|Industrial Insurance Deposit|90|384837
20690|DUE FROM AFFILIATES|946|369109
23545|SECURITY DEPOSITS|7799|382640
25154|Security deposit|276|384919
23443|BAR INVENTORY|9200|382302
21542|U S TREASURY OVERPYMENT OF TAXES|423|373308
28456|Prepaid Expenses|2049|409481
26297|BUILDING CORPORATION STOCK|700|395944
25435|SECURITY DEPOSIT ON LEASED OFFICE SPACE|11818|385345
25436|DUE FROM AFFILIATES|10209|385345
22867|SECURITY DEPOSIT|3069|380960
19966|PREPAID EXPENSES|8287|368560
26710|DUE FROM AFFILIATE LABOR ORGANIZATIONS|421618|401738
26712|SECURITY DEPOSIT|14265|401738
26711|DUE FROM AFFILIATE TRUST FUND|176038|401738
25161|DEFERRED VACATION PAY|112851|384928
25820|Prepaid Insurance|2925|386242
22338|WORKERS COMPENSATION DEPOSIT|87|379336
21991|RENTAL SECURITY DEPOSIT|2934|377779
21993|ACCRUED INTEREST|5623|377779
21992|PREPAID INSURANCE|6584|377779
22765|BIBLES FOR DECEASED MEMBERS FAMILIES TOTAL 32 o/h|926|380575
22766|RETIREE CHAPTER HATS 9.40 EA COST - 187 o/h|1758|380575
21607|DEFERRED COMPENSATION FUNDED|103621|373917
21608|DEFERRED COMPENSATION UNFUNDED|1134|373917
25836|N/A|0|386432
23943|DUE FROM MEMBERS|3150|383453
23947|MERCHANDISE INVENTORY|40648|383453
23946|REIMBURSEABLE EXPENSES|2909|383453
23945|RETURNED CHECKS|134|383453
23944|DUE FROM WACHOVIA|800|383453
19925|NONE|0|368526
19981|DUE FROM RELATED LOCALS|66432|368574
19983|LANDSCAPE DEPOSIT - CITY OF CHICAGO|31080|368574
19982|DUE FROM RELATED FRINGE FUNDS|48890|368574
24489|T-SHIRTS|300|384222
24483|MENS WALLETS|1090|384222
24488|RETIREMENT PINS|130|384222
24487|BIBLES|525|384222
24486|RETIREE RINGS|1615|384222
24485|HATS|10|384222
24484|WOMENS CHECKBOOK COVERS|30|384222
23563|NONE|0|382668
26544|LEASE DEPOSIT|3000|400775
23238|Federal Withholding Taxes|212|381831
23240|Medicare Withholding|31|381831
23239|Social Security Withholding Taxes|134|381831
24499|SECURITY DEPOSIT|3203|384256
22824|Security Deposit|1176|380856
22825|Payroll Taxes Receivable|87|380856
25112|100% INVESTMENT IN TUNWORK CORP|125000|384820
25114|EXCHANGES|186527|384820
25113|PREPAID EXPENSES|17158|384820
22215|PREPAID EXPENSES|11997|378834
24347|UTILITY DEPOSIT|50|384003
24348|PREPAID INSURANCE|2597|384003
25297|PREPAID SCHOOL TAXES|1800|385193
25298|INVENTORY|12175|385193
22498|BIBLES (133)|3990|379920
22499|HATS (261)|4176|379920
22214|DUE FROM AFFILIATE|1640|378828
23821|PREPAID INTEREST|630|383335
23822|PREPAID TAXES|17069|383335
23254|PREPAID EXPENSES|19406|381891
27973|Security Deposit|250|406604
25558|PREPAID EXPENSES|2493|385422
22747|DUE FROM AFFILIATES|66514|380507
22749|PAYROLL WITHHOLDING|904|380507
22748|ESCROW DEPOSIT - WORKERS COMP|11000|380507
25918|DEPOSITS|780|388430
19577|Prepaid Deposit-Vacation Fund|160|367764
19579|Prepaid Deposit-Credit Union|1250|367764
19578|Prepaid Deposit-Pension|146|367764
20057|DEPOSITS|4000|368679
20060|SUBDIVISION IN PROGRESS|684902|368679
20059|INVENTORY IN TRAINING BOOKS|1362|368679
20058|ADVANCE TO OWL, INC.|100001|368679
19770|NONE|0|368206
21466|LOAN ACQUISITION COSTS|12735|373104
21974|Security Deposit - Pension Fund|6080|377571
21975|Deposit for Purchase of Building|1000|377571
20911|INTEREST RECEIVABLE|9063|369753
22639|BWC deposit|709|380219
23259|Security deposits|1450|381896
24334|N/A|0|383990
24327|N/A|0|383990
24333|N/A|0|383990
24332|N/A|0|383990
24331|N/A|0|383990
24330|N/A|0|383990
24329|N/A|0|383990
24328|N/A|0|383990
24339|N/A|0|383990
24338|N/A|0|383990
24337|N/A|0|383990
24336|N/A|0|383990
24335|N/A|0|383990
24768|RENTAL SECURITY DEPOSIT|7783|384541
24769|WORKERS' COMPENSATION INSURANCE DEPOSIT|3065|384541
25476|Sales tax deposit|1395|385366
25475|Worker's compensation deposit|9818|385366
21830|LEASE SECURITY|90625|377052
22581|Bibles 79@$28.00|2212|379970
22582|cookbooks 187@$5.00|935|379970
21647|SECURITY DEPOSITS|28753|374205
21648|PREPAID EXPENSES|17586|374205
26030|Bank Error Receivable|49|391519
19921|Rent & Utility Deposits|695|368523
19720|PREPAID INSURANCE|6752|368042
19723|DUE FROM OTHER FUND|14579|368042
19722|ACCRUED INTEREST RECEIVABLE|35298|368042
19721|PREPAID MISCELLANEOUS EXPENSES|14061|368042
26449|Loan Fees-(net of acc. amortization of $1383.00)|1134|399763
19992|NONE|0|368617
23435|PREPAID EXPENSES|5514|382297
20980|FEDERAL PAYROLL TAX DEPOSIT|142|370634
19402|PREPAID INSURANCE|5225|366509
26321|DUE FROM BOARD|1231|396486
26322|OTHER|154|396486
22014|INVESTMENT IN LOCAL 223 REALTY TRUST|412440|377944
22015|DEPOSITS|1000|377944
19880|BOILERMAKERS LOCAL # 27 SUPPLEMENTAL TRAINING & ED|126347|368417
22431|INVENTORY|2514|379500
23464|NONE|0|382329
26139|LOCAL 207 HOME ASSOCIATION|64940|393586
22949|Prepaid Expenses|4084|381124
20239|Payroll Tax Credit|849|368945
24590|Wearable and promotional item inventory|5891|384368
22062|MEMORIAL BIBLES|295|378390
26046|None|0|392040
27478|Accrued Interest|1719|403740
22464|Utility deposit|350|379697
22465|Prepaid insurance|1942|379697
20146|PREPAID INSURANCE|1368|368852
22919|Rent Receivable|6000|381076
22918|Interest Receivable|3482|381076
22920|Prepaid Insurance|6883|381076
21659|30 UNITED MEMORIAL BIBLES|992|374693
22443|NONE|0|379629
19731|ACCRUED INTEREST INCOME|13381|368061
19732|PREPAID EXPENSES|13344|368061
22288|DEPOSIT - PARSIPPANY TWP., NJ  BUILDING ESCROW DEP|71108|379055
22289|DEPOSIT - FURNITURE|1625|379055
19824|PREPAID EXPENSES|6768|368288
19825|ACCRUED INTEREST|7607|368288
22767|L&E BAD DUES CHECKS|16076|380584
22769|PAYROLL WITHHOLDINGS|5779|380584
22768|EXCHANGES|2240|380584
25453|Worker's compensation deposit|1169|385351
22380|Due from Affiliates|9586|379435
19705|SECURITY DEPOSIT|600|367991
23342|SECURITY DEPOSITS|1342|382128
23345|PREPAID WITHHELD PAYROLL TAXES|55549|382128
23344|DUE FROM RELATED FUNDS|12367|382128
23343|PREPAID INSURANCE|3749|382128
22374|NONE|0|379429
22826|SECURITY BOND|60000|380857
19840|NONE|0|368315
23465|Utility Deposit|5|382331
23466|T-Shirts/Hats|3517|382331
25414|SECURITY DEPOSIT ON LEASE|500|385308
22970|Rental Deposit|3216|381261
24458|NONE|0|384194
23216|NONE|0|381801
26524|Lease Deposit|3612|400556
21999|BIBLES|1585|377838
22000|UNITED WE STAND T-SHIRTS|213|377838
23968|Worker's compensation deposit|1859|383495
23970|Overpayment of credit card|4434|383495
23969|Refundable payroll taxes|924|383495
22558|INVENTORY|8300|379945
21854|AT 12/31/08 120 SHIRTS REMAINED|0|377101
21857|THE NBV OF THE 120 SHIRTS IS:|1263|377101
21856|80 SHIRTS WERE SOLD TO EMPLOYEES FOR $1210|0|377101
21855|200 SHIRTS WERE PURCHASED FOR $2472.50|0|377101
20945|prepaid insurance|622|370535
23123|Prepaid payroll expense|7594|381529
20229|INVENTORY|20469|368934
19438|Security Deposit|4000|366663
23498|SECURITY DEPOSIT|1600|382453
22857|Returned checks|818|380954
22858|Prepaid payroll|6883|380954
22434|LEASED PROPERTIES DEPOSITS|5000|379605
22435|PREPAID EXPENSES|62617|379605
23402|DUE FROM AFFILIATED EMPLOYEE BENEFIT FUNDS|32783|382272
22025|SECURITY DEPOSITS|2000|378144
22026|PREPAID LEGAL|530|378144
24535|DEPOSIT WORKERS COMPENSATION|148|384314
19778|NONE|0|368213
22027|ACCRUED INTEREST RECEIVABLE|15701|378170
22028|PREPAYMENTS|18478|378170
23686|Refundable payroll taxes|465|382924
23688|Deposits|3834|382924
23687|Overpayment on credit card|514|382924
21781|shirts|100|376637
21783|bibles|60|376637
21782|hats|980|376637
22647|Inventory|1925|380251
25992|SAVINGS ACCOUNT # 3362 OLD SECOND NATIONAL BANK|1401|390969
28448|IBEW Investment in LU 768|110000|409324
26382|Due from Building Corp.|53564|396876
26383|Prepaid interest income|921|396876
21143|ACCRUED INTEREST|514|371923
21146|DUE FROM COMBINED FUNDS|1800|371923
21145|DUE FROM APPRENTICESHIP FUND|1483|371923
21144|PREPAID EXPENSES|18415|371923
25921|BIBLES|841|388498
25518|OVERPAYMENT ON LAW SUITE SETTLEMENT|811|385402
25521|PREPAID WAGE GARNISHMENT|81|385402
25520|PREPAID SALARIES|4976|385402
25519|PREPAID CREDIT CARD|231|385402
25960|DEPOSITS|1000|390310
19549|Inventory - TShirts, Caps, Tools|8263|367539
24238|PREPAID EXPENSES|3213|383904
24239|SECURITY DEPOSITS|5200|383904
19559|NONE|0|367632
26149|Prepaid expenses|18106|393753
26152|Accrued investment income|101|393753
26151|Real estate tax escrow|2535|393753
26150|Financing costs, net|2389|393753
19074|PREPAID EXPENSES|334320|363174
19079|SECURITY DEPOSITS|106800|363174
19078|ACCRUED INTEREST & DIVIDENTS RECEIVABLE|118859|363174
19077|SURETY SECURITIES|131125|363174
19076|PREPAID HEALTH INSURANCE BENEFITS|325978|363174
19075|PREPAID PENSION BENEFIT COST|3062822|363174
19726|NONE|0|368052
21928|RENTAL COMMISSION|65384|377519
21930|JIM BUCK MEMORIAL BENEVOLENT FUND|22786|377519
21929|CAPITALIZED LOAN FEES|27999|377519
19562|NONE|0|367671
19781|Security Deposit|2612|368217
19782|Commuter checks|266|368217
22227|PROTESTANT BIBLES|1995|378854
22228|CATHOLIC BIBLES|724|378854
19685|ACCRUED INTEREST RECEIVABLE|706052|367965
19686|PREPAYMENTS|209842|367965
22404|POSTAGE DEPOSIT FOR MAILING OF LOCAL UNION PAPER|1011|379467
22408|INVENTORY - RETIREE BOOK AND PEN AWARDS|1580|379467
22407|INVENTORY - HATS FOR RESALE TO MEMBERS AT COST|4136|379467
22406|INVENTORY - 25 YEAR SERVICE AWARD RINGS|20250|379467
22405|INVENTORY - MEMORIAL BIBLES FOR DECEASED MEMBERS|2250|379467
25837|NONE|0|386454
22836|Software development costs|18834|380869
25765|Prepaid expenses|25333|385528
25766|Security deposit|48500|385528
25887|DUE FROM TEAMSTERS LOCAL 714 H/W FUND|9154|387955
25885|DUE FROM TEAMSTERS LOCAL 714 LEGAL FUND|11529|387955
25886|DUE FROM TEAMSTERS LOCAL 714 VACATION FUND|9153|387955
25888|DUE FROM INTERNATIONAL BROTHERHOOD OF TEAMSTERS|37098|387955
23568|RECEIVABLE - OVERPAID BENEFIT|250|382670
23572|PREPAID MAINTENANCE AGREEMENT|288|382670
23571|PREPAID RENT|2346|382670
23570|PREPAID INSURANCE|861|382670
23569|RECEIVABLE - EXPENSE|452|382670
24104|SECURITY DEPOSIT|10000|383796
24105|PREPAID TAXES|4509|383796
19914|DUE FROM INTERNAL REVENUE- BACK UP WITHHOLDINGS|8322|368515
19413|Returned checks on hand (8)|316|366520
24396|OHIO BUREAU WORKMAN'S COMPENSATION-DEPOSIT|104|384075
29701|Paper, Bibles, Caps, T-Shirts|2750|416566
21985|UTILITY DEPOSITS|42|377736
21989|BULK MAIL PERMIT FEE|180|377736
21988|BIBLES (3)|49|377736
21987|HATS (14)|168|377736
21986|T-SHIRTS FOR RESALE (220)|1925|377736
24033|PREPAID PAYROLL TAX|998|383696
20050|None|0|368668
20879|Prepaid expenses|72230|369440
20880|Other assets|6114|369440
34174|Interest receivable|2889|439248
34175|Prepaid expenses|1952|439248
20804|Security Deposits|3266|369312
26235|Employee Receivable|559|394758
22416|PREPAID EXPENSES|3623|379482
22417|SECURITY DEPOSITS|12411|379482
20800|PREPAID INSURANCE|2613|369308
20801|INVENTORY|6766|369308
26101|PROMOTIONAL ITEM INVENTORY|19378|392660
19507|ACCRUED INTEREST RECEIVABLE|697|367379
19508|PREPAID INSURANCE|3135|367379
21748|HOPE SETTLEMENT|28865|375968
21749|DEPOSITS|275|375968
21124|Accrued Interest Receivable|2280|371720
21125|Prepaid Expenses|2613|371720
23951|Bibles|1960|383457
23953|Travel Deposit to American Heritage Trails -Credit|8000|383457
23952|Shirts and Hats|752|383457
23515|NONE|0|382528
22292|N/A|0|379096
25409|DEPOSITS|32085|385296
25410|PREPAID INSURANCE|150716|385296
19568|Utility Deposit|2211|367692
21960|RE-SALE  GOLF SHIRTS  @ $24     (6)|144|377554
21964|RE-SALE T-SHIRTS  @ $10   (159)|1590|377554
21963|RECOGNITION LETTER OPENERS  @ $6   (25)|150|377554
21962|RECOGNITION WATCHES  @ $50    (35)|1750|377554
21961|RECOGNITION BIBLES  @ $21   (98)|2058|377554
21773|SECURITY DEPOSIT|3546|376517
22764|BWC deposit|180|380574
32299|DEPOSITS|50|430425
23391|UTILITY DEPOSITS|2540|382260
24710|PREPAID EXPENSES|509|384500
19766|NONE|0|368202
25107|DEPOSIT - WORKERS COMPENSATION|145|384801
22676|RENT SECURITY DEPOSITS|2906|380357
22677|LEASEHOLD IMPROVEMENT DEPOSIT|4700|380357
19571|CEMETERY LOT|100|367722
19573|PREPAYMENTS|1762|367722
19572|ACCRUED INTEREST RECEIVABLE|4182|367722
26347|Deposits|2050|396851
22753|INVENTORY|2085|380526
22754|SUBSIDIARY - BUILDING CORPORATION|818621|380526
19628|Prepaid Payroll Taxes|25399|367845
19629|Dues Overpaid by Members|483|367845
23976|Deposits|153|383549
22755|PREPAID PAYROLL TAXES|71236|380533
22758|BACK-UP WITHHOLDING TAXES RECEIVABLE|155436|380533
22757|CAPITALIZED LEASING COSTS|10072|380533
22756|DEPOSITS|45685|380533
20129|INVENTORY OF BIBLES|1843|368793
20131|OTHER MISCELLANEOUS RECEIVABLE|700|368793
20130|PREPAID INSURANCE|2982|368793
23284|Security Deposit|3000|381967
22688|Prepaid credit card deposit|244|380384
19004|MICHEAL QUILL INC.|45000|362991
26819|PREPAID EXPENSES|63092|402580
22788|SECURITY DEPOSIT|30553|380749
25379|NONE|0|385261
21638|MEMBER PROMOTIONAL AND GIFT INVENTORY|40842|374101
25236|NONE|0|385054
28191|DUES RECEIVABLE|946847|407687
28194|RENTAL INCOME RECEIVABLE|1939|407687
28193|PREPAID INSURANCE|54027|407687
28192|ACCOUNTS RECEIVABLE - OTHER|13719|407687
22459|ACCRUED INTEREST RECEIVABLE|16475|379668
22461|PREPAID PAYROLL|4259|379668
22460|PREPAID INSURANCE|3965|379668
21916|CATHOLIC & PROTESTANT BIBLES (26 @ 29.95 EA)|779|377477
21921|KOOZIES (174 @ 1.00 EA)|174|377477
21920|PREPAID POSTAGE DEPOSITS|459|377477
21919|UAW SHIRTS, JACKETS, HATS|2356|377477
21918|RETIREMENT LAPEL PINS (64 @ 2.86 EA)|183|377477
21917|VET PATCHES (7 @ 2.00 EA)|14|377477
24116|PREPAID EXPENSE/RENT|1500|383805
19344|INTEREST RECEIVABLE|48451|366264
19346|MISCELLANEOUS RECEIVABLES|113034|366264
19345|PREPAID EXPENSES|800|366264
25391|Interest receivable|77527|385281
23931|Deposits|960|383446
22563|DEATH BENEFIT FUND|42757|379959
22565|INVENTORY|13199|379959
22564|PAYROLL WITHHOLDINGS|176|379959
19538|Prepaid Insurance|632|367484
19539|Prepaid Advertising|16345|367484
21980|Bibles|3705|377582
21983|Hats|810|377582
21982|Shirts|250|377582
21981|Service Pins|162|377582
21390|PRPAID INSURANCE|1631|373041
21772|SECURITY DEPOSIT - UTILITY COMPANY|50|376497
24040|IBT Expenses to be Reimbursed|47661|383705
24041|Interest Receivable|2468|383705
20979|DEPOSIT|500|370632
22467|MEMORABILIA (ITEMS FOR RESALE)|684|379699
22469|T SHIRTS TO BE GIVEN TO NEW EMPLOYEES|1814|379699
22468|BIBLES (GIVE AWAY)|470|379699
21708|CLOTHING, STICKERS, AND OTHER ITEMS FOR RESALE|3157|375391
19706|PREPAYMENTS|5836|367993
19707|ACCRUED INTEREST RECEIVABLE|14069|367993
21741|NONE|0|375856
25986|Prpaid Organization Dues|12800|390946
25988|Prepaid Rent|2350|390946
25987|Security Deposits|2400|390946
26018|T-SHIRT INVENTORY (108)|1453|391372
25881|ACCRUED INTEREST PAID|9728|387778
22168|Deposit Workers Compensation|143|378676
23354|MEMORIAL BIBLES|447|382209
23357|WINDSHIRTS|125|382209
23356|T-SHIRTS|108|382209
23355|SWEATSHIRTS|240|382209
19774|SECURITY DEPOSIT-245 W. ROOSEVELT ROAD|1513|368209
19919|Prepaid Expenses|8449|368520
23980|POST OFFICE BULK MAILING DEPOSIT|336|383578
23984|HATS, SHIRTS, JACKETS, ETC.|10664|383578
23983|BIBLES|2150|383578
23982|WATER METER DEPOSIT|15|383578
23981|GAS METER DEPOSIT|250|383578
25807|SUPPLIES FOR RESALE|6620|385869
22474|JACKETS, HATS AND TOOLS|31289|379716
22477|DUE FROM AFFILIATED FUNDS|667|379716
22476|ACCRUED INTEREST RECEIVABLE|23937|379716
22475|PREPAID EXPENSES|23945|379716
23594|RENT SECURITY DEPOSIT|4550|382729
23241|DEFERRED COMPENSATION|116267|381838
23244|PREPAID TAXES|11047|381838
23243|PREPAID EXPENSES|1244|381838
23242|SECURITY DEPOSITS|6253|381838
21732|Undeveloped land|58116|375742
21730|Utility deposit|386|375742
21731|Organization costs|674|375742
22595|Security Deposit|240|380024
25970|Due from Local|560|390638
24551|Postage Bulk Mail|1071|384331
24556|Softballs|65|384331
24555|Mugs|342|384331
24554|Pins, Emblems, Stickers, Patches|4344|384331
24553|Bibles|2160|384331
24552|Postage Meter|1106|384331
22592|PAYROLL TAX REFUND DUE|2443|380009
25535|INVESTMENT IN BUILDING COPORATION|15798|385409
28614|DUE FROM FIDELITY BOND|80000|410996
28983|PREPAID INSURANCE|3960|413742
25086|MERCHANDISE INVENTORY|2092|384724
25088|PREPAID EXPENSES|1950|384724
25087|PREPAID INSURANCE|3992|384724
24066|PAYROLL TAX OVERPAYMENT|6004|383757
24065|DEPOSIT FOR BUILDING SIGN|20076|383757
20972|Dues Receivable|93643|370628
20975|Deposits|627|370628
20974|Supplies|250|370628
20973|Interest Receivable|4822|370628
19830|NONE|0|368305
24480|CAPITAL ESCROW ACCOUNT|61360|384209
24808|Workers' compensation insurance deposit|1636|384559
25169|INVENTORY - APPAREL|392|384938
25170|DEPOSIT - DINNER DANCE|10000|384938
22030|BIBLES|2007|378224
22033|HATS|627|378224
22032|WATCHES|16517|378224
22031|CAR TAGS|85|378224
44532|Interest receivable|3614|497313
44535|Short term travel advances and dues recovery|5164|497313
44534|Utility deposit|1949|497313
44533|Prepaid Expenses|29507|497313
27817|DEPOSITS|385|405096
22692|SHIRTS|980|380423
22700|RECEIVER PLUGS|1150|380423
22699|GOLF TOWELS|1030|380423
22698|GOLF BALLS|28|380423
22697|COOKBOOKS|300|380423
22696|SAFETY GLASSES|160|380423
22695|WATCHES|1500|380423
22694|POCKET KNIVES|150|380423
22693|HATS|172|380423
20782|DEFERRED COMPENSATION|72493|369237
