OID|DESCRIPTION|AMOUNT|RPT_ID
36025|FICA TAXES|817|380832
36031|LCDO. MIGUEL GONZALEZ VARGAS (LAWYER)|1667|380832
36030|INCOME TAX WITHHELD|2174|380832
36029|AIF,CPA GROUP|200|380832
36028|DISABILITY|33|380832
36027|SUTA TAXES|295|380832
36026|FUTA TAXES|131|380832
30776|ACCRUED PAYROLL WITHHOLDINGS|907|364031
30777|DUE TO AFFILIATES|6121|364031
36397|ASFCME PER CAPITA FROM LOCAL UNIONS|386200|381547
36401|PAYROLL WITHHOLDING LIABILITIES|6685|381547
36400|TENANT DEPOSITS|4400|381547
36399|ACCRUED VACATION AND COMPENSATION PAYABLE|418022|381547
36398|CENTRAL AND LOCAL UNIONS DUES FROM MEMBERS|70800|381547
35599|PAYROLL EXCHANGES|10314|379944
35600|WORK RECOVERY PAYABLE|490435|379944
31045|CONVENTION RESERVE|414403|366290
31048|ACCRUED PAYROLL TAXES|7281|366290
31047|PAYROLL WITHHOLDINGS|9037|366290
31046|ESCROW FOR LOCAL UNIONS|1289727|366290
32417|STATE FEDERATION PER CAPITA PAYABLE|1764464|368827
32432|DEFERRED COMPENSATION LIABILITY|19007|368827
32431|TENANT SECURITY DEPOSIT|3399|368827
32430|OCCUPATIONAL LIABILITY INSURANCE - EST. RESERVE|1000000|368827
32429|ACCRUED POST-RETIREMENT BENEFITS|16802916|368827
32428|PAYROLL WITHHOLDINGS|158222|368827
32427|AFL - CIO STATE FEDERATION RECEIPTS PAYABLE|488511|368827
32426|INSURANCE LIABILITY|64000|368827
32425|ACCRUED WELFARE PAYAMENTS|413844|368827
32424|ACCRUED TUITION ASSISTANCE|19751|368827
32423|SEVERANCE AND VACATION PAYABLE|8198247|368827
32422|HEALTH INSURANCE ESTIMATE RESERVE|360000|368827
32421|DEFERRED MEETING INCOME|48338|368827
32420|DEFERRED INCOME - PER CAPITA DUES|206068|368827
32419|AFFILIATION DUES PAYABLE|866311|368827
32418|ASSISTANCE PAYABLE TO STATE AND LOCAL AFFILIATES|2226373|368827
36326|DEFERRED REVENUE|36899|381403
36438|ACCRUED EXPENSES|1473751|381579
36443|ACCRUED EXPENSES|374910|381579
36442|FOREIGN LEVIES PAYABLE|17709175|381579
36441|DUE GUILD MEMBERS - SETTLEMENTS|768780|381579
36440|ESCROW ACCOUNTS|3229773|381579
36439|DUE GUILD MEMBERS - COMPILATIONS|1368072|381579
34144|Amount Received for Unlocated Memebers|6184898|374198
34151|Taxes Withheld but not Disbursed|48092|374198
34150|Amounts Received For Talent , Conservatory/Other|59450|374198
34149|Unapplied Member Payments|229593|374198
34148|Collection Awaiting Disposition|599398|374198
34147|Accrued Severance Payable|909303|374198
34146|Deferred Rent|1377529|374198
34145|Deferred Dues|2746848|374198
38195|Accrued Vacation|132459|384118
38194|Accrued Salaries|523056|384118
38205|Allowance for Uncollectible Loans Receivable|75000|384118
38204|Allowance for Currency Exchange|14673|384118
38203|Contributions Payable - BACPAC|3800|384118
38202|Deferred Income|8216|384118
38201|Accrued Payroll Taxes|17|384118
38200|Accrued Pension Cost|108500|384118
38199|Accrued Excise Tax|3459|384118
38198|Accrued Travel Expenses|131551|384118
38197|Accrued Medical Benefits|56144|384118
38196|Accrued Death Benefits|280000|384118
39653|PREPAID PER CAPITA|429414|385211
39657|DUE TO POLITICAL ACTION TOGETHER|62572|385211
39656|DUE TO IUPAT LABOR-MANAGEMENT COOPERATION INIT.|5114|385211
39655|DUE TO FINISHING TRADES INSTITUTE|2037|385211
39654|DUE TO IUPAT NATIONAL PENSION FUND|79393|385211
33468|Impounded Funds - defunct local unions|237836|372107
39911|ESCROW FUNDS HELD - LOCAL UNIONS|3205|385393
39913|OFFICERS' 457 PLAN LIABILITY|106313|385393
39912|SUPPLEMENTAL PENSION BENEFITS|1011080|385393
32951|ATDA DUES|23208|369218
32952|SYSTEM COMMITTEE DUES & FEES|94896|369218
32955|SPECIAL ASSISTANCE FUND|67|369218
32954|OTHER PAYROLL WITHHOLDINGS|87|369218
32953|PAYROLL TAX WITHHOLDINGS|3055|369218
32797|Payroll Withholdings|5812|369045
36862|Tenant Security Deposits|120122|382277
36865|Payroll Deductions|274344|382277
36864|Deferred Income|101917|382277
36863|Due to Other Related Organizations|54867|382277
31581|ESCROW FUNDS - DEFUNCT LOCALS|51137|367896
31583|TAX LIABILITIES|208|367896
31582|ESCROW FUNDS - SAFEKEEPING|109325|367896
30505|CONVENTION ACCRUAL|584695|363173
30508|DEFERRED COMPENSATION PAYABLE|574094|363173
30507|PAYROLL DEDUCTIONS|102548|363173
30506|UNALLOCATED FUNDS|484476|363173
39224|BENEFITS DUE TO MEMBERS|1124|384695
39234|HORIZON SETTLEMENT|372930|384695
39233|ALLOWANCE FOR UNCOLLECTIBLE RECEIVABLE|100000|384695
39232|ADVANCE TO GRANTOR|19532|384695
39231|MAPLE CREEK SETTLEMENT|5820|384695
39230|UNCLAIMED CHECKS|12844|384695
39229|MATE CREEK SETTLEMENT|12115|384695
39228|BETHLEHEM STEEL SETTLEMENT|353178|384695
39227|DUE TO LOCALS|363800|384695
39226|PEABODY MINING SETTLEMENT|6677|384695
39225|WITHHOLDING TAXES PAYABLE|48055|384695
30240|FUNDS HELD FOR RETIREMENT PLAN|116052|362392
30243|FUNDS HELD FOR STATE FEDERATION FEES|54997|362392
30242|FUNDS HELD FOR CANADIAN HELICOPTERS|38878|362392
30241|FUNDS HELD FOR DISBANDED LOCALS|2251|362392
34360|Accrued Sick Leave|137402|376186
38326|BK VALUE INVEST RWDSU REALTY|1474417|384212
38327|AMOUNTS DUE AFFILIATES|3414|384212
38468|ACCRUED PENSION LIABILITY|5775886|384363
38471|ACCRUED VACATION|46842|384363
38470|OPTION PLAN LIABILITIES|477837|384363
38469|ACCRUED POST-RETIREMENT LIABILITY|27520303|384363
32304|BUILDING OPERATIONS LIABILITY|30173|368746
32300|CONSTITUTIONAL REVENUE - OVER/SHORT|23048|368746
32303|NTD DUES HELD IN LOCKBOX DUE TO LOCAL LODGES|287519|368746
32302|WITHDRAWAL LIABILITY REC'D FROM LODGE, PYBL TO O&E|743552|368746
32301|PAYROLL WITHHOLDINGS NOT REMITED @ YEAR END|66498|368746
30924|PAYROLL LIABILITIES|1715558|364251
30935|ALLOWANCES FOR DOUBTFUL ACCOUNTS-NOTES RECEIVALBE|264000|364251
30934|TRUST ACCOUNT - UNDELIVERABLE|801496|364251
30933|TRUST ACCOUNT - CONTRACTS SETTLEMENTS|368939|364251
30932|TRUST ACCOUNT - SMALL RESIDUALS|4078|364251
30931|TRUST ACCOUNT - RESIDUALS RESERVES|512806|364251
30930|TRUST ACCOUNT - RESIDUALS CLAIMS|198443|364251
30929|TRUST ACCOUNT - EXCERPTS PAYMENTS|692827|364251
30928|TRUST ACCOUNT - FOREIGN LEVIES|20322403|364251
30927|TRUST ACCOUNT - CLIENT TRUST|708203|364251
30926|TRUST ACCOUNT - AGENCY|182677|364251
30925|DEFERRED RENT|185514|364251
36810|Payroll Taxes and Withholding|3696|382268
36811|Per Capita Tax Payable|103393|382268
39786|DEFERRED EMPLOYEE COMPENSATION|3766489|385287
39787|PAYROLL WITHHOLDINGS|10201|385287
41259|Unfunded Retiree Health Care Cost|2366700|396848
41261|Tenant Security Deposit|3238|396848
41260|Due to other Allied Workers Funds|1067194|396848
39900|AP on Investment Buys|39597|385388
39904|Deferred Revenue|9604|385388
39903|Accrued Pension Liability|50637849|385388
39902|Accrued Post Retirement Benefits|534444|385388
39901|Escrow - Defunct Affiliates and Custodian|1122216|385388
39244|Accrued Postretirement Benefits|461323024|384709
39255|Unapplied Dues & Fees|841081|384709
39254|Local Union Refund Deductions|818925|384709
39253|Restricted Investment Held in Escrow|324191|384709
39252|Accrued Benefits & Accrued Expenses|6388931|384709
39251|Accrued Convention|1060117|384709
39250|District Office-Educ and PEL Funds|611973|384709
39249|Payroll Withholding Deductions|379903|384709
39248|Deferred Compensation-457 Plan|2557077|384709
39247|Escrow Funds Held for Inactive Local Unions|3068125|384709
39246|Deferred Revenue & Deposits|76054|384709
39245|Accrued Pension Costs|47083932|384709
38307|Health Insurance Liability|21587|384206
38308|Due to PAC Fund|45402|384206
38314|Cafeteria Plan and payroll withholds|6105|384206
38313|Convention Fund|2087140|384206
38312|Strike Fund|262486|384206
38311|Due to TCRC|1053|384206
38310|Dues Objectors|6337|384206
38309|BLE Memorial Fund|3926|384206
40888|Due to International Transport Workers Federation|66397|393253
32931|PAYROLL WITHHOLDINGS|14248|369215
32946|LIST USE ROYAL. DUE TO PARTICIP. AND ORGS.|2|369215
32945|ADVANCE ROYALTIES RECEIVED|5000000|369215
32944|WORKING FAMILIES COMMISSION|40882|369215
32943|AUTO INS. ROYAL. DUE TO PARTICIP. UNIONS AND ORGS.|192369|369215
32942|LOAN PROG. ROYAL. DUE TO PARTICIP. UNIONS & ORGS.|492995|369215
32941|SCB NATIONAL AFFILIATION PROGRAM|2242889|369215
32940|FUNDS HELD FOR DALU'S|83461|369215
32939|ACCRUED PENSION|3643386|369215
32938|TENANT RENT DEPOSITS|9790|369215
32937|ACCRUED VACATION|4854135|369215
32936|ACCRUED SALARY|195810|369215
32935|FROM MEMBERS FOR DISBURSEMENT|755918|369215
32934|FAS158 LIABILITIES - PED, IUD & FAST|3829485|369215
32933|CREDIT CARD ROYAL. DUE PARTICIP. UNIONS AND ORGS.|15549984|369215
32932|DEFERRED RENT|1773415|369215
38814|PAYROLL WITHHOLDINGS|70400|384533
38823|DISTRICT LODGE 98|2728|384533
38822|VOLUNTARY CONTRIBUTIONS|3295|384533
38821|IAM CARES|4918|384533
38820|SALES & USE TAX|9847|384533
38819|STRIKING FAMILIES|16810|384533
38818|DISASTER FUND|18115|384533
38817|LEGAL FEES|21404|384533
38816|ACCRUED WAGES|27803|384533
38815|AIR CANADA SETTLEMENT|3460375|384533
32849|DEFERRED COMPENSATION|1086089|369107
32851|SALES TAX|2|369107
32850|MEDICAL SPENDING W/H|1680|369107
30911|ACCRUED SEVERENCE|1682411|364249
30923|ACCRUED OPERATING EXPENSES|69635|364249
30922|ACCRUED IT EXPENSES|131067|364249
30921|ACCRUED AWARD SHOW EXPENSES|1072000|364249
30920|ACCRUED LEGAL AND AUDIT|435000|364249
30919|ACCRUED PAYROLL|1057093|364249
30918|ACCRUED MEETING EXPENSE|62050|364249
30917|ACCRUED SICK LEAVE|1378674|364249
30916|LORI JO DUBIN MEMORIAL|2097|364249
30915|FUNDS HELD IN TRUST DUE TO OTHERS|92955032|364249
30914|DEFERRED REVENUE/TENANT ALLOWANCE|3927544|364249
30913|DUES PAID IN ADVANCE|5634442|364249
30912|ACCRUED VACATION|2728352|364249
32035|EXCESS PENSION OBLIGATIONS OVER PLAN ASSETS|27030223|368569
32044|CANADA TAXES COLLECTED DUE|1392|368569
32043|COLLECTED FROM MEMBERS FOR DISB ON THIER BEHALF|19824|368569
32042|DUE TO AFL-CIO FOR STATE AFFILIATION FEES|343669|368569
32041|ACCRUED SUPPLEMENTAL PLAN COSTS|372432|368569
32040|DEFERRED RENTAL INCOME|25935|368569
32039|DUE TO BROKER FOR SECURITIES PENDING SETTLEMENT|3274852|368569
32038|PCT COLLECTED IN ADVANCE|5422869|368569
32037|LIABILITY FOR CASH COLLATERAL HELD|12863763|368569
32036|ACCRUED POSTRETIREMENT BENEFIT COSTS|144885210|368569
33367|Payroll Liabilities|7367|371568
41450|Employee Withholdings|498|400105
41452|Accrued Expenses|2100|400105
41451|Accrued Payroll Taxes|178|400105
39906|Locals with Credit Balances for Per Capita Tax|198876|385392
39910|Due for purchases of investments|715051|385392
39909|Funds in escrow|26777|385392
39908|Payroll withholdings|82041|385392
39907|Capital Leases|22250|385392
39197|Local Union Escrow Funds|112577|384681
39199|Due to broker|40130|384681
39198|Payroll withholdings|2351|384681
31881|DEFERRED COMPENSATION ANNUITY|1267065|368332
31884|APPEALS IN ESCROW|750|368332
31883|PER CAPITA TAX HELD IN ESCROW|3327|368332
31882|PAYROLL WITHHOLDINGS|248|368332
39950|Interest Rate Swap Liability|20816269|385418
39955|Employee Withholding and Payroll Taxes|51906|385418
39954|Rent Deposits Payable|107827|385418
39953|Accrued Interest|459514|385418
39952|Accrued Rebates|3195354|385418
39951|Accrued Wages and Salaries|3773350|385418
34567|Accrued Expenses|49095|377111
34570|Custody Account Liability|124031|377111
34569|Bond Security Deposits Payable|440431|377111
34568|Deferred Revenue|54832|377111
37913|Payroll Deductions Payable|130268|383853
37916|Grant-Funded Employees Severance|592501|383853
37915|Due to Local Unions|606042|383853
37914|VEBA|1412841|383853
40297|ACCRUED DEFERRED COMPENSATION PLAN BENEFITS|3029737|386159
40299|ESTIMATED FUTURE DEATH BENEFITS|416748|386159
40298|SEVERANCE - OFFICERS & EXECUTIVE BOARD|173400|386159
39544|Accrued organizing grants|535057|385072
39547|Accrued post-retirement health benefits cost|21858789|385072
39546|Accrued pension cost|2580002|385072
39545|Estimated death benefit claims payable|500000|385072
32816|Accrued funeral benefit - Lifetime members|6383534|369055
32821|Overpayments from local unions|23533|369055
32820|Deposits of legislative conference boards|86965|369055
32819|Overpayments of dues/pct|4139|369055
32818|Payroll withholdings|31214|369055
32817|Fee payer deposits|48808|369055
35024|ESOP Funds to be distributed|8857|378784
35025|Payroll Witholdings|497|378784
30521|SEVERANCE PAYABLE|192698|363255
30524|EXCHANGES|11550|363255
30523|457B PLAN LIABILITIES|12281|363255
30522|ACCRUED EXPENSES|43789|363255
31207|FUNDS FROM AFFILIATES TO BE DISBURSED|92584|366995
31209|FUNDS FROM MEMBERS TO BE DISBURSED|342|366995
31208|PAYROLL WITHHOLDING LIABILITY|3444|366995
30807|Accrued retirement fund|5379731|364062
30810|Security deposit payable|904767|364062
30809|Deferred income|4940707|364062
30808|Due to other funds|527665|364062
40958|DEFERRED REVENUE AND SPECIAL MEC RESERVE ACCT|17389385|394025
40957|DEFERRED COMPENSATION ACCRUAL|3413353|394025
40961|SALARIES - VACATION ACCRUALS|4272886|394025
40960|PROFESSIONAL FEE ACCRUALS|6038|394025
40959|OTHER ACCRUED EXPENSES|1040270|394025
37894|DUE TO AFFILIATES|29822|383844
37895|CAPITAL LEASE OBLIGATION|922|383844
31142|Accrued Vacation|3521882|366515
31151|Escrow held for others|134302|366515
31150|Tenant Rent Deposit|21129|366515
31149|Funds to be allocated|803709|366515
31148|ACCR Post Retirement Liability|105481099|366515
31147|Accrued Severance Pay|450263|366515
31146|Deferred Income|334535|366515
31145|Payroll Withholdings|310287|366515
31144|BCBS Escrow|2050000|366515
31143|Dues to Locals|16579699|366515
36424|PAYROLL PAYABLE|7350|381566
37882|Members Dues for Future Periods|819153|383840
37889|Manpower Training Fund Liabilites|19082|383840
37888|Dues Payrables to Restructed Lodges|582659|383840
37887|Tenant Deposit|6867|383840
37886|Accrued Post-retirement Costs|7173564|383840
37885|Accrued Leave|917172|383840
37884|Payroll Withholdings|156776|383840
37883|Other Remittances Not Yet Distributed|7309|383840
31837|DEFERRED REVENUE|31937|368261
31838|PAYROLL WITHHOLDINGS PAYABLE|537|368261
34202|PAYROLL TAXES|12699|374822
34206|SETTLEMENT PROCEEDS ESCROW|4128|374822
34205|RELIEF ESCROW LU# 39|113277|374822
34204|EMERGENCY RELIEF FUND|4525|374822
34203|LOCAL UNION ESCROW FUNDS|15665|374822
39642|Accrued Vacation|337476|385184
39643|Other Current Liabilities|3036|385184
40811|PAYROLL LIABILITIES|1381|392247
40812|EMPLOYEE HRA|950|392247
40236|Accrued Vacation Payroll|35005|385541
40234|New Use Held for Distribution|3113825|385541
40241|Collections Awaiting Disposition|261|385541
40240|Media Revenue To Be Distributed|6993|385541
40239|Deferred Income|17605|385541
40238|Work Dues Deposits|28750|385541
40237|Payroll Taxes & Other Deductions|33066|385541
40235|Expense Reserve for 2010 Convention|270000|385541
33532|DUE TO AFFILIATED LOCALS|2261|372366
35936|ACCRUED PAYROLL TAXES|3181|380580
34175|PAYROLL DEDUCTIONS PAYABLE|823|374473
34178|EMPLOYEE RETIRMENT DEFERRALS PAYABLE|2564|374473
34177|EMPLOYER RETIRMENENT PAYABLE|943|374473
34176|INITIATION BONUS PAYABLE|375|374473
39623|Accrued salaries|452264|385181
39636|Pension liability|7689112|385181
39635|Accrued Expenses|13148|385181
39634|HealthCom Media Payable|8960|385181
39633|401K Contributions|65745|385181
39632|Sales Tax Payable|2046|385181
39631|Escrow accounts|8884|385181
39630|Flexible Spending|36630|385181
39629|Earned Leave Benefit|667035|385181
39628|Other withholdings|3805|385181
39627|Accrued Health Claims|215984|385181
39626|Leases|467488|385181
39625|Payroll Taxes Withheld|35106|385181
39624|Deferred revenue|2469715|385181
36513|Deferred Convention Revenue|1249948|381824
36520|Accrued Postretirement Benefit|30789000|381824
36519|Employee Withholdings|14556|381824
36518|Escrow Funds|125491|381824
36517|Insurance Premium Reserves|3832618|381824
36516|Accrued Vacation & Sick Pay|3453402|381824
36515|Deferred Compensation|2219000|381824
36514|Accrued Severance Pay|10336483|381824
32514|DEFERRED REVENUE|55088|368891
32517|LABOR OF LOVE ESCROW|2079|368891
32516|ACCRUED SALARIES|51347|368891
32515|ACCRUED LEAVE|53326|368891
36327|PAYROLL TAXES WITHHELD|1998|381408
36328|EMPLOYER PAYROLL TAXES|556|381408
34098|RESIDUALS  PAYABLE|168305|373848
34102|PAYROLL WITHHOLDINGS|14558|373848
34101|ACCRUED VACATION PAY AND PERSONAL TIME PAYABLE|842036|373848
34100|SALES TAX PAYABLE|16|373848
34099|ADVANCE PAYMENTS|23751|373848
38037|SECURITY DEPOSITS DUE TO EMPLOYERS|121145|383930
38040|ACCRUED VACATION AND SICK PAY DUE TO EMPLOYEES|197189|383930
38039|EMPLOYER MATCHING 401(k) CONTRIBUTIONS|112437|383930
38038|FUNDS COLLECTED FOR AFFILIATES|556|383930
40487|Funds Held/Received from Dissolved Locals|1195605|388438
40488|Dues Payable to Locals|91198|388438
34673|None|0|377527
40859|PAYROLL TAXES PAYABLE|434984|392774
40861|ESCHEAT LIABILITIES|25678|392774
40860|PREPAID DUES|1931828|392774
37043|due from broker for investments purchased|1089119|382498
37050|dissolved Local Union 323T strike fund|89007|382498
37049|payroll liabilities|0|382498
37048|OPEIU bargaining unit accrued sick leave|61924|382498
37047|tenant security deposits|20725|382498
37046|unfunded pension liability|17786983|382498
37045|disaster relief fund|3958|382498
37044|dissolved local union treasuries|95542|382498
44097|Salaries and Wages|405255|407113
44106|Accounts Payable - Other Related Funds|149576|407113
44105|Redmond Fund Contribution|148684|407113
44104|Deferred Revenue|677867|407113
44103|Pension Plan Contributions|5193244|407113
44102|Payroll Taxes & Other Employee Benefits|2482809|407113
44101|Compensatory Time|18902|407113
44100|Severence|713947|407113
44099|Vacation and Sick Leave|1830148|407113
44098|Employee Expense Reimbursements|86014|407113
41073|ACCRUED PAYROLL|162457|394599
41075|EMPLOYEE BENEFITS  PAYABLE|412|394599
41074|PAYROLL TAXES PAYABLE|7079|394599
39971|Accrued Leave|124828|385429
39981|Garnishment Payable|20|385429
39980|Employee Retirement Reduction|8112|385429
39979|Employee Flex Spending Withheld|5166|385429
39978|Accrued Expenses|28441|385429
39977|Accrued Income Tax|2008|385429
39976|Refunds Payable|7696|385429
39975|Collection Unpaid to Affiliates|167440|385429
39974|Deferred Subscription Income|49799|385429
39973|Deferred Membership Dues|699197|385429
39972|Accumulated Post Retirement|1392461|385429
44082|FUNDS HELD FOR COUNCILS|3685|406991
33749|Accrued Annual Leave|6855337|372853
33748|Accrued Severence Pay|5950163|372853
33751|Deferred Income - NEA Retired|13764352|372853
33750|Amount Held for Affiliates|704083|372853
41849|DUE TO AFFILIATE TRUST FUND|45612|401743
34198|Acrued Vacation Pay|388756|374810
34201|Post Retirement Health Benefits|491669|374810
34200|Accrued Severance Pay|386896|374810
34199|Accrued Sick Pay|318810|374810
41384|Federal Withholding Medicare and Social Security|1182|399308
41395|WILKES BARRE WAGE TAX|115|399308
41394|PA. STATE WITHHOLDING|107|399308
41393|NJ unemployment and Disability|41|399308
41392|NJ State Withholding|38|399308
41391|American Teacher Subscription|22|399308
41390|William Blumenstein Workshop expenses|28|399308
41389|Rita Schwartz Workshop on negotiations|31|399308
41388|SHARED EXPENSES PAYABLE (ACT)|1832|399308
41387|EXECUTIVE COMMITTEE PAYABLE|23759|399308
41386|Rita Schwartz Telephone|35|399308
41385|ORGANIZING GRANTS|22428|399308
36331|Due to affiliate|45770|381455
36332|Payroll withholdings|4416|381455
39458|ACCRUED POSTRETIREMENT BENEFITS|3399200|384954
39460|ALLOWANCE FOR UNCOLLECTIBLE RECEIVABLES|914312|384954
39459|DEFERRED COMPENSATION LIABILITIES|191587|384954
41072|OTHER LIABILITIES|7082|394517
35882|Accrued Vacation and Sick Pay|585425|380502
35887|Other Payroll Withholding|11261|380502
35886|Deferred Rental Revenue|175|380502
35885|Tenant Deposits|66168|380502
35884|Obligation Under Interest Rate Swap|348531|380502
35883|Dues Rebate Payable|668860|380502
40423|401(a) Escrow Account|9731|387764
40425|Payroll Taxes Payable|3677|387764
40424|Credit Card Payable|855|387764
32280|Deferred revenue|66512|368742
32276|State Chapter Dues Withheld|4302604|368742
32279|Payroll withheld and annual leave|593210|368742
32278|Post-retirement benefits|645000|368742
32277|Deferred Compensation Liability|824205|368742
32281|Amounts due to insurance carriers|231824|368742
37464|Dues Collected for Locals|1390377|383256
37473|Sales Tax Payable|1183|383256
37472|Payroll Taxes Withheld|1889|383256
37471|Deferred Rent Abatement|157408|383256
37470|Thrift Savings Withheld|129|383256
37469|Local Union 298 Savings|28196|383256
37468|Security Deposit - Sublease|9377|383256
37467|Local Union 314 Savings|34000|383256
37466|Deferred Dues Revenue|543286|383256
37465|Earned Leave Benefit|643663|383256
45126|ACCRUED VACATION|30992|412296
45130|DUE TO AFFILIATES|348460|412296
45129|LEASE OBLIGATIONS|72032|412296
45128|Accrued exp- payroll clearing 11016/sec dep $5,462|16478|412296
45127|ACCRUED SALARIES|55025|412296
63547|DUE TO BRANCHES AND STATES|6101252|477374
63550|OBLIGATION TO REFUND CASH COLLATERAL|85788826|477374
63549|POST - RETIREMENT BENEFITS|15648543|477374
63548|DEFERRED REVENUE|4861|477374
43692|DUES OWED TO APWU LOCALS|5495416|405605
43697|LOCALS IN TRUSTEESHIP|3145|405605
43696|DUE TO SUBSIDIARIES|218892|405605
43695|PAYROLL WITHHOLDINGS|12082|405605
43694|DUE TO COPA|578|405605
43693|ABA PREMIUMS OWED|116765|405605
41560|INTER-LOCAL PENSION FUND|37607|400551
34608|EMPLOYER SECURITY DEPOSITS|10811|377281
40346|DEFERRED REVENUE|555984|386317
40350|TENANT SECURITY DEPOSIT|11000|386317
40349|ACCRUED DEATH BENEFITS|90803|386317
40348|ACCRUED VACATION|76553|386317
40347|SPECIAL EFFECTS CLASS DEPOSITS|37000|386317
40250|RESERVE FOR DUES REIMBURSEMENT TO UNION AND NON|0|385546
40251|NON UNION MEMBERS|1761596|385546
34416|PAYROLL WITHHOLDINGS|16639|376574
39420|CONTRACTOR DEPOSITS PAYABLE|205086|384930
39423|CREDIT CARD PAYABLE|5397|384930
39422|PAYROLL WITHHOLDINGS PAYABLE|34358|384930
39421|BENEFITS PAYABLE|49739|384930
32026|Employees withheld payroll taxes payable|1988|368567
32027|Rent deposit|1000|368567
40904|Accrued Payroll Taxes|2911|393488
40906|Michael M Tuthill Expenses|2366|393488
40905|Employee Deductions|93|393488
36153|Per capita taxes received on behalf of affiliates|12242|380979
32501|MASTERCARD(S) PAYABLE|1197|368884
32503|UNION DUES PAYABLE|6036|368884
32502|PAYROLL TAXES PAYABLE|424|368884
30527|FUNDS COLLECTED ON BEHALF OF AFFILIATES, BUT NOT|0|363277
30528|YET DISBURSED BY THE END OF THE REPORTING PERIOD.|1239|363277
37434|ACCRUED PAYROLL TAXES|3827|382980
39825|EMPLOYEE PAYROLL TAXES W/H|1724|385325
39827|ENCUMBERED EOS  AGREEMENT WITH NO DEFINED DUE DATE|15000|385325
39826|EMPLOYEE PAYROLL DEDUCTIONS W/H FOR DISBURSEMENT|260|385325
35232|PAYROLL TAXES|665|379042
33371|PAYROLL WITHHOLDINGS PAYABLE|250|371573
33372|SEVERANCE PAY PAYABLE|17508|371573
38342|FEDERAL UNEMPLOYMENT PAYABLE|35|384241
38343|MONTANA UNEMPLOYMENT INSURANCE TAX PAYABLE|44|384241
34799|Accrued payroll and related liabilities|8496|377907
34800|Accrued per capita tax|48949|377907
35700|PAYROLL TAXES PAYABLE|2401|380163
35701|EMPLOYEE WITHHOLDINGS PAYABLE|1812|380163
37632|Payroll taxes payable|457|383449
38100|PAROLL TAXES WITHHELD|3992|383981
38101|DUES WITHHELD|2256|383981
39378|Emloyee Payroll tax withheld|1|384837
35528|Payroll tax liability|5528|379835
32853|PAYROLL WITHHOLDINGS PAYABLE|490|369109
32899|Security Deposits of Mayflower Building Tenants|3450|369174
39409|Payroll liabilities|2587|384919
38354|UNION DUES & PAYROLL TAXES|256|384280
36935|PAYROLL WITHHOLDINGS NOT REMITTED AT YEAR END|10518|382302
34040|STATE UNEMPLOYMENT|158|373308
34043|VACATION FUND W/H|512|373308
34042|LABOR POLITICAL LEGAL W/H|152|373308
34041|FEDERAL UNEMPLOYMENT|307|373308
44590|Paroll Taxes Payable|1352|409481
39264|ACCRUED PAYROLL TAXES|575|384715
39265|ACCRUED EMPLOYEE DEDUCTIONS|222|384715
38218|Unremitted federal income tax withheld|408|384133
38222|Other unremitted payroll taxes|24|384133
38221|Unremitted state income tax withheld|143|384133
38220|Unremitted Medicare tax withheld and accrued|220|384133
38219|Unremitted FICA tax withheld and accrued|943|384133
39843|PAYROLL WITHHOLDINGS|44489|385345
39514|PAYROLL WITHHOLDING|1641|385028
39515|PER CAPITA PAYABLE|33623|385028
40231|Payroll taxes payable|7441|385535
37062|EMPLOYEE WITHHOLDINGS|4554|382511
34366|Federal Income Tax Withheld|2047|376474
34370|ILA Union Dues|918|376474
34369|Unemployment Taxes|298|376474
34368|SC Income Taxes Withheld|1261|376474
34367|FICA Withheld|3701|376474
36134|PAYROLL WITHHOLDINGS NOT REMITTED AT YEAR END|2008|380960
39582|LPL MEMBER CONTRIBUTIONS NOT REMITTED BY YEAR END|580|385127
39583|MEMBER DUES NOT REMITTED BY YEAR'S END|1126|385127
37738|PAYROLL WITHHOLDINGS|3162|383697
41067|ACCRUED GROUP INSURANCE PAYABLE|5183|394335
41068|ACCRUED PAYROLL TAX|3872|394335
32015|DEATH BENEFITS PAYABLE|66035|368560
32017|VARIOUS EMPLOYER JOBS TO BE COMPLETED|2599357|368560
32016|CONTRACTS PAYABLE FOR THE UNION'S MEMBERSHIP-|0|368560
40600|Payroll withholdings|3738|390683
41842|DUE TO AFFILIATE LABOR ORGANIZATIONS|800547|401738
41843|DUE TO AFFILATE TRUST FUND|33022|401738
39418|ACRUED VACATION PAY|112851|384928
39419|PAYROLL WITHHOLDINGS PAYABLE|1110|384928
40309|Amounts due to various charities|6210|386242
34774|PAYROLL TAXES|1459|377779
34772|DUES PAID IN ADVANCE|14687|377779
34773|ACCRUED EXPENSES|5500|377779
36117|PAYROLL TAXES|5567|380949
35932|PER CAPITA TAXES INTERNATIONAL|41526|380575
35929|STATE OF MICHIGAN UNEMPLOYMENT|349|380575
35931|CITY OF LIVONIA TAXES|9536|380575
35930|STATE OF MICHIGAN INCOME TAX WITHHELD|1071|380575
35934|FEDERAL UNEMPLOYMENT FORM 940|92|380575
35933|PER CAPITA CAP COUNCILS|1233|380575
34109|DEFERRED COMPENSATION FUNDED|103621|373917
34110|DEFERRED COMPENSATION  UNFUNDED|1134|373917
40355|N/A|0|386432
37636|DUE TO COPE FUND|1176|383453
