OID|INV_TYPE|DESCRIPTION|COST|BOOK_VALUE|GROSS_SALES_PRICE|AMOUNT_RECD|RPT_ID
32832||Automobile|15990|15990|1|1|381076
32835||Automobile|10719|10719|1500|1500|381076
32834||Automobile|10512|10512|650|650|381076
32833||Automobile|10925|10925|1500|1500|381076
27027||MARKETABLE SECURITIES|365882|365882|315235|315235|363169
27028||U.S. TREASURY SECURITIES|5773|5773|5878|5878|363169
31862||NONE|0|0|0|0|379629
28017||FHLMC BOND|80000|80000|80000|80000|368061
31900||Managed investments by Financial Northeastern Co.|30000|30000|30000|30000|379759
31899||Managed investments by Richardson Financial Serv.|453542|453542|436831|436831|379759
31660||AUTOMOBILES - SEE SCH 4 FOR TRADE-INS|122741|78226|16807|0|379055
31664||BUILDING & LAND - 3695 HILL RD, PARSIPPANY, NJ|1455677|1455677|2661578|2661578|379055
31663||CERTIFICATES OF DEPOSIT - SMITH BARNEY #5302/#5385|126749|126749|127000|127000|379055
31662||U.S. GOVT SECURITIES - SMITH BARNEY #5294|4157856|4157856|4157856|4157856|379055
31661||U.S. GOT SECURITIES - SMITH BARNEY #5213|471498|471498|471498|471498|379055
28029||REDEMPTION OF MONEY MARKET FUNDS|2822272|2822272|2822272|2822272|368161
28036||DISPOSAL OF TWO COMPUTERS|3797|0|0|0|368161
28035||DISPOSAL OF MISCELLANEOUS OFFICE EQUIPMENT|4817|0|0|0|368161
28034||DISPOSAL OF SEVEN COMPUTER SYSTEMS|6951|162|0|0|368161
28033||DISPOSAL OF TELEPHONE SYSTEM|7326|0|0|0|368161
28032||SALE OF CAR|11727|3909|5384|5384|368161
28031||DISPOSAL OF TWO COPIERS AND ONE PRINTER|14563|0|0|0|368161
28030||SALE OF MARKETABLE EQUITY SECURITIES|1100781|1100781|1129591|1129591|368161
34079||U.S. Government Securities|238586|244462|244462|244462|383434
29637||MUTUAL FUNDS|49409|49409|50000|50000|372405
33361||115745.1 SH MAINSTAY PRINCIPAL PRESERVATION FUND|115745|115745|115745|115745|382608
26998||U.S. TREASURY SECURITIES|101036|101036|100000|100000|363109
26999||MARKETABLE SECURITIES|334342|334342|409645|409645|363109
28117||MARKETABLE SECURITIES|2071460|2071460|2117377|2117377|368288
32148||SALE OF MARKETABLE SECURITIES|1411037|1411037|1433791|1433791|380584
36487||Furniture and equipment - abandoned see stmt. 69|2738|277|0|0|385351
31754||NONE|0|0|0|0|379429
28135||COMMON STOCK|8306687|9201127|8438284|8438284|368315
28137||AUTOMOBILE|15889|2207|3000|3000|368315
28136||FEDERAL HOME LOAN MORTGAGE CORPORATION|2487810|2487810|2500000|2500000|368315
33048||PUBICLY TRADED SECURITIES|3729826|3729826|3306460|3306460|381870
35276||2004 MERCURY GRAND MARQUIS|19358|2258|3500|3500|384194
35275||2003 MERCURY GRAND MARQUIS|21000|350|4000|4000|384194
33685||6000 FICO SR 1|5968|5968|6000|6000|382730
33686||25000 FICO SR 1|25000|25000|25000|25000|382730
33029||NONE|0|0|0|0|381801
34628||U.S. Treasury securities|1500000|1500000|1500000|1500000|383495
34627||Stolen A/C Units  - (see stmt 69)|51713|2447|19420|19420|383495
47937||Land & Building, 5901 Atlantic Ave Long Beach, CA|104450|104450|555000|518409|433519
28545||AUTOMOBILE - BUICK|22000|8800|0|0|368568
28549||HEWLETT-PACKARD CO., 3.625%, DUE 3-15-08|99162|99162|100000|100000|368568
28548||VERIZON WIRELESS, 4.0%, DUE 1-15-08|125251|125251|125000|125000|368568
28547||AUTOMOBILE - FORD|15000|7000|0|0|368568
28546||AUTOMOBILE - FORD|17555|3511|0|0|368568
32903||Federal Home Loan Mortgage Corporation|100010|100010|100010|100010|381529
32908||Federal Home Loan Bank|49813|49813|49813|49813|381529
32907||Federal Home Loan Bank Bonds|49813|49813|49813|49813|381529
32906||Federal Home Loan Bank Bonds|49984|49984|49984|49984|381529
32905||Federal Home Loan Mortgage Corporation|99857|99857|99857|99857|381529
32904||Prudential Financial Corporation|99883|99883|99883|99883|381529
28940||MTB US TREASURY MONEY MARKET INST II|1388708|1388708|1388708|1388708|368934
27537||6/15/07 Fremont Investment & Loan BREA CA CTF DEP|75005|75005|75000|75000|366663
27538||10/19/07 Meridian Bank NA, Wickenburg, AZ CTF DEP|32000|32000|31833|31833|366663
27539||11/30/07 Meridian Bank NA, Wickenburg, AZ CTF DEP|38000|38000|38000|38000|366663
33274||FLORIDA CAP BANK - CD DUE 02/01/08|100000|100000|100000|100000|382453
33288||LOCAL 111 REALTY HOLDING CORP.|50000|50000|50000|50000|382453
33287||WACHOVIA SECURITIES - CASH & MONEY FUND|989242|989242|989242|989242|382453
33286||NATIONAL CITY BANK - CD DUE 12/24/08|50000|50000|50000|50000|382453
33285||STILLWATER NATIONAL BANK - CD DUE 11/07/08|98000|98000|98000|98000|382453
33284||GMAC BANK - CD DUE 09/22/08|52000|52000|52000|52000|382453
33283||BANKCORP BANK - CD DUE 09/26/08|52000|52000|52000|52000|382453
33282||DORAL BANK - CD DUE 09/26/08|50000|50000|50000|50000|382453
33281||DISCOVER BANK - CD DUE 08/06/13|51000|51000|51000|51000|382453
33280||WORLD SAVING BANK - CD DUE 08/01/08|100000|100000|100000|100000|382453
33279||INDYMAC BANK - CD DUE 02/13/09|90000|90000|90000|90000|382453
33278||UNITED COMMUNITY BANK - CD DUE 06/18/08|100000|100000|100000|100000|382453
33277||WASHINGTON MUTUAL - CD DUE 04/25/08|100000|100000|100000|100000|382453
33276||NCB FSB - CD DUE 02/08/08|100000|100000|100000|100000|382453
33275||WORLD SAVING BANK - CD DUE 02/01/08|20000|20000|20000|20000|382453
32271||Sold Comerica Securities|0|0|0|784865|380954
32274||Sold Wachovia & Stephens investments|0|0|0|553319|380954
32273||Trade-in receipt for pick up truck|0|0|0|10000|380954
32272||Trade-in receipt for Dodge truck|0|0|0|5900|380954
30544||U.S. TREASURY SECURITIES|44487|44487|64027|64027|375376
30545||MARKETABLE SECURITIES|445630|445630|410459|410459|375376
35000||AUTOMOBILE|22926|6879|5000|5000|383985
35001||INVESTMENTS|1097888|1097888|1097888|1097888|383985
37122||Sovereign Bank - Gross Proceeds|494095|494095|413540|413540|391908
31861||Automobiles|84203|7182|5014|5014|379605
31053||SALE OF INVESTMENTS|130826|130826|105000|105000|378144
35336||JP MORGAN CHASE BANK CUSTODY ACCOUNT|320717|320717|246910|246910|384314
35337||HOUSING TRUST|90535|90535|0|0|384314
28062||MUTUAL FUNDS|10000|10000|9610|9610|368213
33773||Automobile|23770|4754|4500|4500|382924
33774||Furniture and equipment - abandoned see stmt. 69|3041|258|0|0|382924
37295||AIG ANNUITY INSURANCE CO|85433|85433|85433|85433|394296
31816||2002 Buick LaSabre|24628|19325|0|0|379471
31817||Copy Machine|4240|0|0|0|379471
37497||Automobiles - Traded In (2)|39258|5882|13000|13000|396876
27389||INVESTMENTS|100000|100000|90452|90452|366475
35327||VICTORY DIVERSIFIED STOCK CLASS A|11312|10367|8902|8902|384293
35306||ALGER SMALL CAPITAL CLASS A|4743|4935|3625|3625|384293
35326||TURNER MIDCAP GROWTH|11107|12222|9413|9413|384293
35325||TCW DIVIDEND FOCUSED FUND CL N|18254|16092|12416|12416|384293
35324||T ROWE PRICE GROWTH STOCK ADVISOR|19792|19392|15634|15634|384293
35323||TCW TOTAL RETURN BOND CLASS N|31582|31582|30631|30631|384293
35322||RIVERNORTH CORE OPPORTUNITY FUND|2281|2281|1528|1528|384293
35321||LISTED PRIVATE EQUITY CLASS A|779|779|387|387|384293
35320||SSGA EMERGING MARKETS|3590|3913|2938|2938|384293
35319||SPARTAN US EQTY INDX FID ADVANTAGE|8055|7756|6218|6218|384293
35318||PIMCO DEVELOPING LOCAL MKTS D|5752|5505|5335|5335|384293
35317||PIMCO COMMODITY REAL RETURN CL D|4082|4535|4523|4523|384293
35316||METROPOLITAN WEST LOW DURATION|22766|22302|21354|21354|384293
35315||MERGER FUND|8036|7523|7297|7297|384293
35314||LEUTHOLD ASSETT ALLOCATION FD|10962|11022|9368|9368|384293
35313||JANUS ADVISER FORTY CL S|14624|18018|15230|15230|384293
35312||FIDELITY STRATEGIC INCOME|18643|18486|18433|18433|384293
35311||DWS RREF GLOBAL REAL ESTATE|4001|3428|2664|2664|384293
35310||DELAWARE VALUE FD CL A|16199|13810|10932|10932|384293
35309||CRM MID CAP VALUE INVESTOR SHARES|12980|11572|9704|9704|384293
35308||ASTON/RIVER RD SMALL CAP VAL CL N|5305|4675|3858|3858|384293
35307||ALLIANCEBER INTL VALUE CLASS A|16741|15585|11315|11315|384293
35329||WILLIAM BLAIR INT'L GROWTH CLASS N|18461|17788|13063|13063|384293
35328||WESTERN ASSET CORE PLUS FI CLASS|39733|39876|37246|37246|384293
32031||US TREASURY BILLS|246887|246887|250264|250264|380220
29581||BLACKROCK MONEY MARKET|917225|917225|917225|917225|371923
29269||CORPORATE BONDS|50000|50000|50000|50000|369202
29270||TENANT IMPROVEMENTS - REIMB OF MOLD ABATEMENT|226161|226161|226161|226161|369202
31097||Sale of interest in Tacoma Teamsters Bldg. Assoc.|25875|25875|367399|367399|378614
27747||REPURCHASE AGREEMENTS|2672164|2672164|2672164|2672164|367632
27748||US TREASURY BILLS|1369856|1369856|1369856|1369856|367632
37273||Sale of Investments (various)|301439|301439|299904|299904|393753
37035||Mercury Sable 1999|8053|8053|850|850|390286
27036||MARKETABEL SECURITIES|30444288|30371838|30371838|30371838|363174
28002||NONE|0|0|0|0|368052
30577||2007 GMC Sierra-Traded-17,400 Allowance|29124|0|0|0|375905
30579||Marketable Securities|68224|68224|68224|68224|375905
30578||2007 Chevrolet Trail Blazer-12,500 Allowance|24639|0|0|0|375905
27753||U.S. TREASURY SECURITIES|57581|57581|58668|58668|367671
27756||STOCKS|4744|4744|5804|5804|367671
27755||MUTUAL FUNDS|501888|501888|496168|496168|367671
27754||U.S. GOVERNMENT AND GOVERNMENT AGENCY SECURITIES|61367|61367|62704|62704|367671
31434||N/A|0|0|0|0|378854
27953||2004 MERCURY MARQUIS|26371|5319|7200|7200|367965
27965||DREYFUS/LAUREL FUNDS INC DISCIPLINED MUTUAL FUND|349955|295462|350000|350000|367965
27964||CORPORATE BONDS|3470281|3398935|3384197|3384197|367965
27963||US GOVERNMENT SECURITIES - GNMA, FNMA|4473922|4457091|4458398|4458398|367965
27962||US TREASURY SECURITIES|29082715|29262415|29314107|29314107|367965
27961||2004 FORD F150 TRUCK|21940|4388|2500|0|367965
27960||2005 CADILAC DEVILLE|51346|25673|25000|0|367965
27959||2006 MERCURY MARQUIS|26309|13154|7000|0|367965
27958||2005 FORD TAURUS|19778|5933|3000|3000|367965
27957||2003 FORD F150 TRUCK|20245|0|3000|3000|367965
27956||2004 MERCURY MARQUIS|25545|7663|5000|5000|367965
27955||2004 MERCURY MARQUIS|26681|8004|5000|5000|367965
27954||2004 MERCURY MARAUDER|31503|9451|13000|13000|367965
31996||COON RAPIS|30000|0|0|30000|380143
31998||NATIONAL RURAL|10000|0|0|10000|380143
31997||HONEYWELL|5000|0|0|5000|380143
38100||INVESTMENTS|6062560|6062560|6062560|6062560|402146
38101||LAND AND BUILDING FAIRBANKS AK|323781|323781|549598|549598|402146
33785||2006 FORD ESCAPE|26907|9867|9867|9867|382953
33112||32-43 49TH STREET HOLDING CORP.|350000|350000|350000|350000|382110
31812||1222 GLENWOOD AVE
FLINT, MI  48503|117481|117481|54000|50914|379467
36728||NONE|0|0|0|0|386454
36489||Automobile|30537|0|4500|4500|385355
36492||Office Equipment|1612|725|0|0|385355
36491||Carpeting|2083|0|0|0|385355
36490||Computer|5781|235|0|0|385355
36644||US Treasury Securities|13001029|13001029|13231383|13231383|385528
36648||State of Israel Bonds|275000|275000|275000|275000|385528
36647||Short Term Investment Fund|14561884|14561884|14561884|14561884|385528
36646||Corporate Obligations|4551073|4551073|4040680|4040680|385528
36645||US Government Agency Obligations|3588056|3588056|3576596|3576596|385528
36790||Automobile|27485|4581|3000|3000|387955
33522||COOKE & BEILER LARGE CAP VALUE PORTFOLIO|28262|28262|31000|31000|382670
33523||EATON VANCE PFD|100000|100000|100011|100011|382670
28242||U.S. GOVERNMENT AGENCY OBLIGATIONS|279210|279210|289948|289948|368515
28244||CORPORATE BONDS|302410|302410|293456|293456|368515
28243||U.S. TREASURY SECURITIES|643440|643440|645428|645428|368515
27517||N/A|0|0|0|0|366520
37152||STOCKS|92410|92410|104174|104174|392177
37153||U.S. TREASURY BONDS|1009230|1009230|1010000|1010000|392177
34713||U.S. TREASURY|982743|982743|1000000|1000000|383696
34714||U.S. TREASURY|1000860|1000860|1010000|1010000|383696
28742||Government Agency Obligation|50000|50000|50000|50000|368668
29363||U.S. Government & Agency obligations|8685000|8685000|8685000|8685000|369440
29364||Cash equivalents|6281029|6281029|6281029|6281029|369440
31819||US TREASURY BILL|490295|490295|496590|496590|379482
31821||US TREASURY BILL|1121732|1121732|1121732|1121732|379482
31820||US TREASURY BILL|112690|112690|113988|113988|379482
33965||BANK ONE BOND|1919|1919|2000|2000|383363
33967||MERRILL LYNCH BOND|5064|5064|5000|5000|383363
33966||JP MORGAN BOND|25901|25901|25000|25000|383363
29299||2000 MERCURY GRAND PRIX|23207|624|4087|4087|369308
33770||Land|6457|6457|6457|6457|382910
37172||SALE OF PUTNAM MUTUAL FUNDS - INVESTMENTS|74452|69152|69152|69152|392660
27254||MARKETABLE SECURITIES|30153|30153|30153|30153|364141
33327||CORPORATE BONDS|64746|64746|65000|65000|382528
32956||2006 Lincoln|40392|13814|15000|15000|381590
32958||Liquidated Investments|529|529|552|552|381590
32957||2006 Lincoln|40981|14015|15000|15000|381590
28042||LAND/BUILDING 1715 N CENTRAL KNOXVILLE (SLD 11/03)|18896|0|104500|8000|368178
36455||AUTOMOBILES|620537|378|106395|106395|385296
36456||US TREASURY SECURITIES|56945000|56945000|56945000|56945000|385296
30596||AUTOMOBILE|27745|0|3500|3500|376517
47400||U.S. GOVERNMENT OBLIGATIONS|189245|189245|189245|189245|430425
36973||DESKTOP COMPUTER (1)|800|800|800|800|389574
30929||SECURITIES|61833|61833|59126|59126|377459
28055||U.S. GOVERNMENT AGENCY OBLIGATIONS|35025|35025|35025|35025|368202
36072||50,000 CISCO SYSTEMS|49692|49692|49824|49824|384801
36076||FIFTH THIRD BANK SAFE TRUST|91484|91484|91484|91484|384801
36075||40,000 FREDDIE MAC|40364|40364|40000|40000|384801
36074||25,000 FREDDIE MAC|24789|24789|26281|26281|384801
36073||50,000FEDERAL HOME LOAN BANK|53323|53323|50465|50465|384801
32038||COMMON STOCKS|1558646|1558646|1319361|1316175|380357
32042||AUTOMOBILE|44623|10280|25223|0|380357
32041||OTHER GOVERNMENT SECURITIES-FNMA &FHLB|263230|263230|277530|277530|380357
32040||MUTUAL FUNDS|537127|537127|384768|384768|380357
32039||U.S. TREASURY SECURITIES|597768|597768|647746|647209|380357
30149||Land/bldg    2070 McKelvey Road, Maryland Hts, MO|587661|526851|625000|600350|373222
28128||MARKETABLE EQUITY SECURITIES|654280|654280|683175|683175|368311
28133||US TREASURY SECURITIES|25000|25000|25000|25000|368311
28132||CERTIFICATE OF DEPOSIT|24907|24907|25000|25000|368311
28131||MARKETABLE REAL ESTATE PARTNERSHIP|20910|20910|25963|25963|368311
28130||MARKETABLE DEBT SECURITIES|101020|101020|100000|100000|368311
28129||MARKETABLE MUTUAL FUNDS|301646|301646|265872|265872|368311
27838||2003 Ford Tauraus|17999|0|4500|4500|367845
34634||2003 Pontiac Bonneville|22608|0|4000|4000|383549
34636||FHML Bond Matures 7/9/08|149010|150240|152310|152310|383549
34635||FHLB Bond Matures 4/29/10|150075|150075|151875|151875|383549
32136||US GOVERNMENT OBLIGATIONS|2701281|2701281|2704650|2704650|380533
32138||CERTIFICATES OF DEPOSIT|200000|200000|200000|200000|380533
32137||CORPORATE BONDS|206349|206349|201442|201442|380533
26962||7814.59 SHS LORD ABBETT INV TRUST US|20009|20009|20000|20000|362991
26965||M/L BANK USA|14875|14875|14875|14875|362991
26964||3101.28 SHS LORD ABBETT INCOME FUND C|7941|7941|9282|9282|362991
26963||648.26 SHS BLACKROCK FUNDAMENTAL GROWTH FD INC B|16907|16907|12059|12059|362991
38209||OBSOLETE COPY MACHINE - DISPOSED OF|7752|0|0|0|402580
36421||MUTUAL FUNDS|17314|17314|15608|15608|385261
29296||Greenpoint Manufacturing Housing|150000|150000|150000|150000|369297
29297||Greenpoint Manuafacturing Housing|249973|249973|224995|224995|369297
30333||SOLOMON SMITH BARNEY FUND|110000|110000|110000|110000|374101
36207||NONE|0|0|0|0|385054
31986||INVESTMENTS|2330339|2330339|2389634|2389634|380120
27319||Government agency bonds|47000|47000|47000|47000|365057
37032||ML DAVIS NY VENTURE|30245|30245|34095|34095|390269
37034||MORGAN STANLEY|163220|163220|163190|163190|390269
37033||ML GOLDEN SACH|31768|31768|32045|32045|390269
31883||INVESTMENT|100000|100000|100000|100000|379668
28783||Chevy Silverado|27972|0|6000|6000|368726
28788||Purchase of investments|704699|704699|704699|704699|368726
28787||Land and Building located at 5818 N 7th St.|860793|195272|1250000|1250000|368726
28786||Chevy Silverado|24044|5611|5500|5500|368726
28785||Chevrolet|19502|2925|4000|4000|368726
28784||Chevy Trailblazer|26567|2443|4500|4500|368726
37037||Sale of 2 old laptop computers|0|200|200|200|390576
28188||BUILDING - 456 CHURCH ST. ELMIRA NEW YORK|74520|67735|55000|52653|368363
27334||INVESTMENTS|2636209|2686082|2686082|2686082|366264
34707||A.G. Edwards Funds|136128|136128|127454|127454|383672
36440||US Government and Agencies|3540359|3540359|3547944|3547944|385281
31921||12 ITEMS FULLY DEPR REMOVED FROM OFFICE EQUIPMENT|7951|0|0|0|379959
31927||DECREASE IN INVENTORY|953|953|953|953|379959
31926||CAPITAL GAINS ON INVESTMENTS|4781|4781|4781|4781|379959
31925||DECREASE IN DEATH BENEFIT FUND|7313|7313|7313|7313|379959
31924||UNREALIZED LOSS ON INVESTMENTS|0|87840|0|0|379959
31923||NET SALE OF INVESTMENTS|1012745|1003792|997720|997720|379959
31922||2007 CHEVY IMPALA CASUALTY LOSS REC'D INSURANCE|23847|16693|15400|15400|379959
29594||FIDELITY ADVISOR DIVIDEND GROWTH|103680|103680|116134|116134|372186
29599||TR PRICE GROWTH|44882|44882|45455|45455|372186
29598||MFS VALUE FD|54711|54711|76905|76905|372186
29597||BLACKROCK LOW DURATION|123157|123157|120859|120859|372186
29596||COHEN B STERNS REALTY INCOME FUND|60999|60999|40579|40579|372186
29595||HARBOR FUND INTL|21448|21448|33335|33335|372186
33215||VANGUARD TREASURY FUND - INVESTMENT|250000|250000|250000|250000|382284
30574||18 ACRES BARE LAND AT 5000 E. CENTENNIAL AVE.|50000|50000|50000|45964|375856
28948||2001 Mercury Grand Marquis|16236|6234|10884|10884|368949
28949||Sale of Mutual Funds|0|0|9785|9785|368949
36774||US GOVERNMENT BONDS|7614682|7614682|7619957|7619957|387778
36776||2005 CHRYSLER 300|35524|0|12000|0|387778
36775||2007 GMC ENVOY|33340|22280|12700|0|387778
28059||NONE|0|0|0|0|368209
33576||Investment in Janney Montgomery Scott|66486|66486|66486|66486|382687
34642||1 - OLD WOOD COAT RACK - TO GARY KEYSER|25|25|1|1|383578
36681||MONEY MARKET|9260|9260|9260|9260|385869
36682||MUTUAL FUNDS|334204|334204|299612|299612|385869
33681||MERIDIAN BANK - CD DUE 06/02/08|75000|75000|75000|75000|382729
33684||WESTERN BANK - CD DUE 11/17/08|60000|60000|60000|60000|382729
33683||COLUMBIAN BANK & TRADE - CD DUE 01/14/09|90000|90000|90000|90000|382729
33682||WACHOVIA SECURITIES - CASH & MONEY FUND|235000|235000|235000|235000|382729
33043||SALE OF MARKETABLE SECURITIES|1612649|1612649|1603132|1603132|381838
32063||US Treasury Notes|3475223|3475223|3544558|3544558|380388
32069||20000 US Bank Bond|21357|21357|21457|21457|380388
32068||25000 JP Morgan Bond|26777|26777|26604|26604|380388
32067||GNMA Redemptions|32534|32534|32534|32534|380388
32066||GNMA Redemptions|156|156|156|156|380388
32065||US Treasury Zero Coupon Notes|62893|62893|62972|62972|380388
32064||US Treasury Notes|193021|193021|194845|194845|380388
30567||Federal Home Loan Mortgage discount notes|1465787|1465787|1465787|1465787|375742
30569||GNMA pools - principal collected|53913|53913|53913|53913|375742
30568||FHLMC|0|0|46|46|375742
31725||U.S. TREASURY SECURITIES|196517|196517|200000|200000|379344
31941||FED HOME LOAN MTG CORP, 10000 PAR 3.785% 11/21/08|9913|9913|10000|10000|380009
31946||FED HOME LOAN MTG 10000 PAR 5.55% 10/30/17|9750|9750|10000|10000|380009
31960||EATON VANCE RISK-MANAGED FUND 9676.1948 SHARES|192457|192457|181979|181979|380009
31959||WELLS FARGO CAPITAL PFD 900 SHARES|22500|22500|21729|21729|380009
31958||AMERICAN INT'L GROUP PFD 8000 SHARES|200000|200000|197198|197198|380009
31957||AEGON N V PFD 12000 SHARES|253200|253200|248997|248997|380009
31956||BANK OF AMERICA 200000 PAR 5.65% 05/01/18|187720|187720|201296|201296|380009
31955||JOHNSON & JOHNSON 40000 PAR 5.15% 07/15/18|40323|40323|41561|41561|380009
31954||PEPSICO INC 120000 PAR 5.0% 06/01/18|119017|119017|125295|125295|380009
31953||VERIZON GLOBAL FDG CORP 100000 PAR 4.0% 01/15/08|99076|99076|100000|100000|380009
31952||DEVELOPSERS DIVERSIFIED 120000 PAR 3.875% 01/09|116580|116580|116850|116850|380009
31951||WASHINGTON MUTUAL INC 100000 PAR 4.375% 01/15/08|99997|99997|100000|100000|380009
31950||MORGAN STANLEY 100000 PAR 3.875% 01/15/09|98077|98077|99370|99370|380009
31949||GANNETT CO 100000 PAR 4.125% 06/15/08|99048|99048|100000|100000|380009
31948||CREDIT SUISSE FIRST BOSTON 100000 PAR 3.875% 01/09|98045|98045|99570|99570|380009
31947||FED HOME LOAN MTG 175000 PAR 4.5% 06/19/2015|175000|175000|172813|172813|380009
31945||FED NATL MTG ASSN 20000 PAR 5.25% 04/20/16|20000|20000|20000|20000|380009
31944||FED HOME LOAN BANK 25000 PAR 4.45% 12/10/09|24688|24688|25000|25000|380009
31943||FIN CORP FED FICO STRIP 27000 PAR 9.8% 04/06/08|24607|24607|27000|27000|380009
31942||TENN VALLEY AUTH CPN STRIPS, 25000 PAR 3.0%|22431|22431|25000|25000|380009
36760||US Treasury Notes|1376429|1376429|1437451|1437451|387199
36762||Redemptions of Government Backed Securities|85145|85145|85145|85145|387199
36761||Corporate & Government Agency Bonds|1303619|1303619|1327999|1327999|387199
36031||BUILDING & IMPROVEMENTS, INDIANAPOLIS, IN|250505|87417|300000|294096|384724
36036||FHLB BOND|30101|30101|30101|30101|384724
36035||FHLB BOND|50000|50000|50000|50000|384724
36034||FHLB BOND|100000|100000|100000|100000|384724
36033||GNMA BOND|101|101|101|101|384724
36032||AUTOMOBILE|26110|0|2000|2000|384724
34739||CORPORATE OBLIGATIONS|17349|17349|18000|18000|383757
34740||GOVERNMENT AGENCY OBLIGATIONS|9211|9211|9211|9211|383757
28121||U.S. TREASURY SECURITIES|259000|259000|259000|259000|368305
35284||2003 FORD TAURUS|18584|18584|3000|3000|384209
33927||AUTOS|87536|87536|28411|28411|383297
33929||UBS PACE INVESTMENT FUNDS|73664|73664|70975|70975|383297
33928||EATON VANCE CREDIT OPPORT. FUND|50000|50000|50000|50000|383297
35648||2003 Impala|15399|2695|2100|2100|384559
62558||SunTrust Bond Fund|1500705|1499941|1499941|1499941|497313
62561||2002 Cadillac DeVille (5/31/02)|41099|0|10600|10600|497313
62560||Morgan Stanley Investments|1204899|1284603|1284603|1284603|497313
62559||Morgan Stanley Death Benefits Fund|12964|11602|11602|11602|497313
33323||U. S. GOVERNMENT GUARANTEED OBLIGATIONS|285637|285637|285084|285084|382518
33325||CORPORATE BONDS|62000|62000|62000|62000|382518
33324||ANNUITY CONTRACTS|55988|55988|55988|55988|382518
29284||AFL-CIO HOUSING INVESTMENT|90000|90000|90000|90000|369237
29286||FIDELITY INVESTMENTS|2000|2000|2000|2000|369237
29285||ENTERPRISE BANK & TRUST INVESTMENTS|14688|14688|14688|14688|369237
32856||Closed Legg Mason Acct - Moved to checking|0|0|0|28467|381198
31046||SALE OF US TREASURIES|1701720|1701720|1701720|1701720|378087
31052||SALE OF KAYNE ANDERSON MLP|25012|25012|25012|25012|378087
31051||SALE OF PIMCO HIGH INCOME FUND|75000|75000|75000|75000|378087
31050||REALIZED LOSS ON VANGUARD ASSET ALLOCATION FUND|51961|51961|0|0|378087
31049||SALE OF SMITH BARNEY CERTIFICATE OF DEPOSITS|71000|71000|71000|71000|378087
31048||SALE OF COMMON/PREFERRED STOCKS|382029|382029|325718|325718|378087
31047||SALE OF SMITH BARNEY MONEY FUNDS|13537|13537|13537|13537|378087
29699||Automobiles|88115|0|10100|10100|372460
27966||MCMORGAN BALANCED FUND|131269|159364|159364|159364|367976
27967||MCMORGAN PRINCIPAL PRESERVATION FUND|23770|23770|23770|23770|367976
42811||SMITH BARNEY - MONEY MARKET ACCOUNT|9092|9092|9092|9092|415455
53409||U.S. Treasury Bills|10235000|10235000|10235000|10235000|450077
34728||Laptop Computer|1585|1347|200|200|383743
38216||FURNITURE|218|0|200|200|402584
27933||MUTUAL FUNDS HELD AT EDWARD JONES|53877|53877|55500|55500|367917
27758||None|0|0|0|0|367689
28772||INVESTMENT SECURITIES|215700|215700|239105|239105|368691
36764||VEHICLE JACKSONVILLE FLORIDA|21825|21825|2200|2200|387445
34852||NONE|0|0|0|0|383877
33628||Sale of Investments - Common Stocks|63084|73703|61405|61405|382720
33630||Sale of Investments - Government Bonds|31663|30150|30000|30000|382720
33629||Sale of Investments - Mutual Funds|151990|153545|132608|132608|382720
29701||PIMCO LOW DURATION FUND|24115|23668|24115|23725|372594
36559||TREASURY BILLED MATURED|346611|346611|346611|346611|385427
36560||BUILDING 14629 NORDHOFF ST, PANORAMA CITY, CA|456111|154863|1625000|1466251|385427
31115||US Gov't Securitites|256000|256000|256000|256000|378705
31928||Cash & Cash Equivalents|8481|8481|8481|8481|379964
31930||271,000 U. S. Treasury Notes due 12/31/2008|270230|270230|271000|271000|379964
31929||158,000 U. S. Treasury Notes due 01/31/2008|157658|157658|158000|158000|379964
31008||U. S. Treasury Securities|2489371|2489371|2536834|2536834|377870
31011||Corporate Bonds and Other Fixed Income Securities|3486831|3486831|3402972|3402972|377870
31010||Common Stock|6892499|6892499|6025947|6025947|377870
31009||Preferred Stock|4527342|4527342|3489059|3489059|377870
31897||PROCEEDS FROM SALES AT HALL OF FURNITURE AND EQUIP|12500|12500|6967|6967|379755
31898||FORTFIED EARNEST MONEY,3915 GILBERT RD,ATLANTA GA|286418|286418|1413750|65135|379755
27522||2007 Cadillac Escalade|606994383|8|43838|0|366527
27528||Fixed Assets - obsolete or scrapped|18046|18046|0|0|366527
27527||Non-Government Bonds|382108|382108|390408|8300|366527
27526||Common Stock Equity|2392414|2392414|2421022|28608|366527
27525||US Treasury Notes|1192287|1192287|1245897|53610|366527
27524||FHLB, FHLMC, GNMA & GNMA II|827369|827369|831642|4273|366527
27523||FNMA - various|469320|469321|473679|4359|366527
29479||AMERICAN CENTURY VISTA ADVISORS|17795|14933|14933|14933|370722
29483||CHEVY BLAZER|32456|14605|7000|7000|370722
29482||WACHOVIA SECURITES|250|3178|3178|3178|370722
29481||WELLS FARGO MID CAP DISCIPLINED|15458|12011|12011|12011|370722
29480||ISHARES TR RUSSELL MIDCAP VALUE|14714|11807|11807|11807|370722
29337||INVESTMENT IN BUILDING FUND|30808|30808|30808|30808|369322
34643||1110 E. LIVINGSTON STREET
ALLENTOWN, PA 18103|207604|156093|185000|98392|383579
28037||GOVERMENT SECURITIES|136029|136029|139422|139422|368167
