OID|INV_TYPE|DESCRIPTION|COST|BOOK_VALUE|CASH_PAID|RPT_ID
162285||Lid for trash enclosure|813|813|813|582560
162284||Office furniture|6421|6421|6421|582560
162283||Security cameras|2582|2582|2582|582560
160379||2011 LINCOLN MKS|22930|22930|22930|578346
160383||HEATING AND COOLING UNIT|15240|15240|15240|578346
160382||COMPUTER TOWER|258|258|258|578346
160381||2013 OFFICE PRO SOFTWARE|425|425|425|578346
160380||ASUS TRANSFORMER|322|322|322|578346
156349||HP Computer, monitor, software|1323|1323|1323|562112
156353||Office Renovation|3783|3783|3783|562112
156352||Macintosh Computer|2797|2797|2797|562112
156351||Monitor 22 (2)|300|300|300|562112
156350||Stand-Up Desk|380|380|380|562112
161152||GMC TERRAIN|31931|31931|31931|580349
161153||DELL COMPUTERS|3095|3095|3095|580349
168693||COMPUTER EQUIPMENT (14)|19388|19388|19388|596169
168694||OFFICE FURNITURE|1871|1871|1871|596169
161234||LEASEHOLD IMPROVEMENTS|95656|95656|95656|580629
161236||FURNITURE AND FIXTURES|21941|21941|21941|580629
161235||EQUIPMENT|37910|37910|37910|580629
161711||Furnature and equipment purchase|3023|3023|3023|581500
164429||OFFICE EQUIPMENT|4424|4424|4424|584383
158540|| DWS SHORT DURATION A |489000|489000|489000|562712
158545||WIRELESS HANDHELD SYSTEM|2616|2616|2616|562712
158544||LEASEHOLD IMPROVEMENTS|241015|241015|241015|562712
158543|| 2014 GMC TERRAIN|24695|24695|24695|562712
158542|| 2014 GMC TERRAIN|20793|20793|20793|562712
158541|| DWS FLOATING RATE A |489000|489000|489000|562712
162457||Conference Room Table and Chairs|1563|1563|1563|582748
162458||Investments - Bonds|149655|149655|149655|582748
165722||Computers (x2)|1516|1516|1516|585832
165723||Accounting Software|914|914|914|585832
160666||Flags, UAW and American|251||251|579498
162223||2014 Jeep|30000|30000|30000|582440
168912||WILMINGTON U.S. TREASURY MMF |769670|769670|769670|597119
168915||AUTOMOBILE|161156|161156|161156|597119
168914||FURNITURE AND EQUIPMENT|6164|6164|6164|597119
168913||INVESTMENT COMPANY OF AMERICA|58557|58557|58557|597119
163159||Purchase of 2014 Ford F150|45391|45391|25392|583385
163162||Purchase of bonds|662237|662237|662237|583385
163161||Purchase of 2015 Chevrolet Tahoe|56583|56583|33676|583385
163160||Purchase of 2014 Dodge Ram 1500|42129|42129|24129|583385
166408||Furniture|1724|1724|1724|586688
155737||2013 JEEP WRANGLER|38051|38051|27780|561374
161387||SIIT Ultra Short Duration Bond Fd|15715|15715|15715|580903
161385||Document processor and copier|5394|5394|5394|580903
161386||SEI Opportunistic Inc Fd-A|15968|15968|15968|580903
161390||SEI U.S. Managed Vol Fund|21357|21357|21357|580903
161389||SEI Short Duration Govt Fund|2400|2400|2400|580903
161388||Global Managed Vol Fund|13963|13963|13963|580903
166686||Automobiles|89011|89011|52487|587015
166688||Leasehold improvements|845714|845714|100464|587015
166687||Furniture & Fixtures|89186|89186|89186|587015
161609||MUTUAL FUNDS - TRANSAMERICA FUNDS|1493|1493|1493|581309
168115||INVESTMENT PURCHASES|22743|22743|22743|592760
155375||MUTUAL FUNDS AND EXCHANGE TRADED FUNDS|77684|77684|77684|560290
155376||EQUIPMENT|4146|4146|4146|560290
155798||2010 F-150|24714|24714|24714|561467
155802||CERTIFICATES OF DEPOSIT|200000|200000|200000|561467
155801||LAPTOP|699|699|699|561467
155800||2013 FORD F-150|39710|39710|23710|561467
155799||2013 GMC|23830|23830|23830|561467
161141||NONE|0|0|0|580251
164354||Investments|151739|151739|151739|584302
164355||Equipment|7349|7349|7349|584302
161080||computer|427|0|427|580136
161081||coffee maker|546|0|546|580136
165314||GE CAPITAL|24000|23801|24000|585543
165322||INVSECO INTERNATIONAL|89760|90917|89760|585543
165321||MFS MODERATE ALLOCATION FUND A|7115|37644|7115|585543
165320||INVESCO FLOATING|20000|73217|20000|585543
165319||INCOME FUND OF AMERICA|50000|47630|50000|585543
165318||CAPITAL INCOME|306|94460|306|585543
165317||BLACKROCK MULTI-ASSET INCOME CL A|32000|30572|32000|585543
165316||GOLDMAN SACHS|25000|25075|25000|585543
165315||GOLDMAN SACHS|25000|25013|25000|585543
168148||EQUIPMENT|23367|23367|23367|592956
158712||OFFICEJET PRO PRINTER|264|264|264|562854
158714||TOSHIBA LAPTOP|520|520|520|562854
158713||WINDOWS FILE SERVER AND BACKUP NAS UNIT|3628|3628|3628|562854
164049||2014 Chevy Silverado|34586|34586|34586|584133
164051||Parking Lot|14885|14885|14885|584133
164050||Glass Cabinets|22300|22300|22300|584133
164543||CORPORATE BONDS|42949|42949|42949|584608
164545||COMPUTER AND ACCESSORIES|521|521|521|584608
164544||EQUITIES|73084|73084|73084|584608
155489||NEW PROJECTOR|580|580|580|560795
163682||ROOF IMPROVEMENTS|13294|13294|13294|583878
159393||MUTUAL FUNDS|166291|166291|166291|573294
166750||Remodel Office|12625|12625|12625|587087
166756||Purchase 3 new vehicles|189812|189812|0|587087
166755||Smoker|10000|10000|10000|587087
166754||Computer equipment|10792|10792|10792|587087
166753||Office furniture|8220|8220|8220|587087
166752||Flooring|7975|7975|7975|587087
166751||Carpet|5625|5625|5625|587087
161276||Laptops, Hard Drives, Docking Stations, Software|57434|57434|57434|580693
161278||Office Printers (x2)|6948|6948|6948|580693
161277||Office Chairs (x5)|2185|2185|2185|580693
158725||New floor|29000|29000|29000|562867
155654||AUTOMOBILES (2)|60799|60799|60799|561208
161553||2 computerized cash registers|10318|9802|4697|581205
161556||Carpeting|10785|10515|10785|581205
161555||Lighting|21765|21369|21765|581205
161554||3 Samsung 50 LED HD TVs|9385|8045|9385|581205
160999||Sound System|11877|11877|11877|579916
161000||2014 Chevy Impala|30742|30742|30742|579916
154989||MARKETABLE SECURITIES|28837576|28837576|28837576|557871
154990||FIXED ASSETS|1038078|1038078|1038078|557871
155598||Fence and Parking Lot Improvements|28671|28671|28671|560999
164917||Oppenheimer SE Float Rate Class Y|28421|27415|28421|585070
164896||Fixed Asset Purchase - Phone System|4170|3772|4170|585070
164916||First Midwest Fixed Income|86201|87129|86201|585070
164915||Federated RF Inst Hi Yld Bond-IS|5973|5714|5973|585070
164914||FM Mid Cap Equity Fund|24102|24118|24102|585070
164913||FM Large Cap Equity Fund|56135|38284|56135|585070
164912||FM Gem Class|25787|20216|25787|585070
164911||FM Small Cap Equity Fund|21607|18038|21607|585070
164910||MFS Ser Tr I Value Fund Class I|15527|15852|15527|585070
164909||MFS Int'l Value-I|42671|41616|42671|585070
164908||JPMorgan Tr I Small Cap Equity Select|3294|3132|3294|585070
164907||Fidelity Growth Company Fund|47521|50709|47521|585070
164906||STAR Fund|35348|27771|35348|585070
164905||Inflation- Protect Sec Adm|2652|2664|2652|585070
164904||BMO Government Money Market Fund Class I|6373|6373|6373|585070
164903||Fixed Asset Purchase - Union Dues Software|5418|4365|5418|585070
164902||Fixed Asset Purchase - 2015 GMC Yukon|67215|52278|41815|585070
164901||Fixed Asset Purchase - 2015 GMC Yukon|63035|49027|38535|585070
164900||Fixed Asset Purchase - Dell Computer|886|783|886|585070
164899||Fixed Asset Purchase - Dell Computer|886|783|886|585070
164898||Fixed Asset Purchase - Dell Computer|887|784|887|585070
164897||Fixed Asset Purchase - Camera|748|648|748|585070
164935||Other Marketable Securities|11476|11476|11476|585070
164934||BMO Brokerage Account - MMA|1317|1317|1317|585070
164933||First Midwest Money Market Fund|10002|10002|10002|585070
164932||Russell Investment Grade Bond Fund|2783|2782|2783|585070
164931||Russsell US Small Cap Equity Fund|11889|11688|11889|585070
164930||Russell Int'l Deveploed Markets|289|286|289|585070
164929||Russell Strategic Bond Fund Class S|6134|6124|6134|585070
164928||Russell Commodity Strategies Fund|2004|1642|2004|585070
164927||Russell Global Infrastructure Fund|10984|11080|10984|585070
164926||Russell Global Opportunistic|11419|10840|11419|585070
164925||Russell Global Real Estate Securities|1010|1000|1010|585070
164924||Russell Emerging Markets Fund Class S|11413|11076|11413|585070
164923||Russell Short Duration Bond Fund|27733|27416|27733|585070
164922||Russell Multi-Strategy|292|293|292|585070
164921||Russell US Strategic Equity|6220|6223|6220|585070
164920||Russell Global Equity Fund Class S|1481|1465|1481|585070
164919||Vanguard Fixed Income Sec Adm |28778|28619|28778|585070
164918||Templeton Income Tr Glb Bond Advisor|12940|12139|12940|585070
175066||Board Room Chairs|1335|1134|1335|609507
175071||Reinvested Interest in CDs|632|632|632|609507
175070||2015 Chevy Silverado|45248|37706|45248|609507
175069||2015 Chevy Tahoe|54964|51300|54964|609507
175068||Land Improvements - Abraham Hall|21650|21560|21650|609507
175067||Land - Abraham Hall|17012|17012|17012|609507
157514||STOCK|22483|22483|22483|562333
157516||OFFICE FURNITURE AND EQUIPMENT|1010|1010|1010|562333
157515||BUILDING AND IMPROVEMENTS|30250|30250|30250|562333
161925||FURNITURE & EQUIPMENT|1454|1454|1454|581827
166542||Purchase of Brokerage Investments|189919|189919|189919|586840
164781||4 - OFFICE COMPUTERS|2783|2783|2783|584947
156438||VIDEO CAMERA SYSTEM - UPPER MARLBORO BUILDING|42789|42789|42789|562234
156474||MERCK & CO., INC|7416|7416|7416|562234
156437||BUILDING SIGN  - UPPER MARLBORO BUILDING|11301|11301|11301|562234
156436||ELECTRICAL UPGRADE - 1803 SPRING GARDEN STREET|9115|9115|9115|562234
156435||MEETING ROOM LIGHTS-1803 SPRING GARDEN ST|10731|10731|10731|562234
156434||CARPETING - 1803 SPRING GARDEN STREET|7712|7712|7712|562234
156433||DUCT WORK - 1803 SPRING GARDEN STREET|4526|4526|4526|562234
156432||ROOF  - 1809 SPRING GARDEN STREET|115420|115420|115420|562234
156431||2014 CHEV. MALIBU|22871|22871|22871|562234
156430||2014 FORD TAURUS|27062|27062|27062|562234
156429||2011 FORD TAURUS|16932|16932|16932|562234
156428||2013 CADILAC XTS|53437|53437|35437|562234
156427||2013 CHEV. IMPALA|27251|27251|27251|562234
156477||COMPUTERS PURCHASED FOR AFFILIATED LOCAL (REIMB)|2097|2097|2097|562234
156476||JACKSON NATIONAL LIFE ANNUITY|166521|166521|166521|562234
156475||LIBERTY PROPERTY TRUST|5982|5982|5982|562234
156473||FULTON FINANCIAL CORP|14455|14455|14455|562234
156472||PNC FINANCIAL SERVICES|31543|31543|31543|562234
156471||BRANDYWINE REALTY TRUS|31446|31446|31446|562234
156470||VANGUARD TOTAL BOND MARKET IND|8195221|8195221|8195221|562234
156469||VANGUARD SHORT-TERM BOND INDEX|4039154|4039154|4039154|562234
156468||VANGUARD MID-CAP GROWTH FUND|3012336|3012336|3012336|562234
156467||VANGUARD INTERMEDIATE-TERM BON|1850406|1850406|1850406|562234
156466||VANGUARD HIGH DIVIDEND YIELD E|5470695|5470695|5470695|562234
156465||VANGUARD EXPLORER FUND|3035446|3035446|3035446|562234
156464||VANGUARD DIVIDEND GROWTH FUND|2782998|2782998|2782998|562234
156463||SPDR BARCLAYS HIGH YIELD BOND|2818924|2818924|2818924|562234
156462||PIMCO TOTAL RETURN FUND|4465775|4465775|4465775|562234
156461||ISHARES IBOXX $ INVESTMENT GRA|2729593|2729593|2729593|562234
156460||FIDELITY SPARTAN 500 INDEX FUN|19495436|19495436|19495436|562234
156459||FIDELITY BLUE CHIP GROWTH FUND|2955752|2955752|2955752|562234
156458||DREYFUS DISCIPLINED STOCK FUND|1159034|1159034|1159034|562234
156457||DODGE & COX INTERNATIONAL STOC|1670024|1670024|1670024|562234
156456||DISCRETIONARY MANAGED FUTURES|4706305|4706305|4706305|562234
156455||CORPORATE BONDS|1996716|1996716|1996716|562234
156454||US TREASURY SECURITIES|15368457|15368457|15368457|562234
156453||GEORGETOWN PROPERTY - CONSTRUCTION COSTS|165361|165361|165361|562234
156452||GEORGETOWN PROPERTY - ENGINEERING|9281|9281|9281|562234
156451||GEORGETOWN PROPERTY - NEW LIGHTS|5368|5368|5368|562234
156450||FOLDING CHAIRS AND TABLES FOR BALT. MTG ROOM|10700|10700|10700|562234
156449||EPSON PROFESSIONAL STYLUS 9890 PRINTER|5746|5746|5746|562234
156448||LAND - 1713-1729 BRANDYWINE STREET|1877425|1877425|1877425|562234
156447||LAND - 1709-1711 BRANDYWINE STREET|564370|564370|564370|562234
156446||AVAYA IP PHONE SYSTEM - BALTIMORE OFFICE|2438|2438|2438|562234
156445||COMPUTERS|11420|11420|11421|562234
156444||SHARP AQUOS 70 INCH LCD SMART TV|2393|2393|2393|562234
156443||I SHAPED DESK AND CHAIRS|2175|2175|2175|562234
156442||SCRIBE ONLINE INTERGRATION SYSTEM|3348|3348|3348|562234
156441||CAPITALIZED COMPUTER COSTS - DASHBOARD PROGRAM|11520|11520|11520|562234
156440||PROJECTOR & SPEAKERS - 1811 MEETING ROOM|20641|20641|20641|562234
156439||LIGHTING UPGRADE - BALTIMORE BUILDING|5987|5987|5987|562234
156275||2013 DODGE DURANGO-AUTOMOBILE|34062|34062|34062|561982
155817||COMPUTER|856|856|856|561533
160451||INVESTMENTS|4699723|4699723|4699723|578683
160453||VEHICLE|23430|23430|23430|578683
160452||OFFICE EQUIPMENT|3255|3255|3255|578683
158385||Dell Desktop Computers|3022|3022|3022|562626
158386||Laptop computer & monitor|1014|1014|1014|562626
162692||LINCOLN MKS|51440|51440|39729|583064
162346||PURCHASE OF FIXED ASSETS - AUTOMOBILE|32764|32764|29264|582676
162347||PURCHASE OF FIXED ASSETS - COMPUTER|2128|2128|2128|582676
161113||Desks|1569|1569|1569|580231
162183||OFFICE FURNITURE AND EQUIPMENT|4929|4929|4929|582391
166396||Marketable Securities|99812|99812|99812|586664
166404||Kitchen Cabinets|1584|1584|1584|586664
166403||Automobile|19087|19087|19087|586664
166402||Battery for Fork Lift|2738|2738|2738|586664
166401||Computer|679|679|679|586664
166400||LCD Projectors (x3)|1816|1816|1816|586664
166399||Tables|5683|5683|5683|586664
166398||Security System|16417|16417|16417|586664
166397||Buildout of Building|138673|138673|138673|586664
166356||Vehicle|22073|22073|22073|586615
166358||Purchase of Investments STifel and Nicolas|114232|114232|114232|586615
166357||Computers|7014|7014|7014|586615
166201||US Treasury Securities|3059087|3059087|3059087|586441
166206||Other fixed assets|27451|27451|27451|586441
166205||Office furniture and equipment|73064|73064|73064|586441
166204||Short Term Investment Fund|8880682|8880682|8880682|586441
166203||Corporate Obligations|5054411|5054411|5054411|586441
166202||US Government Agency Obligations|820244|820244|820244|586441
163659||Computer Equipment|1075|1075|1075|583854
163660||Cooke & Bieler Funds|570|570|570|583854
164973||RBS CAPITAL TR I 2.099 7-31-54|74999|74999|74999|585166
164998||AMERICAN GENERAL ANNUITY|1500000|1500000|1500000|585166
164997||FIRST SYMETRA ANNUITY|1000000|1000000|1000000|585166
164996||JP MORGAN VALUE ADVANTAGE A|525000|525000|525000|585166
164995||ALLY FINANIAL INC|55756|55756|55756|585166
164994||RBS CAPITAL TR|40006|40006|40006|585166
164993||AURICO GOLD INC|52506|52506|52506|585166
164992||ICAHN ENTERPRISE|77175|77175|77175|585166
164991||SAND RIDGE ENERGY|105756|105756|105756|585166
164990||SAND RIDGE ENERGY|26444|26444|26444|585166
164989||ALLY FINANIAL INC|58632|58632|58632|585166
164988||ALLEGIANT TRAVEL|51882|51882|51882|585166
164987||WINDSTREAM CORPORATION|25944|25944|25944|585166
164986||WINDSTREAM CORPORATION|76919|76919|76919|585166
164985||RESOLUTE FORESTPRODUCTS|75194|75194|75194|585166
164984||SANDRIDGE ENERGY INC|82694|82694|82694|585166
164983||CENTURYLINK INC|53631|53631|53631|585166
164982||KINDER MORGAN INC|78569|78569|78569|585166
164981||SWIFT ENERGY COMPANY|81069|81069|81069|585166
164980||WALTER INVESTMENT MGMT|69944|69944|69944|585166
164979||CIT GROUP INC|27432|27432|27432|585166
164978||CIT GROUP INC|82056|82056|82056|585166
164977||SLM CORP|80322|80322|80322|585166
164976||SYNOVUS FINANCIAL CORP|79638|79638|79638|585166
164975||RRI ENERGY INC|27221|27221|27221|585166
164974||RRI ENERGY INC|80950|80950|80950|585166
158178||MUTUAL FUNDS|464157|464157|464157|562540
158180||CORPORATE BONDS|139211|139211|139211|562540
158179||U.S. TREASURY SECURITIES|29680|29680|29680|562540
157611||NONE|0|0|0|562362
155623||2013 Buick Lacross|26612|23285|26612|561150
165345||Office Furniture and Equipment|1782|1782|1782|585575
165347||Sidewalk-13505 B Street Omaha|7850|7850|7850|585575
165346||Office Remodel-13505 B Street Omaha|22969|22969|22969|585575
161543||NEW ROOF UNION HALL|8575||8575|581198
160348||Metal Shed|3437|3437|3437|578012
160349||Computers|2079|2079|2079|578012
164006||Certificates of Deposit|449581|447942|449581|584082
161250||Outdoor Griddle|324|324|324|580665
161253||Fan for Chairman Office|18|18|18|580665
161252||Pressure Washer|474|474|474|580665
161251||Softball team Equipment|404|404|404|580665
156126||MERRILL LYNCH|665|665|665|561866
166612||COMPUTER EQUIPMENT|3855|3855|3855|586906
166618||COMPRESSOR & WET DRY VAC|704|704|704|586906
166617||SUITCASE/WELDERS CART|2525|2525|2525|586906
166616||TRENCH & BACKFILL (WATERLINE) - RIDGE ROAD|8790|8790|8790|586906
166615||WATERLINE - RIDGE ROAD|1934|1934|1934|586906
166614||IMPROVEMENTS - CARETAKERS HOUSE - RIDGE ROAD|13828|13828|13828|586906
166613||BUILDING IMPROVEMENTS - 1250 REYNOLDS |78247|78247|78247|586906
163146||U.S. TREASURIES|1060125|1060125|1060125|583367
156342||PRINTER|157|157|157|562107
156343||HP SERVER|5269|5269|5269|562107
163866||HP Deskjet 2540 Printer|85|85|85|584007
163872||(2) Toshiba Portable Hard Drives|127|127|127|584007
163871||HP Officejet Scanner/Fax|424|424|424|584007
163870||(5) M-Series Pro Canopies|433|433|433|584007
163869||Casio Adding Machine|53|53|53|584007
163868||Samsung Flat Screen Monitor|170|170|170|584007
163867||Wiengard Antenna|626|626|626|584007
159028||Office Furniture|40040|40040|40040|572112
159030||Computer|10948|10948|10948|572112
159029||Leasehold Improvements|11200|11200|11200|572112
161105||HP fax machine  (1)|182|182|182|580226
161107||Victor Calculator (1)|87|87|87|580226
161106||Computer Risors (2)|45|45|45|580226
163428||no purchases|0|0|0|583621
155619||Reinvested income|97616|97616|97616|561090
154729||OFFICE EQUIPMENT|3384|3384|3384|556654
156282||AIR CONDITIONING UNIT - BIRMINGHAM, AL|21500|21500|21500|562046
156283||FLOORING - BIRMINGHAM, AL|5390|5390|5390|562046
162469||PUBLICLY TRADED SECURITIES|1283554|1283554|1283554|582807
163299||MUTUAL FUND DIVIDEND REINVESTMENTS|11838|11838|11838|583466
163304||2 70 INCH SHARP SMART LED TVS|10483|10483|10483|583466
163303||SECURITY SYSTEM|2200|2200|2200|583466
163302||PHONE SYSTEM|4988|4988|4988|583466
163301||FURNITURE|66592|66592|66592|583466
163300||BUILDING AT 11000 LIN VALLE|1003453|1003453|1003453|583466
157532||Folding Table & Chairs|30043|30043|30043|562344
157539||Merrill Lynch Securities|28041|28041|28041|562344
157538||Building # 2 Renovations|62857|62857|62857|562344
157537||Building # 1 Renovations|105133|105133|105133|562344
157536||2014 Ford Taurus|12912|12912|12912|562344
157535||2013 Ford Explorer|32619|32619|32619|562344
157534||HP Computer|1898|1898|1898|562344
157533||HP Notebook & Docking Station|1182|1182|1182|562344
160472||Computer Server|6138|6138|6138|578757
160475||Parking Lot |69194|69194|69194|578757
160474||Chairs for Meeting Room|13360|13360|13360|578757
160473||Franklin Funds|12944|12944|12944|578757
167450||COMPUTER EQUIPMENT|12285|12285|12285|590134
167452||EXON CORPORATION - INVESTMENT|273|273|273|590134
167451||PAPER FOLDER|1232|1232|1232|590134
155653||BOB BROCKLAND PONTIAC/BUICK|59965|59965|59965|561205
164664||MUTUAL FUNDS|58628|58628|58628|584846
165902||Copier|251|251|251|586084
161917||MUTUAL FUNDS|234243|234243|234243|581822
161920||OFFICE FURNITURE AND EQUIPMENT|3459|3459|3458|581822
161919||BUILDING AND IMPROVEMENTS|88200|88200|88200|581822
161918||AUTOMOBILE|35877|35877|28323|581822
163668||Office Equipment|1664|1664|1664|583863
163669||Vehicle|69961|69961|69961|583863
162247||DELL OPTIPLEX|2378|2378|2378|582465
162251||HP LASER JET PRINT|2246|2246|2246|582465
162250||DELL OPTIPLEX 9020 TOWER AND ACCESSORIES|1254|1254|1254|582465
162249||25 FOLDING CHAIRS|1306|1306|1306|582465
162248||DELL LATITUDE 5440 (2X)|3690|3690|3690|582465
164059||2014 IMPALA LT|28868|28868|28868|584147
164060||DEMOLITION & CAPITALIZED NET COSTS - OLD BUILDING|34644|34644|34644|584147
162678||LAND - SAN DIEGO, CA|47066|47066|47066|583057
162691||MUTUAL FUNDS|17272000|17272000|17272000|583057
162690||LIMITED PARTNERSHIP|8395793|8395793|8395793|583057
162689||AUTOMOBILES|322714|322714|322714|583057
162688||OFFICE FURNITURE AND EQUIPMENT|102773|102773|102773|583057
162687||BUILDING - SAN DIEGO, CA|13018|13018|13018|583057
162686||BUILDING - SAN DIEGO, CA|14272|14272|14272|583057
162685||BUILDING - SAN DIEGO, CA|38090|38090|38090|583057
162684||BUILDING - ANAHEIM, CA|4225|4225|4225|583057
162683||BUILDING - PASADENA, CA|49206|49206|49206|583057
162682||BUILDING - SAN DIEGO, CA|9038|9038|9038|583057
162681||BUILDING - BAKERSFIELD, CA|5748|5748|5748|583057
162680||BUILDING -VENTURA, CA|8975|8975|8975|583057
162679||LAND - SAN DIEGO, CA|52652|52652|52652|583057
164292||One (1) Weed Trimmer |100|100|100|584257
164294||One (1) Ice Machine|2424|2424|2424|584257
164293||One (1) Industrial Freezer|1567|1567|1567|584257
162095||AUTOMOBILE|30500|30500|30500|582163
154810||ANNUNITY-JACKSON NATIONAL LIFE 4/22/05|100000|130700|0|557447
160212||PURCHASE OF VEHICLE|28835|28835|28835|577439
160213||PURCHASE OF COMPUTER|1755|1755|1755|577439
162788||MUTUAL FUNDS|122212|122212|122212|583152
162790||BUILDING IMPROVEMENTS|3392|3392|3392|583152
162789||OFFICE FURNITURE AND EQUIPMENT|21154|21154|21154|583152
166586||Desktop Computer|968|774|968|586887
184924||Securities|177586||177586|627195
161006||New Computer|784|784|784|579946
160234||COMPUTERS|15719|15719|15719|577579
160237||DECORATIVE FLAGS|665|665|665|577579
160236||APPRENTICESHIP BUILDING-17TH STREET SHEFFIELD AL|255171|255171|255171|577579
160235||2013 FORD PICKUP|24765|24765|16062|577579
163703||INVESTMENTS|33290|33290|33290|583891
162013||AUTOMOBILES|318105|318105|181729|581977
162018||U.S. TREASURY SECURITIES|504180|504180|504180|581977
162017||OTHER U.S. GOV'T SEC.|2123530|2123530|1973394|581977
162016||CORPORATE BONDS|105893|105893|105893|581977
162015||COMMON STOCKS|4980056|4980056|4943452|581977
162014||OFFICE FURNITURE AND EQUIPMENT|9488|9488|8247|581977
162089||Computers|8341|8341|8341|582159
162090||Server|3600|3600|3600|582159
155356||Sign for building|5649|5649|5649|560178
159146||PURCHASE OF INVESTMENT SECURITIES & MUTUAL FUNDS|177652|177652|177652|572599
160993||Computers|2808|2808|2808|579908
162064||Thermostat|1015|1015|1015|582097
162069||TV's|2155|2155|2155|582097
162068||Grill|554|554|554|582097
162067||Office Chairs|646|646|646|582097
162066||Computers|1688|1688|1688|582097
162065||Kitchen Faucets|648|648|648|582097
158374||2014 Ford Taurus|27390|24250|16390|562621
161176||Investments-Raymond James|106727||106727|580422
161179||Investments-Raymond James|194||194|580422
161178||Investments-Raymond James|60000||60000|580422
161177||Investments-Raymond James|114806||114806|580422
163088||Laptop|694|694|694|583326
163091||Refrigerator|500|500|500|583326
163090||Dividends Reinvested in UBS Investments|17203|17203|17203|583326
163089||24 Port Ethernet Switch|208|208|208|583326
163683||UNIT INVESTMENT TRUSTS|3652795|3652795|3652795|583881
163689||FURNITURE & FIXTURES|36638|36638|36638|583881
163688||AUTOMOBILES|398193|398193|398193|583881
163687||ACCRUED INTEREST PURCHASED|30117|30117|30117|583881
163686||MUTUAL FUNDS|600279|600279|600279|583881
163685||MUNICIPAL BONDS|476969|476969|476969|583881
163684||CORPORATE BONDS|3810375|3810375|3810375|583881
162189||Automobiles|193949|193949|193949|582406
162190||Office Furniture & Equipment|60207|60207|60207|582406
164236||OFFICE FURNITURE AND EQUIPMENT|971|971|971|584217
162597||Circulator - Furnace|1170|1170|1170|582908
162599||Samsung Convoy 2|45|45|45|582908
162598||Front entrance to building and steps|4979|4979|4979|582908
162814||Microsift Office 2013 Licenses|10242|10242|10242|583168
162816||Investments with Dividends and Interest|6082|6082|6082|583168
162815||Computers (x16)|17851|17851|17851|583168
155927||HP Printer|385|385|385|561670
163396||Mutual Fund Investments|2705|2705|2705|583578
165935||U.S Government Bonds|121161|121161|121161|586183
165936||Office Furniture and Equipment|12812|12812|12812|586183
164801||MUTUAL FUNDS|293690|293690|293690|584971
164803||OFFICE FURNITURE AND EQUIPMENT|4050|4050|4050|584971
164802||REAL ESTATE TRUST FUND|1791|1791|1791|584971
158189||Washington Savings Bank - Convention fund|6000|6000|6000|562549
158872||Money Market Funds|747103|747103|747103|562985
158874||Roof Access Door|11900|11900|11900|562985
158873||Marketble Securities|859676|859676|859676|562985
158729||Ally Bank Bonds|40000|40000|40000|562873
158731||Copier|1276|1276|1276|562873
158730||Discover Bank Bonds|40000|40000|40000|562873
165541||BUILDING IMPROVEMENTS|487999|487999|487999|585709
165543||MARKETABLE SECURITIES|1360159|1360159|1360159|585709
165542||COMPUTERS AND ELECTRONICS|40887|40887|40887|585709
167955||Building-1800 Cleveland Ave NW / pymt.expense |214726|214726|6065|592121
167960||Lenovo M83 ThinkCentre Computer|1743|1743|1743|592121
167959||Aquatic Glass Display |697|697|697|592121
167958||Kenmore Freezer|426|426|426|592121
167957||Southway Galvanized Fencing Bldg.1800 Cleveland|6420|6420|6420|592121
167956||OKI Copier-CX353ST / pymt.expense|10242|10242|4106|592121
164077||INVESTMENTS|2812860|2812860|2812860|584165
165475||N/A|0|0|0|585679
155384||Furniture|5035|5035|5035|560349
166013||Automobile|31500|31500|31500|586255
166014||Publicly traded mutual funds|8596|8596|8596|586255
164967||BUILDING COSTS 665 N BROAD|482089|482089|482089|585151
171543||Tablet|1409|1409|1409|600769
171544||Commerce Investment|141790|141790|141790|600769
171542||Laptop Computer|1639|1639|1639|600769
171541||Office Furniture|249|249|249|600769
163403||FURNITURE & EQUIPMENT-PURCHASE|254|254|254|583594
165243||Office chair|281|281|281|585441
165245||Router - Netgear|109|109|109|585441
165244||Computer - Dell Server|872|872|872|585441
154967||Printer|763|763|763|557850
154969||Laserfiche|1100|1100|1100|557850
154968||Shelving Unit|1220|1220|1220|557850
161488||Purchase of lap top and computer |1911|1911|1911|581071
161489||Purchase of a freezer|658|658|658|581071
157450||Franklin Low Duration Total Return|10297|10297|10297|562310
156713||PennyMac Mtg Invt Tr|33|33|33|562310
157405||Spectra Brands Hldgs Inc|1479|1479|1479|562310
156628||Terex Corp New|21|21|21|562310
156627||MSA Safety Inc|21|21|21|562310
156626||Liberty Media Corp Delaware|21|21|21|562310
156625||Graco Inc|21|21|21|562310
156624||Genesee & WYO Inc|21|21|21|562310
156623||Controladora Vuela Cia De Avia|21|21|21|562310
156622||Baltic Trading Limited|21|21|21|562310
156621||Yammana Gold Inc|20|20|20|562310
156620||Sinclair Broadcast Group Inc|20|20|20|562310
156619||RSP Permain Inc|20|20|20|562310
156618||Questar Corp|20|20|20|562310
156617||Knowles Corp|20|20|20|562310
156616||Forestar Group|20|20|20|562310
156615||SVB Financial|19|19|19|562310
156614||Nexstar Broadcasting Group Inc|19|19|19|562310
156613||Kulicke & Soffa Inds Inc|19|19|19|562310
156612||Concho Resources Inc|19|19|19|562310
156611||National Cinemedia Inc|18|18|18|562310
156610||Chemtura Corp|18|18|18|562310
