OID|DESCRIPTION|AMOUNT|RPT_ID
56914|Accrued Employee Deductions|192|449183
58669|Unremitted FICA / Medicare taxes wihheld & accrued|77|451542
58670|Unremitted unemployment and other liabilites|196|451542
57565|DUE TO AFFILIATES|10834|450113
55325|Payroll Taxes Withheld|2230|445724
55326|Accrued Employer Payroll Taxes|726|445724
58197|PAYROLL WITHHOLDING|816|451038
58199|VACATION ACCRUAL|10160|451038
58198|PER CAPITA PAYABLE|21568|451038
56831|United States Treasury|2059|449046
56833|Virginia Employment Commission|48|449046
56832|Virginia Department of Taxation|872|449046
59590|Payroll Withholding Payable|7559|455930
57544|Payroll taxes payable|10577|450080
55540|EMPLOYEE WITHHOLDING|1724|446499
56758|SC withholding|88|448958
56757|Unemployment Taxes|1048|448958
56759|ILA Union Dues|405|448958
55837|PAYROLL WITHHOLDINGS NOT REMITTED AT YEAR END|1394|447021
57709|LPL MEMBER CONTRIBUTIONS NOT REMITTED BY YEAR END|279|450246
57710|MEMBERS' DUES NOT REMITTED BY YEAR END|4095|450246
56821|PAYROLL WITHHOLDINGS|3300|449030
55634|ACCRUED PAYROLL TAXES|4155|446650
55635|ACCRUED GROUP BENEFITS PAYABLE|5211|446650
52720|DEATH BENEFITS PAYABLE|20631|436184
52722|VARIOUS EMPLOYER JOBS TO BE COMPLETED|2433674|436184
52721|CONTRACTS PAYABLE FOR THE UNION'S MEMBERSHIP-|0|436184
56044|Payroll withholdings|4445|447856
58761|DUE TO AFFILIATE LABOR ORGANIZATION|179062|451690
58762|DUE TO AFFILIATE TRUST FUND|47818|451690
56614|ACCRUED VACATION PAY|63098|448832
56615|PAYROLL WITHHOLDINGS PAYABLE|100|448832
55921|WITHHELD DRIVE CONTRIBUTION|10|447403
55064|DUES PAID IN ADVANCE|12614|444561
55066|PAYROLL TAX PAYABLE|969|444561
55065|ACCRUED LIABILITIES|5500|444561
56070|PAYROLL TAXES|906|447894
55098|State of Michigan Unemployment|156|444705
55102|Per Capita CAP councils|1063|444705
55101|Per Capita taxes International UAW|35841|444705
55100|City of livonia taxes|10069|444705
55099|State of Michigan|1245|444705
56583|Dues payable to the International Organization|153441|448795
56582|Due to Local 98 COPE Fund|1100|448795
56584|Payroll Taxes and Employee's Payroll Withholdings|54217|448795
52653|PAYROLL TAXES WITHHELD NOT REMITTED AT YEAR END|370|436026
52655|LIFE INSURANCE INCOME NOT REMITTED|30012|436026
52654|BUILDING INSPECTOR INCOME NOT REMITTED|19274|436026
52898|DUES CHECKOFF ESCROW ACCOUNT|1000000|436300
52901|PAYROLL WITHHOLDINGS WITHHELD NOT YET REMITTED|98233|436300
52900|DUE TO AFFILIATES - UNION DUES COLLECTED TO FWD.|86261|436300
52899|BONDS PROCEEDS PAYABLE|554108|436300
55132|DEPARTMENT OF TREASURY - 940 FEDERAL UNEMPLOYMENT|133|445009
55135|MICHIGAN DEPARTMENT OF TREASURY - 4TH QUARTER 2010|743|445009
55134|STATE OF MICHIGAN - UIA EMPLOYERS 4TH QUARTER TAX|124|445009
55133|DEPARTMENT OF TREASURY - 941 4TH QUARTER TAX 2010|1751|445009
57470|PAYROLL WITHHOLDINGS NOT REMITTED AT YEAR END|4920|450032
56753|Payroll Tax Withholdings|958|448955
57078|Federal Withholdig Taxes|382|449353
57085|Working Assessment Withholding Payable|862|449353
57084|Kentucky State Unemployment Tax Payable|154|449353
57083|Federal Unemployment Tax Payable|519|449353
57082|Paducah City Tax Withholding Payable|730|449353
57081|Kentucky State Tax Withholding Payable|1321|449353
57080|Medicare Withholding|111|449353
57079|Social Security Withholding Taxes|359|449353
57738|SEVERANCE LIABILITY|563450|450308
57094|Payroll Taxes Payable|52|449372
52397|PAYROLL WITHHOLDINGS|2159|435772
56727|PAYROLL TAXES PAYABLE|2277|448933
57135|ACCRUED PAYROLL TAXES - DIRECT|376|449452
57136|REFUND DUE OVERPAYMENT CHECKOFF|35|449452
54893|POST RETIREMENT BENEFIT OBLIGATION|42103|443695
54897|ACCRUED VACATION|18400|443695
54896|CASH OVERDRAFT|679|443695
54895|PER CAPITA ASSESSMENT-JOINT COUNCIL OF TEAMSTERS|3457|443695
54894|PER CAPITA ASSESSMENT-INT'L BROTHERHOOD|18028|443695
54720|State Income Taxes|1671|442868
54722|FICA, Employer OASDI and HI (941)|1460|442868
54721|State Unemployment Taxes|975|442868
55324|ACCRUED BENEFITS PAYABLE|10978|445689
57595|NONE|0|450138
58089|SEURITY DEPOSIT|11491|450936
58090|PAYROLL TAXES|809|450936
56768|Payroll Taxes|1231|448971
56769|Funds held in escrow for benefits of members|2754|448971
55256|Security deposits|5948|445436
59678|Accrued payroll and withholdings|16026|457920
59682|Checks issued in excess of cash|27666|457920
59681|Due to PAL/ED Funds|6045|457920
59680|Due to other funds|36977|457920
59679|Per capita due to International Union|32829|457920
55753|Payroll withholdings|19|446925
55754|Exchanges|12023|446925
56187|PAYROLL LIABILITIES|5037|448132
57579|REFUNDABLE DEPOSITS|6281|450116
59377|Withheld payroll taxes|2129|452366
59176|Payroll related liabilities|7079|452250
59178|Voluntary fund deposits|3723|452250
59177|Member savings deposits|180501|452250
52103|Accrued Withholding-Federal|880|435412
52105|Accrued Withholding-State|1093|435412
52104|Accrued Withholding-FICA|863|435412
53211|PAYROLL LIABILITIES|275|436576
53212|PREPAID DUES|17733|436576
52501|SECURITY DEPOSIT LIABILITY|3115|435870
52503|DUE TO LOCALS - DUES COLLECTED FOR AFFILIATES|285908|435870
52502|DUE TO CONTRACTOR - BONDING DEPOSITS|11296|435870
55157|PAYROLL TAXES PAYABLE|922|445164
53128|PAYROLL WITHHOLDINGS NOT REMITTED @ Y/E|314|436466
53129|LIFE INSURANCE PREMIUMS COLLECTED TO BE REMITTED|22961|436466
54355|PAYROLL TAX LIABILITY|3333|440347
55896|Federal, FICA, and Payroll Taxes Payable|2306|447206
58357|Penny Fund Payable|46135|451149
58360|Prepaid Money on Account|2115|451149
58359|Payroll Taxes W/H|10326|451149
58358|Security Deposit - Meeting Hall|3000|451149
53422|SEVERANCE BENEFITS PAYABLE|275543|437006
53423|PAYROLL TAXES AND WITHHOLDINGS PAYABLE|9042|437006
58945|PAYROLL TAXES|3355|451985
58946|UNION FRINGES WITHHELD|94|451985
58874|STATE OF MICHIGAN TAXES|535|451885
58875|CITY OF DETROIT TAXES|189|451885
60323|PAYROLL DEDUCTIONS WITHHOLDING|309|464485
60326|DUE TO DESERT STATES CHARITABLE FOUNDATION|285|464485
60325|DUE TO UFCW LOCAL 99 POLITICAL ACTION COMMITTEE|199|464485
60324|BUILDING RENT SECURITY DEPOSIT|262|464485
57344|Payroll taxes payable|2304|449806
52684|DEPOSITS|11250|436096
59746|PAYROLL LIABILITIES|1712|458810
57386|STATE,FEDERAL TAXES|2806|449933
54727|OTHER LIABILITIES|3311|442921
54728|CREDIT CARD PAYABLE|2028|442921
54540|TAXES PAID AND FORWARDED FOR 2010|2309|441739
55741|DUE CWA|24508|446851
55742|EXCHANGE|1096|446851
55740|DUE TO RETIREES CLUB|18803|446851
59646|Payroll withholdings payable|4466|457551
59648|Hall rental deposits|200|457551
59647|Credit cards payable|2646|457551
52725|Payroll Liabilities|4199|436187
52727|collected and payable|117351|436187
52726|Construction Division field dues supplement|0|436187
52907|ACCRUED FRINGES PAYABLE|1726|436307
52909|DUE TO RELATED FUNDS|2928|436307
52908|ACCRUED PAYROLL TAXES|2920|436307
52232|PAYROLL TAX LIABILITIES|5741|435512
52234|DEFERRED INCOME|7369|435512
52233|DUE TO OTHER FUNDS|14500|435512
53270|Social Security Withholding|513|436774
53272|State Tax  Withholding|274|436774
53271|Federal Tax Withholding|750|436774
52116|MEMBER SAVINGS|2800|435416
56586|CONTRIBUTION TO BENEFIT PLANS DUE|76517|448797
56587|DUE TO MEMBER|4290|448797
51401|PAYROLL WITHHOLDINGS NOT REMITTED AT 4/30/10|1586|432128
52322|VACATION WITHHOLDINGS|257|435697
51702|PAYROLL WITHHOLDINGS|3955|433437
51703|DUE TO PENSION FUND|75|433437
58817|Per capita taxes received on behalf of affiliates|129256|451787
58932|PAYROLL TAXES PAYABLE|6976|451954
58934|OTHER LIABILITY|10|451954
58933|DUE TO IBEW|720|451954
59847|STATE OF MICHIGAN   WITHHOLDING TAXES|2290|460309
59851|EXCHANGE-  COLLECTED  NOT YET DISBURSED|175|460309
59850|FEDERAL UNEMPLOYMENT TAXES|460|460309
59849|CITY  OF DETROIT WITHHOLDING TAXES|253|460309
59848|STATE OF MICHIGAN UNEMPLOYMENT TAXES|3334|460309
53215|VOLUNTARY FUND WITHHOLDING|930|436583
53219|HEALTH & WELFARE|3691|436583
53218|PENSION FUNDS & WITHHOLDINGS|13881|436583
53217|VACATION FUND WITHHOLDING|2710|436583
53216|PAYROLL TAXES & WITHHOLDINGS|9886|436583
52673|Payroll Taxes|4309|436079
52674|Other payrolls withholdings|12|436079
54584|EMPLOYEE WITHHOLDINGS PAYABLE|485|442172
59568|PAYROLL TAXES WITHHELD|231|455757
59569|FUND ASSESSMENTS WITHHELD|223|455757
53612|Payroll Taxes Payable|1743|438548
53613|Pension Plan Payable|14882|438548
55699|NONE|0|446823
55083|Payroll Taxes withheld and not paid|240|444666
55084|Union dues withheld and not paid|829|444666
56166|Accrued sick wages|5573|448106
56724|Payroll Withholdings|341|448929
53091|CHEVRON / TEXACO CARD PAYABLE|88|436460
53095|PAYROLL TAXES PAYABLE|4281|436460
53094|ACCRUED FRINGE BENEFITS PAYABLE (1 MONTH--JUNE 10)|3296|436460
53093|EXXON CARD PAYABLE|121|436460
53092|COMPASS MASTERCARD PAYABLE|2439|436460
56685|Accrued Payroll Taxes|1570|448879
55077|NONE|0|444602
52059|UNEARNED DUES|20488|435389
52061|ADVANCED RENT|3000|435389
52060|PAYROLL TAX WITHHOLDING|1727|435389
57841|Payroll Taxes Payable|5390|450544
55637|UNION BENEFITS PAYABLE|12073|446691
59796|PAYROLL TAX LIABILITIES|18632|459782
57383|DUE TO RELATED ORGANIZATONS|8849|449932
57385|DEPOSITS FROM APPLICANTS|1700|449932
57384|EXCHANGES|4977|449932
59286|Payroll withholdings payable|2673|452330
56449|Vacation Accrual|15300|448594
59280|ACC PAYROLL WITHHOLDINGS & TAXES|1703|452326
51914|PAYROLL WITHHOLDINGS|2972|433951
52530|PAYROLL WITHHOLDING|5248|435897
56755|DUES COLLECTED IN ADVANCE|29982|448957
56756|WITHHELD PAYROLL TAXES|5384|448957
57050|ACCRUED PAYROLL TAXES|1041|449329
52177|PAYROLL WITHHOLDINGS NOT REMITTED AT YEAR END|1006|435450
59910|STATE OF MICHIGAN|1584|461003
59911|CITY OF DETROIT|56|461003
58572|PAYROLL LIABILITIES|9727|451351
58267|Pension Liability|824|451091
55915|NONE|0|447317
57593|ADMINISTRATOR OF UNEMPLOYMENT - PAYROLL TAXES|63|450128
57591|UNITED STATES TREASURY PAYROLL TAXES|1656|450128
57592|COMMISSIONER OF REVENUE SERVICES|328|450128
54967|NONE|0|444238
56554|Federal Taxes|116|448729
56560|FICA Employer & HI Taxes|230|448729
56559|State Unemployment Taxes|761|448729
56558|Federal Unemployment Taxes|120|448729
56557|City Income Taxes|68|448729
56556|State Income Taxes|384|448729
56555|FICA  Employee & HI Taxes|230|448729
58815|PAYROLL WITHHOLDINGS PAYABLE|99|451778
57237|Payroll withholdings payable|49|449701
56143|DUE TO AFFILIATES|25506|448035
56144|CONTRACTORS SURETY DEPOSITS|1059158|448035
54947|N/A|0|444078
53439|payroll taxes payable|3607|437210
53443|accrued salaries|1724|437210
53442|health and welfare payable|1857|437210
53441|per capita taxes payable|5753|437210
53440|pension fund payable|2342|437210
52339|STATE OF MICHIGAN WITHHOLDING|2120|435727
52345|ACCRUED PENSION|12777|435727
52344|DUE TO PAC FUND|4991|435727
52343|STATE AND FEDERAL UNEMPLOYMENT TAX|786|435727
52342|123 CONTRIBUTION WITHHELD|2200|435727
52341|DETROIT WITHHOLDING|217|435727
52340|ACCRUED COMMITTEE EXPENSE|6750|435727
59560|Dues and Assessments Collected in Advance|824346|455265
59562|Payroll Withholidng Payable|7455|455265
59561|Accrued Compensation|123312|455265
55233|City Tax|80|445414
55236|Federal Unemployment Tax|37|445414
55235|State Unemployment Tax|242|445414
55234|State Income Tax|115|445414
53456|NEIBP EMPLOYEE BENEFIT PLAN CONTRIBUTIONS|25085|437246
58708|DUE TO AFFILIATED ORGANIZATIONS|21804|451611
56373|Officers' savings payable|15263|448511
56374|Payable to affiliate|204|448511
57887|401(k) Plan Payable|2503|450630
57888|Due to Related Organization|2223|450630
52093|PAYROLL TAXES|2825|435408
52094|OTHER PAYROLL WITHHOLDINGS|640|435408
57819|Payroll withholdings payable|970|450469
55565|Payroll Withholding|32|446575
55570|ABC Contributions Payable|54754|446575
55569|Sick Benefits Payable|10222|446575
55568|Death Benefits Payable|8577|446575
55567|Employer  Withdrawal Liability|2108685|446575
55566|Accrued Vacation and Sick Leave|210054|446575
56902|PAYROLL TAXES|3802|449177
56906|EMPLOYER BONDS|7500|449177
56905|PAC EXCHANGE|307|449177
56904|ACCRUED P/R TAXES|1255|449177
56903|VACATION WITHHELD|1116|449177
53044|Per Capita est due for June 2010|1959|436424
53045|Payroll Liabilities|2376|436424
56127|UNEMPLOYMENT RELIEF FUND - DUE TO MEMBERS|419570|448018
51706|Accrued Payroll Expenses|1020|433452
59638|PAYROLL TAXES PAYABLE|3775|457396
59643|PENSION PAYABLE|668|457396
59642|I O PER CAPITA PAYABLE|20595|457396
59641|VACATION & HOLIDAY PAYABLE|1208|457396
59640|WORK DUES PAYABLE|1023|457396
59639|CREDIT UNION PAYABLE|1000|457396
52323|PAYROLL WITHHOLDINGS NOT REMITTED @ Y/E|902|435698
52024|PAYROLL TAX WITHHOLDINGS|4352|435361
55412|ACCRUED PAYROLL TAXES|519|446291
55413|INCOME RECEIVED IN ADVANCE|1299|446291
57208|Payroll taxes payable|2254|449639
56535|Workers Compensation|233|448671
56540|School Tax|53|448671
56539|State of Ohio|340|448671
56538|Village of Evendale|149|448671
56537|Federal Unemployment Bureau|47|448671
56536|Ohio Unemployment Bureau|29|448671
58765|Payroll liabilities|5092|451698
56236|Per Capita Taxes Payable|31288|448311
56237|TVA Dues|9136|448311
53520|PAYROLL LIABILITIES|1883|437823
59834|Due to Building Corporation|249|460094
51427|WITHHELD BENEFITS|255|432166
51663|Payroll Liabilities|6082|433286
51664|Due to international fund|4399|433286
58740|PAYROLL TAXES WITHHELD|5611|451680
53949|DUES REC'D IN ADVANCE|7145|439245
53950|PAYROLL TAXES WITHHELD AND ACCRUED|2301|439245
53135|WITHHELD PAYROLL LIABILITIES|1268|436469
57479|PAYROLL DEDUCTIONS PAYABLE|5927|450039
57480|CREDIT CARD PAYABLE - WRIGHT EXPRESS|861|450039
54836|Payroll Taxes Withheld|33237|443534
53382|Payroll Taxes|8865|436980
58666|PAYROLL TAXES PAYABLE|443|451522
52320|NONE|0|435695
58819|Accrued Taxes|778|451790
58822|Accrued Expenses|242743|451790
58821|Accrued Vacation|1144|451790
58820|Accrued Payroll|5323|451790
55093|Payroll withholdings|4382|444670
55094|Deferred revenue|1000|444670
54090|OTHER ACCRUED EXPENSES|197390|439449
54085|ACCRUED SEVERANCE|730831|439449
54089|ACCRUED ACCOUNTING FEE|160000|439449
54088|ACCRUED RENT EXPENSE|465000|439449
54087|ACCRUED SICK BANK|349392|439449
54086|ACCRUED VACATION|568837|439449
54094|ACCRUED POST RETIREMENT HEALTH BENEFITS|4698265|439449
54093|ACCRUED PENSION BENEFIT COST|2557634|439449
54092|UNION DUES PAYABLE|4116|439449
54091|BONDING LIABILITIES|6177983|439449
51942|PER CAPITA DUE TO INT'L OFFICE|10598|433974
57627|PAYROLL TAXES WITHHELD|4154|450174
55006|LEASE DEPOSIT FIRST ENTERTAINMENT|12876|444499
55007|LEASE DEPOSIT CORE CONDITIONING|4118|444499
52336|PAYROLL WITHHOLDINGS NOT REMITTED AT Y/E|32964|435724
52337|CONTRUCTION DIVISION FIELD DUES PAYABLE|32517|435724
53142|Balance due on credit cards|2202|436472
53145|401 K witholding|880|436472
53144|Due to Workers compensation|810|436472
53143|Payroll taxes payable|3643|436472
56022|N/A|0|447804
52087|PAYROLL WITHHOLDINGS|15933|435406
52092|DUE TO AFFILIATES|3477|435406
52091|UNSETTLED INVESTMENT PURCHASES|171676|435406
52090|INCOME RECEIVED IN ADVANCE|16703|435406
52089|UNFUNDED PENSION LIABILITY|344293|435406
52088|DUE TO MEMBER BENEFICIARIES|20260|435406
51692|EMPLOYEE VACATION FUND|1600|433383
51693|EMP;OYEE PENSION WITHHOLDING|1241|433383
56605|Per Capita Tax|45455|448816
56607|MESC|109|448816
56606|State Taxes|1504|448816
51928|ACCRUED AND WITHHELD PAYROLL TAXES|794|433967
55129|WITHHELD BENEFITS|4553|444995
59269|Payroll liabilities|2590|452321
58548|PAYROLL TAXES/WITHHOLDINGS PAYABLE|28026|451319
57550|NATIONAL LABOR RELATIONS BOARD DAMAGES|203070|450091
57551|DUE TO AFFILIATED ORGANIZATIONS|15084|450091
56148|Federal Unemployment Taxes|640|448080
56149|State of Michigan Unemployment Taxes|2380|448080
55759|PAYROLL WITHHOLDINGS NOT REMITTED AT YEAR END|7172|446956
59420|Due to International Office|107295|452823
59423|Deposits|4506|452823
59422|Accrued Payroll and Payroll Taxes|25674|452823
59421|Overpaid Dues|28952|452823
57637|Members Insurance Liability|9412|450182
57638|Payroll Liabilities|2076|450182
59464|IBEW Per Capita Payable|640195|453186
59468|Security Deposits|9528|453186
59467|Deferred Dues - Military Service Funds|536614|453186
59466|Members' Balances|1600647|453186
59465|Due to Electrical Workers Death Benefit Society|326640|453186
54830|ACCRUED PAYROLL TAXES - DIRECT|1228|443468
54831|WITHHELD PAYROLL TAXES|1943|443468
57770|Payroll Taxes|846|450348
52355|PAYROLL WITHHOLDINGS NOT REMITTED AT Y/E|1949|435743
52356|MEMBERS LIFE INS. PREMIUMS NOT REMITTED AT Y/E|12986|435743
54361|Per Capita Due to International|15282|440358
54362|Payroll Taxes Payable|4371|440358
55008|Payroll Taxes Withheld|2267|444503
55009|Fringe Benefits Withheld|3542|444503
51185|Payroll Liabilities|1707|430727
55939|Income Taxes Withheld|2944|447506
55173|N/A|0|445219
58129|GEORGIA W/H TAXES PAYABLE|4016|450971
58133|FEDERAL & FICA W/H TAXES PAYABLE|502|450971
58132|EMPLOYEE INSURANCE PREMIUM WITHHOLDING|330|450971
58131|EMPLOYEE VACATION SAVING WITHHOLDING|753|450971
58130|DEATH BENEFIT FUND|42392|450971
58711|PAYROLL TAX PAYABLE|2112|451616
58712|REAL ESTATE TAX PAYABLE|9612|451616
51886|Sales Tax Payable|723|433938
52419|Payroll Taxes|2395|435788
55018|State of Michigan Unemployment Tax|44|444514
55020|Federal Unemployment Tax|345|444514
55019|State of Michigan Withholding Tax|731|444514
53685|Payroll liabilities payable|91310|438957
53686|Other liabilities|7160|438957
53273|UNREMITTED PAYROLL TAXES AND WITHHOLDINGS|5472|436775
58771|PAYROLL WITHHOLDINGS|4634|451706
59192|ACCREUD EXPENSES PAYABLE|4452|452262
59190|PER CAPITA PAYMENTS DUE TO PSSDC|199219|452262
59191|WITHDRAWAL LIABILITY-PSSDC PENSION FUND|45542|452262
57616|Payroll Liabilities|9702|450165
57617|Credit Card - VISA|8223|450165
58530|PAYROLL WITHHOLDINGS PAYABLE|3954|451301
58531|I.A. PROCESSING FEES PAYABLE|400|451301
52513|ACCRUED PAYROLL TAXES|0|435880
52514|DUES PAID IN ADVANCE|50698|435880
53336|Accrued Payroll Taxes|792|436866
57599|STATE WITHHOLDING|374|450157
57602|STATE UNEMPLOYMENT|75|450157
57601|FEDERAL UNEMPLOYMENT|49|450157
57600|LOCAL WITHHOLDING|163|450157
57190|NONE|0|449575
51018|DUE AFFILIATED LOCALS|26832|429284
51022|KEEP THE FAITH - RENT PAID IN ADVANCE|402|429284
51021|AFSCME LOCAL 2258 - RENT PAID IN ADVANCE|3078|429284
51020|EMPLOYERS FICA PAYABLE|394|429284
51019|WITHHOLDING TAX PAYABLE|519|429284
57289|PAYROLL TAXES PAYABLE|2170|449739
57293|NEBF|589|449739
57292|NEAP|1058|449739
57291|PAYABLE TO IBEW|15610|449739
57290|DEATH BENEFITS PAYABLE|4140|449739
57412|PAYROLL TAXES / WITHHOLDINGS|16895|449981
57413|UNCLAIMED FUNDS|1967|449981
59337|ACCRUED VACATION|920349|452350
59338|LEASE DEPOSITS|7064|452350
58107|WAGES/EXPENSES 2010 PAID IN 2011|955|450950
58112|PROPERTY TAXES 2010|28519|450950
58111|SALES TAX 2010|139|450950
58110|PENSION & INSURANCE|12671|450950
58109|PAYROLL DEDUCTIONS - DECEMBER 2010|3076|450950
58108|EMPLOYERS TAXES & INSURANCE|4994|450950
51255|1ST QUARTER '10 FICA & WITHOLDING|4064|430941
55802|Payroll withholdings|915|446998
55655|FEERAL WITHHOLDING TAXES|1917|446731
55659|CITY OF WYOMING-2010 WINTER TAXES|2591|446731
55658|FEDERAL UNEMPLOYMENT TAXES|6|446731
55657|STATE OF MI UNEMPLOYMENT TAXES|36|446731
55656|STATE WITHHOLDING TAXES|317|446731
56071|PAYROLL TAXES|2208|447896
55466|Excess member receipts designated for disbursement|12840|446384
55475|401(k) Withholding|5331|446384
55474|IPTAPP Assessment Withholding|63|446384
55473|PAC Assessment Withholding|14|446384
55472|Target Fund Assessment Withholding|209|446384
55471|Building Trades Assessment Withholding|28|446384
55470|Wage Assessment Withholding|786|446384
55469|Unemployment Liability|84|446384
55468|FICA Tax Withholding|138|446384
55467|State Tax Withholding|1026|446384
55946|Accrued Payroll Taxes|4543|447529
58361|Payroll Withholdings Payable|3106|451150
54921|Payroll Taxes|206|444006
55074|FUTA Payable|48|444568
55075|SUTA Payable|6|444568
52250|LIFE INSURANCE PAYABLE|9530|435585
55402|PER CAPITA TAXES DUE TO INTERNATIONAL UNION|39899|446256
55403|PAYROLL TAXES WITHHELD STATE OF ALABAMA|1738|446256
58763|accrued expenses|1284|451691
55772|DELAWARE UNEMPLOYMENT|30|446973
55777|MEDICAL BENEFITS WITHHELD|2271|446973
55776|DELAWARE EMPLOYMENT TRAINING FUND|17|446973
55775|FUTA|323|446973
55774|PAC WITHHOLDING|86|446973
55773|CREDIT UNION|500|446973
51506|Death Benefit Funds Received From Members|9468|432650
56067|Payroll taxes payable|1371|447892
56068|Credit card payable|221|447892
57889|Market Recovery Grants Payable|787682|450633
52696|FICA Withholdings|791|436107
52700|Under Payments of Member Dues|153|436107
52699|Working Assessment Withholdings|2948|436107
52698|Savings Withholdings|1249|436107
52697|State and City Withholdings|2243|436107
54084|CREDIT UNION|125|439448
56915|Credit Card Payable|4420|449185
56916|Payroll Deductions Payable|6422|449185
55151|PAYROLL DEDUCTIONS:DUES & PAC WITHHELD|1088|445084
56666|Due to Scholarship Fund|340439|448869
56667|Accrued Expenses|142248|448869
56669|Due to Dues Deduction|460|448869
56668|Due to Vacation Fund|1760|448869
55313|PAYROLL WITHHOLDING LIABILITIES|95|445610
56331|Payroll withholdings|6329|448370
59193|WITHDRAWAL LIABILITY-PSSDC PENSION FUND|83018|452263
59195|ACCRUED EXPENSES PAYABLE|6780|452263
59194|PERCAPITA TAXES DUE TO PSSDC|314851|452263
51242|ACCRUED WAGES AND LOST TIME|11332|430876
51244|PAYROLL TAXES|1881|430876
51243|ACCRUED PER CAPITA|21265|430876
58606|Payroll Withholdings|11211|451390
55825|NONE|0|447013
51660|DUES PAYABLE TO LOCALS|237000|433219
53541|Payroll Taxes Payable|3439|437844
58305|ACCRUED VACATION|15402|451115
57955|UNREMITTED PAYROLL TAXES (UNION)|1695|450757
57958|PER CAPITA - UFCW INTERNATIONAL UNION|22369|450757
57957|UNREMITTED SUPPL. LIFE INSURANCE PREMIUM|34|450757
57956|UNREMITTED PAYROLL TAXES (EMPLOYEE)|1447|450757
51632|Payroll withholding|16903|433109
58601|PENSION - HEALTH & WELFARE PAYABLE|59473|451382
58604|DUES COLLECTED AN PAYABLE LOCALS|911852|451382
58603|DUE TO REGIONAL ORGANIZING|68000|451382
58602|PAROLL DEDUCTIONS PAYABLE|3742|451382
55584|FEDERAL PAYROLL TAX|956|446604
55590|STATE SALES TAX|20|446604
55589|FEDERAL UNEMPLOYMENT TAX|136|446604
55588|STATE UNEMPLOYMENT TAX|243|446604
55587|LOCAL'S SHARE FICA/MECA TAX (EMPLOYER)|715|446604
55586|FICA/MECA TAX (EMPLOYEE)|715|446604
55585|STATE PAYROLL TAX|1869|446604
59451|Div 332 Dues received from CSX but not dispersed |3320|453027
59457|2009 CPA Audit|5000|453027
59456|Ind. State legislative Board Dues 2010|1458|453027
59455|Ky State legislative Board Dues Dec. 2010|3744|453027
59454|Alabama St Legislative Board November and December|4135|453027
59453|Various Checks to vendors not cashed|5603|453027
59452|Div 465 Dues recieved but not dispersed|13374|453027
55027|PAYROLL WITHHOLDINGS|3237|444538
54472|EMPLOYEE FEDERAL WITHHOLDING|558|441030
54474|EMPLOYEE STATE WITHHOLDING|350|441030
54473|FICA & MEDICARE|1093|441030
52402|PAYROLL TAXES PAYABLE|892|435775
56379|FEDERAL TAXES FORWARD|2751|448516
56381|STATE INCOME TAXES FORWARDED|3110|448516
56380|FICA EMPLOYEE |979|448516
54369|Security Deposits|2000|440388
51629|ACCRUED EXPENSES|268343|433108
51631|ELECTRICAL INDUSTRY ADVANCEMENT FUND PAYABLE|1295685|433108
51630|DEATH BENEFIT PAYABLE|44395|433108
59227|Due to International - Per Capita|143841|452284
59228|Due to Real Estate Holding Corp.|25878|452284
58216|PAYROLL WITHHOLDINGS NOT REMITTED AT YEAR END|426|451053
57950|DUES PAYABLE|25338|450749
57951|PAYROLL WITHHOLDINGS|180|450749
52894|Due to District Council|3696|436299
52897|Dues received in advance|16275|436299
52896|Federal and State income taxes|2117|436299
52895|Accrued real estate taxes|3841|436299
56450|Accrued Salaries|4600|448595
56225|Payroll withholdings|961|448279
51972|ACCRUED PAYROLL WITHHOLDINGS|2845|434162
56128|Accrued Payroll Taxes|6878|448023
52947|Payroll W/H|3358|436347
52948|Due to Building & Training Fund|6314|436347
53256|PAROLL TAXES PAYABLE|2336|436705
55156|WAS COLLECTED IN DECEMBER BUT WAS NOT DISBURSED |1401|445151
56406|PER CAPITA TAXES PAYABLE|14673|448561
56407|PAYROLL WITHHOLDINGS PAYABLE|3928|448561
51915|ACCRUED PAYROLL TAXES AND PAYROLL TAXES WITHHELD|1562|433952
51916|UNEARNED DUES AND ASSESSMENTS|25256|433952
56106|940 Quarterly|493|448009
56109|Lansing City Treasurer|115|448009
56108|State of Michigan Quarterly|628|448009
56107|State Payroll|426|448009
59891|Amount due to JACET / Building Association|78181|460777
59892|Benefit Fund's deferred advance |6066|460777
56001|Dues |1581|447603
56006|Per Capita Fees|1040|447603
56005|Local Income Tax|749|447603
56004|Local Service Tax|13|447603
56003|4th Qtr 2010 PA UC Fund|628|447603
56002|4th Qtr 940 Tax|121|447603
53578|Payroll liabilities|12730|438520
53580|Miscellaneous liabilities|146|438520
53579|Deposits held|5169|438520
59696|PAYROLL WITHHOLDINGS|86|458182
54745|Ohio Payroll Tax|349|443008
54750|941 PAYROLL TAX FORWARDED|227|443008
54749|US TREASURY|93|443008
54748|OHIO STATE TAX & SD|285|443008
54747|Ohio BWC|258|443008
54746|Lima City Tax|122|443008
57394|ACCRUED VACATION PAYABLE|14592|449946
57398|LOCAL 282 JOB TRAINING FUND CONTRIBUTION|413|449946
57397|LOCAL 282 ANNUTIY FUND CONTRIBUTION|52562|449946
57396|LOCAL 282 WELFARE FUND CONTRIBUTION|30421|449946
57395|LOCAL 282 PENSION FUND CONTRIBUTION|27530|449946
