OID|INV_TYPE|DESCRIPTION|COST|BOOK_VALUE|GROSS_SALES_PRICE|AMOUNT_RECD|RPT_ID
52133||JP MORGAN MED CAP VALUE SELECT|3421|3421|4169|4169|447894
52132||HARTFORD CAP APPRECIATION FD 1|12628|12628|14607|14607|447894
52131||JP MORGAN HIGH YIELD FUND SELECT|974|974|1069|1069|447894
52130||LOOMIS SAYLES INVT GRADE BOND Y|444|444|483|483|447894
52129||MFS VALUE FD CL 1 |237|237|266|266|447894
52445||Lincoln Financial CD|201941|201941|201941|201941|448795
49412||US TREASURY SECURITIES|48873|48873|48873|48873|436026
49724||INVESTMENTS - U.S. TREASURY SECURITIES|16855192|16855192|16782466|16782466|436300
49726||AUTOMOBILES/VEHICLES (1)|22086|10430|14000|14000|436300
49725||INVESTMENTS - U.S. GOVERNMENT AGENCY OBLIGATIONS|11990056|11990056|11905000|11905000|436300
51529||Xerox Copier #71P234240|4595|0|0|0|445009
53350||NONE|0|0|0|0|450032
53054||Heritage Bank CD|106817|106817|106817|106817|449353
53057||American Funds Sh Term Bd Fd B|17135|17516|17516|17516|449353
53056||Server & Installation|1789|1610|0|0|449353
53055||Printer/Scanner/Fax|250|0|0|0|449353
53566||CERTIFICATE OF DEPOSIT|35000|35000|35000|35000|450308
51965||CORPORATE BONDS|177509|177105|177105|177105|447030
53776||2001 Dodge Truck|14591|0|2205|2205|450679
53457||NONE|0|0|0|0|450138
53972||U.S. TREASURY|419203|415579|415579|415579|450936
52573||INVESTMENT|18039382|18039382|16240499|16240499|448971
52574||AUTO|11650|6149|12000|12000|448971
51653||Various stocks and options|835228|835228|891566|891566|445436
51656||Laptop|1570|0|150|150|445436
51655||Furniture|1185|0|169|169|445436
51654||Various fixed income securities|160841|143297|160841|160841|445436
55000||PIMCO Total Return Fund|18277|18277|18982|18982|457920
55008||5/3 Money Fund|1640|1640|1640|1640|457920
55007||PIMCO Low Duration Fund|1419|1419|1490|1490|457920
55006||PIMCO Total Return Fund|4394|4394|4534|4534|457920
55005||5/3 Money Fund|8752|8752|8752|8752|457920
55004||PIMCO Low Duration Fund|3999|3999|4209|4209|457920
55003||PIMCO Total Return Fund|17046|17046|17592|17592|457920
55002||5/3 Money Fund|5443|5443|5443|5443|457920
55001||PIMCO Low Duration Fund|4507|4507|4751|4751|457920
51085||CARD TABLES|400|400|400|400|443162
51087||2 CROWN VICTORIA AUTOMOBILES|16000|1500|1425|1425|443162
51086||POKER TABLE|200|200|200|200|443162
52199||WASHINGTON MUTUAL MORTGAGE|970|970|1000|1000|448132
52203||STANDARD FEDERAL BANK|27000|27000|27000|27000|448132
52202||WASHINGTON MUTUAL MORTGAGE|1000|1000|1000|1000|448132
52201||WASHINGTON MUTUAL MORTGAGE|2000|2000|2000|2000|448132
52200||FLMC|14025|14025|15000|15000|448132
53452||INVESTMENTS|938333|938333|832319|832316|450116
50535||MUTUAL FUNDS|234997|234997|211443|211443|439428
54703||Old Apprentice School (building & land, 10th St.)|63488|63488|70699|70699|452250
49896||INVESTMENTS|48000|48000|48000|48000|436576
49201||SALE OF FORECLOSED HOME|419375|226319|226132|226132|435870
49204||DISPOSITION OF COMPUTERS AND FURNITURE|43568|2253|0|0|435870
49203||CORPORATE STOCKS|1234117|1239177|1239177|1239177|435870
49202||FIXED INCOME SECURITIES|1083046|1134265|1134265|1134265|435870
50693||Sale on investments|1601301|0|1632560|1632560|440068
49836||AFL-CIO HOUSING INVESTMENT TRUST|80000|80000|80000|80000|436466
50777||TRADE IN 6 VEHICLES|158752|74450|87900|0|440347
50780||COMMONWEALTH FINANCIAL|262355|265592|265592|265592|440347
50779||BRINKER CAPITAL SECURITIES INVESTMENTS|57591|55225|55225|55225|440347
50778||WINSLOW, EVANS & CROCKER INVESTMENTS|4213869|4191597|4191597|4191597|440347
54149||Federal Home Loan Bank|1148576|1135032|1135032|1135032|451149
50122||SALE 2007 FORD F-150|26007|12571|8500|8500|437006
50123||MARKETABLE SECURITIES|454802|454802|454802|454802|437006
55539||COMMON STOCK|2660|2660|13|13|464485
53231||Investments|537972|537972|535966|535966|449806
53232||Furniture and equipment - abandoned (see stmt. 69)|10767|782|0|0|449806
49461||CD HUNTINGTON NATL BK|96000|96000|96000|96000|436096
49466||BBIF MONEY FUND|327667|327667|327667|327667|436096
49465||CD ALLY BK (GMAC BK)|100000|100000|100000|100000|436096
49464||CD GE MONEY BANK|96000|96000|96000|96000|436096
49463||CD FIFTH THIRD BK|96000|96000|96000|96000|436096
49462||CD AMCORE BANK NA|96000|96000|96000|96000|436096
55055||COMPUTER|1906|0|0|0|458810
55066||10000 SHS SUNTRUST BANK INC SR NOTE|10174|10470|10470|10470|458810
55065||10000 SHS ALCOA INC NOTE|10015|10843|10843|10843|458810
55064||329.994 SHS EURO PAC GROWTH|10124|10672|10672|10672|458810
55063||1099.246 SHS CAPITAL INCOME BUILDER|64561|54259|54259|54259|458810
55062||431 SHS SATURN-GOLDMAN SACHS|10775|10775|10775|10775|458810
55061||100 SHS POTASH CORP OF SASKATCHEWAN|10912|14539|14539|14539|458810
55060||84 SHS FRONTIER COMMUNICATIONS|650|591|591|591|458810
55059||65000 SHS WASHINGTON REAL ESTATE|65000|64753|64753|64753|458810
55058||65000 SHS US WEST COMMUNICATIONS|65000|62443|62443|62443|458810
55057||600 SHS GEORGIA POWER PINES|15000|14773|14773|14773|458810
55056||LAPTOP|1255|502|225|225|458810
51074||US OBLIGATIONS|10964|10964|10964|10964|442921
51075||OTHER PUBLICLY TRADED SECURITIES|429669|429669|378977|378977|442921
51915||SALE OF INVESTMENTS|2328812|2328812|2330134|2330134|446851
49509||U.S. Treasury Securities|3804852|3804852|3805000|3805000|436187
49729||FAX MACHINE (RETIRED)|1396|1209|0|0|436307
48940||FEDERAL NATIONAL MORTGAGE ASSOCIATION BOND|498025|498025|500000|500000|435512
48944||2005 MERCURY|17609|0|3400|3400|435512
48943||2006 PONTIAC|18784|3444|4700|4700|435512
48942||UNITED STATES TREASURY BILL|498352|498352|500000|500000|435512
48941||UNITED STATES TREASURY BILL|848248|848248|850000|850000|435512
52506||Automobile|36310|30863|10000|10000|448857
50561||MUTUAL FUNDS|170226|170226|176487|176487|439451
52446||US GOVERNMENT SECURITIES|667603|667603|668200|668200|448797
52451||PREFERRED STOCK|64928|64928|93360|93360|448797
52450||MUNICIPAL BONDS|25447|25447|27527|27527|448797
52449||COMMON STOCK|421031|421031|404165|404165|448797
52448||MUTUAL FUNDS|3081983|3081983|3032121|3032121|448797
52447||CORPORATE DEBT|109248|109248|98031|98031|448797
47900||CAPITAL ONE, N.A. - VA 25000 CD|25000|25000|25000|25000|433437
47922||FIRST TRADE UNION - MA 50000 CD|50000|50000|50000|50000|433437
47921||WESTERNBANK PUERTO RICO PR 96000 CD|96000|96000|96000|96000|433437
47920||GE MONEY BANK - UT 96000 CD|96000|96000|96000|96000|433437
47919||AMERICAN EXPRESS CENTURION 96000 CD|96000|96000|96000|96000|433437
47918||COLONIAL BANK - AL 95000 CD|95000|95000|95000|95000|433437
47917||GMAC BANK - UT 44000 CD|44000|44000|44000|44000|433437
47916||WASHINGTON TRUST - WA 96000 CD|96000|96000|96000|96000|433437
47915||FIRST REGIONAL BANK - CA 96000 CD|96000|96000|96000|96000|433437
47914||CAPMARK BANK - UT 96000 CD|96000|96000|96000|96000|433437
47913||DORAL BANK - PR 96000 CD|96000|96000|96000|96000|433437
47912||DISCOVER BANK - DE 95000 CD|95000|95000|95000|95000|433437
47911||MILLENIUM BANK, NA - VA 95000 CD|95000|95000|95000|95000|433437
47910||EVERBANK - FL 70000 CD|70000|70000|70000|70000|433437
47909||CITIBANK, NA - NV 96000 CD|96000|96000|96000|96000|433437
47908||GEORGIAN BANK - GA 96000 CD|96000|96000|96000|96000|433437
47907||ADVANTA BANK CORP - UT 96000 CD|96000|96000|96000|96000|433437
47906||BRANCH BANKING AND TRUST CO 96000 CD|96000|96000|96000|96000|433437
47905||CITIBANK, N.A. - NV 25000 CD|25000|25000|25000|25000|433437
47904||RBS CITIZENS, N.A. - RI 25000 CD|25000|25000|25000|25000|433437
47903||SALLIE MAE BANK - UT 25000 CD|25000|25000|25000|25000|433437
47902||NATIONAL CITY BANK - OH 25000 CD|25000|25000|25000|25000|433437
47901||CAPITAL ONE, N.A. - VA 25000 CD|25000|25000|25000|25000|433437
51905||NONE|0|0|0|0|446823
50124||2005 Buick Lesabre|26074|0|0|0|437011
52540||Managed Investments - People's United Bank|3593455|3593455|3616460|3616460|448929
57418||U.S. TREASURY OBLIGATIONS|438516|438516|422396|422396|469428
57421||680 BIV|54776|54776|54726|54726|469428
57420||652 BSV|52349|52349|52366|52366|469428
57419||2549.77 TGBAX|32742|32742|33609|33609|469428
47411||OFFICE EQUIPMENT|5258|5258|175|175|430437
47413||U.S. TREASURY SECURITIES|23585|23585|24574|24574|430437
47412||MARKETABLE SECURITIES|741271|741271|748147|748147|430437
51422||NONE|0|0|0|0|444602
53675||Sale of Publicly Traded Securities|197692|197522|197522|197522|450544
51787||AUTOMOBILES - SEE SCHEDULE #4 FOR TRADE-INS|113488|75733|40300|0|446343
51790||CORPORATE BONDS - MORGAN STANLEY A/C 5294|379264|379264|398422|398422|446343
51789||U.S. GOVT SECURITIES - MORGAN STANLEY A/C 5294|2580317|2580317|2579914|2579914|446343
51788||U.S. GOVT SECURITIES - MORGAN STANLEY A/C 5213|378828|378828|378492|378492|446343
49124||REDEMPTION OF MONEY MARKET FUNDS|1006492|1006492|1006492|1006492|435828
49128||SALE OF 2004 CROWN VICTORIA (LT GREEN)|16556|0|7265|7265|435828
49127||SALE OF 2004 MERCURY GRAND MARQUIS (SILVER BIRCH)|24578|0|2283|2283|435828
49126||SALE OF 2005 MERCURY GRAND MARQUIS (BLACK)|28835|1442|7425|7425|435828
49125||SALE OF MARKETABLE SECURITIES|458779|458779|384695|384695|435828
50560||MUTUAL FUNDS|232037|232037|240311|240311|439450
55096||NONE|0|0|0|0|459782
51674||NONE|0|0|0|0|445542
52684||SALE OF AUTOMOBILE|36400|0|7000|7000|449193
50131||MARKETABLE SECURITIES|715188|715188|651884|651884|437244
53295||MARKETABLE SECURITIES|1095928|1095928|1123192|1123192|449932
51567||Marketable securities|466416|466416|463922|463922|445194
52564||US GOVERNMENT OBLIGATIONS|85433|85433|85036|85036|448957
52566||COMMON STOCK|59561|59561|57185|57185|448957
52565||CORPORATE BONDS|61188|61188|61744|61744|448957
53032||NONE|0|0|0|0|449329
48830||NONE|0|0|0|0|435450
51386||PNCBank Money Market|0|0|94543|94543|444531
51536||PUBLICALLY TRADED SECURITIES|2436002|2436002|2501399|2501399|445085
51538||VEHICLE - 2005 FORD F-150|25964|25964|7000|7000|445085
51537||VEHICLE - 2008 FORD CROWN VICTORIA|30213|30213|10000|10000|445085
51232||NONE|0|0|0|0|444238
49046||AUTOMOBILE - CHRYSLER|20953|0|1800|1800|435727
49055||PIMCO TOTAL RETURN FUND CL A|157950|157950|167000|167000|435727
49054||BEAR STEARNS CO GLOBAL, 5.500%, DUE 08-15-11|107051|107051|105375|105375|435727
49053||VERIZON COMMUNICATIONS INC, 5.350%, DUE 02-15-11|52593|52593|52134|52134|435727
49052||CATERPILLAR FINL SVCS CORP, 5.125%, DUE 10-12-11|52159|52159|52888|52888|435727
49051||AMERICAN EXPRESS, 5.250%, DUE 09-12-11|106082|106082|104754|104754|435727
49050||TARGET CORP GLOBAL NOTE, 5.875%, DUE 03-01-12|54333|54333|54101|54101|435727
49049||SOUTHERN CO SR NOTES, 5.300%, DUE 01-15-12|54002|54002|51994|51994|435727
49058||CONOCOPHILLIPS INC, 4.750%, DUE 10-15-12|52677|52677|53785|53785|435727
49057||BERKSHIRE HATHAWAY INC NOTES, 4.750%, DUE 05-15-12|52957|52957|53245|53245|435727
49056||ABOTT LABORATORIES, 5.150%, DUE 11-30-12|54855|54855|54509|54508|435727
49048||AUTOMOBILE - FORD ESCAPE|15500|2976|0|0|435727
49047||AUTOMOBILE - FORD ESCAPE|16889|6486|0|0|435727
52507||Corporate Bonds|188639|188639|200000|200000|448859
50133||MTB US TREASURY MONEY MARKET INST II|1680496|1680496|1680496|1680496|437246
47837||Preferred Bank Los Angeles CA CTF Dep|50005|50000|50000|49533|433150
54409||LOCAL 111 REALTY HOLDING CORP|32000|32000|32000|32000|451611
54413||CAPITAL ONE - CD|54000|54000|54000|54000|451611
54412||CIT BANK - CD|45000|45000|45000|45000|451611
54411||PLAINSCAPITAL BANK - CD|52000|52000|52000|52000|451611
54410||WELLS FARGO ADVISOR - BANK DEPOSIT SWEEP|188433|188433|188433|188433|451611
52321||Sale of fixed assets|28203|13162|19300|19300|448511
52322||Sale of investments|0|0|0|3149428|448511
53770||Automobile|22941|20647|13900|13900|450630
53657||Equities|124657|124657|165884|165884|450469
53658||Fixed Income|136245|136245|149239|149239|450469
51831||Auto|46421|2000|1000|0|446575
49801||3345 Hamilton Rd, Columbus, OH  (prior union hall)|485645|485645|334967|334967|436424
52172||INCREASE IN FMV OF INVESTMENTS|0|31702|31702|31702|448018
47923||See Item #69|5804|0|0|0|433452
54983||JP MORGAN CHASE BANK CUSTODY ACCOUNT|298063|298063|229981|229981|457396
54984||HOUSING TRUST|89915|89915|0|0|457396
49034||NONE|0|0|0|0|435698
48500||2004 FORD ESCAPE|17364|294|2500|2500|435361
48501||2006 FORD ESCAPE|19358|12905|11672|11672|435361
53193||Furniture and equipment - abandoned (see stmt. 69)|12536|12482|0|0|449639
53191||Investments|619689|619689|624538|624538|449639
53192||Automobiles|56340|0|3500|3500|449639
52238||First National Bank CD|28000|28145|28000|28000|448311
52241||Regions Bank CD|188335|188335|188335|188335|448311
52240||GE Money CD|80000|81891|80000|80000|448311
52239||Capital One Bank CD|92000|92896|92000|92000|448311
50256||2000 CHRYSLER CIRRUS|22895|0|1500|1500|437823
55110||Sale of Boston Trust Government Index Fund|100000|100000|100000|100000|460094
55111||Automobiles (2) Traded In for Leased Cars|25493|0|8400|8400|460094
47847||None|0|0|0|0|433286
50490||BLACKROCK MONEY MARKET|953765|953765|953765|953765|439245
49839||CORPORATE BONDS|49642|49642|50000|50000|436469
53355||2007 FORD F-150 TRUCK|29989|11995|7300|7300|450039
53356||2009 CHEVY TRUCK|26407|17537|17200|17200|450039
51186||Marketable Securities|331662|331662|331662|331662|443534
51187||Automobiles (3)|63889|16170|16350|16350|443534
49032||US TREASURY STRIPPED NOTE|200000|200000|200000|200000|435695
49029||REPURCHASE AGREEMENTS|2941986|2941986|2941986|2941986|435695
49031||US TREASURY INFLATION NOTE|39843|39843|39843|39843|435695
49030||US TREASURY BILLS|1400000|1400000|1400000|1400000|435695
54492||Mutual Funds|82403|82403|82403|82403|451790
51516||Gateway computer|3545|3545|0|0|444670
51518||Gateway computer|9787|9787|0|0|444670
51517||Telephone system|7121|7121|0|0|444670
50559||MARKETABLE SECURITIES|17882482|19636354|19636354|19561794|439449
52421||MARKETABLE SECURITIES|92566|92566|92566|92566|448644
53489||2006 FORD F-150 TRUCK (Trade Transaction)|20250|6412|11100|0|450174
49041||LAND, BUILDING & EQUIP - 5936 CHASE, DEARBORN, MI|364731|66612|112359|112359|435724
49044||STOCK|11613|11613|7305|7305|435724
49043||U.S. GOVERNMENT AND GOVERNMENT AGENCY SECURITIES|499750|499750|500000|500000|435724
49042||LAND, BUILDING - 7351 STEADMAN, DEARBORN, MI|280527|139157|114318|114318|435724
52095||N/A|0|0|0|0|447804
48516||2006 FORD FIVE HUNDRED|21887|2189|4000|4000|435406
48520||RETURN OF DEP ON LAND-SUSSEX HIGHWAY, SEAFORD, DE|25000|25000|25000|25000|435406
48519||2006 MERCURY MARQUIS|23698|7110|3400|3400|435406
48518||2006 MERCURY MARQUIS|23692|7108|3200|3200|435406
48517||2008 MERCURY MARQUIS|23710|11855|4800|4800|435406
51524||INVESTMENTS|5307568|5307568|5291302|5291302|444995
54266||AUTOMOBILE - 2007 TOWN CAR|53534|21413|21413|21413|451319
53424||32-43 49TH STREET HOLDING CORP.|396500|396500|396500|396500|450091
51928||NONE|0|0|0|0|446956
54849||Marketable Securities|1254904|1254904|1345115|1345115|452823
54880||US Treasury Securities|3036623|3036623|3232218|3232218|453186
54883||Short Term Investment Fund|14753309|14753309|14753309|14753309|453186
54882||Corporate Obligations|5246209|5246209|5363048|5363048|453186
54881||US Government Agency Obligations|9686859|9686859|9567872|9567872|453186
51185||COOKE & BIELER LARGE CAP VALUE PORTFOLIO|17813|17813|20100|20100|443468
49059||U.S. GOVERNMENT AGENCY OBLIGATIONS|209024|209024|209738|209738|435743
49062||MUTUAL FUNDS|217811|217811|216760|216760|435743
49061||CORPORATE BONDS|211815|211815|216545|216545|435743
49060||U.S. TREASURY SECURITIES|375381|375381|383093|383093|435743
51569||N/A|0|0|0|0|445219
54414||2009 LINCOLN MKS|45984|38224|23842|23842|451616
54415||U.S. TREASURY|1299922|1299922|1300594|1300594|451616
48369||Government Agency Obligations|64124|64124|64124|64124|433938
50370||U.S. Government & Agency obligations|8393235|8393235|8400000|8400000|438957
50372||Automobiles|20434|0|0|0|438957
50371||Cash equivalents|320105|320105|320105|320105|438957
51421||US Treasury Bills|2039628|2039628|2040000|2040000|444579
54430||HSBC FINANCE CORP BOND|30004|30004|30000|30000|451706
54433||FIXED ASSETS DISPOSED (SEE EXPLANATION)|9060|9060|0|0|451706
54432||BEAR STEARNS CO INC BOND|15452|15452|15000|15000|451706
54431||MORGAN STANLEY & CO INC BOND|65538|65538|65000|65000|451706
48450||Dell Computer - Inoperable|2118|353|0|0|434139
47655||MARKETABLE SECURITIES|94847|94847|77947|77947|431063
53169||MUTUAL FUNDS|75477|75477|71786|71786|449575
51372||Vehicle - 2008 Lincoln|46297|8889|21500|21500|444393
51373||Vehicle - 2008 Lincoln|49125|9431|23500|23500|444393
53216||2004 FORD TRUCK|20441|9540|10100|10100|449739
49025||LAND/BUILDING 1715 N CENTRAL KNOXVILLE (SLD 11/03)|18896|0|104500|13000|435689
54822||AUTOMOBILES|670337|21959|168654|168654|452350
54825||OFFICE FURNITURE AND EQUIPMENT|8190|0|0|0|452350
54824||MUTUAL FUNDS|37035|37035|37035|37035|452350
54823||US TREASURY SECURITIES|86787223|86787223|86787223|86787223|452350
51916||AUTOMOBILE (TRADED -  IN )|25382|0|1200|1200|446853
52139||FORD BOND|20000|16640|20000|20000|447896
51794||U.S. Government Obligations|157018|157018|157018|157018|446384
51795||Mutual Funds|400642|400642|400642|400642|446384
51221||Securities |182587|182587|214130|214130|444006
48963||GOVERNMENT NATIONAL MORTGAGE ASSOCIATION|29|29|29|29|435585
48964||FEDERAL NATIONAL MORTGAGE ASSOCIATION|35000|35000|35000|35000|435585
53035||13.346 UNITS AMERICAN CENTURY MID CAP|142|142|151|151|449335
53047||ROYCE FUND TOTAL RETURN FUND|81|81|83|83|449335
53046||50,000 UNITS WACHOVIA CORPORATION|49988|49988|50541|50541|449335
53045||VANGUARD GNMA FUND #36|25234|25234|26452|26452|449335
53044||T ROWE PRICE GROWTH STOCK FUND|14698|14698|13471|13471|449335
53043||MFS VALUE FUND CLASS|2479|2479|3065|3065|449335
53042||50,000 UNITS GOLDMAN SACHS|48716|48716|53207|53207|449335
53041||GN 259927|137|137|137|137|449335
53040||FIFTH THIRD BANKSAFE TRUST|16108|16108|16108|16108|449335
53039||4.751 UNITS EUROPACIFIC GROWTH VALUE FUND|182|182|174|174|449335
53038||50,000 APR VALUE CATERPILAR FINANCIAL SERVICES|49519|49519|50000|50000|449335
53037||2.622 UNITS AMMERICAN CENTURY MID CAP VALUE|28|28|31|31|449335
53036||1490.702 UNITS AMERICAN CENTURY MID CAP VALUE|19581|19581|16905|16905|449335
53185||COMMON STOCKS|1553280|1553280|2041553|2038403|449622
53187||OTHER U.S. GOV'T SEC. - FNMA MORTG. BACKED |41034|41034|37940|37940|449622
53186||U.S. TREASURY SECURITIES|2766101|2766101|2705615|2705615|449622
50558||NA|0|0|0|0|439448
51532||US GOVERNMENT OBLIGATIONS|2497106|2497106|2507000|2507000|445084
51535||CD'S|100000|100000|100000|100000|445084
51534||PRINCIPAL PAYMENTS|0|0|779|779|445084
51533||CORPORATE BONDS|444719|444719|479583|479583|445084
54359||Fifth Third Bank Zero Coupon |107000|107000|107000|107000|451390
54360||GNMA Ser 2009-79 (Principal Payments)|4184|4184|4184|4184|451390
51954||MUTUAL FUNDS|321261|321261|314369|314369|447013
51955||MINNEAPOLIS LABOR TEMPLE ASSN STOCK|8675|8675|31678|31678|447013
49538||Merrill Lynch Money Market Fund|1123022|1123022|1123022|1123022|436216
49542||US Treasury Inflation .875% 4/14/10|165870|165870|165870|165870|436216
49541||JP Morgan Chase 3.70% 7/17/09|95000|95000|95000|95000|436216
49540||American Express 3.70% 10/22/09|100000|100000|100000|100000|436216
49539||American Express 3.45% 11/19/09|50000|50000|50000|50000|436216
54117||MARKETABLE SECURITIES|556078|556078|556078|556078|451115
52496||INVESTMENTS|2867185|2867185|2933025|2933025|448838
54332||Publicly traded mutual funds|124194|124194|108967|108967|451338
51522||INVESTMENTS|60000|60000|60000|60000|444869
51833||CLARKE FLOOR BUFFER|2059|2059|500|500|446604
51834||UAW BLACK OFFICE CHAIR|350|350|350|350|446604
48341||53 Shares Wells Fargo & Company|1419|1419|1694|1694|433910
47977||16 Shares 3M Co|808|808|1277|1277|433910
47993||23 Shares Allied World Assurance Co. Holdings|1043|1043|1041|1041|433910
47992||93 Shares Allianz SE|1442|1442|1151|1151|433910
47991||16 Shares Allergan Inc.|1004|1004|985|985|433910
47990||13 Shares Albemarle Corp|546|546|571|571|433910
47989||32 Shares Airgas Inc.|1503|1503|2051|2051|433910
47988||2 Shares Air Prods & Chems Inc.|153|153|144|144|433910
47987||71 Shares Agilent Technologies Inc|1326|1326|2006|2006|433910
47986||28 Shares Agco Corp|975|975|1040|1040|433910
47985||20 Shares Aeropostale|432|432|612|612|433910
47984||33 Shares Aecom Technology Corp|939|939|938|938|433910
47983||47 Shares Acuity Brands Inc.|1338|1338|1561|1561|433910
47982||214 Shares Activision Blizzard|2630|2630|2478|2478|433910
47981||75 Shares Ace Limited|3489|3489|3729|3729|433910
47980||70 Shares Accenture Ltd. Bermuda|2259|2259|2907|2907|433910
47979||68 Shares Abbott Labs|3337|3337|3416|3416|433910
47978||67 Shares ABB Ltd.|1551|1551|1444|1444|433910
48024||26 Shares Beckman Coulter Inc.|1617|1617|1583|1583|433910
48302||99 Shares Synopsis Inc|2129|2129|2203|2203|433910
48032||96 Shares Brasil Telecom Participacoes SA|3205|3205|2838|2838|433910
48031||45 Shares BP PLC|2945|2945|2394|2394|433910
48030||21 Shares Bok Financial Corp|1067|1067|1111|1111|433910
48029||35 Shares Boeing Co.|1415|1415|2189|2189|433910
48028||23 Shares BNP Paribas|1088|1088|860|860|433910
48027||12 Shares Bio Rad Labs Inc.|809|809|1292|1292|433910
48026||28 Shares BHP Billiton Ltd|1131|1131|2003|2003|433910
48025||4 Shares Beckton Dickinson & Co.|312|312|304|304|433910
48221||39 Shares Noble Energy Inc|2304|2304|2848|2848|433910
48023||33 Shares BASF SE|1559|1559|2006|2006|433910
48022||11 Shares Bard C R Inc.|987|987|946|946|433910
48021||58 Shares Bank of New York Mellon Corp|1629|1629|1793|1793|433910
48020||8 Shares Bank of America Com.|126|126|125|125|433910
48019||129 Shares Banco Santander SA|1839|1839|2015|2015|433910
48018||35 Shares Bally Technologies Inc.|872|872|1410|1410|433910
48017||21 Shares Baker Hughes Inc.|987|987|1034|1034|433910
48016||85 Shares Bae Sys PLC|1855|1855|1925|1925|433910
48015||50 Shares Axa SA|1703|1703|1146|1146|433910
48014||31 Shares Avon Products Inc.|1115|1115|1014|1014|433910
48013||160 Shares AT&T Inc|3305|3305|3232|3232|433910
48012||25 Shares Astrazeneca PLC|1142|1142|1133|1133|433910
48011||27 Shares Asahi Kasei Corp|1813|1813|1496|1496|433910
48010||4 Shares Arena Res Inc Com|146|146|135|135|433910
48009||30 Shares Arch Capital Group Ltd.|1715|1715|2088|2088|433910
48008||27 Shares Apple Inc.|3309|3309|5397|5397|433910
48007||20 Shares Apollo Group Inc.|1339|1339|1222|1222|433910
48006||50 Shares Apache Corp|4272|4272|4771|4771|433910
48005||61 Shares AON Corporation|2533|2533|2378|2378|433910
48004||73 Shares Ansys Inc.|2009|2009|3146|3146|433910
48003||32 Shares Analog Devices Inc.|610|610|870|870|433910
48002||3 Shares Anadarko Pete Corp|164|164|129|129|433910
48001||28 Shares Amphenol Corp|757|757|1228|1228|433910
48000||34 Shares Amgen Inc.|2239|2239|2057|2057|433910
47999||65 Shares Ametek Inc.|2029|2029|2528|2528|433910
47998||13 Shares Ameriprise Financial|594|594|598|598|433910
47997||56 Shares American Med Sys Holdings Inc.|1071|1071|1064|1064|433910
47996||74 Shares Amdocs Ltd|1628|1628|2117|2117|433910
47995||44 Shares Altria Group Inc.|855|855|756|756|433910
47994||66 Shares Allstate Corp|1780|1780|1966|1966|433910
48070||21 Shares Darden Restaurants Inc|785|785|937|937|433910
48069||4 Shares Danaher Corp|278|278|319|319|433910
48068||47 Shares CVS Caremark Corp|1432|1432|1581|1581|433910
48067||74 Shares Crown Holdings Inc|2084|2084|2017|2017|433910
48066||130 Shares Crown Castle International Corp|3527|3527|4917|4917|433910
48065||38 Shares Covidien PLC|1346|1346|1554|1554|433910
48064||170 Shares Corning Inc|3804|3804|3131|3131|433910
48063||9 Shares Core Laboratories NV|708|708|930|930|433910
48062||96 Shares Conocophillips|5079|5079|4954|4954|433910
48061||50 Shares Comtech Telecommunications|1481|1481|1511|1511|433910
48060||22 Shares Comstock Res Inc|758|758|818|818|433910
48059||8 Shares Computer Sciences Corp Com|434|434|391|391|433910
48058||94 Shares Companhia Paranaese de Energia Copel|1167|1167|1634|1634|433910
48057||14 Shares Companhia de Bebidas Das Americas Ambev|804|804|1364|1364|433910
48056||69 Shares Community Health Systems Inc|1373|1373|2472|2472|433910
48055||230 Shares Comcast Corp|4383|4383|3617|3617|433910
48054||24 Shares Cognizant Technology Solutions Corp|677|677|1257|1257|433910
48053||35 Shares Coco Cola FEMSA Sab De CV|1353|1353|2289|2289|433910
48052||49 Shares Coco Cola Company|2121|2121|2646|2646|433910
48051||9 Shares CME Group Inc|2596|2596|2854|2854|433910
48050||13 Shares Clorox Co|816|816|837|837|433910
48049||60 Shares Cisco Systems Inc|1243|1243|1586|1586|433910
48048||34 Shares Chubb Corp|1339|1339|1660|1660|433910
48047||138 Shares China Unicom Hong Kong Ltd|1511|1511|1832|1832|433910
48046||23 Shares China Pete & Chem Corp|2539|2539|1862|1862|433910
48045||42 Shares China Mobile Ltd|2023|2023|2031|2031|433910
48044||26 Shares Chevron Corp|2591|2591|2070|2070|433910
48043||71 Shares Charles Schwab Corp|1174|1174|1262|1262|433910
48042||27 Shares Cerner Corp|1059|1059|2189|2189|433910
48041||133 Shares Central Japan Railway Co|850|850|1056|1056|433910
48040||18 Shares Celgene Corp|1111|1111|1061|1061|433910
48039||75 Shares Carnival Corp|2180|2180|2633|2633|433910
48038||49 Shares Carefusion Corp|1273|1273|1267|1267|433910
48037||23 Shares Capella Ed Co|1182|1182|1687|1687|433910
48036||29 Shares Cameron Intl Corp|1053|1053|1253|1253|433910
48035||1 Share Bruker Corp Com|14|14|12|12|433910
48034||48 Shares Broadridge Financial Solutions Inc.|840|840|1039|1039|433910
48033||138 Shares Briggs & Stratton Corp|2946|2946|2772|2772|433910
48108||34 Shares FMC Corp|1845|1845|1859|1859|433910
48107||7 Shares Flowserve Corp|899|899|807|807|433910
48106||92 Shares Flowers Foods Inc|2302|2302|2267|2267|433910
48105||45 Shares Flir Systems Inc|973|973|1326|1326|433910
