OID|DESCRIPTION|BOOK_VALUE|RPT_ID
64529|17 Long Sleeve T's|340|609788
64528|3 Short Sleeve T's|49|609788
64527|2 Hoodies|92|609788
64526|9 Glitter T-shirts|180|609788
64525|31 Comfort Books|1384|609788
64524|37 Bibles|1182|609788
64523|2 book bags|20|609788
64522|1 picnic blankets|40|609788
66293|Prepaid Bond|495|612703
62872|0|0|600949
61918|Security Deposit|4400|596792
64209|SECURITY DEPOSIT|6823|609262
64211|GIFT CARDS|4225|609262
64210|INVENTORY OF PROMOTIONAL ITEMS FOR GIVEAWAYS|6806|609262
63916|Prepaid Expenses|12034|608286
62542|INVENTORY OF APPAREL (ESTIMATED & NOT AUDITED)|10480|598837
63168|Deposits|778|602247
63170|SECURITY DEPOSITS|5754|602263
63176|PRINCIPAL TRUST DEPOSIT ACCOUNT|54208|602263
63175|INSUFFICIENT FUNDS DEPOSIT RETURNS|770|602263
63174|PROMOTIONAL ITEMS/OFFICE SUPPLY INVENTORY|41068|602263
63173|PREPAID EXPENSES|108692|602263
63172|DUE FROM AFFILIATES|1156439|602263
63171|PAYROLL WITHHOLDINGS|612|602263
62653|Deposits|3259|599044
64932|Prepaid Payroll Tax Liability|1120|610495
64933|Prepaid Direct Deposit Liabiltiy|1256|610495
65262|Prepaid Expenses|1154|611007
64014|Rent Deposit|676|608635
64015|Local 2324 t-shirts and buttons |75|608635
66305|PREPAID PER CAPITA STAMPS FOR RESALE|31800|612721
64066|FUNDS DEDUCTED IN ADVANCE BY PAYROLL PROVIDER|17924|608923
64067|INVENTORY OF PROMOTIONAL ITEMS |192|608923
69818|Security deposits|4500|621446
65730|Prepaid Insurance|362|612036
67955|Postage Meter Prepaid Balance|884|614217
67959|Logo Bandanas (60)|188|614217
67958|Logo Pinnie Vests (37)|913|614217
67957|Logo T-Shirts (97)|957|614217
67956|Logo Watches (5)|148|614217
69610|BWC - COLUMBUS, OH - ORIGINAL DEPOSIT|32|617356
65469|PREPAID ASSETS|1626|611567
69740|11 Baby Shirts @ $8 each|88|620408
69751|18 UAW Flame Hoodies @ $30 each|540|620408
69750|8 UAW Flame Skilled Trades Shirts 2XL @ $12 each|96|620408
69749|19 UAW Flame Skilled Trades Shirts @10 each|190|620408
69748|6 UAW Flame Short Sleeve Shirts 2XL-3XL @ $13 each|78|620408
69747|6 UAW Flame Short Sleeve Shirts @ $10 each|60|620408
69746|14 Long Sleeve Skilled Trades Shirts @ $11 each|154|620408
69745|6 Short Sleeve Skilled Trades Shirts @ $8 each|48|620408
69744|70 Long Sleeve Shirts @ $11 each|770|620408
69743|12 Long Sleeve Shirts @ $11 each|132|620408
69742|16 Short Sleeve Shirts 2XL-3XL @ $9 each|144|620408
69741|35 Short Sleeve Shirts sm-XL @ $8 each|280|620408
77045|Other receivables|588|657352
67672|Security deposit|2300|613870
63784|N/A|0|607775
61964|OTHERS|1611|597065
61969|OTHER PREPAID EXPENSES|3889|597065
61968|DEPOSITS|400|597065
61967|PREPAID EMPLOYEE BENEFITS|19054|597065
61966|PREPAID DUES & SUBSCRIPTIONS|844|597065
61965|PREPAID INSURANCE|10908|597065
68864|file cabinets computers|13761|614608
67444|SUPPLIES INVENTORY |9174|613587
64227|Rental Deposit|3800|609310
61639|PREPAID EXPENSES|1281|594770
61640|OTHER DEPOSITS|250|594770
67586|Dues Stamps Inventory|16641|613769
67587|Security Deposits|550|613769
65602|Accrued interest receivable|2385|611821
64934|Security Deposits|9337|610498
64935|Prepaid Insurance|17380|610498
65383|Unrealized Valuation Allowance in Investments|69796|611363
65387|Security Deposit|29250|611363
65386|Prepaid Other|24119|611363
65385|Prepaid Insurance|11504|611363
65384|Prepaid Rent|27417|611363
65872|INVENTORY TOOLS AND CLOTHING FOR RESALE TO MEMBERS|9032|612309
62628|Auto Warranties|648|599007
62632|Other|-1913|599007
62631|Exchange|152|599007
62630|Movie Pass Inventory|612|599007
62629|Loan Fees|4273|599007
69647|Bibles 35@$30|1050|618134
69952|Security Deposits  - Rent|3751|622453
66167|REFUNDABLE SECURITY DEPOSIT|6000|612572
69312|Due from other funds|3792|614764
69572|PREPAID EXPENSES|8134|615695
69573|ACCRUED IINTEREST RECEIVABLE|7838|615695
67189|Burial Plots|233|613141
67190|Advance to Employees for Business Expenses|8000|613141
62254|INTEREST RECEIVABLE|7335|598330
62258|DEPOSITS|753|598330
62257|SOFTWARE, NET OF ACCUM. AMORTIZATION|0|598330
62256|INVENTORY|8462|598330
62255|PREPAID EXPENSES|14867|598330
65778|Prepaid Insurance|6379|612168
65781|Prepaid Expenses|11725|612168
65780|Prepaid Rent|2168|612168
65779|Security Deposit|3298|612168
67426|Prepaid wages|4957|613533
67428|Tax refund due|40|613533
67427|Due from officer|-853|613533
62480|Inventory|17800|598641
61641|PREPAID PER CAPITA TAX|108077|594775
61644|DUE FROM RELATED PARTY|3036|594775
61643|RENT SECURITY DEPOSIT|4900|594775
61642|WEBSITE DEVELOPMENT COST, NET OF AMORTIZATION|14111|594775
63452|Prepaid Facility Rent for July 2015 Function|20000|605948
67588|Miscellaneous Receivables|1629|613773
61913|OVERPAYMENT ON CREDIT CARD|2101|596761
63427|Restricted Cash - Contractor Bonds|162020|605764
61759|Accrued Interest|3190|595748
61761|Miscellaneous Exchange|56401|595748
61760|Payroll taxes withheld and accrued|3447|595748
65623|DUE FROM APPRENTICESHIP FUND|883|611845
63538|PREPAID EXPENSES|29039|606726
63539|ACCRUED INTEREST - BANKS & FCU|254|606726
67341|N/A|0|613390
62779| PROMOTIONAL MERCHANDISE ON HAND |3833|599444
62652|PROMOTIONAL MERCHANDISE ON HAND|567|599043
63100|Accrued Interest|12116|602044
63186|PREPAID EXPENSES|58969|602290
65399|PREPAID EXPENSES|7705|611427
61808|Prepaid Expenses|7218|596458
61809|Accrued Interest Purchased|1002|596458
65400|ACCRUED INTEREST PURCHASED |113|611427
66244|Prepaid Expenses|23846|612666
66246|NG Checks|2153|612666
66245|Accrued Investment Income|37000|612666
65478|Prepaid insurance|2799|611593
65479|Security deposit|2483|611593
63111|Security Deposit|1284|602088
67981|PREPAID INSURANCE|7261|614226
67982|SECURITY DEPOSIT|8250|614226
67320|Prepaid Expenses|14606|613333
67321|Deposits|437|613333
67348|SECURITY DEPOSITS|20565|613412
69768|Dues Receivable|186063|620814
66306|PREPAID EXPENSES|955|612722
63284|EARNEST MONEY - ANCHORAGE PROPERTY|20000|603620
62820|None|0|600197
66202|Security Deposits|23442|612610
66204|Prepaid Expense|17773|612610
66203|Prepaid Insurance|9018|612610
67809|Office Rent Deposit|975|614087
63811|INVENTORY OF PROMOTIONAL MERCHANDISE|280|607861
61636|OFFICE LEASE DEPOSIT|1566|594748
65727|SECURITY DEPOSITS|36546|612034
65729|DUE FROM RELATED ORGANIZATIONS|1131612|612034
65728|PREPAID EXPENSES|67004|612034
69345| 50 bibles at $35 each|1750|614788
63731|INVENTORY|2932|607479
64071|SECURITY DEPOSIT|36250|608938
64074|DUE FROM RELATED ORGANIZATIONS|543378|608938
64073|PREPAID EXPENSES|46305|608938
64072|ACCRUED INTEREST RECEIVABLE|59068|608938
62518|Security deposit|11050|598799
62519|Other assets|2935|598799
69509|SECURITY DEPOSITS|3513|615238
61984|Prepaid Expenses|6612|597200
69579|Deposits|4367|616014
63083|EMPLOYEE ADVANCES|400|602022
63084|PAYROLL TAX RECEIVABLE|192|602022
61989|REFUNDABLE DEPOSITS|1369|597223
61994|OTHER|9311|597223
61993|EXPENSE REIMBURSEMENTS|37295|597223
61992|LEGAL TRUST ADVANCED EXPENSES|9612|597223
61991|HEALTH TRUST ADVANCED EXPENSES|22974|597223
61990|DUE FROM AFFILIATES|13756|597223
69711|Software Development Costs (Net of $72,980 Amort)|12162|619503
69713|Prepaid P/Roll Liab|478|619503
69712|Security Deposit-Office Rental|7005|619503
63739|Security Deposits|1825|607501
63742|401K|150|607501
63741|Due From Other Locals|48|607501
63740|Due From UFPO|8462|607501
67648|DUE FROM LIFE BENEFIT PLAN|1468|613844
67649|401K WITHHOLDING|305|613844
62279|Union products available for sale to members|37556|598356
65661|Security Deposit|1000|611906
65662|Unclaimed funds held in escrow|156175|611906
69521|Prepaid Insurance|16495|615288
62731|Accrued interest receivable|2247|599220
64172|Prepaid Expenses|3500|609214
64176|Security Deposit|5614|609214
64175|Deferred Compensation Plan|7109|609214
64174|Due from Health & Welfare Fund|131601|609214
64173|Due from Annuity Fund|75247|609214
65356|Investment in MSEA Building Association|121631|611319
65359|Prepaid Postage|11722|611319
65358|Prepaid Payroll|3703|611319
65357|Prepaid Expenses|28825|611319
69987|Rent deposit|850|622762
61764|T-SHIRT INVENTORY|1360|595802
61765|EMPLOYEE AUTO FICA|19|595802
70643|Deposit|301947|627172
70646|Employee Advances |9250|627172
70645|Due from AFT Educational Foundation|1273|627172
70644|Prepaid Expenses|1254836|627172
65473|Allowance for doubtful accounts|-55179|611586
66307|Prepaid Expenses|1214630|612725
66309|Deferred Rent|455637|612725
66308|Deferred Expenses|400555|612725
70028|Inventories|252813|624177
70030|Security Deposits|213283|624177
70029|Prepaid Expenses|1614087|624177
63955|ACCRUED INTEREST RECEIVABLE|237232|608539
63961|ALLOWANCE FOR DOUBTFUL RECEIVABLES|-278962|608539
63960|MISCELLANEOUS PREPAID EXPENSES|10000|608539
63959|DUE FROM THE US DEPARTMENT OF LABOR|772162|608539
63958|LU/DC SUPPLIES INVENTORY|186830|608539
63957|DEPOSITS|15000|608539
63956|PREPAID INSURANCE|130200|608539
64892|Prepaid Insurance|79497|610435
64893|Deposits|11552|610435
64894|Other prepaid expenses|14493|610435
62457|DEPOSIT 2015 GENERAL ASSEMBLY|35000|598607
62462|MISC PREPAID EXPENSES|162|598607
62461|PREPAID POSTAGE|534|598607
62460|PREPAID AIRFARE|2288|598607
62459|PREPAID INSURANCE|12202|598607
62458|PREPAID GENERAL ASSEMBLY EXPENSE|12536|598607
62463|Office Supplies|92950|598608
62467|Prepaid other withholdings|1700|598608
62466|Prepaid State/Local Withholdings|192|598608
62465|Prepaid Federal Withholdings|4222|598608
62464|Promotional Supplies|265343|598608
64838|Security Deposits for Regional Office Leases|47694|610374
64842|Deferred Leasing Cost|449802|610374
64841|Supplies Inventory|141706|610374
64840|Deposits - Gas Allowance/Other|40382|610374
64839|Postage Deposits|7232|610374
62747|Security Deposits|17052|599280
62752|Prepaid Convention Expenses|639|599280
62751|Prepaid Bonding Insurance|38574|599280
62750|Prepaid Expenses on Behalf of Locals|83746|599280
62749|Prepaid Postage|16976|599280
62748|Bonding Fees Due from Locals & Regions|1919|599280
61651|Prepaid Expenses|510330|594805
61654|Deferred Compensation|473585|594805
61653|Prepaid Deposits|3465|594805
61652|Supplies Inventory|12017|594805
66027|ESCROW DEPOSITS|1067|612455
66030|OTHER RECEIVABLE|26359|612455
66029|SECURITY DEPOSITS|57953|612455
66028|PREPAID POSTAGE|5278|612455
61519|INVENTORIES - MEMBERSHIP SUPPLIES|93341|592951
61679|Rent Deposits|8630|594924
61681|Contract Deposit-58th Convention|15000|594924
61680|Supplies For Resale|10735|594924
67692|SECURITY DEPOSITS|40011|613893
69389|INVENTORY|193188|614877
69391|PREPAID INSURANCE AND OTHER PREPAID EXPENSES|327250|614877
69390|CASH SURRENDER VALUE OF LIFE INSURANCE POLICIES|2282901|614877
62554|CREDIT CARD REWARDS|1040|598854
62555|INVENTORY OF PROMOTIONAL ITEMS|35000|598854
61660|Prepaid Expenses|368429|594827
61661|Security Deposit|23477|594827
63918|Due from Affiliate|35670|608308
63920|Prepaid Expenses|3357|608308
63919|Accrued Interest|6869|608308
67606|INVENTORY|515232|613792
67609|DEFERRED EMPLOYEE COMPENSATION|3710900|613792
67608|PREPAID OPERATING EXPENSES|573369|613792
67607|DUE FROM AFFILIATES|1570051|613792
69492|Airline Deposit|425|615187
69493|Prepaid Taxes & Insurance|42837|615187
65581|DEPOSITS|393117|611802
65591|OTHER|3924|611802
65590|CAFETERIA STOCK|6804|611802
65589|COMPUTER SUPPLIES FOR RESALE|17040|611802
65588|SUPPLIES INVENTORY|349477|611802
65587|PREPAID EXPENSES  - GENERAL|106315|611802
65586|PREPAID MAINTENANCE|197839|611802
65585|PREPAID OTHER|217526|611802
65584|PREPAID TAXES|46783|611802
65583|PREPAID POSTAGE|139937|611802
65582|PREPAID INSURANCE|82315|611802
67747|Accrued Interest and Dividends Receivable|1894856|614001
67756|Licenses|5000|614001
67755|Retiree Supplemental Fund|494982|614001
67754|Travel Advances|1660|614001
67753|Local Union Refunds Originally Voided But Cashed|160653|614001
67752|Deposits|82202|614001
67751|Prepaid Expenses, Deferred Charges and Other Costs|1667185|614001
67750|Restricted Investment Held in Escrow|324191|614001
67749|District Offices-Imprest Revolving and Org. Funds|618100|614001
67748|Deferred Compensation-457 Plan|1699334|614001
65406|DEPOSIT - WORKMAN'S COMPENSATION|1000|611443
65408|PREPAID IT EXPENSES|33406|611443
65407|PREPAID INSURANCE|197632|611443
67322|Security Deposits|16366|613336
67324|Payroll Tax  Receivable|36465|613336
67323|Due to ITF|12032|613336
62416|MORTGAGE LOAN FEES|242632|598578
62421|ALLOWANCE FOR DOUBTFUL LOANS RECEIVABLE|-9118722|598578
62420|ALLOWANCE FOR DOUBTFUL ACCOUNTS RECEIVABLE|-524153|598578
62419|TRAVEL ADVANCE|3659|598578
62418|DEPOSITS - MEETINGS|19501|598578
62417|DEPOSITS - RENT|11735|598578
65606|PREPAID POSTAGE|162338|611824
65605|PREPAID INSURANCE|222783|611824
65611|AMOUNTS DUE FOR UNSETTLED INVESTMENT SALES|993943|611824
65610|ALLOWANCE FOR DOUBTFUL LOANS RECEIVABLE|-2154040|611824
65609|DUE FROM STAFF PENSION PLAN|13470|611824
65608|DEPOSITS|318165|611824
65607|INVENTORY|2021541|611824
91463|INVENTORY|233369|736702
91464|DEPOSITS|49643|736702
62428|INVENTORY OF MERCHANDISE FOR RESALE|579158|598584
62424|PREPAID INSURANCE|374476|598584
62427|POSTAGE DEPOSIT|8000|598584
62426|DEPOSIT FOR 2016 CONVENTION|7500|598584
62425|PREPAID SUBSCRIPTIONS|453422|598584
62431|COST OF HOMES PURCHASED FOR RELOCATION|575681|598584
62430|DUE FROM BROKER FOR SECURITIES PENDING SETTLEMENT|654994|598584
62429|INVENTORY OF LOCAL UNION AND OFFICE SUPPLIES|605829|598584
62848|DEPOSITS AND ADVANCES|415|600432
64694|Market Value Reserve|23126445|610032
64695|Deposits|797748|610032
65289|Local Union Escrow Funds|28568|611141
65290|Deposits|23742|611141
62022|DEFERRED COMPENSATION ANNUITY|1742797|597486
62027|  AND CREDIT CARD AWARDS POINTS|31679|597486
62026|INVENTORY OF PROMOTIONAL ITEMS FOR RESALE/GIVEAWAY|0|597486
62025|ALLOW FOR UNCOLLECTIBLE LOANS REPORTED IN SCH 2|-32500|597486
62024|PREPAID INSURANCE|53194|597486
62023|SECURITY DEPOSIT|14685|597486
67015|Deposits|1615|613055
67019|Due To/From Other Funds|3261610|613055
67018|Prepaid Expenses|2256182|613055
67017|Deferred Revenue|153445|613055
67016|Other Deferred Expenses|1572503|613055
61581|Security Deposits|11040|593676
61582|Due from AGVA Gen Sick & Relief|43054|593676
67691|Supplies for Resale|457052|613891
67690|Black Lake Family Education center|28089972|613891
69576|Prepaid Expenses|21247|615875
65677|PREPAID INSURANCE & OTHER|171664|611946
65684|PREPAID DUES & SUBSCRIPTIONS|244768|611946
65683|PREPAID PERSONAL PROPERTY TAX|1916|611946
65682|DEPOSITS|1024118|611946
65681|PREPAID EQUIPMENT AND RENTAL MAINTENANCE|108897|611946
65680|PREPAID REAL ESTATE TAX|2299|611946
65679|PREPAID POSTAGE|1953|611946
65678|INVENTORY OF SUPPLIES FOR SALE|147288|611946
62701|Prepaid Postage In Transit Publication Meter|35000|599114
62705|Accrued Interest on ATU TEC Loan|916667|599114
62704|Prepaid Labor Organization Bond Premium|201527|599114
62703|ATU Health Fund Reserve |28000|599114
62702|Prepaid Business Reply Postage|1000|599114
66233|Deposits|30519|612642
66235|Prepaid Expenses|91948|612642
66234|Promotional Inventory|56970|612642
61599|Accrued Investment Income|41640|594683
61603|Payroll Withholding Overpayment|285|594683
61602|Investment Market Value Adjustment|693445|594683
61601|Exchanges|2625|594683
61600|Prepaid Expenses|27977|594683
61804|PREPAID AIRFARE|167199|596412
61807|FUNDS FROM AFFILIATES TO BE RECEIVED|121593|596412
61806|SIGNALMAN'S STORE INVENTORY|73796|596412
61805|PREPAID INSURANCE|3900|596412
61730|ACCRUED INTEREST|121822|595560
61733|SECURITY DEPOSITS  & OTHER|14887|595560
61732|INVENTORY|43388|595560
61731|PREPAID EXPENSES|112871|595560
75486|PREPAID INSURANCE|1133057|647360
75484|SHORT TERM DEPOSIT-HOTEL|28612|647360
75485|SHORT TERM DEPOSITS-COMMERCIAL|231175|647360
75490|WIP - SYSTEM MODERNIZATION|1602190|647360
75489|PREPAID OTHER|690923|647360
75488|LONG TERM DEPOSITS|90554|647360
75487|PREPAID POSTAGE|71473|647360
67335|DUE FROM AFFILIATES|63280|613374
67337|PREPAID EXPENSES|10095|613374
67336|SECURITY DEPOSITS|12325|613374
61944|ACCRUED INTEREST|21599|596960
61946|PREPAID EXPENSES|27078|596960
61945|DEPOSITS|252492|596960
67524|Provident Insurance Deposit|590534|613664
67530|Prepaid Postage|25130|613664
67529|Prepaid Office Equipment Maintenance|5367|613664
67528|Prepaid Property Taxes|9244|613664
67527|Prepaid Real Estate Taxes|35522|613664
67526|Prepaid Insurance|5252|613664
67525|Deposits|58551|613664
62582|PREPAID EXPENSES|375831|598930
62584|CONVENTION DEPOSIT|20000|598930
62583|MERCHANDISE INVENTORY|114397|598930
63255|PREPAID INSURANCE|147450|603241
63259|PREPAID CONVENTION COST|48324|603241
63258|EMPLOYEE EXCHANGE|944|603241
63257|PAYROLL TRANSFER ESCROW|17978|603241
63256|PREPAID REAL ESTATE TAXES|34001|603241
67353|Inventory-Supplies|113465|613422
67361|Other Prepaid Expenses|3000|613422
67360|Prepaid Officer Staff Expenses|1000|613422
67359|Prepaid Health and Welfare|76932|613422
67358|Prepaid Convention|1000|613422
67357|Prepaid Workman's Comp|2464|613422
67356|Prepaid Property Taxes|1053|613422
67355|Prepaid Insurance|19152|613422
67354|Rent Deposit|1100|613422
68151|Security and Other Deposits|10613|614307
68156|Travel Advances|5803|614307
68155|Prepaid Expenses|35933|614307
68154|Collections Awaiting Disposition|2649|614307
68153|Prepaid Postage|40425|614307
68152|Prepaid Insurance|9642|614307
71251|DEPOSIT - WORKERS COMPENSATION|15000|629606
71255|FEDERAL INCOME TAX DEPOSITS FOR RESERVE FUNDS|4146724|629606
71254|CREDIT CARD REIMBURSEMENTS|15240|629606
71253|RENT SECURITY DEPOSITS|83167|629606
71252|LEASE SECURITY DEPOSITS|8710|629606
63269|PREPAID INSURANCE|11256|603306
63270|PREPAID EXPENSES|1800|603306
75437|Due from related and affiliated organizations|3020453|646283
75439|Inventory|301830|646283
75438|Prepaid expenses|759289|646283
65326|Deposits Rent|190107|611295
65314|Supplies|217787|611295
65325|Deposits Telephone|5882|611295
65324|Prepaid Professional Services|58893|611295
65323|Prepaid Membership Dues|1000|611295
65322|Prepaid Books & Newspapers|7349|611295
65321|Prepaid Maintenance Contracts|77621|611295
65320|Prepaid Online Subscription Services|137015|611295
65319|Prepaid Data Processing|3465|611295
65318|Prepaid DC Personal Property Tax|81713|611295
65317|Prepaid Systems Support Contracts|159647|611295
65316|Prepaid Rent|239063|611295
65315|Prepaid Commercial Insurances|42257|611295
65330|Travel Advances|82706|611295
65329|Deposit Convention|60700|611295
65328|Deposits Postage|5239|611295
65327|Deposits Furniture & Equipment|27584|611295
62576|Inventory|71261|598901
62579|Prepaid Payroll Liabilities|128|598901
62578|Deferred Convention Expenses|162187|598901
62577|Prepaid Expenses|80537|598901
61734|Statues on hand|14000|595579
61740|Transit checks on hand|11615|595579
61739|Dependent health care deposit|1800|595579
61738|American Express advance|569|595579
61737|Postage deposit|5000|595579
61736|IRS 990-T receivable|3707|595579
61735|Deposits for awards statues|24984|595579
65122|Prepaid Expenses|26558|610717
65125|Website Design|25970|610717
65124|Equipment Deposit|4065|610717
65123|Security Deposits|48408|610717
69383|Prepaid Insurance|7803|614867
69385|Prepaid Expenses|4140|614867
69384|Security Deposits|4687|614867
63521|POSTMASTER DEPOSIT|3000|606420
65673|prepaid expenses|120819|611928
65674|standing travel advances|1400|611928
62973|EMPLOYEE ADVANCES|1690|601341
62976|ROYALTIES|130000|601341
62975|PREPAID MEETINGS|452399|601341
62974|INVENTORY|61952|601341
69396|SECURITY DEPOSITS|16575|614891
69401|INVENTORY |62793|614891
69400|UNEARNED GRANTS|-6853|614891
69399|ALLOWANCE FOR BAD DEBT|-20000|614891
69398|PREPAID INSURANCE|159937|614891
69397|PREPAID INSURANCE|26112|614891
66742|Prepaid Expenses|32198|612922
66745|Allowance for Doubtful Accounts|-77686|612922
66744|Due from AAUP Foundation|411793|612922
66743|Security Deposit|250|612922
62006|Prepaid Insurance|1019|597409
62925|Travel Advances/Deposits|166124|601167
62929|Prepaid Software Licenses|2042618|601167
62928|Deferred Comp - Officers|115123|601167
62927|Prepaid Expenses|4418167|601167
62926|Postage Inventory|2701|601167
65719|DUE FROM AFFILIATE LABOR ORGANIZATIONS|872108|612020
68060|RENTAL DEPOSITS|61156|614265
63490|RENTAL DEPOSITS|61156|606214
68061|CONVENTION 2016 HALL RENTAL DEPOSIT|100000|614265
63047|Calendars|6636|601893
63048|Nacst Convention Deposit|1166|601893
65490|Prepaid insurance|3553|611603
65493|Security deposits|6115|611603
65492|Prepaid other|263|611603
65491|Prepaid rent|3390|611603
65440|ASSETS HELS FOR DEFERRED COMPENSATION|558974|611482
65447|DUE FROM BTF|62890|611482
65446|PREPAID OPERATING EXPENSES|52269|611482
65445|DEPOSITS|28045|611482
65444|PREPAID SALARIES|10989|611482
65443|DUE FROM ORO RETIREMENT FUND|10981|611482
65442|SUPPLIES IN INVENTORY|26151|611482
65441|PREPAID INSURANCE|6549|611482
67393|Prepaid Expenses|48566|613490
67396|Tax Refund Receivable|4994|613490
67395|Interest Receivable|8111|613490
67394|Security Deposit|1598|613490
61947|DUE FROM AFFILIATES|75490|596964
61949|MISCELLANEOUS RECEIVABLE|1387|596964
61948|ACCRUED INTEREST|4770|596964
65113|Prepaid Insurance|157737|610709
65119|Inventory|18227|610709
65118|Prepaid Loan Costs|14792|610709
65117|Prepaid Leasing Costs|164142|610709
65116|Security Deposits - Rental Properties|3772|610709
65115|Unrealized Valuation of Investments|-8039|610709
65114|Prepaid Meeting Costs|313633|610709
67792|401(a) Escrow Account|554|614052
62444|Cash Value Deferred Compensation|1096700|598598
62449|Prepaid VEBA Health Benefits|237174|598598
62448|Prepaid Other|19855|598598
62447|Prepaid Convention|153485|598598
62446|Prepaid Postage|6000|598598
62445|Prepaid Insurance|69087|598598
66148|ACCRUED INTEREST RECEIVABLE|55062|612569
66161|RENT ABATEMENT|13587|612569
66160|OFFICE SUPPLIES INVENTORY|16931|612569
66159|MARKET VALUATION ALLOWANCE|264717|612569
66158|PREPAID PRINTING|29579|612569
66157|PREPAID INCOME TAX|814281|612569
66156|PROMOTIONAL ITEM INVENTORY|41741|612569
66155|DEPOSITS|165688|612569
66154|OTHER PREPAIDS|100227|612569
66153|PREPAID MAINTENANCE|9371|612569
66152|PREPAID BENEFITS|7265|612569
66151|PREPAID INSURANCE|9240|612569
66150|PREPAID POSTAGE|41381|612569
66149|PREPAID TRAVEL|16723|612569
75674|Atlanta Local 305 NAPFE|120000|649421
75675|Advances to Officers|9000|649421
63510| ACCRUED INTEREST AND DIVIDENDS|1744791|606374
63514|LEASE COMMISSIONS|195556|606374
63513|DEPOSIT|41628|606374
63512|INVENTORY|297991|606374
63511|PREPAID EXPENSES |1020691|606374
65594|FIELD OFFICE SECURITY DEPOSITS|63656|611809
65600|PAYROLL WITHHOLDING|4887|611809
65599|LEASING COSTS|381440|611809
65598|PREPAID TAXES - HOLDING CORP|22336|611809
65597|PREPAID INSURANCE - HOLDING CORP|21010|611809
65596|OTHER DEPOSITS|125|611809
65595|OTHER SECURITY DEPOSITS|3065|611809
66268|Gift card inventory|70325|612689
65777|PREPAID INSURANCE|7396|612165
69418|Prepaid Expenses|27024|614935
69421|Prepaid Per Capita Stamps|284080|614935
69420|Merchandise on Hand|77205|614935
69419|Deposits|521|614935
69617|PREPAID EXPENSES|16351|617670
69618|ACCRUED INTEREST RECEIVABLE|23746|617670
69441|DEPOSITS|850|615074
69443|DUE FROM RELATED FUNDS|1679|615074
69442|PREPAID INSURANCE|48288|615074
62771|MISC RECEIVABLES|290|599423
63788| MID MO INVESTMENTS - RENT DEPOSIT FOR VANDIVER|1675|607819
62729|None|0|599204
61796|Workman's Comp Insurance Deposit|1294|596318
61799|Prepaid Retirement Contribution|215|596318
61798|Prepaid Workman's Comp Insurance Premium|967|596318
61797|Prepaid Payroll Taxes|109|596318
69467|FARMERS UNION STOCK|939|615143
69468|UNION HALL STOCK/MISSOULA|120|615143
63302|None|0|604328
69416|Worker's compensation deposit|2470|614926
69375|UTILITY DEPOST|535|614833
65466|Industrial Insurance Deposit|90|611560
65467|Prepaid payroll tax|2852|611560
62589|SECURITY DEPOSITS|3425|598947
62590|CLOTHING - UNION LOGO|3086|598947
59595|SECURITY DEPOSIT|1850|584859
59596|MISCELLANEOUS RECEIVABLE|927|584859
63028|INVENTORY|670|601822
64891|Prepaid Taxes|3860|610422
65826|Investment in Building Corp|700|612249
65827|Prepaid Salaries|2105|612249
69811|Prepaid Payroll Taxes|3025|621117
69373|DUE FROM AFFILIATE|3243|614830
69374|SECURITY DEPOSIT|11818|614830
67292|None|0|613288
69500|Receivable from Related Party - Subsidiary|14592|615205
64816|Loan Fees|1512|610313
65568|Prepaid Payroll Expenses|3211|611753
67342|INVENTORY OF PROMOTIONAL MERCHANDISE|1600|613394
62488|PREPAID EXPENSES|17150|598695
62489|ACCRUED INTEREST - CD|692|598695
65721|DUE FROM RELATED TRUST ORGANIZATION|12559|612026
65722|SECURITY DEPOSIT|9285|612026
63909|WORKERS COMPENSATION DEPOSIT|87|608180
64180|PREPAID EXPENSES|4986|609216
64181|SECURITY DEPOSIT|2934|609216
67305|retiree hats|153|613320
63487|SECURITY DEPOSIT ON LEASED OFFICE SPACE|3750|606175
66966|Inventory|25376|613029
66968|Due from LMCC|263520|613029
66967|Due from Others|16219|613029
62220|INVENTORY OF PROMO ITEMS FOR MEMBERS (ESTIMATED)|10429|598262
62470|PREPAID PAYROLL TAX DEPOSIT|8073|598614
62472| ||598614
62471|INVENTORY OF PROMO ITEMS FOR EMPLOYEES/MBRS (EST.)|21600|598614
63497|47 Wallets|470|606287
63499|88 Bibles|2640|606287
63498|12 Rings|1260|606287
65438|PREPAID PAYROLL ITEMS|1043|611478
65439|INVENTORY OF PROMOTIONAL ITEMS|4032|611478
64456|CASH DUE TO AFFILIATES|68738|609622
67387|SECURITY DEPOSIT|3203|613482
69533|Security Deposit|1180|615345
69534|Payroll Taxes Receivable|41|615345
62095|SUPPLIES INVENTORY|1021|597906
62096|EMPLOYEE CAR FICA RECEIVABLE|106|597906
64023|PREPAID EXPENSES|3967|608649
64022|ACCRUED INTEREST RECEIVABLE|45621|608649
65723|PREPAID EXPENSES|12178|612028
67734|Prepaid Insurance|2676|613979
67735|Utility Deposit|50|613979
67309|Prepaid Taxes|2479|613327
67310|Inventory|15015|613327
64051|UAW Tee Shirts (120)|984|608881
64057|Hitch Covers (222)|813|608881
64056|Magnets (555)|128|608881
64055|Stickers (1084)|98|608881
64054|Retiree Hats (90)|1440|608881
64053|Bibles (98) |1120|608881
64052|Rec Tee Shirts (45)|358|608881
62069|N/A|0|597770
