OID|RECEIPT_TYPE|PURPOSE|DATE|AMOUNT|PAYER_PAYEE_ID|RPT_ID
72015|1201|REIMBURSED EXPENSES|2007-03-13|21742|239937|332134
72016|1201|REIMBURSED EXPENSES|2007-05-22|6677|239937|332134
72017|1201|BILLING CYCLE ADJUSTMENT|2006-11-17|59008|239938|332134
72018|1201|POSTAGE REIMBURSEMENT|2006-12-26|8452|239939|332134
72019|1201|POSTAGE REIMBURSEMENT|2006-12-26|9752|239940|332134
72020|1201|FEES REIMBURSED|2007-02-28|6288|239941|332134
72021|1201|WORK PRESERVATION|2006-07-07|51577|240135|332136
72022|1201|WORK PRESERVATION|2006-08-04|47824|240135|332136
72023|1201|WORK PRESERVATION|2006-08-23|50857|240135|332136
72024|1201|WORK PRESERVATION|2006-10-03|54724|240135|332136
72025|1201|WORK PRESERVATION|2006-11-30|49264|240135|332136
72026|1201|WORK PRESERVATION|2006-12-04|58186|240135|332136
72027|1201|WORK PRESERVATION|2007-01-23|55252|240135|332136
72028|1201|WORK PRESERVATION|2007-02-27|54109|240135|332136
72029|1201|WORK PRESERVATION|2007-03-02|52052|240135|332136
72030|1201|WORK PRESERVATION|2007-04-20|52257|240135|332136
72031|1201|WORK PRESERVATION|2007-05-18|44145|240135|332136
72032|1201|WORK PRESERVATION|2007-06-01|51677|240135|332136
72033|1201|PAYOUTS-AWARDS|2006-07-11|8028|240136|332136
72034|1201|PAYOUTS-AWARDS|2007-06-08|5656|240136|332136
72035|1201|PAYOUTS-AWARDS|2006-08-09|9713|240137|332136
72036|1201|PAYOUTS-AWARDS|2006-10-17|12850|240138|332136
72037|1201|PAYOUTS-AWARDS|2006-12-26|16243|240139|332136
72038|1201|PAYOUTS-AWARDS|2007-01-19|72183|240140|332136
72039|1201|PAYOUTS-AWARDS|2007-02-13|55926|240140|332136
72040|1201|PAYOUTS-AWARDS|2006-12-26|18038|240140|332136
72041|1201|PAYOUTS-AWARDS|2007-02-02|6057|240140|332136
72042|1201|PAYOUTS-AWARDS|2007-03-15|25000|240141|332136
72043|1201|PAYOUTS-AWARDS|2007-03-19|5014|240142|332136
72044|1201|PAYOUTS-AWARDS|2007-03-27|8974|240143|332136
72045|1201|PAYOUTS-AWARDS|2007-03-30|10000|240144|332136
72046|1201|PAYOUTS-AWARDS|2007-04-11|21013|240145|332136
72047|1201|PAYOUTS-AWARDS|2006-10-24|50000|240146|332136
72048|1201|PAYOUTS-AWARDS|2006-11-29|6859|240147|332136
72049|1201|PAYOUTS-AWARDS|2007-01-12|16467|240148|332136
72050|1201|PAYOUTS-AWARDS|2007-01-23|8234|240148|332136
72051|1201|PAYOUTS-AWARDS|2007-02-23|8234|240148|332136
72052|1201|PAYOUTS-AWARDS|2007-02-02|10000|240149|332136
72053|1201|PAYOUTS-AWARDS|2007-06-08|30000|240150|332136
72054|1201|OPERATING COSTS|2006-12-12|5270|240150|332136
72055|1201|OPERATING COSTS|2007-01-26|5257|240150|332136
72056|1201|OPERATING COSTS|2007-04-27|5139|240150|332136
72057|1201|OPERATING COSTS|2007-06-26|5271|240150|332136
72058|1201|OPERATING COSTS|2006-11-30|5196|240150|332136
72077|1201|REIMBURSEMENT OF SHARED ADMINISTRATIVE EXPENSES|2006-10-01|239255|240225|332201
72078|1201|REIMBURSEMENT OF SHARED ADMINISTRATIVE EXPENSES|2006-10-01|25887|240226|332201
72079|1201|Reimbursement|2006-07-01|5019|240231|332207
72080|1201|Reimbursement|2006-08-01|6499|240231|332207
72081|1201|Reimbursement|2006-09-01|5353|240231|332207
72082|1201|Reimbursement|2006-10-01|5406|240231|332207
72083|1201|Reimbursement|2006-11-01|6133|240231|332207
72084|1201|Reimbursement|2006-12-01|5637|240231|332207
72085|1201|Reimbursement|2007-01-01|5866|240231|332207
72086|1201|Reimbursement|2007-02-01|5405|240231|332207
72087|1201|Reimbursement|2007-03-01|6287|240231|332207
72088|1201|Reimbursement|2007-04-01|5437|240231|332207
72089|1201|Reimbursement|2007-05-01|6373|240231|332207
72090|1201|Reimbursement|2007-06-01|7768|240231|332207
72093|1201|APPRENTICE SCHOOL REIMBURSEMENT|2006-10-20|48991|240241|332210
72094|1201|APPRENTICE SCHOOL REIMBURSEMENT|2006-10-31|18050|240241|332210
72095|1201|APPRENTICE SCHOOL REIMBURSEMENT|2006-11-06|17338|240241|332210
72096|1201|APPRENTICE SCHOOL REIMBURSEMENT|2006-11-22|30620|240241|332210
72097|1201|APPRENTICE SCHOOL REIMBURSEMENT|2006-12-18|41672|240241|332210
72098|1201|APPRENTICE SCHOOL REIMBURSEMENT|2007-01-31|8291|240241|332210
72099|1201|APPRENTICE SCHOOL REIMBURSEMENT|2007-02-28|38320|240241|332210
72100|1201|APPRENTICE SCHOOL REIMBURSEMENT|2007-03-23|21638|240241|332210
72101|1201|APPRENTICE SCHOOL REIMBURSEMENT|2007-04-03|42382|240241|332210
72102|1201|COMMON ARC PROGRAM REIMBURSEMENT|2006-12-04|6989|240242|332210
72113|1201|Grant to organize non-union contractors & workers|2007-01-23|3000|240408|332221
72114|1201|Grant to organize non-union contractors & workers|2007-02-28|3000|240408|332221
72115|1201|Grant to organize non-union contractors & workers|2007-03-16|3000|240408|332221
72116|1201|Grant to organize non-union contractors & workers|2007-04-20|3000|240408|332221
72117|1201|Grant to organize non-union contractors & workers|2007-05-24|3000|240408|332221
72118|1201|Grant to organize non-union contractors & workers|2007-06-21|3000|240408|332221
72158|1201|DISTRIBUTION FROM LOCAL'S TERMINATION|2007-02-22|6632|240724|332252
72159|1201|DISTRIBUTION FROM LOCAL'S TERMINATION|2007-03-01|2412|240724|332252
72160|1201|REIMBURSE SHARED EXPENSES|2006-06-19|8496|240734|332253
72161|1201|REIMBURSE SHARED EXPENSES|2006-07-28|9475|240734|332253
72162|1201|REIMBURSE SHARED EXPENSES|2006-08-14|8690|240734|332253
72163|1201|REIMBURSE SHARED EXPENSES|2006-09-29|9419|240734|332253
72164|1201|REIMBURSE SHARED EXPENSES|2006-10-23|8407|240734|332253
72165|1201|REIMBURSE SHARED EXPENSES|2006-11-22|9070|240734|332253
72166|1201|REIMBURSE SHARED EXPENSES|2006-12-22|8718|240734|332253
72167|1201|REIMBURSE SHARED EXPENSES|2007-01-22|8510|240734|332253
72168|1201|REIMBURSE SHARED EXPENSES|2007-02-21|9916|240734|332253
72169|1201|REIMBURSE SHARED EXPENSES|2007-03-26|9808|240734|332253
72170|1201|REIMBURSE SHARED EXPENSES|2007-04-24|8590|240734|332253
72171|1201|REIMBURSE SHARED EXPENSES|2007-05-18|9629|240734|332253
72172|1201|OPERATING GRANT|2006-07-25|69000|240747|332255
72173|1201|OPERATING GRANT|2006-10-30|69000|240747|332255
72174|1201|OPERATING GRANT|2006-12-29|333500|240747|332255
72175|1201|VEHICLE COST REIMBURSEMENT|2007-05-25|23749|240748|332255
72176|1201|PAYROLL REIMBURSEMENT|2006-06-29|7200|240749|332255
72177|1201|PAYROLL REIMBURSEMENT|2006-06-30|7200|240749|332255
72178|1201|PAYROLL REIMBURSEMENT|2006-08-31|14400|240749|332255
72179|1201|PAYROLL REIMBURSEMENT|2006-09-28|7200|240749|332255
72180|1201|PAYROLL REIMBURSEMENT|2006-11-29|7200|240749|332255
72181|1201|PAYROLL REIMBURSEMENT|2006-06-30|15000|240750|332255
72182|1201|PAYROLL REIMBURSEMENT|2006-08-30|15000|240750|332255
72183|1201|PAYROLL REIMBURSEMENT|2006-09-28|7500|240750|332255
72184|1201|PAYROLL REIMBURSEMENT|2006-11-29|15000|240750|332255
72185|1201|PAYROLL REIMBURSEMENT|2006-12-29|7500|240750|332255
72186|1201|PAYROLL REIMBURSEMENT|2007-02-28|15000|240750|332255
72187|1201|PAYROLL REIMBURSEMENT|2007-04-26|15000|240750|332255
72188|1201|PAYROLL REIMBURSEMENT|2006-06-29|19609|240751|332255
72189|1201|PAYROLL REIMBURSEMENT|2006-08-30|19609|240751|332255
72190|1201|PAYROLL REIMBURSEMENT|2006-11-29|19609|240751|332255
72191|1201|PAYROLL REIMBURSEMENT|2007-02-28|20331|240751|332255
72192|1201|PAYROLL REIMBURSEMENT|2006-09-28|8715|240751|332255
72193|1201|PAYROLL REIMBURSEMENT|2006-12-29|8715|240751|332255
72194|1201|PAYROLL REIMBURSEMENT|2006-10-30|5000|240752|332255
72195|1201|Interest on group trust insurance funds|2006-12-21|14047|240784|332256
72199|1201|ORGANIZER REIMBURSEMENT|2006-12-27|7500|240912|332271
72200|1201|ORGANIZER REIMBURSEMENT|2007-02-20|7500|240912|332271
72201|1201|SETTLEMENT|2007-01-04|6000|240913|332271
72202|1201|LEGAL SETTLEMENT|2007-03-14|10749|240914|332271
72203|1201|Capital Gains Distribution|2006-12-26|77199|240955|332276
72248|1201|DIALER CENTER FEES|2006-11-29|27025|240974|332281
72249|1201|DIALER CENTER FEES|2006-11-29|18210|240975|332281
72250|1201|INFRASTRUCTURE SUBSIDY|2006-06-06|8333|240977|332281
72251|1201|INFRASTRUCTURE SUBSIDY|2006-06-12|8333|240977|332281
72252|1201|INFRASTRUCTURE SUBSIDY|2006-07-20|8334|240977|332281
72253|1201|CONTRIBUTION|2006-07-20|5000|240977|332281
72254|1201|INFRASTRUCTURE SUBSIDY|2006-08-18|8333|240977|332281
72255|1201|INFRASTRUCTURE SUBSIDY|2006-09-07|8333|240977|332281
72256|1201|POLITICAL GRANT|2006-09-15|185000|240977|332281
72257|1201|INFRASTRUCTURE SUBSIDY|2006-09-26|8334|240977|332281
72258|1201|INFRASTRUCTURE SUBSIDY|2006-12-13|8333|240977|332281
72259|1201|INFRASTRUCTURE SUBSIDY|2006-12-28|8333|240977|332281
72260|1201|INFRASTRUCTURE SUBSIDY|2007-01-25|8334|240977|332281
72261|1201|INFRASTRUCTURE SUBSIDY|2007-02-27|8333|240977|332281
72262|1201|INFRASTRUCTURE SUBSIDY|2007-03-20|8333|240977|332281
72263|1201|INFRASTRUCTURE SUBSIDY|2007-03-30|8334|240977|332281
72264|1201|INFRASTRUCTURE SUBSIDY|2007-05-11|8333|240977|332281
72269|1201|CONVENTION SPONSOR|2006-07-17|5000|241018|332288
72270|1201|CONVENTION SPONSOR|2006-06-12|10000|241019|332288
72271|1201|CONVENTION SPONSOR|2006-06-15|10000|241020|332288
72272|1201|CONVENTION SPONSOR|2006-06-22|10000|241021|332288
72273|1201|CONVENTION SPONSOR|2006-07-24|10000|241022|332288
72274|1201|MARKET RECOVERY|2006-06-14|11337|241023|332288
72275|1201|MARKET RECOVERY|2006-07-19|10080|241023|332288
72276|1201|MARKET RECOVERY|2006-08-24|9023|241023|332288
72277|1201|MARKET RECOVERY|2006-09-12|7789|241023|332288
72278|1201|MARKET RECOVERY|2006-10-27|9685|241023|332288
72279|1201|MARKET RECOVERY|2006-11-10|8794|241023|332288
72280|1201|MARKET RECOVERY|2007-01-12|8816|241023|332288
72281|1201|MARKET RECOVERY|2007-01-12|7256|241023|332288
72282|1201|MARKET RECOVERY|2007-02-06|9391|241023|332288
72283|1201|MARKET RECOVERY|2007-03-08|8400|241023|332288
72284|1201|MARKET RECOVERY|2007-04-10|10372|241023|332288
72285|1201|MARKET RECOVERY|2007-05-10|8191|241023|332288
72286|1201|MARKET RECOVERY|2006-06-14|5000|241025|332288
72287|1201|MARKET RECOVERY|2006-06-22|7041|241026|332288
72288|1201|MARKET RECOVERY|2006-07-06|5031|241026|332288
72289|1201|MARKET RECOVERY|2006-09-12|6137|241026|332288
72290|1201|MARKET RECOVERY|2006-06-12|14300|241027|332288
72291|1201|MARKET RECOVERY|2006-06-22|16506|241027|332288
72292|1201|MARKET RECOVERY|2006-08-03|12664|241027|332288
72293|1201|MARKET RECOVERY|2006-09-12|13516|241027|332288
72294|1201|MARKET RECOVERY|2006-10-03|16746|241027|332288
72295|1201|MARKET RECOVERY|2006-11-10|16730|241027|332288
72296|1201|MARKET RECOVERY|2006-12-19|14358|241027|332288
72297|1201|MARKET RECOVERY|2006-12-19|15396|241027|332288
72298|1201|MARKET RECOVERY|2007-02-06|12123|241027|332288
72299|1201|MARKET RECOVERY|2007-03-08|15947|241027|332288
72300|1201|MARKET RECOVERY|2007-03-22|13156|241027|332288
72301|1201|MARKET RECOVERY|2007-04-30|13485|241027|332288
72302|1201|COMPUTER SERVICES|2006-07-27|11786|241038|332289
72303|1201|COMPUTER SERVICES|2007-01-30|16500|241038|332289
72304|1201|UNION PLUS CREDIT CARD PROGRAM|2007-03-08|13174|241039|332289
72305|1201|UNION PLUS CREDIT CARD PROGRAM|2007-03-08|38786|241039|332289
72306|1201|AFFINITY CREDIT CARD ROYALTIES|2006-07-13|97764|241040|332289
72366|1201|COPE|2006-06-29|9214|241172|332296
72307|1201|AFFINITY CREDIT CARD ROYALTIES|2007-01-16|98775|241040|332289
72308|1201|AFFINITY CREDIT CARD ROYALTIES|2007-03-27|17410|241040|332289
72309|1201|MISUSE OF UNION LABEL SETTLEMENT PROCEEDS|2007-05-18|65000|241041|332289
72310|1201|MISUSE OF UNION LABEL SETTLEMENT PROCEEDS|2007-01-18|36143|241042|332289
72311|1201|SPECIAL SUBSIDY|2007-04-20|100000|241043|332289
72312|1201|SPECIAL SUBSIDY|2007-05-23|100000|241043|332289
72313|1201|FEDERAL GRANT TO PUT ON HEALTH & SAFETY TRAININGS|2006-08-15|41350|241044|332289
72314|1201|FEDERAL GRANT TO PUT ON HEALTH & SAFETY TRAININGS|2006-11-15|29959|241044|332289
72315|1201|FEDERAL GRANT TO PUT ON HEALTH & SAFETY TRAININGS|2007-01-26|72093|241044|332289
72316|1201|FEDERAL GRANT TO PUT ON HEALTH & SAFETY TRAININGS|2007-05-03|48365|241044|332289
72317|1201|MEDICARE PART D SUBSIDY|2007-02-12|6367|241045|332289
72318|1201|MEDICARE PART D SUBSIDY|2007-03-05|58982|241045|332289
72319|1201|MEDICARE PART D SUBSIDY|2007-05-23|14419|241045|332289
72320|1201|AFFINITY CREDIT CARD ROYALTIES|2006-06-06|99787|241046|332289
72321|1201|AFFINITY CREDIT CARD ROYALTIES|2006-06-06|99563|241046|332289
72322|1201|REIMBURSEMENT FOR QUEBECOR ORGANIZING INTERNS|2006-07-05|43575|241046|332289
72323|1201|REIMBURSEMENT FOR QUEBECOR ORGANIZING INTERNS|2006-10-12|142230|241046|332289
72324|1201|REIMBURSEMENT FOR QUEBECOR ORGANIZING INTERNS|2006-10-16|24060|241046|332289
72325|1201|REIMBURSEMENT FOR QUEBECOR ORGANIZING INTERNS|2007-02-20|35518|241046|332289
72326|1201|REIMBURSEMENT FOR QUEBECOR ORGANIZING INTERNS|2007-03-07|95629|241046|332289
72327|1201|REIMBURSEMENT TO GENERAL FUND|2006-08-21|27892|241047|332289
72328|1201|REIMBURSEMENT TO GENERAL FUND|2007-05-09|27686|241047|332289
72329|1201|REIMBURSEMENT TO GENERAL FUND|2006-08-16|116168|241047|332289
72330|1201|REIMBURSEMENT TO GENERAL FUND|2007-05-10|70774|241047|332289
72339|1201|Rebate / Return of Expense|2006-06-30|720789|241160|332296
72340|1201|Rebate / Return of Expense|2007-01-22|740310|241160|332296
72341|1201|Reimbursement of Wages|2007-01-22|45000|241160|332296
72342|1201|Reimbursement of Expense|2006-08-10|37572|241161|332296
72343|1201|Reimbursement of Expense|2006-11-09|40554|241161|332296
72344|1201|Reimbursement of Expense|2007-03-30|41062|241161|332296
72345|1201|Reimbursement of Expense|2006-06-15|41724|241161|332296
72346|1201|Reimbursement of Expense|2007-05-31|43687|241161|332296
72347|1201|Rebate / Return of Expense|2006-08-16|10399|241162|332296
72348|1201|Rebate / Return of Expense|2006-08-16|21992|241162|332296
72349|1201|Rebate / Return of Expense|2007-03-29|139567|241162|332296
72350|1201|Rebate / Return of Expense|2007-04-04|11185|241163|332296
72351|1201|Rebate / Return of Expense|2007-04-04|11972|241163|332296
72352|1201|Rebate / Return of Expense|2007-04-16|15082|241163|332296
72665|1201|SAME|2006-12-04|30000|242585|333122
72354|1201|Reimbursement of Wages|2007-05-31|5580|241164|332296
72355|1201|Reimbursement of Wages|2006-06-27|13156|241164|332296
72356|1201|Reimbursement of Wages|2006-06-13|29934|241164|332296
72357|1201|Reimbursement of Wages|2007-02-21|34645|241164|332296
72358|1201|Life Insurance|2007-04-16|7292|241165|332296
72359|1201|Life Insurance|2006-10-11|7659|241165|332296
72360|1201|Insurance Rebate|2006-06-26|7659|241165|332296
72361|1201|Legal Expense|2006-06-28|10000|241166|332296
72362|1201|Freight  Express|2007-01-23|5880|241167|332296
72363|1201|Freight  Express|2007-03-09|15345|241167|332296
72367|1201|COPE|2006-11-27|27000|241172|332296
72364|1201|Reimbursement of Expense|2007-03-31|15345|241167|332296
72365|1201|Reimbursement of Expense|2006-11-15|8747|241171|332296
72368|1201|Pediatric Aids Donation|2006-08-09|25979|241172|332296
72369|1201|Reimbursement of Wages|2006-09-27|13403|241172|332296
72370|1201|Reimbursement of Wages|2007-05-17|21207|241172|332296
72371|1201|Reimbursement of Wages|2006-10-11|8467|241172|332296
72372|1201|Reimbursement of Wages|2007-02-21|8583|241172|332296
72373|1201|Reimbursement of Wages|2007-03-23|8583|241172|332296
72374|1201|Reimbursement of Wages|2006-12-13|8958|241172|332296
72375|1201|Reimbursement of Wages|2006-12-27|17165|241172|332296
72376|1201|Reimbursement of Wages|2007-01-23|25000|241173|332296
72377|1201|Reimbursement of Expense|2007-01-16|48714|241174|332296
72378|1201|Reimbursement of Expense|2007-05-31|71719|241174|332296
72379|1201|Rebate / Return of Expense|2006-10-04|6000|241175|332296
72380|1201|Registration Fees|2007-03-20|11620|241175|332296
72381|1201|Registration Fees|2007-04-16|14110|241175|332296
72382|1201|Registration Fees|2007-03-06|20050|241175|332296
72383|1201|Registration Fees|2007-02-28|35580|241175|332296
72384|1201|IAPE|2006-12-22|17945|241176|332296
72385|1201|Office supplies (include coffee water refreshments|2006-06-19|8529|241177|332296
72386|1201|Pediatric Aids Donation|2006-08-03|97875|241178|332296
72387|1201|Automobile Refund/Rebate|2006-08-29|10000|241179|332296
72388|1201|Reimbursement of Expense|2006-11-17|92835|241180|332296
72389|1201|Reimbursement of Expense|2006-07-31|125781|241180|332296
72390|1201|Reimbursement of Expense|2006-07-31|194922|241180|332296
72391|1201|Benefits|2006-06-29|35433|241181|332296
72392|1201|Benefits|2007-03-29|31633|241181|332296
72393|1201|Benefits|2007-01-30|31962|241181|332296
72394|1201|Benefits|2006-09-25|31963|241181|332296
72395|1201|LAWSUIT SETTLEMENT|2007-02-28|36143|241183|332296
72396|1201|Rebate for Car Lease|2007-02-28|9268|241184|332296
72397|1201|Rebate / Return of Expense|2006-11-30|9713|241185|332296
72398|1201|Rebate / Return of Expense|2007-05-07|18084|241185|332296
72399|1201|Registration Fees|2006-08-09|78924|241186|332296
72400|1201|IUE Pension|2006-12-13|32448|241187|332296
72401|1201|Reimbursement of Expense|2006-10-31|376300|241187|332296
72402|1201|Local 438 closeout funds|2006-11-30|45651|241188|332296
72403|1201|Local 349 closeout funds|2006-09-30|8004|241189|332296
72404|1201|Local 703 closeout funds|2007-03-31|117287|241190|332296
72405|1201|Local 1038 closeout funds|2006-11-30|7450|241191|332296
72406|1201|Local 805 closeout funds|2006-08-31|109228|241192|332296
72407|1201|"Sale of GE ""Greed"" T-shir"|2007-05-31|16170|241193|332296
72408|1201|Local 747 closeout funds|2006-12-31|172743|241194|332296
72409|1201|Benefits|2006-07-28|97196|241195|332296
72410|1201|Benefits|2006-08-29|5388|241195|332296
72411|1201|Benefits|2006-08-29|23237|241195|332296
72412|1201|Reimbursement of Wages|2006-09-25|6671|241195|332296
72413|1201|Insurance Rebate|2007-01-30|63250|241195|332296
72414|1201|Local Members Expenses|2007-05-31|19694|241196|332296
72415|1201|Pediatric Aids Donation|2007-03-07|6561|241197|332296
72416|1201|Pediatric Aids Donation|2006-12-18|6565|241197|332296
72417|1201|Reimbursement of Expense|2007-03-31|10947|241198|332296
72418|1201|Pediatric Aids Donation|2006-06-29|7364|241199|332296
72419|1201|Pediatric Aids Donation|2007-02-26|8113|241199|332296
72420|1201|Reimbursement of Expense|2007-02-28|6183|241200|332296
72421|1201|Rebate / Return of Expense|2006-08-29|15184|241201|332296
72422|1201|Rebate / Return of Expense|2006-08-29|22093|241201|332296
72423|1201|Reimbursement of Wages|2007-01-23|29119|241203|332296
72424|1201|Rebate / Return of Expense|2007-04-16|22481|241206|332296
72425|1201|Union to Union Donation|2007-02-07|7264|241207|332296
72426|1201|Reimbursement of Expense|2007-03-14|8465|241208|332296
72427|1201|Reimbursement of Expense|2007-04-30|6947|241209|332296
72672|1201|SAME|2007-04-13|5751|242585|333122
72428|1201|Reimbursement of Expense|2007-04-30|11996|241210|332296
72429|1201|Reimbursement of Expense|2006-06-29|13183|241210|332296
72430|1201|Reimbursement of Expense|2007-05-31|7925|241215|332296
72431|1201|Reimbursement of Expense|2006-06-29|8570|241215|332296
72432|1201|Reimbursement of Expense|2007-05-31|7820|241216|332296
72433|1201|Reimbursement of Expense|2007-04-30|7988|241217|332296
72434|1201|Pediatric Aids Donation|2006-12-27|5568|241218|332296
72435|1201|Pediatric Aids Donation|2006-12-27|8505|241219|332296
72436|1201|Newspaper Ads/Airtime|2007-05-03|20000|241220|332296
72437|1201|Legal Expense|2007-05-17|9814|241221|332296
72438|1201|Professional Fees|2007-05-17|14986|241221|332296
72439|1201|VERIZON SIF MEETING DEPOSIT|2007-02-20|8849|241222|332296
72440|1201|Rebate / Return of Expense|2007-03-29|8791|241223|332296
72441|1201|Registration Fees|2006-10-04|14640|241224|332296
72442|1201|Legal Expense|2007-04-04|6390|241225|332296
72443|1201|Professional Fees|2007-03-08|9610|241226|332296
72444|1201|Pediatric Aids Donation|2007-02-20|60213|241227|332296
72445|1201|Reimbursement of Expense|2007-01-29|6783|241229|332296
72446|1201|Reimb/Refund - Hotel|2006-06-27|5816|241232|332296
72447|1201|Reimbursement of Expense|2006-06-15|5213|241233|332296
72448|1201|Reimbursement of Expense|2006-07-18|5213|241233|332296
72449|1201|Reimbursement of Expense|2006-08-11|5304|241233|332296
72450|1201|Reimbursement of Expense|2006-09-30|5304|241233|332296
72451|1201|Reimbursement of Expense|2006-10-17|5304|241233|332296
72452|1201|Reimbursement of Expense|2006-11-15|5304|241233|332296
72453|1201|Reimbursement of Expense|2006-12-31|5304|241233|332296
72454|1201|Reimbursement of Expense|2007-02-15|5304|241233|332296
72455|1201|Reimbursement of Expense|2007-02-16|5304|241233|332296
72456|1201|Reimbursement of Expense|2007-03-14|5304|241233|332296
72457|1201|Reimbursement of Expense|2007-04-16|5304|241233|332296
72458|1201|Reimbursement of Expense|2007-05-14|5304|241233|332296
72459|1201|Reimbursement of Expense|2007-05-31|5304|241233|332296
72460|1201|Reimbursement of Expense|2007-04-19|5156|241235|332296
72461|1201|Reimbursement of Wages|2007-05-31|11116|241236|332296
72462|1201|Reimbursement of Expense|2007-05-31|51485|241237|332296
72463|1201|Pediatric Aids Donation|2006-06-16|6379|241238|332296
72464|1201|Reimbursement for Wages|2006-07-13|75000|241240|332296
72465|1201|Professional Fees|2006-09-25|52822|241241|332296
72466|1201|Professional Fees|2007-03-23|267573|241241|332296
72467|1201|Professional Fees|2007-04-24|25707|241241|332296
72468|1201|1788 REBATE Purchases|2007-02-06|10810|241242|332296
72469|1201|Reimbursement of Expense|2006-10-24|6749|241243|332296
72470|1201|Local 703 - sale of union|2007-04-30|139212|241246|332296
72471|1201|Local 703 - sale of union|2007-04-30|139212|241246|332296
72472|1201|Harrisburg recalled-remainder|2006-07-24|41461|241247|332296
72473|1201|Professional Fees|2007-05-31|40594|241248|332296
72474|1201|Professional Fees|2007-03-23|43148|241248|332296
72475|1201|Professional Fees|2007-01-22|49215|241248|332296
72476|1201|Professional Fees|2006-10-24|76749|241248|332296
72477|1201|Reimbursement of Expense|2006-12-27|17000|241249|332296
72478|1201|local accounts closed due to l|2006-07-24|13474|241250|332296
72479|1201|servicing fee for Darren Carro|2007-03-26|27097|241251|332296
72480|1201|Local Members Expenses|2006-07-28|66889|241252|332296
72481|1201|Reimbursement of Expense|2006-06-28|8155|241254|332296
72482|1201|Reimbursement of Expense|2006-08-08|8304|241254|332296
72483|1201|Reimbursement of Expense|2006-08-30|8304|241254|332296
72484|1201|Reimbursement of Expense|2006-09-30|8304|241254|332296
72485|1201|Reimbursement of Expense|2006-11-09|8304|241254|332296
72486|1201|Reimbursement of Expense|2006-11-30|8304|241254|332296
72487|1201|Reimbursement of Expense|2006-12-31|8304|241254|332296
72488|1201|Reimbursement of Expense|2007-02-15|8304|241254|332296
72489|1201|Reimbursement of Expense|2007-03-14|8304|241254|332296
72490|1201|Reimbursement of Expense|2007-04-16|8304|241254|332296
72491|1201|Reimbursement of Expense|2007-04-30|8304|241254|332296
72492|1201|Reimbursement of Expense|2006-09-30|25962|241258|332296
72493|1201|Reimbursement of Expense|2007-04-19|27399|241258|332296
72494|1201|Reimbursement of Expense|2006-12-12|28821|241258|332296
72495|1201|Reimbursement of Expense|2006-08-08|29481|241258|332296
72496|1201|Rebate / Return of Expense|2007-02-21|86872|241259|332296
72497|1201|Rebate / Return of Expense|2007-02-20|10774|241259|332296
72498|1201|Grant Reimbursement|2006-08-30|25000|241260|332296
72499|1201|Local 771 US Bank CD rede|2006-11-30|115334|241261|332296
72500|1201|Legal Expense|2006-09-25|35500|241262|332296
72501|1201|Reimbursement of Expense|2006-08-10|33488|241263|332296
72502|1201|Reimbursement of Expense|2007-01-31|49434|241263|332296
72503|1201|DONATION|2007-02-28|26262|241264|332296
72504|1201|Legal Expense|2007-02-26|160000|241265|332296
72505|1201|Legal Expense|2006-08-29|172500|241266|332296
72506|1201|3RD QTR WAGE REIMBURSEMENT|2006-07-19|31862|242171|332297
72507|1201|4TH QTR WAGE REIMBURSEMENT|2006-10-24|33502|242171|332297
72508|1201|1ST QTR WAGE REIMBURSEMENT|2007-02-28|33006|242171|332297
72509|1201|2ND QTR WAGE REIMBURSEMENT|2007-04-19|33006|242171|332297
72510|1201|Apprentice training program|2006-06-21|850|242172|332297
72511|1201|Apprentice training program|2006-07-19|1475|242172|332297
72512|1201|Apprentice training program|2006-07-31|1475|242172|332297
72513|1201|Apprentice training program|2006-09-15|6959|242172|332297
72514|1201|Apprentice training program|2006-10-24|1475|242172|332297
72515|1201|Apprentice training program|2006-10-31|1475|242172|332297
72516|1201|Apprentice training program|2006-10-22|6889|242172|332297
72517|1201|Apprentice training program|2007-02-21|2950|242172|332297
72518|1201|Apprentice training program|2007-02-28|4037|242172|332297
72519|1201|Apprentice training program|2007-03-16|1475|242172|332297
72520|1201|Apprentice training program|2007-03-30|1475|242172|332297
72521|1201|Apprentice training program|2007-04-19|6262|242172|332297
72522|1201|Apprentice training program|2007-05-01|1475|242172|332297
72523|1201|Apprentice training program|2007-05-21|2200|242172|332297
72524|1201|Apprentice training program|2007-05-30|5092|242172|332297
72525|1201|Apprentice training program|2007-05-30|1475|242172|332297
72526|1201|Apprentice  training program|2007-05-31|4225|242172|332297
72527|1201|Client contribution|2007-04-26|1527|242173|332297
72528|1201|Wages and benefits|2006-10-24|18352|242174|332297
72529|1201|Wages and benefits|2006-10-31|19226|242174|332297
72530|1201|Wages and benefits|2006-11-29|19226|242174|332297
72531|1201|Wages and benefits|2006-12-22|18353|242174|332297
72532|1201|Wages and benefits|2007-02-28|12235|242174|332297
72533|1201|Wages and benefits|2007-03-23|19226|242174|332297
72535|1201|Reimbursement for organizing|2007-01-31|7875|242184|332366
72536|1201|Reimbursement for organizing|2007-01-31|8381|242184|332366
72537|1201|Reimbursement for organizing|2007-03-16|9985|242184|332366
72538|1201|Reimbursement for organizing|2007-04-01|8079|242184|332366
72539|1201|Reimbursement for organizing|2007-05-11|12571|242184|332366
