OID|DESCRIPTION|AMOUNT|RPT_ID
135798|Payroll Liabilities|1989|710496
135797|Labor of Love Escrow|4514|710496
135796|Accrued Leave|118487|710496
134594|Flex benefits payable|6699|706402
134599|Union dues withheld|1900|706402
134598|Residuals/settlements payable|60107|706402
134597|Deferred rent|850557|706402
134596|Accrued employee vacation, sick and personal leave|179709|706402
134595|Advance dues paid by members|31205|706402
142148|Security Deposits Due Employers|108431|732382
142150|Basic Dues Received in Advance|320016|732382
142149|Employer Matching 401k Contributions|132115|732382
141136|Dues Payable to AMFA Local 04|67780|726621
141140|Dues Payable to AMFA Local 32|75005|726621
141139|Dues Payable to AMFA Local 18|47941|726621
141138|Dues Payable to AMFA Local 14|36927|726621
141137|Dues Payable to AMFA Local 11|85644|726621
141386|WASHINGTON PAID FAM MED LEAVE EMP TAX LIABILITY|120|727969
138642|disbanded local union treasury balances|144|721749
138648|amounts due on check reissue|2182|721749
138647|accrued expenses|54933|721749
138646|net unfunded pension liability|3778610|721749
138645|disaster relief fund|55751|721749
138644|payroll w/h liabilities|100|721749
138643|tenant security deposits|15633|721749
136571|Salaries & Wages|716627|712806
136577|Credit Card|8742|712806
136576|Deferred Revenue|163300|712806
136575|Comp Time|19801|712806
136574|Severance|1378139|712806
136573|Vacation & Sick Leave|2503880|712806
136572|Payroll Tax & Benefits|93980|712806
141338|ACCRUED PAYROLL|95712|727605
141340|ACCRUED EXPENSES|60294|727605
141339|COMPENSATED ABSENSES|86771|727605
140120|Refund Payable|25731|724332
140125|Deferred Rent|115699|724332
140124|Deferred Revenue|495823|724332
140123|Accumulated Post Retirement|2451847|724332
140122|Employee Withholding Payable|607|724332
140121|Accrued Leave|167657|724332
136451|Accrued Severence Pay|5498711|712161
136454|Deferred Income - NEA Retired|14408761|712161
136453|Amount Held for Affiliates|960682|712161
136452|Accrued Annual Leave|6041673|712161
141796|DUE TO AFFILIATED TRUST FUND|52212|730104
141797|ACCRUED SALARIES - JOSEPH SENESE|848182|730104
140484|ACCRUED SALARIES|305363|725127
140490|POSTRETIREMENT BENEFIT OBLIGATIONS|6246990|725127
140489|DUE TO AFFILIATES|291980|725127
140488|ACCRUED EMPLOYEE WITHHOLDINGS|177780|725127
140487|ACCRUED SEVERANCE PAY|911944|725127
140486|ACCRUED SICK LEAVE|731811|725127
140485|ACCRUED VACATION|1125510|725127
138567|Payroll withholdings|1021|721400
141128|DEFERRED COMPENSATION LIABILITY|679572|726600
141132|PAYROLL WITHHOLDING|446|726600
141131|ALLOWANCE FOR UNCOLLECTIBLE RECEIVABLE|132745|726600
141130|ACCRUED POST-RETIREMENT OBLIGATION|7551000|726600
141129|ACCRUED PENSION LIABILITY|2888193|726600
140476|Payroll Withholding Liability|605|725114
140479|Unremitted Funds Collected on Behalf of Members|3788|725114
140478|Dues Payable|692934|725114
140477|Accrued Vacation and Severance|179636|725114
134896|AMOUNTS HELD FOR STRIKE FUNDS|1116325|708560
138304|Accrued vacation and sick pay|802378|720984
138308|Donations payable|400000|720984
138307|Deferred registration fees|25161|720984
138306|Deferred tenant deposits|42310|720984
138305|Dues rebates payable|929616|720984
138702|Credit Cards Payable|5340|721836
135022|State Chapter Withholding|3380287|709307
135027|Deferred Dues|173595|709307
135026|Annual Sick and Vacation Leave|3465113|709307
135025|Post Retirement Benefits|2802000|709307
135024|Deferred Compensation Liability|1279512|709307
135023|Accrued Salary and Payroll Withholding|317275|709307
140142|ACCRUED PER CAPITA TAX|133075|724399
140150|PENSION LIABILITY|680692|724399
140149|ACCRUED PCORI TAX|457762|724399
140148|DEFERRED RENT ABATEMENT|42163|724399
140147|DEFERRED REVENUE DUES|154994|724399
140146|PAYROLL LIABILITIES|969566|724399
140145|ACCRUED ASSOCIATE DUES|138360|724399
140144|ACCRUED LOCAL UNION REIMBURSEMENTS|142238|724399
140143|ACCRUED DUES CHECK OFF|986347|724399
142281|LEASE OBLIGATION|38643|733217
142278|DUE AFFILIATES|218264|733217
142280|ACCRUED VACATION|33791|733217
142279|ACCRUED SALARIES|33398|733217
142282|DISTRICT/LOCAL TAXES|341773|733217
134569|Due to Branches and States|1119897|706326
134579|Associate Member Dues|23976|706326
134578|Deferred Revenue|1008423|706326
134577|Post retirement benefits|24262630|706326
134576|Accrued leave|1600140|706326
134575|Obligation to refund cash collateral|1251450|706326
134574|Unrealized loss on securities lending|511504|706326
134573|Employer benefit liabilties|233087|706326
134572|Stale dated checks|1548513|706326
134571|Deposits|32262|706326
134570|Payroll liabilities|441779|706326
139245|LEASE DEPOSITS - HOLDING CORP|155653|723061
139252|PAYROLL WITHHOLDING|34599|723061
139251|DUE TO NEVADA STATE ORG|6305|723061
139250|ABS PREMIUMS OWED|86407|723061
139249|DUE OWED TO APWU LOCALS|4657834|723061
139248|DUE TO LOCALS|1215|723061
139247|SECURITY DEPOSITS - NY LLC|15183|723061
139246|SECURITY DEPOSITS - FL LLC|125|723061
140052|Schwarz Consulting tenant security deposit|11000|724098
140054|Accrued payroll liabilities|105579|724098
140053|GM Financial|51194|724098
138415|Payroll Liabilities|7864|721198
139814|Deferred Revenue|1463577|723815
139818|Payroll Taxes Payable|18025|723815
139817|Accrued Retiree Medical Reimbursements|13104|723815
139816|Accrued Death Benefits|62743|723815
139815|Accrued Vacations and Wages|164588|723815
138667|NET TRADES PENDING SETTLEMENT|5818|721792
138145|ACCRUED BENEFITS AND PAYROLL WITHHOLDINGS|29992|720711
140010|CONTRACTOR DEPOSITS PAYABLE|198108|724046
140012|CREDIT CARDS PAYABLE|11906|724046
140011|PAYROLL WITHHOLDINGS PAYABLE|9711|724046
136591|Payroll Liability|43|712818
138148|Payroll Tax liabilities - Employer & Employee|2110|720719
140797|PER CAPITA TAXES RECEIVED ON BEHALF OF AFFILIATES|14100|725578
140798|ACCRUED TIME-OFF|28000|725578
134815|Union Dues Payable|1098|708162
134814|Credit Card Payable - Desert Community Bank #8362|1813|708162
134816|Workman's Comp Insurance Payable|1301|708162
138318|Payroll Liabilities|16048|721014
134435|FUNDS COLLECTED ON BEHALF OF AFFILIATES, BUT NOT|0|705594
134436|YET DISBURSED BY THE END OF THE REPORTING PERIOD.|4001|705594
135648|SEVERANCE PAY PAYABLE|12513|710352
141441|VACATION ACCRUAL|30232|728246
141766|Payroll withholdings|5039|729987
139192|Payroll taxes and withholdings payable|22614|722944
139365|PAYROLL WITHHOLDING PAYABLE|6225|723210
139366|DUES WITHHOLDING PAYABLE|2108|723210
138569|Vacation Liability|30026|721406
135376|WITHHELD PAYROLL TAXES|1586|710105
135377|RENT AND SECURITY DEPOSITS|9913|710105
140335|Payroll tax liabilities|3423|724916
140337|Due to affiliates|413335|724916
140336|Other liabilities|5100|724916
138597|PAYROLL TAXES AND PAYROLL EXCHANGES|4931|721473
138598|RENT DEPOSIT|1500|721473
136311|PAYROLL LIABILITIES|1136|711618
136312|DUE TO AFFILIATES|4757|711618
137851|Suntrust Credit Cards|3414|720019
137852|Payroll Liabilities|812|720019
139597|ACCRUED STATE WITHHOLDING|305|723565
139600|ACCRUED WORKING ASSESSMENT|238|723565
139599|ACCRUED CREDIT UNION|192|723565
139598|ACCRUED UNEMPLOYMENT COMPENSATION|120|723565
141068|Unremitted Payroll Taxes |1775|726224
142323|Payroll Taxes Payable|158|733806
139189|OTHER LIABILITIES|32738|722931
138798|Employee 401(K) deductions |477|722041
138801|Vacation Accrual|12600|722041
138800|Credit card payable |786|722041
138799|Per capita payable |20962|722041
138370|Payroll taxes withherld|10452|721084
137953|WITHHOLDING TAXES|7493|720397
138271|Union Dues|1967|720940
138272|Payroll Taxes|2393|720940
138359|Vacation Liability|40194|721081
139579|PAYROLL WITHHOLDINGS NOT REMITTED AT YEAR END|240|723529
139580|AMOUNT HELD FOR FORMER EMPLOYEE - MEDICAL PREMIUMS|5298|723529
134315|NONE|0|703021
138768|PAYROLL WITHHOLDINGS|2193|721947
136561|CONTRACTED JOBS PAYABLE|830000|712710
136562|DEATH BENEFITS PAYABLE|23857|712710
137366|WITHHELD BENEFITS|611|718199
141798|American Express credit card|3707|730107
141799|Accrued payroll taxes|58317|730107
140111|Payroll Liabilities|4872|724317
137067|Withheld Payroll Taxes|650|716610
137373|SEVERANCE PAYABLE|21800|718305
139075|Payroll Tax Withholding|376|722633
139076|Vacation Liability|100650|722633
138873|Federal income Tax FWD|1939|722206
138879|Unemployment Taxes-State|677|722206
138878|Unemployment Taxes - federal|272|722206
138877|FICA -Employer|1210|722206
138876|Retirement Savings FWD|150|722206
138875|State Income Tax FWD|4469|722206
138874|FICA - Employee|1209|722206
135272|MEMBERS LIFE INSURANCE PREMIUMS TO BE REMITTED|56317|709976
135274|PAYROLL WITHHOLDINGS TO BE REMITTED|207|709976
135273|BUILDING INSPECTOR DUES COLLECTED TO BE REMITTED|1932|709976
135829|DUES CHECKOFF ESCROW ACCOUNT|630000|710533
135831|DUE TO AFFILIATES|220589|710533
135830|EMPLOYER BOND DEPOSITS|769821|710533
136940|Federal Taxes (941) Forward|811|714419
136945|FUTA|55|714419
136944|State SUTA|128|714419
136943|FICA-Employer OASDI and HI (941)|859|714419
136942|State Income tax Forward|1388|714419
136941|FICA-Employee OASDI and HI Forward|859|714419
140927|ON BEHALF OF AFFILIATES NOT YET DISBURSED|22651|725839
140929|PAYROLL WITHHOLDING LIABILITIES NOT DISBURSED|12091|725839
140928|ON BEHALF OF MEMBERS NOT YET DISBURSED|32106|725839
138506|WORKING ASSESSMENTS|824|721307
138508|DUE TO AFFILIATES|16209|721307
138507|PAYROLL LIABILITIES|2852|721307
134954|PAYROLL WITHHOLDINGS|1943|709003
137942|DEFERRED REVENUE|32822|720367
140251|Accrued Payroll Taxes|110|724781
139738|ACCRUED VACATION|27455|723726
137706|Federal Income Taxes Forward (941)|341|719620
137710|Unemployment Taxes State|92|719620
137709|Union Dues Forward|98|719620
137708|Retirement Savings 401K etc. Forward|360|719620
137707|State Income Taxes Forward|2087|719620
141629|EMPLOYEE WITHHOLDINGS|2923|729096
141631|FUND BALANCE - PAL FUND|11044|729096
141630|CONTRIBUTIONS PAYABLE|36998|729096
139215|SECURITY DEPOSIT|10882|722991
141274|PAYROLL TAXES PAYABLE|3073|727414
138795|Payroll Withholding Payable|532|722033
138796|Vacation and Sick Leave Liability|77085|722033
139187|N/A|0|722927
138314|Payroll Taxes Withholding|2529|721004
138316|Sick Leave and Severance Liability|467088|721004
138315|Security Deposits Payable|6198|721004
139149|PAYROLL WITHHOLDINGS PAYABLE|2602|722856
138043|Payroll withholdings|2459|720504
138044|Local union escrow|148050|720504
139119|Exchanges|12023|722757
139120|Payroll withholding|2572|722757
137001|WITHHELD BENEFITS|1467|715585
137002|SECURITY DEPOSITS|6368|715585
141061|Payroll related liabilities|2382|726215
141063|Voluntary fund deposits|9334|726215
141062|Member savings deposits|207334|726215
135356|Accrued Withholding-Vacation|1680|710077
135353|Accrued Withholding-State|670|710077
135355|Accrued Withholding-Pension|5065|710077
135354|Accrued Withholding-City|111|710077
135357|Bank Error Payables|4343|710077
135572|DEFERRED REVENUE|44612|710291
135573|PAYROLL TAXES PAYABLE|767|710291
135636|SECURITY DEPOSITS|175|710342
135639|DUE TO LOCALS|1371548|710342
135638|DUE TO CONTRACTORS|6296|710342
135637|DUE TO SIX FLAGS/SILVER DOLLAR CITY|65|710342
137508|Accrued Payroll Taxes|1095|719014
128928|NONE|0|685588
136657|PAYROLL TAX LIABILITY|12338|712979
140189|Payroll Liabilities|2724|724611
139770|Payroll Taxes Withheld|4727|723758
139773|Prepaid Money on Account|3870|723758
139772|Nickel Fund Payable|166063|723758
139771|Security Deposits-Meeting Hall|2300|723758
142173|Payroll Taxes Payable|4446|732605
138133|Payroll taxes and withholdings|264|720672
138134|Accrued Severance Pay|26600|720672
139098|PAYROLL TAXES|883|722705
139099|UNION FRINGES|189|722705
141252|Nov 2019 Per Capita Tax|77414|727314
141255|Dues deducted payable|2703|727314
141254|401(k) benefits deducted payable|897|727314
141253|Dec 2019 Per Capita Tax|79398|727314
141811|FEDERAL INCOME TAXES (941) FORWARD|15552|730178
141814|UNEMPLOYMENT TAXES STATE|897|730178
141813|FICA EMPLOYER OASDI AND HI (941)|9537|730178
141812|FICA EMPLOYEE OASDI AND HI FORWARD|9242|730178
142043|PAYROLL DEDUCTIONS WITHHOLDINGS|4262|731552
142044|BUILDING RENT SECURITY DEPOSIT|262|731552
140739|UNUSED VACATION AND SICK PAY|201506|725499
135541|DEPOSIT|5208|710256
137465|LEASE PAYABLE|3783|718943
137466|AMERICAN EXPRESS|162|718943
137763|STATE,FEDERAL TAXES|7499|719843
136671|OFFICE CREDIT CARD PAYABLE|1158|713007
137147|Fedral 940 FUTA Tax|176|716864
137151|Montgomery County Local tax|72|716864
137150|PA UC Tax|183|716864
137149|PA State W/H Tax|220|716864
137148|Federal 941 Tax|854|716864
139997|Federal Payroll Taxes Paid & Fwded|431|724032
140001|City Taxes Pd & Fwded|307|724032
140000|State Unemployment Tax|724|724032
139999|State Taxes Pd & Fwded|328|724032
139998|Federal Unemployment Tax|548|724032
135110|CONSTRUCTION DIVISION FIELD DUES SUPPLEMENT|0|709622
135113|VACATION FUNDS COLLECTED & PAYABLE TO MEMBERS|69832|709622
135112|PAYROLL LIABILITIES|4180|709622
135111|   COLLECTED AND PAYABLE|67766|709622
141475|Payroll Liabilities|3421|728382
135599|COMPULSORY SAVINGS|1050|710311
135597|PAYROLL TAXES|2767|710311
135598|BUILDING FUND DUES|120|710311
135600|WORKING DUES|486|710311
141363|CONTRIBUTIONS TO BENEFIT PLANS DUE|128888|727777
141365|BENEFITS EXCHANGE DUE TO FUND OFFICE|10259|727777
141364|PAYROLL WITHHOLDINGS NOT REMITTED|1597|727777
136221|Payroll Taxes Payable|3917|711101
136224|Held for Others|375|711101
136223|Vacation Withholding|2800|711101
136222|Payroll Withholdings|580|711101
134883|Payroll Liabilities|6013|708505
134886|Contributions due to Benefit Funds|3364|708505
134885|Due to Pension Fund|75|708505
134884|Due to LMCT|4292|708505
140646|PER CAPITA TAXES RECEIVED ON BEHALF OF OTHERS|107200|725351
140647|ACCRUED TIME OFF|122500|725351
140543|PAYROLL LIABILITIES|1739|725227
140545|OTHER CURRENT LIABILITIES|9053|725227
140544|SECURITY DEPOSIT|850|725227
137632|Credit Union Savings|1200|719445
137628|Federal Income Tax|1548|719445
137631|City Income Tax|170|719445
137630|State Income Tax|1605|719445
137629|FICA-Employee|1003|719445
137634|Unemployment Taxes - Federal|758|719445
137633|FICA-Employer|1003|719445
140380|State Income tax Forward|3384|724996
140376|Federal Income Taxes (941) Forward|1101|724996
140379|Union Dues Forward|92|724996
140378|FICA Employer OASDI and HI (941)|987|724996
140377|FICA Employee OASDI and HI Forward|987|724996
135962|Payroll Tax Withholdings & Liabilities|859|710647
136316|Payroll Liabilities|2617|711730
136317|Other Payroll Withholding|1197|711730
140682|CREDIT CARD PAYABLE|267|725388
140683|EMPLOYEE WITHHOLDINGS PAYABLE|239|725388
139619|Payroll Tax Liabilities|3021|723608
139620|Payroll Liabilities - Union Assessments|33792|723608
136179|PAYROLL LIABILITIES|5800|710897
141561|Payroll tax withheld - 941 for December 2019|1205|728788
141564|Payroll deducted insurance - AFLAC|18|728788
141563|Payroll deducted dues|352|728788
141562|Payroll tax withheld - State|986|728788
137728|NONE|0|719717
139271|PAC WITHHOLDING|25|723077
139273|PAYROLL TAX WITHHOLDINGS|2067|723077
139272|NTF WITHHOLDING|10|723077
135821|Payroll Liabilities|1862|710526
141328|Payroll|5337|727563
140679|Accrued Sick Wages|8792|725378
138907|Payroll withholdings|648|722264
136082|COMPASS MASTERCARD|1722|710744
136084|PAYROLL LIABILITIES|2773|710744
136083|FRINGE BENEFITS--TIW FUNDS|2209|710744
139418|Accrued Payroll Taxes|2042|723268
138606|State Unemployment Taxes|59|721499
138602|Federal Withholding Taxes|1457|721499
138605|Federal Unemployment Taxes|210|721499
138604|Local Income Taxes|243|721499
138603|State Income Taxes|291|721499
137743|NONE|0|719822
135172|ACCRUED TARGET GRANTS|96840|709733
135174|WITHHOLDING TAX|2445|709733
135173|UNEARNED DUES|19313|709733
138908|Security Deposit|600|722266
139222|PERSONAL FUND PAYABLE|4133|723025
135596|Payroll taxes payable|4572|710310
137367|UNION BENEFITS|1835|718243
141605|Payroll taxes not disbursed till Jan 2020|2633|728981
141972|PAYROLL WITHHOLDINGS|4353|730607
141974|DUE TO AFFILIATES|62469|730607
141973|DEPOSITS FROM APPLICANTS|800|730607
140689|Payroll taxes and withholdings payable|1239|725395
138048|PAYROLL WITHHOLDING'S ON VACATION BENEFITS|6252|720520
141353|Accrued vacation|69900|727707
137420|Deferred Dues|123449|718622
137421|Payroll Taxes and Other Withholdings Payable|367|718622
139094|N/A|0|722682
136140|PAYROLL WITHHOLDINGS|1335|710807
136141|DUE TO AFFILIATES|7397|710807
135612|Payroll withholding|577|710321
140077|PAYROLL LIABILITITES|2842|724195
135489|NONE|0|710177
141334|Payroll taxes payable|12871|727583
141335|Accrued interest payable|1253|727583
139668|COMPENSATED ABSENCES|9200|723657
139614|CREDIT CARD|320|723591
138156|ACCRUED VACATION|3939|720746
138495|CREDIT CARD PAYABLE|5308|721297
138496|DUE TO RELATED FUNDS|36835|721297
140800|Per capita taxes payable|104260|725585
138530|DUE TO RELATED ORGANIZATIONS |3680|721346
136927|Federal Income tax forward|1641|714276
136933|State Unemployment tax forward|998|714276
136932|Unemployment tax forward 940|230|714276
136931|FICA Employer Income tax forward|1552|714276
136930|City Income tax forward|506|714276
136929|State Income tax forward|210|714276
136928|FICA Income tax forward|1677|714276
136528|Payroll taxes payable|1102|712599
136533|Credit cards payable|2640|712599
136532|Accrued salaries payable|5865|712599
136531|Health & Welfare payable |4333|712599
136530|Per Capita Tax payable|7124|712599
136529|Pension Fund payable|5546|712599
135470|FEDERAL WITHHOLDING TAX|3763|710161
135476|ACCRUED PENSION|15750|710161
135475|DUE TO PAC FUND|1254|710161
135474|STATE AND FEDERAL UNEMPLOYMENT TAX|646|710161
135473|123 CONTRIBUTIONS WITHHELD|5760|710161
135472|ACCRUED COMMITTEE EXPENSE|33040|710161
135471|STATE OF MICHIGAN WITHHOLDING|1984|710161
140043|Payroll Withholding Payable|266|724070
140044|Sick Leave Obligation|89191|724070
142242|Dues and Assessments Collected in Advance|1011717|732792
142244|Payroll Withholding Payable|19965|732792
142243|Accrued Compensation|54962|732792
140390|FUTA Payable|148|725012
140392|City Payable|955|725012
140391|SUT Payable|1236|725012
135654|VACATION PAY|21441|710356
141349|none|0|727671
134868|Wage Settlement Escrow|47462|708483
135433|PAYROLL TAX|4105|710130
135434|OTHER PAYROLL WITHHOLDINGS |720|710130
140669|Employer withdrawal liability|1101813|725368
140674|Death benefits payable|2482|725368
140673|Employee withholdings payable|21708|725368
140672|Passthrough due to affiliated PAC fund|92809|725368
140671|Deferred rent|197248|725368
140670|Accrued vacation|297027|725368
137744|PAYROLL TAXES|4|719823
137748|UNION DUES|1028|719823
137747|PAC EXCHANGE|987|719823
137746|ACCRUED P/R TAXES|269|719823
137745|VACATION WITHHELD|2159|719823
135081|Per Capita for June 2019|15910|709554
137173|UNEMPLOYMENT RELIEF FUND -PAYABLE TO MEMBERS|285293|716964
139662|PAYROLL TAXES WITHHELD|2472|723654
139667|I/O PER CAPITA PAYABLE|28877|723654
139666|401K DEFERRAL WITHHELD|840|723654
139665|VACATION & HOLIDAY DEDUCTIONS WITHHELD|943|723654
139664|WORK DUES WITHHELD|92|723654
139663|CREDIT UNION DEDUCTIONS WITHHELD|1460|723654
128931|NONE|0|685592
135678|Payroll withholding|35977|710380
139891|ACCRUED PAYROLL TAXES AND PAYROLL WITHHOLDINGS|3813|723905
137622|State of Ohio|353|719442
137627|Employers Share FICA|734|719442
137626|Federal Unemployment |45|719442
137625|Ohio Bureau of Employment Services|21|719442
137624|School District|26|719442
137623|Village of Evendale|200|719442
137446|TVA DUES|15564|718749
137447|DUE TO INTERNATIONAL|32512|718749
137056|PAYROLL LIABILITIES|16263|716600
134985|Payroll Liabilities|5031|709153
140711|Unearned Revenue|5657|725433
137034|401k deductions withheld less 401k liability paid|11|716246
134875|PAYROLL LIABILITIES|6740|708491
134876|FUNDS HELD FOR OTHERS - VACATION & HOLIDAY|33668|708491
140302|PAYROLL LIABILITES|6502|724872
139734|Federal Taxes (941) Forward|72|723720
139736|FICA-Employer OASDI and HI Forward (941)|282|723720
139735|FICA-Employee OASDI and HI Forward|282|723720
140917|Severance Liability|101918|725831
140918|Vacation benefit payable|119962|725831
135416|Vacation funds payable|116564|710126
135417|Payroll taxes payable|6619|710126
135181|PAYROLL WITHHOLDINGS NOT REMITTED AT YEAR END|2584|709739
137349|Accrued Vacation|16089|718158
137352|Union Dues Payable|20|718158
137351|401K Payable|450|718158
137350|Accrued Wages and Payroll Taxes|1606|718158
137908|Payroll Withholdings|1691|720244
137909|Deferred Revenue|1000|720244
134558|Accrued Payroll|181708|706316
134568|Bonding Liabilities|15564051|706316
134567|Accrued Operating Expenses|741429|706316
134566|Tenant Security Deposits|7482|706316
134565|Deferred Rent|500000|706316
134564|Deferred Membership Dues|146226|706316
134563|Accrued Sick Leave|421977|706316
134562|Accrued Severance|412299|706316
134561|Accrued Vacation|716436|706316
134560|Accrued Pension Obligation|9044861|706316
134559|Accrued Post-Retirement Healthcare Obligation|9891801|706316
142504|Per Capita due to Int'l office|19815|734995
139446|PAYROLL WITHHOLDINGS|2969|723323
138838|PAYROLL TAXES WITHHELD|1558|722174
141461|none|0|728321
141112|LEASE DEPOSIT ACTORS FUND|5619|726504
135582|PAYROLL W/H AND ACCRUED BENEFITS|48827|710304
135583|CONSTRUCTION DIVISION FIELD DUES PAYABLE|34904|710304
137966|SUTA|40|720401
137967|FUTA|40|720401
136321|Vacation Payable|1440|711748
137693|PerCapita|122043|719606
137695|MESC|378|719606
137694|State tax|4228|719606
135034|ACCRUED AND WITHHELD PAYROLL TAXES|703|709367
137403|WITHHELD PAYROLL TAXES AND BENEFITS|11721|718421
138283|Region CAP Council|1283|720979
138299|T's Lawn Care & Snow Removal|300|720979
138298|Image Business Solutions|87|720979
138297|Goyette|1460|720979
138296|TIAA Bank|485|720979
138295|Comcast|309|720979
138294|CINTAS|221|720979
138293|Culligan Water|38|720979
138292|Sterling Insurance|464|720979
138291|Allied Union Services|655|720979
138290|City of Flint Water/Sewer|452|720979
138289|SUTA Tax|790|720979
138288|FUTA Tax|208|720979
138287|Suburban Office|304|720979
138286|City of Flint - Payroll Taxes|185|720979
138285|State of Michigan - Payroll Taxes|1614|720979
138284|Michigan CAP Council|1283|720979
138703|PAYROLL WITHHOLDINGS NOT REMITTED AT YEAR END |14095|721837
143651|Net Overpaid Dues|304033|736605
143653|Deposits and Other Current Liabilities|14253|736605
143652|Accrued Payroll and Payroll Taxes|67324|736605
139657|None|0|723648
144179|Deferred revenue - members dues|2689542|738545
144181|Security deposits|4018|738545
144180|Payroll withholding payable|20676|738545
138849|Accrued Payroll Taxes|755|722187
138850|Severance Benefit Liability|212645|722187
135141|MEMBERS LIFE INSURANCE PREMIUMS NOT REMITTED AT YE|16290|709661
136504|DUE INTERNATIONAL PER CAPITA DUES|18946|712477
136505|PAYROLL TAXES PAYABLE|646|712477
140208|Contract Payable Furniture and Equipment|22835|724713
140209|Fringe and Payroll Taxes Withheld|7066|724713
143874|Payroll Liabilities|2708|737505
134517|Payroll Liabilities|3787|706283
141093|Federal Income Taxes (941) Forward|468|726346
141096|Unemployment Taxes State|26|726346
141095|FICA- Employer OASDI and HI (941)|450|726346
141094|FICA- Employee OASDI and HI Forward|450|726346
138487|Contractor deposits|7500|721290
140475|INSURANCE W/H PAYABLE|20|725113
140471|GEORGIA W/H TAXES PAYABLE|2627|725113
140474|EMPLOYEE VACATION SAVINGS WITHHOLDING|256|725113
140473|DEATH BENEFIT FUND|104387|725113
140472|FEDERAL & FICA W/H TAXES PAYABE|3242|725113
140915|REAL ESTATE TAX|12102|725829
140916|PAYROLL LIABILITIES|1346|725829
134986|DUE TO AFFILIATES|24960|709166
135041|Accrued Payroll Taxes|2222|709393
137929|STATE OF MICHIGAN WITHHOLDING TAX|1148|720341
137932|FEDERAL WITHHOLDING TAX|3|720341
137931|FEDERAL UNEMPLOYMENT TAX|72|720341
137930|STATE OF MICHIGAN UNEMPLOYMENT TAX|322|720341
136027|American Express|52546|710700
136029|Due to Related Parties|98574|710700
136028|Payroll Liabilities|7737|710700
137357|Federal Income Taxes (941) Forward|161|718171
137362|Unemployment Taxes Federal (940)|336|718171
137361|FICA Employer OASDI and HI (941)|221|718171
137360|City Income Tax Forward|51|718171
137359|State Income Tax Forward|20|718171
137358|FICA - Employee OASDI and HI Forward|221|718171
141241|No Other Liabilities|0|727266
135297|UNREMITTED PER CAPITA TAXES|56043|710003
135298|UNREMITTED PAYROLL TAXES AND WITHHOLDINGS|3169|710003
141549|DUE TO D.C. 9|187131|728728
136156|Agency Payment Due LSCEW|22479|710831
139935|Payroll Liabilities|1512|723957
137601|PAYROLL LIABILITIES|55026|719295
136273|DUES PAID IN ADVANCE|53232|711402
136274|PAYROLL TAX LIABILITIES|1382|711402
137308|PAYROLL LIABILITIES|2313|717881
136094|Credit Card Payable|525|710751
136097|Health Insurance Payable|1920|710751
136096|Payroll Taxes Payable|1242|710751
136095|Payroll Deductions Payable|386|710751
140197|Federal Withholding|475|724709
140203|FICA Employees Share|496|724709
140202|FICA Employers Share|496|724709
140201|State Unemployment|94|724709
140200|Federal Unemployment|241|724709
140199|County Withholding|256|724709
140198|State Withholding|688|724709
138941|NONE|0|722315
141462|AFSCME LOCAL #2258 PAID RENT IN ADVANCE|4326|728330
137910|Payroll taxes payable|3320|720246
137914|NEBF payable|478|720246
137913|NEAP payable|3892|720246
137912|Payable to IBEW|51296|720246
137911|Death benefits payable|15199|720246
138953|PAYROLL TAXES & WITHHOLDINGS|12851|722360
138954|UNCLAIMED FUNDS|1966|722360
141220|ACCRUED VACATION|1004237|727157
141221|LEASE DEPOSITS|14592|727157
138628|Federal Income Taxes (941) Forward|624|721689
138634|Unemployment Taxes State|1899|721689
138633|Unemployment Taxes Federal (940)|522|721689
138632|Retirement Savings (401K etc) Forward|560|721689
138631|City Income Taxes Forward|1322|721689
138630|State Income Taxes Forward|996|721689
138629|FICA-Employee OASDI and HI Forward|1262|721689
137711|UNUSED VACATION LIABILITY|16388|719635
134590|1ST QUARTER '19 FICA WITHHOLDING|3898|706368
139241|Payroll liabilities|796|723051
138360|PAYROLL TAX WITHOLDINGS NOT REMITTED AT Y/E|8040|721082
138362|TRAVELERS DUES RECEIVED AND NOT REMITTED AT Y/E|1463|721082
138361|AMOUNTS HELD FOR OTHERS|34860|721082
139191|Unremitted Payroll Taxes and Withholdings|2348|722938
137293|Payroll Taxes Withheld|0|717703
139337|FUTA|59|723156
139342|PAYROLL LIABILITIES|16|723156
139341|ABC W/H|350|723156
139340|PENSION W/H|1086|723156
139339|UNION DUES W/H|597|723156
139338|SUTA|16|723156
137279|PER CAPITA TAXES DUE TO INTERNATIONAL UNION|64677|717603
137280|PAYROLL TAXES DUE TO STATE OF ALABAMA|2917|717603
143814|WITHDRAWAL LIABILITY|138989|737257
140096|CREDIT CARD PAYABLE|10697|724264
137536|DUE TO BROKER FOR SECURITIES PURCHASED|16599|719105
138213|FUTA|13|720884
138215|DELAWARE UNEMPLOYMENT COMPENSATION FUND|7|720884
138214|DELAWARE WITHHOLDING|1259|720884
135051|Death Benefit Funds Received from Members|30548|709454
135052|COPE Fund|7936|709454
137814|Payroll Liabilities|2962|719897
138137|MARKET RECOVERY GRANTS PAYABLE|1016757|720691
135366|Payroll withholding|7933|710088
135367|Overpayment of member dues|1110|710088
141346|CREDIT CARD PAYABLE|1095|727665
