OID|INV_TYPE|DESCRIPTION|COST|BOOK_VALUE|GROSS_SALES_PRICE|AMOUNT_RECD|RPT_ID
111651||Treasuries|3951598|3951598|3951598|3951598|725581
111652||Marketable Securities|4943877|4943877|5116385|5116385|725581
108245||Equities|614721|614721|812279|812279|710495
108247||Equipment|61746|0|2920|2920|710495
108246||Fixed Income|765804|765804|763804|763804|710495
110878||US TREASURY SECURITIES|4062799|4062799|4206971|4206971|723746
110883||AUTOMOBILE|125565|90474|120120|120120|723746
110882||BUILDING AND LAND - GRAND AVE|279500|273762|211989|211989|723746
110881||FURNITURE AND EQUIPMENT|197526|88081|67668|67668|723746
110880||OTHER INVESTMENTS|1622575|1622575|1971171|1971171|723746
110879||MARKETABLE SECURITIES|26796064|26796064|27667936|27667936|723746
113887||INVESTMENTS - GOVERNMENT SECURITIES|27084742|27084742|26998552|26998552|736710
113890||INVESTMENTS - COMMON COLLECTIVE TRUSTS|166081|166081|188458|188458|736710
113889||INVESTMENTS - MUTUAL FUNDS|25270303|25270303|25289745|25289745|736710
113888||INVESTMENTS - CORPORATE BONDS|17442970|17442970|17300472|17300472|736710
107930||US GOVERNMENT AGENCY BONDS - UNSETTLED 6/30/2019|34|34|34|0|710129
107922||FURNITURE AND EQUIPMENT|123268|470|20430|20430|710129
107929||US GOVERNMENT AGENCY BONDS - SETTLED 6/30/2018|0|0|0|24|710129
107928||WESTERN ASSET CORP FUND|5280095|5280095|10017939|10017939|710129
107927||US CORPORATE BONDS|16811535|16811535|16865239|16865239|710129
107926||US CORPORATE BONDS - UNSETTLED 6/30/2019|844|844|844|0|710129
107925||US CORPORATE BONDS - SETTLED 6/30/2018|0|0|0|411|710129
107924||ULLICO INTERNATIONAL FUND|36823|36823|60781|60781|710129
107923||US TREASURY SECURITIES|16585600|16585600|16805559|16805559|710129
107942||PERMEL FIXED INCOME FUND|18891987|18891987|12966522|12966522|710129
107941||GROSVERNOR FUND|13100000|13100000|16773882|16773882|710129
107940||IBEW HEADQUARTERS BLDG LLC|3400000|3400000|3400000|3400000|710129
107939||MORTGAGES|171691|171691|171691|171691|710129
107938||MUTUAL FUNDS|314672|314672|304340|304340|710129
107937||CANADIAN GOVERNMENT BONDS|3257988|3257988|3266512|3266512|710129
107936||CANDIAN GOVERNMENT BONDS - SETTLED 6/30/2018|0|0|0|65592|710129
107935||CANADIAN CORPORATE BONDS|6340375|6340375|6335589|6335589|710129
107934||EQUITY SECURITIES|48418847|48418847|61447985|61447985|710129
107933||EQUITY SECURITIES - UNSETTLED 6/30/2019|260920|260920|260920|0|710129
107932||EQUITY SECURITIES - SETTLED 6/30/2018|0|0|0|127780|710129
107931||US GOVERNMENT AGENCY BONDS|100588535|100588535|100756397|100756397|710129
111496||Corporate Bonds|10681283|10681283|10390103|10390103|725287
111497||US Treasury Securities|23175488|23175488|23581511|23581511|725287
111502||Foreign Government|240323|240323|255085|255085|725287
111501||S + P 500 CTF|7199682|7199682|18000000|18000000|725287
111500||Government Backed Securities|2422798|2422798|2392202|2392202|725287
111499||Municipal Bonds|958514|958514|961811|961811|725287
111498||Corporate Backed Securities|4174842|4174842|4131397|4131397|725287
110713||Money Market Mutual Funds|3779416|3779416|3779416|3779416|723432
110718||Municipal Obligations|51250|49636|49636|49636|723432
110717||U.S. Treasury Obligations|2287160|2288003|2288003|2288003|723432
110716||U.S. Government Obligations|304924|290000|290000|290000|723432
110715||Common Stock|3009409|3248752|3248752|3248752|723432
110714||Corporate Obligations|1581463|1578574|1578574|1578574|723432
107903||CORPORATE STOCK|1043892|1043892|1303942|1303942|710092
107907||CORPORATE OBLIGATIONS|361793|361793|317011|317011|710092
107906||US TREASURY OBLIGATIONS|794052|794052|797716|797716|710092
107905||ULLICO SEP ACCOUNT W1|4389|4389|4398|4398|710092
107904||US GOVT AGENCIES AND MUNI SECURITIES|7464312|7464312|7010566|7010566|710092
111015||Marketable Securities|67451919|67451919|65534624|65534624|723903
111016||Automobiles|401365|0|1|1|723903
112290|| INVESTMENTS|56744234|56744234|56744234|56744234|730596
112294||SALE OF 2013 GMC YUKON|38299|7660|14000|14000|730596
112293||SALE OF 4 BOATS/TRAILER|85556|24241|59000|52070|730596
112292||BUILDING LOCAL 1070, NEOSHO, MO|16000|16000|35000|32588|730596
112291||BUILDING LOCAL 2195, TANNER AL|500002|500002|400000|374541|730596
111506||Marketable Securities - Corporate Bonds|971113|971113|990636|990636|725291
111509||Marketable Securities - Common Stock|1355052|1355052|1578034|1578034|725291
111508||Marketable Securities - U.S. Government|369651|369651|385325|385325|725291
111507||Marketable Securities - U.S. Treasury Sec.|195285|195285|181868|181868|725291
111096||MARKETABLE SECURITIES|106281667|106281667|111993532|111993532|724049
108476||Other Investments|40936096|40936096|44526228|44526228|710757
109101||N/A|0|0|0|0|716832
110440||Marketable Securities|1307326|1307326|1444419|1444419|722897
107035||Corporate Bonds|1271880|1271880|1181841|1181841|706135
107036||U.S. Government & Agencies Securities|262655|262655|255564|255564|706135
107572||SALE OF BONDS|223308|223308|214889|214889|708864
107575||SALE OF PREFERRED STOCK|66348|66348|65000|65000|708864
107574||SALE OF EXCHANGE-TRADED FUNDS|121920|121920|139201|139201|708864
107573||SALE OF MUTUAL FUNDS|948771|948771|935249|935249|708864
107112||MARKETABLE SECURITIES|52918125|52821302|52821302|52821302|707223
112117||Property and Equipment|180716|1566|51090|51090|729547
112116||Loan Funds|373237|373237|375006|375006|729547
112115||Bonds Funds|3001544|3001544|2875000|2875000|729547
107552||MARKETABLE SECURITIES|47751047|47751047|46000014|46000014|708581
112156||Omaha, NE Land and Building|135000|96000|184997|184997|730007
112157||Marketable Securities|2550930|2550930|2549331|2549331|730007
108306||FURNITURE & EQUIPMENT|1914|191|150|150|710564
108307||FURNITURE & EQUIPMENT - EXPENSED|0|0|300|300|710564
111869||AUTOMOBILE|25724|21437|5000|0|727134
108752||MARKETABLE SECURITIES|15498477|15498477|15050167|15050167|712164
108753||US TREASURY SECURITIES|526709|526709|527335|527335|712164
109551||MARKETABLE SECURITIES|458289|458289|458289|458289|720486
110711||US Treasury Notes |35000000|35000000|35000000|35000000|723429
110712||US Treasury Bills|479698394|479698394|479698394|479698394|723429
108248||Investments|2783135|2783135|2783135|2783135|710496
108249||Vehicles|93087|22000|0|0|710496
107092||Marketable Securities|676549|676549|893179|893179|706402
112466||U.S. Treasury Securities|24441938|24441938|24712796|24712796|732382
112468||Common Stocks|61021|61021|65465|65465|732382
112467||Exchange Traded Funds and Mutual Funds|224055|224055|231076|231076|732382
111815||CHL Mtg Pass Thru Tr Remic Ser 2006-21 Prin Paymnt|538|538|538|538|726621
111801||ALPS Sector Dividend Dogs ETF|44724|49600|48456|48456|726621
111814||Citicorp Mtg Secs Tr Remic Ser 2006-7 Prin Paymnt|398|398|398|398|726621
111813||Bear Stearns Arm Tr Remic Ser 2003-1 Prin Paymnt|159|159|159|159|726621
111812||Banc Amer Fdg Tr Remic Ser 2007-3 Prin Paymnt|513|513|513|513|726621
111811||Banc Amer Alt Ln Tr Remic Ser 2006-9 Prin Paymnt|1616|1616|1616|1616|726621
111810||First Trust Target Growth 4Q18 Prin Paymnt|10|10|10|10|726621
111809||First Trust Ltd Duration Fixed Inc ETF Prin Paymnt|2|2|2|2|726621
111808||Lord Abbett Convertible Fund Cl A|123795|133956|133928|133928|726621
111807||AIG Focus Dividend Strategy A|104852|92980|99629|99629|726621
111806||AIG Focus Alpha Growth Fund A|128040|102943|104384|104384|726621
111805||Vanguard Utilities ETF|24593|25664|26021|26021|726621
111804||Ishares Russell 1000 Growth Index Fund|24056|29927|30656|30656|726621
111803||Ishares DJ US Healthcare Sector|19361|21258|20819|20819|726621
111802||First Trust Mid Cap Growth Alphadex Fd|19835|24301|23500|23500|726621
111843||Merrill Lynch Mtg Inv Remic 2004-WMC5 Prin Paymnt|0|0|254|254|726621
111842||Bear Stearns Arm Tr Remic Ser 2003-1 Prin Paymnt|92|92|92|92|726621
111841||First Trust Senior Loan Select Clsd|45117|37496|39047|39047|726621
111840||First Trust Aerospace & Defense|85610|70842|74986|74986|726621
111839||Vanguard Small-Cap Value ETF|11938|11674|12104|12104|726621
111838||Vanguard Mid-Cap Growth Index Fd|11745|12657|13180|13180|726621
111837||Vanguard Consumer Discretionary ETF|9804|10014|10598|10598|726621
111836||SPDR S&P Retail ETF|10104|9011|9331|9331|726621
111835||Ishares Expanded Tech-Software Sector ETF|10415|11344|11650|11650|726621
111834||Ishares Dow Jones US Financial Index Fd|10462|10765|11031|11031|726621
111833||Ishares DJ US Concumer Cycl Sector|9725|10206|16678|10678|726621
111832||First Trust Small Cap Value Alphadex Fd|11930|10911|11252|11252|726621
111831||First Trust Nasdaq ABA Community Bank|9970|9314|9471|9471|726621
111830||First Trust Mid Cap Growth Alphadex Fd|12119|13018|12501|12501|726621
111829||Merrill Lynch Mtg Invs Remic 2004-WMC5 Prin Paymnt|0|0|234|234|726621
111828||Indymac Mtg Ln Tr Remic Ser 2006-AR1 Prin Paymnt|361|361|361|361|726621
111827||Citicorp Mtg Secs Tr Remic 2006-7 Prin Paymnt|398|398|398|398|726621
111826||Bear Stearns Arm Tr Remic Ser 2003-1 Prin Paymnt|110|110|110|110|726621
111825||Banc Amer Alt Ln Tr Remic Ser 2006-9 Prin Paymnt|1237|1237|1237|1237|726621
111824||First Trust High Income Model Port Prin Paymnt|15|15|15|15|726621
111823||First Trust Strategic Income Clsd End Prin Paymnt|71|71|71|71|726621
111822||First Trust Target Growth 4Q18 Prin Paymnt|34|34|34|34|726621
111821||Banc Amer Mtg Secs Remic Ser 2004-5 Prin Paymnt|0|0|1782|1782|726621
111820||Lord Abbett Convertible Fund Cl A|13153|14225|14204|14204|726621
111819||Ishares Russell MDCP Index Growth|12504|16018|16831|16831|726621
111818||Merrill Lynch Mtg Invs Remic 2004-WMC5 Prin Paymnt|0|0|507|507|726621
111817||Indymac Mtg Ln Tr Remic Ser 2006-AR1 Prin Paymnt|486|486|486|486|726621
111816||GNMA 2019-6 He Remic Sup As Callable Prin Paymnt|86841|86841|86841|86841|726621
111966||CORPORATE BONDS|3190131|3190131|3147240|3147240|727969
111968||CERTIFICATE OF DEPOSIT|1099613|1099613|1100000|1100000|727969
111967||MUTUAL FUNDS|11180|11180|10000|10000|727969
109905||Canadian T-Bill maturity proceeds|2209169|2209169|2209169|2209169|721749
109909||U.S. Treasury Notes|12972487|12972487|12983108|12983108|721749
109908||Corporate bond|174177|173978|174498|174498|721749
109907||Longview S&P 500 Index Fund|994|994|2673|2673|721749
109906||Longview Core Bond Index Fund|2950|2950|5191|5191|721749
108798||Amalgamated Reserve Fund|2899449|2899449|2650000|2650000|712806
108567||COMMON STOCKS|620348|591421|591421|591421|711165
108570||PREFERRED SECURITIES|24840|25000|25000|25000|711165
108569||CLOSED END FUNDS|226169|216388|216388|216388|711165
108568||MUTUAL FUNDS|1522062|1466501|1466501|1466501|711165
108744||Sale of obsolete copiers|359460|0|7500|7500|712161
108747||Investments - Bank of America Securities|6184125|6184125|6184125|6184125|712161
108746||Investments - NEA Retired Corpus Account|121889|121889|121889|121889|712161
108745||Disposal of surplus computer items|800982|0|3550|3550|712161
111431||MORGAN STANLEY U.S. GOVERNMENT SECURITIES|5269185|5331818|5331818|5331818|725127
111795||MARKETABLE SECURITIES|61929|63281|63281|63281|726600
111796||AUTOMOBILES|50606|0|21025|21025|726600
111418||U.S. Treasury Securities|2610960|2613323|2613323|2613323|725114
111420||Corporate Obligations|35783|35897|35897|35897|725114
111419||Dreyfus Government Cash Management|100016|100016|100016|100016|725114
107550||MARKETABLE SECURITIES|1620344|1620344|1562039|1562039|708560
109711||Marketable Securities|3507719|3507719|3106013|3106013|720984
109712||US Treasury Securities|1055646|1055646|1049068|1049068|720984
107642||2 Dell Latitude Laptops|2872|0|50|50|709307
107643||Mattress and Box Spring|2951|590|0|0|709307
111177||Investments|4533277|4533277|4593274|4593274|724399
111178||Computer Equipment|4491|2452|3000|3000|724399
107083||US TREASURY SECURITIES|24474307|24474307|24474307|24474307|706326
107084||MARKETABLE SECURITIES|107699563|107699563|107699563|107699563|706326
110469||US TREASURY SECURITIES|2210450|2210450|2227477|2227477|723061
110471||OFFICE FURNITURE & EQUIPMENT|15720|0|410|410|723061
110470||MUTUAL FUNDS|7654428|7654428|8119991|8119991|723061
111115||Vehicles|166658|15208|47000|47000|724098
111118||Building Improvements - 7135 W. Sahara Ave.|1257457|756891|0|0|724098
111117||Building - 7135 W. Sahara Ave., Las Vegas, NV|1320357|1042558|6500000|6500000|724098
111116||Land - 7135 W. Sahara Ave., Las Vegas, NV|330089|330089|330089|330089|724098
109330||2008 CHEVROLET COLORADO (TRADED IN)|24294|0|0|0|719384
110941||Mutual Funds|9421|9421|10334|10334|723815
110943||Preferred Stocks|183767|183767|186875|186875|723815
110942||Common Stocks|242841|242841|220093|220093|723815
109918||MARKETABLE SECURITIES|4339961|4339961|4437505|4437505|721792
109606||U.S. TREASURY SECURITIES|835628|865628|840819|840819|720711
109610||MONEY MARKET FUND|2063640|2063640|2063640|2063640|720711
109609||CORPORATE BONDS|483062|483062|491914|491914|720711
109608||MUTUAL AND EXCHANGE TRADED FUNDS|326558|326558|338996|338996|720711
109607||FEDERAL AGENCY OBLIGATIONS|581625|581625|587106|587106|720711
111091||SALE OF VARIOUS US GOVERNMENT BONDS|100000|100000|100000|100000|724046
111095||SALE OF AUTOMOBILES|349510|92707|178000|178000|724046
111094||SALE OF VARIOUS CORPORATE BONDS|350162|350162|350162|350162|724046
111093||SALE OF VARIOUS CERTIFICATES OF DEPOSITS|100000|100000|100000|100000|724046
111092||SALE OF VARIOUS COMMON STOCK|690902|690902|690902|690902|724046
109141||2013 Ford F-150|36632|18250|7000|7000|717554
109142||Security Deposit Used for last month's rent|1675|1675|1675|1675|717554
111649||EDWARD JONES MUTUAL FUNDS - BONDS|27354|26308|26308|26308|725578
109720||Investments - Redemptions and Return of Principle|16094|16094|16257|16257|721014
107001||MARKETABLE SECURITIES|176696|176696|179475|179475|705594
110903||GUARANTEE FUND|22781|22781|21798|21798|723764
110904||WELLS FARGO ADVISORS - CD'S|547000|547000|547000|547000|723764
112143||Fidelity Low Priced Stock Fund|347|347|320|320|729987
112137||Fidelity Contrafund|4226|4226|4800|4800|729987
112142||Vectren Corporation Stock|4653|4653|100800|100800|729987
112141||Fidelity Government Cash Reserves|34018|34018|34018|34018|729987
112140||Fidelity Advisor Mid Cap Value|1730|1730|1500|1500|729987
112139||Indiana Univ IN Bab 4.6% Due 12/1/19|15015|15015|15000|15000|729987
112138||Fidelity Low Priced Stock|1590|1590|1500|1500|729987
112152||Vanguard Intermediate Term Bond Index Adm Fd #5314|13739|13739|14436|14436|729987
112151||Vanguard Short Term Bond Index Adm Fd #5132|9816|9816|9970|9970|729987
112150||PIMCO Moderate Duration Instl Fund #120|1995|1995|2005|2005|729987
112149||Old National Bank Equities|35379|35379|35641|35641|729987
112148||Old National Money Fund`|18150|18150|18150|18150|729987
112147||Fidelity Government Cash Reserves |158377|158377|158377|158377|729987
112146||Fidelity Advisor Mid Cap Value|1067|1067|925|925|729987
112145||Fidelity Contrafund|1451|1451|1500|1500|729987
112144||MFS International Growth Fund|123|123|125|125|729987
110448||Furniture - Abandoned (see statement 69)|2306|0|0|0|722944
110449||Investments|1466753|1460753|1421191|1421191|722944
110577||PIMCO COMM REAL RETURNSTRATEGY|656|656|519|519|723210
110555||DOUBLELINE TOTAL RETURN|9321|9321|8928|8928|723210
110576||OPPENHEIMER DEVE MARKETS|4292|4292|5421|5421|723210
110575||FIRST EAGLE OCERSEAS|4198|4198|4181|4181|723210
110574||FIDELITY ADVANCED MATERIALS|3402|3402|3161|3161|723210
110573||DIAMOND HILL SHORT|2774|2774|2974|2974|723210
110572||DAVIS NY VENTURES|28206|28206|24723|24723|723210
110571||COHEN & STEERS REALTY|22196|22196|24128|24128|723210
110570||STERLING CAP TOTAL RETURN|18336|18336|17274|17274|723210
110569||AQR MGR FUTURE STRATEGY|3396|3396|2631|2631|723210
110568||AMERICAN FUNDS NEW WORLD FUND|5022|5022|6080|6080|723210
110567||AMERICAN FUNDS GROWTH FUND|1433|1433|1666|1666|723210
110566||ISHARE TOTAL US BOND|11230|11032|11032|11032|723210
110565||ISHARE CONVERIBLE BOND|1990|1990|2295|2295|723210
110564||VANGUARD MID CAP|5684|5684|7156|7156|723210
110563||FIDELITY MSCI HEALTH|936|936|1138|1138|723210
110562||EATON VANCE FLOATING RATE|46011|46011|47023|47023|723210
110561||TEMPLETON GLOBAL BOND|11839|11839|11936|11936|723210
110560||SEGAL BRYANT AND HAMILL|13540|13540|13055|13055|723210
110559||NEUBERGER BERMAN STRATEGY|3989|3989|3908|3908|723210
110558||MET WEST TOTAL RETURN|11256|11256|11199|11199|723210
110557||HOTCHKIS & WILEY HY FUND|22683|22683|23370|23370|723210
110556||PGIM TOTAL RETURN BOND|13445|13445|13553|13553|723210
110585||2017 FORD EXPLORER|16697|16697|21000|21000|723210
110584||FIDELITY LT T-BOND|17504|17504|18350|18350|723210
110583||AMERICAN FUNDS CAPITAL INCOME BUILDERS|6518|6518|6459|6459|723210
110582||VANGUARD INFLATION|6554|6554|6285|6285|723210
110581||DELAWARE DIVER INCOME|19422|19422|18636|18636|723210
110580||VANGUARD DEVELOPING MARKET|4294|4294|4767|4767|723210
110579||VOYA INTL REAL ESTATE|11188|11188|11665|11665|723210
110578||ROYCE OPPORTUNITY FUND|2852|2852|2707|2707|723210
111300||2,700 Vanuard Short Term Bond ETF|168562|166576|166576|166576|724881
111305||1,000 Coca-Cola|20609|27239|27239|27239|724881
111304||100 JPMorgan Chase & CO|6444|11273|11273|11273|724881
111303||200 Smucker JM Comapny |20894|25078|25078|25078|724881
111302||600 Bank of America Corp|8583|18330|18330|18330|724881
111301||500 FirstEnergy Corp|16535|20822|20822|20822|724881
107993||2018 Cadillac XT5|58079|46463|32800|32800|710209
107998||2018 Chevy Tahoe|70005|53671|39000|39000|710209
107997||2018 Jeep Grand Cherokee|49189|39351|32800|32800|710209
107996||2018 Cadillac XT5|58305|46644|32800|32800|710209
107995||2018 Cadillac XT5|61654|49323|32800|32800|710209
107994||2018 Chevy Tahoe|68669|56079|32800|32800|710209
107910||INVESTMENTS|178552|178552|185805|185805|710105
111327||JP Morgan Corporate Bonds|1986247|2032391|2032391|2032391|724916
111329||2015 Chevrolet Equinox|28670|9409|9391|0|724916
111328||Edward Jones Corporate Bonds|24792|25000|25000|25000|724916
109847||OFFICE FURNITURE AND EQUIPMENT|40825|0|0|0|721473
110728||NONE|0|0|0|0|723529
110952||Land - 5849 Auburn Rd, Shelby Twp, MI 48317|0|210000|210000|28000|723835
109212||MARKETABLE SECURITIES|4412142|4412142|4496699|4496699|718305
109214||AUTOMOBILE|118820|16503|66800|4192|718305
109213||US TREASURY SECURITIES|290520|290520|309699|309699|718305
109359||BRIDGE BUILDER CORE BOND|25282|25282|25588|25588|719628
109364||WELLS FARGO BOND|45000|45000|45000|45000|719628
109363||PROGRESS ENERGY INC|15000|15000|15000|15000|719628
109362||HARBOR INTERNATIONAL |42159|42159|30151|30151|719628
109361||PIMCO TOTAL RETURN|83054|83054|82270|82270|719628
109360||PIMCO TOTAL RETURN|296|296|296|296|719628
110359||Investments - Taxable Bonds|119033|119033|119033|119033|722633
109335||FURNITURE|10000|0|500|500|719412
107867||NONE|0|0|0|0|709976
108268||AUTOMOBILES (2)|28784|8711|21300|21300|710533
108263||INVESTMENTS - U.S. TREASURY SECURITIES|13265863|13265863|13198089|13198089|710533
108267||BUILDING & IMPROV - 4979 INDIANA AVE., LISLE, IL|626714|626714|626714|626714|710533
108266||INVESTMENT IN REAL ESTATE - CONDOMINIUM 12 E. ERIE|182754|182754|200329|200329|710533
108265||INVESTMENTS - CORPORATE OBLIGATIONS|2450929|2450929|2420570|2420570|710533
108264||INVESTMENTS - U.S. GOVERNMENT AGENCY OBLIGATIONS|6137660|6137660|4422064|4422064|710533
111697||NONE|0|0|0|0|725839
109524||CORPORATE BONDS|479498|450000|450000|450000|720367
109526||MUTUAL FUNDS|46976|50000|50000|50000|720367
109525||U.S. GOVERNMENT SECURITIES|780745|774565|774565|774565|720367
109596||MARKETABLE SECURITIES|10627735|10627735|9960754|9960754|720658
111268||Certificate of Deposit - WesBanco|90297|90297|90297|90297|724781
110837||Vehicle #2|18591|18591|2500|2500|723703
110838||Vehicle #5|18291|18291|9447|9447|723703
109357||Folding chairs|16|16|16|16|719620
110456||DELL INC 5.874%|105124|105124|100000|100000|722991
110458||PROSPECT 5.250%|100003|100003|100000|100000|722991
110457||PROSPECT 5.250%|100003|100003|100000|100000|722991
111908||ZERO|0|0|0|0|727414
110444||N/A|0|0|0|0|722927
110435||INVESTMENTS|31772880|31772880|29568112|29568112|722892
110436||AUTOMOBILES|20400|20400|20400|20400|722892
109719||Investments - mutual funds, stocks|336512|376255|376255|376255|721004
110422||AUTOMOBILE|26848|0|3200|3200|722856
110424||BUILDING - BOWLING GREEN, KY|81057|2590|107940|107940|722856
110423||LAND - BOWLING GREEN, KY|8000|8000|10653|10653|722856
106886||LAND AND BUILDING 3304 OLD CAPITOL TRAIL WILMINGTO|517912|517912|645000|567509|703547
109553||Vehicles|14400|0|0|0|720504
109554||GS Financial Square Prime Fund|82755|82755|82755|82755|720504
110384||Automobiles|47528|2734|6500|0|722757
109577||POPLAR BLUFF CERTIFICATE OF DEPOSIT|20000|20000|20000|20000|720611
109031||INVESTMENTS|1471292|1471292|1466935|1466935|715585
107898||Mutual Funds|180000|180000|180000|180000|710077
108097||INVESTMENTS|169986|169986|175585|175585|710291
108171||VARIOUS COMPUTER EQUIPMENT|37542|0|0|0|710342
108168||LAND - 1312 HIGHWAY 72 E, ROLLA, MO 65401|117180|117180|37407|37407|710342
108170||DESK-FRONT OFFICE|996|0|0|0|710342
108169||BULLETIN BOARD|588|0|0|0|710342
108180||STRATEGICALLY ACQUIRED REAL ESTATE INVESTMENT II|40000|40000|40000|40000|710342
108179||STATE AND MUNICIPAL FUNDS|75000|75000|75000|75000|710342
108178||CORPORATE BONDS|1033496|1033496|1154961|1154961|710342
108177||BAMBO EQUITY |80000|80000|80000|80000|710342
108176||MUTUAL FUNDS|1596806|1596806|1596806|1596806|710342
108175||COMMON STOCK|2563636|2563636|3700009|3700009|710342
108174||US GOVERNMENT AND AGENCY SECURITIES|316223|316223|203494|203494|710342
108173||2011 FORD FUSION|17825|0|3500|3500|710342
108172||2011 FORD F-150|45127|0|13500|13500|710342
113018||Sale of Securities - Defense Fund|104494|104489|104489|104489|735378
113019||Sale of Securities - General Fund|186118|184967|184967|184967|735378
109288||Office Furniture and Equipment|7519|0|0|0|719014
103144||NONE|0|0|0|0|685588
108838||Automobiles|242172|163171|163171|115000|712979
110885||Pepsico Inc Note|49168|50000|50000|50000|723758
110892||Certificates of Deposits Matured|4406000|4406000|4406000|4406000|723758
110891||Southern Note|49561|50000|50000|50000|723758
110890||DTE Energy Note|49150|50000|50000|50000|723758
110889||JPM Note|49727|50000|50000|50000|723758
110888||GM Financial Note|49739|50000|50000|50000|723758
110887||Chevron Corp Note|49774|50000|50000|50000|723758
110886||Bristol Myers Note|49775|50000|50000|50000|723758
108408||Vehicle|36881|11056|18000|18000|710648
108406||Vehicle|20492|2733|6400|6400|710648
108407||Vehicle|36398|9643|14000|14000|710648
108412||Investments|952060|952060|0|874915|710648
108411||IMPROVEMENTS - BRAWLEY|41482|29500|0|0|710648
108410||690 BWAY IMPROVEMENTS|3600|3222|0|0|710648
108409||Vehicle|34569|15556|16000|16000|710648
112309||AUTOMOBILES|48525|0|24836|24836|731552
111630||SALE OF INVESTMENTS|64250|64250|67472|67472|725499
108057||MONEY MARKET|3680000|3680000|3680000|3680000|710256
109280||200 SHS ORACLE CORP|9426|11614|11614|11614|718943
109270||19.793 SHS FED MUN SLTSHT A|198|198|198|198|718943
109279||200 SHS MONSTER BEV CORP|10309|12850|12850|12850|718943
109278||40 SHS MARTIN MARIETTA MTLS INC|8363|8858|8858|8858|718943
109277||600 SHS GLADSTONE CAP CORP BDC|4134|5474|5474|5474|718943
109276||1549.58 SHS FED MUN ULTSHT A|15814|15496|15496|15496|718943
109275||100 SHS CELGENE CORP|10276|10803|10803|10803|718943
109274||100 SHS CELGENE CORP|12744|10803|10803|10803|718943
109273||225 SHS BCE INC NEW|10234|9944|9944|9944|718943
109272||150 SHS SYNCHRONY FINANCIAL|5406|5243|5243|5243|718943
109271||600 SHS GLADSTONE CAP CORP BLDG|5837|5474|5474|5474|718943
109284||17.541 SHS FED MUN ULTSHT A|175|175|175|175|718943
109283||250 SHS TORTOISE PWR&ENGY FUND|5424|4532|4532|4532|718943
109282||450 SHS TANGER FACTORY OUTLET|14784|7148|7148|7148|718943
109281||500 SHS SYNCHRONY FINANCIAL|14378|17476|17476|17476|718943
108844||SALE OF SECURITIES|416155|416155|381400|381400|713007
109384||MARKETABLE SECURITIES|474947|474947|474947|474947|719829
107708||U.S. TREASURY SECURITIES|716524|716524|718555|718555|709622
107710||LAND AND BUILDINGS-6333 KENNEDY AVE HAMMOND IND|888760|42707|186375|186375|709622
107709||CORPORATE BONDS|185049|185049|184170|184170|709622
108765||MUTUAL FUNDS|734205|734205|962269|962269|712284
111950||STATE OF ISRAEL BOND|200000|200000|200000|200000|727777
111956||EXCHANGE TRADED FUNDS|81306|81306|283286|283286|727777
111955||MUNICIPAL BONDS|164861|164861|162856|162856|727777
111954||EQUITIES|1708263|1708263|1593824|1593824|727777
111953||CORPORATE DEBT|1099978|1099978|1097848|1097848|727777
111952||US GOVERNMENT SECURITIES|124720|124720|126415|126415|727777
111951||MUTUAL FUNDS|2812577|2812577|2812577|2812577|727777
108556||Ford F150 2006|28821|0|0|0|711101
108565||Server|2479|0|0|0|711101
108564||3 Computers-Monitors-Printers|8157|0|0|0|711101
108563||3 Computers|4037|0|0|0|711101
108562||Rycom Computer|1146|0|0|0|711101
108561||Apple Computer/Printer|6267|0|0|0|711101
108560||Rycom Computer|2775|0|0|0|711101
108559||Rycom Computer|2847|0|0|0|711101
108558||Computer Equipment|1742|0|0|0|711101
108557||Ford F150 2009|25864|0|2450|2450|711101
107536||Buick Lacrosse|40166|24100|0|0|708505
108654||U.S. Government Obligations|34825|34825|35030|35030|711730
108655||Vanguard International Growth|902|902|1308|1308|711730
109370||NONE|0|0|0|0|719717
110726||Merrill Lynch Securities-Short Term|827227|827227|827227|827227|723519
110727||Evaluation Fund-Short Term|428950|428950|428950|428950|723519
108257||Vanguard Interm-Term Bond Index Admin Fund|50588|50588|56161|56161|710526
108261||2017 Ford F-150|29169|20418|29058|29058|710526
108260||Vanguard Short-Term Govt Idx Adm Fund|106623|106623|118370|118370|710526
108259||Vanguard Mid Cap Index Adm Fund|16225|16225|18013|18013|710526
108258||Vanguard Large Cap Index Adm Fund|96793|96793|107456|107456|710526
107631||2013 GMC Truck|27000|27000|15000|15000|709269
110084||Managed Investments - People's United Bank|4679196|4679196|4680027|4680027|722264
112107||Corporate Bond Funds and ETFs|857644|857644|857306|857306|729467
107065||MARKETABLE SECURITIES|2425971|2425971|2461590|2461590|706297
109382||NONE|0|0|0|0|719822
107792||SALE OF AUTOMOBILE|68974|18754|6521|6521|709733
110085||Sale of Marketable Securities|776945|809247|809247|809247|722266
110459||2017 FORD EXPLORER|47677|36367|22918|0|723025
110462||U.S. GOVT & CORP SECS - MORGAN STANLEY A/C #169467|2137645|2137645|2184345|2184345|723025
110461||U.S. GOVT & CORP SECS - MORGAN STANLEY A/C #169489|477692|477692|425620|425620|723025
110460||NY LIFE ANNUITY 1.6% 6/15/19|1057459|1057459|1060017|1060017|723025
108116||2011 Ford Taurus|27293|0|5000|5000|710310
