OID|DESCRIPTION|AMOUNT|RPT_ID
118731|Accrued Pension Cost|562000|647939
118730|Accrued Excise Tax|2634|647939
118729|Accrued Medical Benefit|50019|647939
118728|Accrued Death Benefit|288667|647939
118727|Accrued Vacation|153885|647939
116542|ACCRUED PAYROLL|120203|641450
116546|PENDING INVESTMENT TRANSACTIONS|999|641450
116545|MEMBER UNCOLLECTED DEATH BENEFITS|64583|641450
116544|ACCRUED POST RETIREMENT|1785610|641450
116543|ACCRUED PAYROLL WITH HOLDINGS|7289|641450
111802|LOCAL FUNDS HELD|245292|627576
114961|Accrued Postemployment Benefits Cost|1251662|639184
114966|Deferred Rent|206409|639184
114965|Payroll Witholding|3705|639184
114964|Due to Locals|17049|639184
114963|Deferred Compensation|607752|639184
114962|Accrued Vacation|192247|639184
111717|SYSTEM COMMITTEE DUES AND FEES|170694|627452
111718|PAC FUND RECEIPTS|250|627452
111939|Payroll Withholdings|24042|627718
116914|Tenant Security Deposits|146323|642016
116917|Defunct Locals Escrow|6438|642016
116916|Payroll Deductions|221747|642016
116915|Deferred Income|238386|642016
113021|Escrow Monies - Defunct Locals|39127|632334
113024|Printing Expenses to be Paid|902|632334
113023|Retiree Health Reimbursement Arrangement Monies|14960|632334
113022|Escrow Monies - Safekeeping|128583|632334
116579|WITHHOLDINGS PAYABLE|6860|641490
116585|DUE TO OTHER FUNDS|10302|641490
116584|MAPLE CREEK MINING|5820|641490
116583|PEABODY MINING SETTLEMENT|6677|641490
116582|UNCLAIMED CHECKS|12844|641490
116581|MATE CREEK SETTLEMENT|12115|641490
116580|DUE TO LOCALS|893731|641490
109839|FUNDS HELD FOR LOCAL/GUILDS|149561|620832
109843|PAYROLL LIABILITIES|16668|620832
109842|DUE TO HSA ANNUAL FUNDING|3000|620832
109841|SECURITY DEPOSITS REFUNDABLE|9615|620832
109840|SCHOLARSHIP FUNDING|24807|620832
110058|Payroll Liabilities|16199|622474
110061|NIGPP Withdrawal Liability|270486|622474
110060|Accrued Severance Pay|59387|622474
110059|Accrued Sick Leave|225567|622474
118574|AMOUNTS DUE AFFILIATES|761967|646553
117244|DUE TO GENERAL COMMITTEES|10430170|642339
117239|ACCRUED PENSION LIABILITY - SM|26193271|642339
117243|DUE TO LEGISLATIVE BOARDS|3453276|642339
117242|DEFERRED REVENUE|1292458|642339
117241|ACCRUED PENSION LIABILITY - TD|1249876|642339
117240|ACCRUED POST RETIREMENT HEALTHCARE|14242587|642339
117247|DUE TO AFFILIATES|4888884|642339
117246|DEFERRED WORKING ASSESSMENTS|4132487|642339
117245|OTHER LIABILITIES|606932|642339
111839|CONSTITUTIONAL REVENUE - OVER/SHORT|10091|627628
111843|AMOUNTS HELD FROM MEMBERS ON THEIR BEHALF AT Y/E|64333|627628
111842|FIELD DUES - NTD|313042|627628
111841|BUILDING OPERATIONS LIABILITY|23177|627628
111840|PAYROLL WITHHOLDINGS NOT REMITTED AT YEAR END|188387|627628
110005|Payroll Liabilities|1916430|622254
110016|Allowances for Doubtful Account Strike Fund 2007-8|392882|622254
110015|Funds Held In Trust Undeliverable|1083777|622254
110014|Funds Held In Trust Contract Settlements|79395|622254
110013|Funds Held In Trust Sea Side Reserve Acc|300029|622254
110012|Funds Held In Trust Residuals Reserves|3461897|622254
110011|Funds Held In Trust Residuals Claims|352822|622254
110010|Funds Held In Trust Member Payment|452001|622254
110009|Funds Held In Trust Foreign Levies|17980386|622254
110008|Funds Held In Trust Client Trust|835562|622254
110007|Funds Held In Trust Agency Negotiation|189203|622254
110006|Deferred Rent|43527|622254
113930|Withholdings an Escrow Payable|8094|636994
113931|Due to Affiliate|92484|636994
118516|DEFERRED COMPENSATION LIABILITY|4196397|645205
118518|ALLOWANCE FOR DOUBTFUL ACCOUNTS|50000|645205
118517|PAYROLL WITHHOLDINGS|31926|645205
118105|Estimated Unfunded Retiree Health Care Costs|2485036|643409
118107|Due to Other Related Funds|1522635|643409
118106|Security Deposit|5488|643409
116603|Escrow - Defunct Affiliates and Custodian|1194592|641534
116606|Loan Loss Reserve - TMSTRS LU 2011|291000|641534
116605|Accrued Pension Liability|6213318|641534
116604|Accrued Post Retirement Benefits|731145|641534
115517|Accrued Post-Retirement Benefits|502096719|639911
115528|Escrow Funds Held for Inactive Local Unions|3505887|639911
115527|Unapplied Dues and Fees|1538749|639911
115526|Local Union Refund Deductions|916423|639911
115525|Restricted Investment Held in Escrow|324191|639911
115524|Accrued Benefits and Accrued Expenses|31627055|639911
115523|Accrued Convention|4860126|639911
115522|District Office-Educ. and PEC Funds|6211447|639911
115521|Payroll Withholding Deductions|372876|639911
115520|Deferred Compensation-457 Plan|1600900|639911
115519|Deferred Revenue and Deposits|117224|639911
115518|Accrued Pension Costs|46975527|639911
113991|HEALTH INSURANCE LIABILITY|27652|637148
114001|CASH HELD FOR OTHERS|74087|637148
114000|UNREALIZED NET PENSION COST|3488919|637148
113999|PAYROLL ACCRUALS|671041|637148
113998|CAFETERIA PLAN|9497|637148
113997|CONVENTION FUND|2112922|637148
113996|EDUCATION & TRAINING FUND|369274|637148
113995|DUES OBJECTOR LIABILITY|16404|637148
113994|BLET MEMORIAL FUND|3926|637148
113993|DUE TO PAC FUND|38465|637148
113992|DISABILTY INSURANCE TRUST LIABILITY|198|637148
116943|Due to ITF|31461|642054
116944|Due To Members-Sandy Reilief|3972|642054
111164|ACCRUED VACATION & PAYROLL|3841081|627114
111160|DEFERRED RENT|473116|627114
111163|ADVANCE ROYALTIES RECEIVED|1518332|627114
111162|CODIFICATION 715-30 LIABILITIES - PED, IUD, FAST|3744022|627114
111161|CREDIT CARD ROYAL. DUE PARTICIP. UNIONS & ORGS|14861821|627114
111175|TELECOMM ROYALTIES DUE PARTICIP. UNIONS & ORGS|1186431|627114
111174|PAYROLL WITHHOLDING|11676|627114
111173|ACCRUED PENSION|3282200|627114
111172|FUNDS HELD FOR DALU'S|103757|627114
111171|WORKING FAMILIES COMMISSION|40882|627114
111170|AUTO INS. ROYAL. DUE TO PARTICIP. UNIONS & ORGS|132296|627114
111169|LOAN PROG. ROYAL. DUE TO PARTICIP. UNIONS & ORGS|499780|627114
111168|DEFERRED PER CAPITA RECEIPTS|143909|627114
111167|SCB NATIONAL AFFILIATION PROGRAM|2482059|627114
111166|FROM MEMBERS FOR DISBURSEMENT|517189|627114
111165|TENANT RENT DEPOSITS|18393|627114
116840|PAYROLL WITHHOLDINGS|167578|641904
116845|VOLUNTARY CONTRIBUTIONS|3960|641904
116844|DISASTER FUND|454|641904
116843|SALES AND USE TAX|11264|641904
116842|DUE TO PENSION FUND|329001|641904
116841|AIR CANADA SETTLEMENT|2257301|641904
143706|HEALTH INSURANCE RESERVES|1669075|736705
143708|SALES TAX|11|736705
143707|WITHHOLDING TAXES|8598|736705
111519|EXCESS PENSION OBLIGATION OVER PLAN ASSETS|70804863|627272
111531|DUE TO IBEW-PBF|971672|627272
111530|PER CAPITA TAX RECEIVED IN ADVANCE|8784840|627272
111529|UNBILLED RENT LIABILITY ACCRUAL|2495406|627272
111528|RECIPROCITY FUND COLLECTED PENDING SETTLEMENT|5137281|627272
111527|DEFERRED CONVENTION BOOTH INCOME|139200|627272
111526|DUE TO BROKER FOR SECURITIES PENDING SETTLEMENT|1509614|627272
111525|DUE TO AFL-CIO FOR STATE AFFILIATION FEES|395109|627272
111524|COLLECTED FROM MEMBERS FOR DISB ON THIER BEHALF|5968|627272
111523|SPECIAL PURPOSE FUNDS HELD ON BEHALF OF OTHERS|18018|627272
111522|ACCRUED VACATION LIABILITY|869992|627272
111521|ACCRUED SUPPLEMENTAL PENSION PLAN LIABILITY|384468|627272
111520|ACCRUED POST RETIREMENT BENEFIT COSTS|63801000|627272
110133|DUE TO UTILITY WORKERS UNION OF AMERICA|13605|624259
116016|Locals with credit balances|293078|640676
116019|Deposits Payable|79100|640676
116018|Funds in Escrow|55853|640676
116017|Payroll Withholding|66298|640676
116395|Payroll Withholdings|14796|641219
116396|Due to investment broker|10444|641219
110487|DEFERRED COMPENSATION ANNUITY|1790785|626200
110488|APPEAL BOND|250|626200
116657|Accrued Interest|276666|641617
116663|Deferred Rent|84206|641617
116662|Deferred Assessments|693622|641617
116661|Other Accrued Liabilities|7404692|641617
116660|Interest Rate Swap Liability|13428419|641617
116659|Allowance For Doubtful Loans|11899981|641617
116658|Accrued Wages and Salaries|4218729|641617
109949|Bond Security Payable |24981|622070
109950|Payroll Liability|578|622070
117944|Payroll Deductions Payable|404520|643281
117947|Grant Funded Employees severance|562098|643281
117946|Due to Local Unions 13th Check Rebate|2769470|643281
117945|Due to Veba|130325644|643281
118458|Accrued Deferred Compensation Plan Benefits|4566877|644162
118461|Due to Affiliated Organizations|19753|644162
118460|Estimated Future Death Benefits|97791|644162
118459|Severance - Officers & Executive Board|201400|644162
116632|ESTIMATED DEATH BENEFIT CLAIMS PAYABLE|507437|641587
116636|INTEREST PAYABLE ON LOANS|681781|641587
116635|SECURITY DEPOSITS|89088|641587
116634|ACCRUED SEVERANCE PLAN|1362919|641587
116633|ACCRUED POST-RETIREMENT HEATH BENEFITS COST|40862149|641587
112123|Accrued Funeral Benefits for Life Members|5880183|628413
112126|Overpayment of Local Unions|159011|628413
112125|Fair Share Escrow Liability|25401|628413
112124|Payroll Withholdings|39349|628413
114591|Deferred Dues Revenue|335595|638616
114589|Accrued Salaries and Payroll Taxes|95712|638616
114592|Deferred Rent Payable|57814|638616
114590|Benefits Payable-Vacation, Personal and Sick Leave|849125|638616
110031|Severance Payable|670404|622406
110034|Payroll Withholdings|3564|622406
110033|457B Plan Liabilities|254924|622406
110032|Accrued Expenses|25514|622406
110296|FUNDS FROM MEMBERS TO BE DISBURSED|55328|625272
110298|FUNDS FROM AFFILIATES TO BE DISBURSED|57382|625272
110297|PAYROLL WITHHOLDING LIABILITY|8678|625272
110125|ACCRUED PENSION LIABILITY|14156840|624228
110129|CREDIT BALANCE LOCALS|90839|624228
110128|TENANTS' SECURITY DEPOSITS|27765|624228
110127|EMPLOYERS' SECURITY BONDS|1497629|624228
110126|DEFERRED INCOME|8796000|624228
118148|ACCRUED POST RETIREMENT BENEFITS|31957468|643450
118153|SALARIES-VACATION PAYABLE|17126436|643450
118152|PROFESSIONAL FEES|10804|643450
118151|OTHER ACCRUED EXPENSES|1381721|643450
118150|DEFERRED REVENUE|35635031|643450
118149|DEFERRED COMPENSATION ACCRUAL|1472915|643450
117664|Due to Affiliates|11341|642981
110333|ACCRUED POST-RETIREMENT LIABILITY|200129633|625371
110339|ACCRUED OPERATING EXPENSES|1740693|625371
110338|ACCRUED PENSION LIABILITY|64845081|625371
110337|DUE TO LOCALS|7102993|625371
110336|SEVERANCE HELD IN ESCROW|86786|625371
110335|DUE TO AFA|75490|625371
110334|ACCRUED PAYROLL TAXES AND VACATION|3545320|625371
117782|Members Dues for Future Periods|1325229|643104
117792|Reimbursement Due to Training Services Department|20238|643104
117791|Vision/Dental Plan Liabilities|196511|643104
117790|401(k) Contribution Payable|27052|643104
117789|Training Services Department Liabilties|99758|643104
117788|Deferred Compensation|340841|643104
117787|Tenant Deposits|24505|643104
117786|Accrued Post Retirement Costs|9757965|643104
117785|Accrued Leave|800701|643104
117784|Payroll Withholdings|29361|643104
117783|Dues Payable for Restructured Lodges|645575|643104
111119|NON-CURRENT PENSION LIABILITY|2543287|627074
111120|PAYROLL WITHHOLDINGS PAYABLE|113056|627074
112999|POTTERY DEATH BENF FUND ESCROW|107850|632024
113003|UNCLAIMED CHECKS|405|632024
113002|TELEPHONE LEASE AGREEMENT|3020|632024
113001|PAYROLL TAXES W/H|4528|632024
113000|LOCAL UNION ESCROW FUNDS|73214|632024
118175|Credit Cards|2652|643498
118178|Disaster Relief|20622|643498
118177|Accrued Vacation/Sick Leave|368138|643498
118176|Payroll Liabilities|2553|643498
116667|PAYROLL LIABILITIES|2637|641624
117927|New Use Held for Distribution|3604209|643256
117935|Accounts Payables New Use|187463|643256
117934|Accounts Payables Locals|2091|643256
117933|Collections Awaiting Disposition|114014|643256
117932|Accrued Payroll, Taxes and Other Deductions|275408|643256
117931|Deferred Rent and Premise Maintenance|40057|643256
117930|Exchanges Payable|96855|643256
117929|Accrued Expenses|795395|643256
117928|Subscriptions Deferred Income|17617|643256
112346|PAYROLL TAXES PAYABLE|26322|629631
112348|DUE TO AFFILIATED LOCALS|48465|629631
112347|INSURANCE PAYABLE|5385|629631
114181|ACCRUED PAYROLL TAXES|826|637635
118855|INITIATION BONUS PAYABLE|525|648939
118858|SIMPLE IRA - EMPLOYER MATCH PAYABLE|1465|648939
118857|SIMPLE IRA - EMPLOYEE DEFERALS|2475|648939
118856|PAYROLL TAXES PAYABLE|190|648939
118558|Deferred Rent|3064756|646294
118562|Sublease security deposit|29353|646294
118561|Accrued salaries, vacation and related expenses|869601|646294
118560|Due to related and affiliated organizations|4895903|646294
118559|Deferred Revenue|2519184|646294
115441|Insurance Premium Reserves|5415074|639834
115437|Deferred Convention Revenue|1500000|639834
115440|Accrued Vacation & Sick Pay|3008774|639834
115439|Deferred Compensation|2345000|639834
115438|Accrued Severance Pay|3891687|639834
115447|Employee Witholdings|21706|639834
115446|In-Transit Investment Purchase|1999422|639834
115445|Unearned Revenue|200000|639834
115444|Office Rent Abatement|240061|639834
115443|Accrued Post Retirement Benefits|73881000|639834
115442|Escrow Funds|2087951|639834
110609|Sales Tax Payable|91|626582
110606|Accrued Salaries|69646|626582
110608|Labor of Love Escrow|4318|626582
110607|Accrued Leave|110737|626582
110611|Affiliation Fees|4775|626582
110610|Payroll Service|2|626582
109935|Flex benefits payable|4513|622001
109940|Residuals payable|1008|622001
109939|Deferred rent|937482|622001
109938|Accrued audit fee|55000|622001
109937|Accrued employee vacation, sick, and personal time|266434|622001
109936|Advance dues by members|28500|622001
116316|Security Deposits Due Employers|97802|641118
116320|AFLAC Premium Deduction|719|641118
116319|Accrued Sick Pay Due to Employees|67275|641118
116318|Employer Matching 401k Contributions|141547|641118
116317|Funds Collected for Affiliates|556|641118
118963|Dues Payable to AMFA Local 4|20480|649725
118968|SWA Go Team Escrow Held for Locals|4958|649725
118967|Dues Payable to AMFA Local 32|32317|649725
118966|Dues Payable to AMFA Local 18|22680|649725
118965|Dues Payable to AMFA Local 14|17889|649725
118964|Dues Payable to AMFA Local 11|34190|649725
115147|disbanded local union treasury balances|235424|639357
115153|affiliate funds held on their behalf|21811|639357
115152|accrued expenses|29604|639357
115151|net unfunded pension liability|6995879|639357
115150|disaster relief fund|2958|639357
115149|payroll w/h liabilities|811|639357
115148|tenant security deposits|26500|639357
112452|Salaries & Wages|483939|630025
112459|Credit Card|118342|630025
112458|Deferred Revenue|12330|630025
112457|Pension Plan|48326658|630025
112456|Comp Time|15549|630025
112455|Severance|1037399|630025
112454|Vacation & Sick Leave|2193207|630025
112453|Payroll Tax & Benefits|43373|630025
118406|ACCRUED PAYROLL|54388|643873
118411|OTHER LIABILITIES|5924|643873
118410|PAYROLL TAXES PAYABLE|100|643873
118409|ACCRUED INTEREST|12645|643873
118408|BENEFITS PAYABLE|680|643873
118407|COMPENSATED PAYROLL|102092|643873
117177|Employee Withholding Payable|9884|642281
117175|Refunds Payable|17599|642281
117176|Accrued Leave|166337|642281
117180|Deferred Revenue|584012|642281
117179|Accumulated Post Retirement|2205625|642281
117178|Due to AAUP CBC|385285|642281
110392|None|0|625774
118775|Accrued Severence Pay|5873707|648456
118779|Grant Commitments|400000|648456
118778|Deferred Income - NEA Retired|14434680|648456
118777|Amount Held for Affiliates|1149288|648456
118776|Accrued Annual Leave|6727847|648456
119688|DUE TO AFFILIATE TRUST FUND|52212|655429
119690|PAYROLL LIABILITIES|3834|655429
119689|ACCRUED SALARIES - JOSEPH SENESE, EXEC. DIRECTOR|848182|655429
118342|ACCRUED VACATION|869399|643739
118340|ACCRUED SALARIES|375173|643739
118341|EMPLOYEE WITHHOLDINGS|88275|643739
118345|ACCRUED POST RETIREMENT HEALTH BENEFITS|4724682|643739
118344|ACCRUED SEVERANCE PAY|589141|643739
118343|ACCRUED SICK LEAVE|638204|643739
116304|Payroll withholdings|1174|641105
116305|Payroll taxes|1334|641105
117362|DEFERRED COMPENSATION LIABILITY|636486|642431
117366|DUE TO INTERNATIONAL ALLIED PRINTING TRADES ASSOC|396|642431
117365|ALLOWANCE FOR UNCOLLECTIBLE RECEIVABLES|141608|642431
117364|ACCRUED POST RETIREMENT OBLIGATION|8177012|642431
117363|ACCRUED PENSION LIABILITY|3931755|642431
117633|Dues Payable|321783|642948
117635|Payroll Withholdings Liability|256|642948
117634|Accrued Severance and Vacation|128634|642948
110341|AMOUNTS HELD FOR STRIKE FUNDS|964676|625381
113900|Accrued Vacation and Sick Pay|672449|636884
113903|Deferred Registration Fees|35595|636884
113902|Deferred Tenant Deposits|42311|636884
113901|Dues Rebates Payable|808279|636884
116829|Credit Cards Payable|7227|641885
111629|Accrued Salaries and Payroll Withholdings|305540|627369
111628|State Chapter Withholdings|2710705|627369
111633|Deferred Dues|138697|627369
111632|Annual Sick and Vacation Leave|2557175|627369
111631|Post Retirement Benefits|1384000|627369
111630|Deferred Compensation Liability|1050983|627369
117048|DEFERRED DUES REVENUE|777972|642137
117056|ACA TRANSITIONAL REINSURANCE FEE|1936178|642137
117055|DUES PAYABLE|875341|642137
117054|ACCRUED EXPENSES|1344171|642137
117053|SALES TAX PAYABLE|595|642137
117052|PAYROLL WITHHOLDINGS|3060|642137
117051|PENSION LIABILITY|410721|642137
117050|SECURITY DEPOSIT|9376|642137
117049|DEFERRED RENT ABATEMENT|294745|642137
127035|Accrued Salaries|33398|679375
127039|Payroll Taxes|1056|679375
127038|Security Deposits|1950|679375
127037|Escrow Deposits|183151|679375
127036|Accrued Vacation|56637|679375
109993|DUE TO BRANCHES AND STATE|3616088|622247
110003|ACCRUED EXPENSES|253473|622247
110002|ASSOCIATE MEMBER LIABILITIES|1661569|622247
110001|ACCRUED LEAVE|1509954|622247
110000|OBLIGATION TO REFUND CASH COLLATERAL HELD|1955000|622247
109999|UNREALIZED LOSS ON SECURITIES LENDING|690943|622247
109998|EMPLOYER BENEFIT LIABILITIES|509812|622247
109997|STALE DATED CHECKS|1530234|622247
109996|DEPOSITS|64525|622247
109995|POST RETIREMENT BENEFITS|25564373|622247
109994|DEFERRED REVENUE|921050|622247
115303|LEASE DEPOSITS - HOLDING CORP|98345|639635
115312|PAYROLL WITHHOLDING|11512|639635
115311|DUE TO NEVADA STATE ORG|6305|639635
115310|ABS PREMIUMS OWED|44611|639635
115309|DUES OWED TO APWU LOCALS|2369966|639635
115308|IMIS REFUND|309|639635
115307|DUE TO LOCALS|1359|639635
115306|LOCAL IN TRUSTEESHIP|3483|639635
115305|SECURITY DEPOSITS - NY LLC|15183|639635
115304|SECURITY DEPOSITS - FL LLC|6500|639635
117811|GMAC Lease|13410|643135
117812|Accrued payroll liabilities|112335|643135
114410|Payroll Liabilities|5522|638208
114706|EMPLOYER SECURITY DEPOSITS|10898|638775
115617|Death Benefits|62874|640036
115614|Deferred Revenue|1196540|640036
115616|Payroll Exchanges |980|640036
115615|Accrued Vacations Wages|144305|640036
115619|Payroll Taxes|14758|640036
115618|Retiree Medical Reimbursements|14646|640036
114226|ESCROW LIABILITY|1048960|637710
114227|ESCROW EARNINGS LIABILITY|67803|637710
113568|Accrued Benefits and Payroll Withholdings|25722|635835
117875|CONTRACTOR DEPOSITS PAYABLE|305108|643167
117877|CREDIT CARD PAYABLE|12268|643167
117876|PAYROLL WITHHOLDINGS PAYABLE|8036|643167
116227|Payroll Tax liabilities - Employer & Employee |2502|641026
110466|WITHHELD PAYROLL TAXES|1437|626158
111995|Accrued Payroll Withholdings|5444|627870
117437|PER CAPITA TAXES PAYABLE|14000|642617
117438|ACCRUED TIME OFF|37000|642617
110249|Credit Card Payable - Desert Community Bank #5762|177|625069
110250|Credit Card Payable - Desert Community Bank #9843|586|625069
110251|Employee Union Dues Payable|1077|625069
114291|Payroll liabilities|3370|637921
109956|FUNDS COLLECTED ON BEHALF OF AFFILIATES, BUT NOT|0|622124
109957|YET DISBURSED BY THE END OF THE REPORTING PERIOD|3091|622124
114831|FEDERAL, STATE PAYROLL TAXES ACCRUED FOR DECEMBER|3028|639019
111474|SEVERANCE PAY PAYABLE|13031|627241
115725|VACATION ACCRUAL|23079|640207
118794|Payroll withholdings|8532|648607
116861|Payroll tax and withholdings payable|4892|641946
116819|PAYROLL WITHHOLDING PAYABLES|4207|641861
116820|DUES WITHHELD PAYABLE|60175|641861
114234|Payroll Tax withheld|493|637775
111615|WITHHELD PAYROLL TAXES|74|627348
111614|RENT AND SECURITY DEPOSITS|16993|627348
117483|Payroll taxes payable|6790|642703
117484|Due to Affiliates|232430|642703
121622|PAYROLL TAXES AND PAYROLL EXCHANGES|5930|658934
121623|RENT DEPOSIT|600|658934
112412|PAYROLL WITHHOLDINGS|995|629894
112413|DUE TO AFFILIATES|5036|629894
116742|Bank of America Credit Cards|8392|641742
116743|Payroll Liabilities|81|641742
114156|Accrued expenses|571|637602
114158|Deferred revenue|14601|637602
114157|Dues payable|1959|637602
116687|Unremitted Taxes|0|641667
118683|Payroll Taxes Payable|2339|647591
117132|OTHER LIABILITIES|13322|642238
116042|Payroll Liabities|10611|640703
116643|PAYROLL WITHOLDINGS|477|641599
116646|VACATION ACCRUAL|10900|641599
116645|CREDIT CARD PAYABLE|389|641599
116644|PER CAPITA PAYABLE|21949|641599
113955|Payroll Taxes|230|637032
115212|Payroll taxes payable|10746|639473
118884|WITHHOLDING TAXES|1692|649185
118567|Union Dues|2371|646425
117568|NONE |0|642804
115724|Payroll withholdings|5733|640200
129776|DEATH BENEFITS PAYABLE|26354|691630
129777|CONTRACTED JOBS PAYABLE|2100000|691630
115600|WITHHELD BENEFITS|425|640001
121062|DUE TO RELATED ORGANIZATION|707476|656829
121064|ACCRUED PAYROLL TAXES|29291|656829
121063|AMERICAN EXPRESS CREDIT CARD|49752|656829
118815|WITHHELD PAYROLL TAXES|146|648736
115817|State of Michigan Unemployment|399|640429
115819|City of Livonia|11637|640429
115818|State of Michigan|1227|640429
115884|MORTGAGE PAYABLE - REPUBLIC BANK|399195|640504
127286|Dues payable to the International Organization|236903|680988
127292|Due to COPE|1707|680988
127291|Due to ULLICO|7710|680988
127290|Receipts on behalf of affiliates due to Cope|3152|680988
127289|Employer funds held in escrow |99763|680988
127288|Payroll taxes and employee's payroll withholdings|101283|680988
127287|Dues payable to other organizations|1056|680988
110473|PAYROLL TAXES WITHHELD NOT REMITTED AT YEAR END|319|626172
110475|MEMBERS LIFE INSURANCE PREMIUMS TO BE REMITTED|27409|626172
110474|BUILDING INSPECTOR DUES COLLECTED TO BE REMITTED|14779|626172
111475|PAYROLL WITHHOLDINGS NOT REMITTED AT YEAR END|79148|627244
111478|DUE TO AFFILIATES|19411|627244
111477|BOND PROCEEDS PAYABLE|990774|627244
111476|DUES CHECKOFF ESCROW ACCOUNT|540000|627244
113678|Federal Taxes Paid and Fwded|1273|636220
113681|State Taxes Paid and Fwded|1001|636220
113680|State Unemployment Tax|223|636220
113679|Federal Unemployment Tax (940)|103|636220
114998|ESCROW ACCOUNTS|12000|639203
115001|PAYROLL WITHHOLDINGS NOT REMITTED @ Y/E|8472|639203
115000|COLLECTIONS FROM MEMBERS FOR DISBURSEMENT @ Y/E|37870|639203
114999|COLLECTIONS ON BEHALF OF AFFIL NOT REMITTED @ Y/E|1978|639203
117577|WORKING ASSESSMENTS WITHHOLDINGS PAYABLE|992|642852
117584|DUE TO AFFILIATES|39404|642852
117583|EMPLOYER PAYROLL TAXES PAYABLE|1636|642852
117582|KY UNEMPLOYMENT TAX PAYABLE|1|642852
117581|FEDERAL UNEMPLOYMENT TAX PAYABLE|363|642852
117580|LOCAL WITHHOLDINGS PAYABLE|869|642852
117579|STATE WITHHOLDINGS PAYABLE|1665|642852
117578|FEDERAL WITHHOLDINGS PAYABLE|899|642852
116340|SEVERANCE LIABILITY|493729|641133
113298|Payroll Taxes Payable|58|634481
111420|PAYROLL LIABILITIES|2259|627199
113776|DEFERRED INCOME|44228|636603
116021|Accrued Payroll Taxes|371|640680
117591|Accrued Vacation|24798|642875
118688|FICA, Employer OASDI and HI (941)|4413|647603
118691|Retirement Savings Forwarded|275|647603
118690|Federal Unemployment (940)|305|647603
118689|State Income Tax|2338|647603
116294|STATE TAX WITHHELD|1315|641097
116296|FUND BALANCE - PAL FUND|2662|641097
116295|CONTRIBUTIONS PAYABLE|8898|641097
111911|N/A|0|627690
117429|SECURITY DEPOSIT|10882|642559
113913|Payroll Withholding Payable|122|636915
116007|Funds held in escrow for the benefit of members|2754|640657
113822|Payroll Taxes Withholding|727|636725
113823|Security Deposits Payable|6298|636725
117872|Due to other funds|44632|643159
117874|Accrued payroll and other benefits|26724|643159
117873|Per capita payable to International Union|44388|643159
113457|NONE|0|635421
115907|Payroll withholdings|1541|640534
115908|Unremitted receipts on behalf of affiliates|122788|640534
115313|Exchanges|12023|639640
115315|Due to affiliates|50220|639640
115314|Payroll withholding|2198|639640
115652|PAYROLL TAXES PAYABLE|5411|640123
113123|REFUNDABLE DEPOSITS|6368|633394
117666|Payroll related liabilities|3736|642983
117668|Voluntary fund deposits|5318|642983
117667|Member savings deposits|188942|642983
111379|Accrued Withholding-Vacation Fund|3018|627176
111386|Accrued Withholding-Joint Membership Fund|60059|627176
111385|Accrued Withholding-Credit Union|300|627176
111384|Accrued Withholding-Pension|5011|627176
111383|Accrued Withholding-City|161|627176
111382|Accrued Withholding-State|932|627176
111381|Accrued Withholding-FICA|1042|627176
111380|Accrued Withholding-Federal|906|627176
111518|DEFERRED REVENUE|28164|627271
111755|Security Deposit Liability|10191|627507
111758|Due to Locals|1148736|627507
111757|Due to Contractors|41361|627507
111756|Benevolent Fund Payable|0|627507
116242|Payroll Taxes Payable|1489|641038
110403|MEMBERS LIFE INSURANCE PREMIUMS TO BE REMITTED|17189|625909
110404|PAYROLL WITHHOLDINGS NOT REMITTED AT YEAR END|415|625909
112640|DUE TO AFFILIATES|5442|630312
112641|PAYROLL TAX LIABILITY|5453|630312
114144|Payroll Liabilities|18136|637563
117516|Payroll Taxes Withheld|5844|642739
117519|Prepaid Money on Account|3000|642739
117518|Nickel Fund Payable|93163|642739
117517|Security Deposits - Meeting Hall|1700|642739
111876|Payroll Liabilities|10523|627665
115861|Payroll withholdings and related taxes|923|640472
115862|Accrued severance pay|22641|640472
115071|PAYROLL TAXES|4886|639232
115072|UNION FRINGES|94|639232
118173|PAYROLL DEDUCTIONS WITHHOLDINGS|8986|643497
118174|BUILDING RENT SECURITY DEPOSIT|262|643497
116404|ACCRUED VACATION AND SICK PAY|169541|641228
116403|PAYROLL WITHHOLDINGS|538|641228
111818|DEPOSITS|11250|627610
113858|LEASE PAYABLE|9096|636816
113860|PAYROLL LIABILITIES|2002|636816
113859|AMERICAN EXPRESS|957|636816
115481|STATE, FEDERAL TAXES|7755|639878
115482|USW DUES|1434|639878
112944|Office Credit Card Payable|1987|631353
112945|Sector Dues Payable|2094|631353
113628|Federal 940 FUTA Tax|132|636102
113632|Montgomery County Local Tax|116|636102
113631|PA UC Tax|96|636102
113630|PA State W/H Tax|349|636102
113629|Federal 941 Tax|414|636102
113635|Federal Unemployment Tax (940)|476|636118
113636|City Tax Paid & Fwded|40|636118
112777|DUE TO RETIREES CLUB|18802|630526
112780|EXCHANGE|287|630526
112779|DUE TO AFFILIATES|12815|630526
112778|DUE CWA|64393|630526
114760|Accrued Payroll Taxes|126|638923
111796|CONSTRUCTION DIVISION FIELD DUES SUPPLEMENT|0|627570
111798|PAYROLL LIABILITIES|4373|627570
111797|COLLECTED AND PAYABLE|80183|627570
111006|PAYROLL LIABILITIES|335|627005
113265|Payroll Liabilities|3651|634297
