OID|INV_TYPE|DESCRIPTION|COST|BOOK_VALUE|GROSS_SALES_PRICE|AMOUNT_RECD|RPT_ID
38975||21 shares Boeing Co|1704|1704|667|667|403166
38974||3 shares Bio Rad Labs Inc|206|206|210|210|403166
38973||34 shares Berry Petroleum Co|1603|1603|1713|1713|403166
38972||34 shares Bard C R Inc|2787|2787|2618|2618|403166
38971||285 shares Bank of America|6039|6039|1977|1977|403166
38970||20 shares Banco Santander SA ADR|287|287|370|370|403166
38969||22 shares Bally Technologies Inc|753|753|375|375|403166
38968||55 shares BT Group PLC ADR|2542|2542|912|912|403166
38967||16 shares BNP Paribas Spons ADR|757|757|569|569|403166
39043||24 shares HSBC Holdings PLC Spons ADR|2086|2086|1864|1864|403166
39042||88 shares HCC Insurance Holdings|2171|2171|1860|1860|403166
39041||17 shares Guess Inc|687|687|265|265|403166
39040||1 share Google Inc|493|493|377|377|403166
39039||5 shares Goldman Sachs Group Inc|581|581|668|668|403166
39038||19 shares Glaxosmithkline PLC Spons ADR|1060|1060|686|686|403166
39037||158 shares General Electric Co|4257|4257|1600|1600|403166
39036||21 shares Genentech Inc|1645|1645|2023|2023|403166
39035||23 shares Gen Probe Inc|1608|1608|1263|1263|403166
39034||33 shares Gamestop Corp|819|819|907|907|403166
39033||69 shares GATX Corp|2502|2502|1788|1788|403166
39032||1 share Flowserve Corp|126|126|57|57|403166
39031||19 shares Fiserv Inc|912|912|911|911|403166
39030||24 shares Fedex Corp|1645|1645|1074|1074|403166
39029||204 shares Fannie Mae|4858|4858|183|183|403166
39028||4 shares Family Dollar Stores|108|108|121|121|403166
39027||151 shares Freddie Mac|5244|5244|135|135|403166
39026||2 shares FTI Consulting Inc|138|138|96|96|403166
39025||13 shares Express Scripts Inc|924|924|773|773|403166
39024||57 shares Equitable Res Inc|3443|3443|2614|2614|403166
39023||7 shares Eni Spa Spons ADR|410|410|492|492|403166
39022||5 shares Emerson Electric Co|240|240|158|158|403166
39021||35 shares Electronic Arts|1228|1228|586|586|403166
39020||6 shares Ecolab Inc|229|229|212|212|403166
39019||40 shares Ebay Inc|1139|1139|1093|1093|403166
39018||2 shares Eaton Corp|95|95|75|75|403166
39017||22 shares Dolby Laboratories Inc|894|894|829|829|403166
39016||76 shares Dolan Media Co|1336|1336|944|944|403166
39015||3 shares Disney Walt Co|78|78|56|56|403166
39014||3 shares Directv Group Inc|80|80|70|70|403166
39013||27 shares Devry Inc|1455|1455|1319|1319|403166
39012||39 shares Devon Energy Corp|2752|2752|1810|1810|403166
39011||12 shares Deutsche Lufthansa AG Spons ADR|332|332|258|258|403166
39010||92 shares Dean Foods Co|2321|2321|1785|1785|403166
39009||152 shares Danske Bank|1497|1497|484|484|403166
39008||8 shares Danaher Corp|500|500|439|439|403166
39007||8 shares DBS Group Holdings Ltd|351|351|438|438|403166
39006||20 shares Cummins Engine Inc|1359|1359|510|510|403166
39005||39 shares Covanta Holdings Corp|1114|1114|525|525|403166
39081||42 shares Lincare Hldgs Inc|1169|1169|934|934|403166
39080||65 shares Lilly Eli & Co|2984|2984|2786|2786|403166
39079||53 shares Liberty Media Corp|693|693|565|565|403166
39078||60 shares Liberty Global Inc|2286|2286|1829|1829|403166
39077||21 shares Landstar Systems Inc|932|932|799|799|403166
39076||13 shares Lafarge Spons ADR|377|377|446|446|403166
39075||33 shares Laboratory Corp Amer Hldgs|2468|2468|2184|2184|403166
39074||23 shares Kroger Co|486|486|501|501|403166
39073||552 shares Kingfisher PLC Spons ADR|2946|2946|2314|2314|403166
39072||227 shares Keycorp|3329|3329|2310|2310|403166
39071||25 shares K12 Inc|569|569|312|312|403166
39070||10 shares Johnson & Johnson|599|599|590|590|403166
39069||25 shares Jacobs Engineering Group Inc|965|965|1783|1783|403166
39068||2 shares JP Morgan Chase & Co|82|82|55|55|403166
39067||28 shares ITC Holdings Corp|1567|1567|1371|1371|403166
39066||64 shares Interval Leisure Group Inc|334|334|365|365|403166
39065||44 shares Intersil Corp|1199|1199|578|578|403166
39064||39 shares International Game Technology|493|493|505|505|403166
39063||5 shares International Business Machines Corp|496|496|450|450|403166
39062||11 shares Intercontinental Exchange Inc|958|958|1169|1169|403166
39061||42 shares Interactive Brokers Group Inc|1443|1443|1228|1228|403166
39060||111 shares Intel Corp|2145|2145|1651|1651|403166
39059||79 shares ING Groep NV ADR|2355|2355|799|799|403166
39058||44 shares Infosys Technologies Ltd Spons ADR|1850|1850|1260|1260|403166
39057||3 shares Imperial Tobacco Group PLC|187|187|153|153|403166
39056||32 shares Illinois Tool Works Inc|1502|1502|1022|1022|403166
39055||12 shares IHS Inc|775|775|655|655|403166
39054||44 shares Idexx Labs Inc|2212|2212|1876|1876|403166
39053||82 shares Idex Corp|2607|2607|2986|2986|403166
39052||19 shares Icon Pub Ltd Co|500|500|382|382|403166
39051||82 shares Hoya Corp Spons ADR|2766|2766|1184|1184|403166
39050||7 shares Henry Schein Inc|326|326|276|276|403166
39049||41 shares Heico Corp|1727|1727|1413|1413|403166
39048||38 shares Hartford Financial Services Group|2982|2982|1529|1529|403166
39047||4962 shares Harris Stratex Networks Inc|27|27|32|32|403166
39046||2 shares Harris Corp|84|84|58|58|403166
39045||58 shares Hannover Reins Corp ADR|1128|1128|1421|1421|403166
39044||8 shares Halliburton Co|283|283|124|124|403166
39119||62 shares Owens Illinois Inc|2391|2391|1127|1127|403166
39118||12 shares Orix Corp|1611|1611|837|837|403166
39117||18 shares O'Reilly Automotive Inc|492|492|631|631|403166
39116||27 shares Oracle Corp|501|501|522|522|403166
39115||24 shares Occidental Petroleum Corp|1162|1162|1371|1371|403166
39114||60 shares Ntelos Holdings Corp|1475|1475|1532|1532|403166
39113||17 shares Northrop Grumman Corp|1224|1224|749|749|403166
39112||2 shares Northern Trust Corp|155|155|125|125|403166
39111||169 shares Norsk Hydro AS Spons ADR|3182|3182|852|852|403166
39110||132 shares Nokia Corp|3743|3743|1807|1807|403166
39109||121 shares Nippon Telegraph & Telephone|2675|2675|2989|2989|403166
39108||33 shares Nike Inc|1769|1769|1794|1794|403166
39107||20 shares Newmont Mining Corp|670|670|937|937|403166
39106||13 shares Nestle SA Spons ADR|445|445|445|445|403166
39105||37 shares National Oilwell Varco Inc|1124|1124|1109|1109|403166
39104||65 shares National Instruments Corp|1845|1845|1564|1564|403166
39103||54 shares NRG Energy Inc|2101|2101|2183|2183|403166
39102||30 shares NCR Corp|708|708|270|270|403166
39101||16 shares Murphy Oil Corp|1368|1368|711|711|403166
39100||3 shares Monsanto Co|171|171|251|251|403166
39099||60 shares Monotype Imaging Hldgs Inc|783|783|630|630|403166
39098||3 shares Mitsubishi Corp|128|128|203|203|403166
39097||33 shares Microchip Technology Inc|1047|1047|996|996|403166
39096||39 shares Microsoft Corp|739|739|721|721|403166
39095||104 shares Micro Sys Inc|2642|2642|2440|2440|403166
39094||13 shares Mettler Toledo Intl|1182|1182|966|966|403166
39093||42 shares Meridian Bioscience Inc|831|831|1177|1177|403166
39092||9 shares McKesson Corp|325|325|349|349|403166
39091||20 shares McDonalds Corp|68|68|110|110|403166
39090||24 shares McDermott International Inc|1277|1277|234|234|403166
39089||107 shares Marks & Spencer Group PLC|793|793|1021|1021|403166
39088||2 shares Markel Corp|730|730|608|608|403166
39087||46 shares Manulife Financial Corp|1461|1461|975|975|403166
39086||58 shares Macys Inc|1566|1566|568|568|403166
39085||2 shares Macquarie Bank|100|100|60|60|403166
39084||19 shares Lufkin Industries Inc|1501|1501|1127|1127|403166
39083||208 shares Lowes Cos Inc|4875|4875|4128|4128|403166
39082||150 shares Logitech International SA|3581|3581|2907|2907|403166
39157||54 shares Sovereign Bancorp Inc|1130|1130|168|168|403166
39156||5 shares Southwestern Energy Co|239|239|155|155|403166
39155||18 shares Smucker J M Co|674|674|708|708|403166
39154||29 shares Smith International Inc|1912|1912|746|746|403166
39153||51 shares Silgan Holdings Inc|2892|2892|2440|2440|403166
39152||131 shares Signet Jewelers Ltd|1282|1282|475|475|403166
39151||9 shares Sherwin Williams Co|468|468|480|480|403166
39150||36 shares Shaw Communications Inc|613|613|592|592|403166
39149||264 shares Service Corp Intl|3042|3042|1877|1877|403166
39148||1 share Schlumberger Ltd|64|64|41|41|403166
39147||4 shares Sap Aktiengesellschaft Spons ADR|132|132|143|143|403166
39146||27 shares Sanofi Aventis Spons ADR|1259|1259|923|923|403166
39145||19 shares Ruddick Corp|694|694|643|643|403166
39144||56 shares Roper Industries Inc|3039|3039|3237|3237|403166
39143||39 shares Rockwell Automation Inc|2108|2108|1896|1896|403166
39142||25 shares Ricoh Ltd ADR|2519|2519|1528|1528|403166
39141||13 shares Rexam PLC Spons ADR|640|640|419|419|403166
39140||34 shares Reinsurance Group of America Inc|1705|1705|1299|1299|403166
39139||8 shares Reed Elsevier NV Spons ADR|265|265|263|263|403166
39138||5 shares Red Hat Inc|72|72|89|89|403166
39137||43 shares Range Res Corp|2222|2222|2325|2325|403166
39136||10 shares RWE AG Spons ADR|1092|1092|1290|1290|403166
39135||119 shares Qiagen NV|2431|2431|2387|2387|403166
39134||30 shares Qualcomm Inc|1374|1374|1108|1108|403166
39133||22 shares Prudential PLC ADR|484|484|264|264|403166
39132||29 shares Prudential Financial Inc|587|587|795|795|403166
39131||20 shares Procter & Gamble Co|1008|1008|997|997|403166
39130||6 shares Price T Rowe Group Inc|234|234|173|173|403166
39129||16 shares Precision Castparts Corp|870|870|1232|1232|403166
39128||55 shares Pioneer Natural Resources Co|4278|4278|2659|2659|403166
39127||12 shares Philip Morris Intl Inc|437|437|396|396|403166
39126||65 shares Philadelphia Cons Hldg Corp|2085|2085|2206|2206|403166
39125||245 shares Pfizer Inc|5104|5104|3657|3657|403166
39124||19 shares Petroleo Brasileiro SA Petrobras|557|557|1089|1089|403166
39123||67 shares Perkinelmer Inc|1670|1670|1442|1442|403166
39158||273 shares Staples Inc|6308|6308|5375|5375|403166
39120||76 shares PNC Financial Services Group Inc|4741|4741|3473|3473|403166
39196||34 shares Wiley John & Sons Inc|1180|1180|1510|1510|403166
39195||59 shares Western Union Co|843|843|1035|1035|403166
39194||120 shares Wells Fargo & Company|1897|1897|1736|1736|403166
39193||22 shares Waste Connections Inc|572|572|762|762|403166
39192||6 shares Washington Post Co|4538|4538|2847|2847|403166
39191||232 shares Washington Mutual Inc|6989|6989|1090|1090|403166
39190||9 shares Wal Mart Stores Inc|496|496|447|447|403166
39189||213 shares Wachovia Corp|6306|6306|1287|1287|403166
39188||12 shares Vodafone Group PLC Spons ADR|304|304|334|334|403166
39187||126 shares Verizon Communications|4743|4743|4085|4085|403166
39186||65 shares Verisign Inc|1412|1412|1258|1258|403166
39185||1 share Varian Medical Systems Inc|63|63|30|30|403166
39184||153 shares Valeo Spons ADR|2465|2465|1535|1535|403166
39183||42 shares Valero Energy Corp|1525|1525|774|774|403166
39182||38 shares Vail Resorts Inc|1519|1519|1535|1535|403166
39181||28 shares Unum Group|563|563|292|292|403166
39180||172 shares Unitedhealth Group Inc|5675|5675|3844|3844|403166
39179||47 shares United Technologies Corp|2903|2903|2767|2767|403166
39178||40 shares Ultra Pete Corp|1612|1612|1649|1649|403166
39177||82 shares US Bancorp|2590|2590|1216|1216|403166
39176||18 shares Travelers Cos Inc|764|764|755|755|403166
39175||23 shares Toyota Motor Co|2473|2473|1606|1606|403166
39174||4 shares Total SA Spons ADR|258|258|332|332|403166
39173||110 shares Tiffany & Company|3190|3190|2859|2859|403166
39172||38 shares 3M Co|3060|3060|2085|2085|403166
39171||27 shares Thermo Fisher Scientific Inc|1530|1530|1531|1531|403166
39170||20 shares Texas Instruments Inc|631|631|307|307|403166
39169||15 shares Texas Industries Inc|797|797|432|432|403166
39168||21 shares Terex Corp|1360|1360|329|329|403166
39167||16 shares Telenor ASA ADS|934|934|945|945|403166
39166||82 shares Talisman Energy Inc|1355|1355|1713|1713|403166
39165||7 shares TNT NV Spons ADR|249|249|235|235|403166
39164||63 shares TJX Companies|1504|1504|2105|2105|403166
39163||33 shares Suntrust Banks Inc|911|911|390|390|403166
39162||2 shares Stryker C|90|90|66|66|403166
39161||32 shares Stericycle Inc|1561|1561|1614|1614|403166
39160||1 share Statoilhydro ASA Spons ADR|34|34|18|18|403166
39159||19 shares State Street Corp|1177|1177|801|801|403166
39207||1 share Chunghwa Telecom|22|22|25|25|403166
39206||Toshiba Copy Machine|12161|12161|0|0|403166
39205||453 shares Ishares Tr 1 3 Yr Treas Index Fund|37481|37481|38103|38103|403166
39204||4 shares Ishares Tr S&P Citigroup Intl|382|382|375|375|403166
39203||951 shares Ishares Tr Barclays US Aggregate Bond|93545|93545|95664|95664|403166
39202||58 shares Plum Creek Timber Co Inc|2183|2183|2030|2030|403166
39201||12 shares Zurich Financial Services Spons ADR|268|268|299|299|403166
39200||29 shares Zimmer Holdings Inc|1138|1138|1065|1065|403166
39199||26 shares Zenith National Ins Corp|1023|1023|939|939|403166
39198||36 shares XTO Energy Inc|1821|1821|1247|1247|403166
40007||INTERVEST MORTAGE CORP.BOND 6.25% 100,000 MATURITY|100000|100000|100000|100000|403320
37839||INVESTMENTS|3279753|3340040|3340040|3340040|401671
37840||SALE OF INVESTMENTS|1732659|2853535|2853535|2853535|401671
46106||AG Edwards Funds|133044|133044|115343|115343|419733
46905||US Governmant and Agencies|3124916|3124916|3174947|3174947|420765
43181||NONE|0|0|0|0|416821
46546||8 ITEMS FULLY DEPR REMOVED FROM OFFICE EQUIPMENT|10082|0|0|0|420179
46549||CAPITAL GAINS ON INVESTMENTS|13|13|13|13|420179
46548||NET SALE OF INVESTMENTS|497603|470216|460039|460039|420179
46547||2002 BUICK LESABRE FULLY DEPR TRADED ON NEW VEHICL|21628|0|0|0|420179
39802||Motor Vehicle|24356|8129|2029|2029|403265
38065||2002 JEEP GRAND CHEROKEE|23183|0|3000|3000|402049
38068||OLSTEN FUNDS|57049|57049|44648|44648|402049
38067||BLACKROCK BOND FUND|55815|55815|50000|50000|402049
38066||BLACKROCK INSTITUTIONAL CLASS|28|28|27|27|402049
43961||1999 MERCURY MARQUE AUTOMOBILE|19000|0|1027|1027|418405
43962||DISPOSED OF OBSOLETE COMPUTER PRINTER|510|0|0|0|418405
40949||Sale of Mutual Funds|3337|3337|3337|3337|405808
44429||2007 FORD|15866|11635|7850|7850|419100
46675||2007 FORD EXPLORER|27816|16306|8836|0|420519
46677||MUNICIPAL BOND|5000|5000|5000|5000|420519
46676||US GOVERNMENT BONDS|5000044|5000044|4963386|4963386|420519
39617||AMERICAN FUNDS-WASHINGTON MUTUAL INVESTORS FUND A|28322|28322|20000|20000|403194
43574||MONEY MARKET|13923|13923|13923|13923|417836
43575||MUTUAL FUNDS|18990|18990|19106|19106|417836
43404||NONE|0|0|0|0|417565
42327||PUTNAM VOYAGER FUND|3120|3120|3120|3120|413701
42328||FNC|7661|7661|7661|7661|413701
42824||WELLS FARGO ADVISORS - CASH & MONEY FUND|10000|10000|10000|10000|415476
42827||GMAC BANK - CD DUE 11/20/09|65000|65000|65000|65000|415476
42826||CAPMARK BANK - CD DUE 09/10/09|90000|90000|90000|90000|415476
42825||BANK OF OKLAHOMA - CD DUE 06/05/09|80000|80000|80000|80000|415476
44295||SALE OF MARKETABLE SECURITIES|863045|863045|838933|838933|418825
42421||US Treasury Notes|2709787|2709787|2785184|2785184|414152
42425||GNMA Redemptions|182155|182155|182155|182155|414152
42424||GNMA Redemptions|8031|8031|8031|8031|414152
42423||GNMA Redemptions|1262|1262|1262|1262|414152
42422||US Treasury Notes|100618|100618|99947|99947|414152
38080||First Union 6% notes due 10/08|9990|9990|10000|10000|402079
38082||GNMA Pools -- principal collected|125488|125488|125488|125488|402079
38081||FHLMC|0|0|56|56|402079
42292||State of Israel Bond, 4.65% Due 07/01/2009|25000|25000|25000|25000|413613
55190||GOVERNMENT AGENCY BONDS - GNMA AND FNMA|1433|1433|1433|1433|461324
46670||U.S. TREASURY SECURITIES|197816|197816|200000|200000|420488
42965||CAMBRIDGE MA 310000 PAR 4.375% 03/15/28|312713|312713|317893|317893|415957
42953||FED HOME LOAN MTG CORP 15000 PAR 5.0% 04/15/18|14213|14213|14925|14925|415957
42964||NEW YORK CITY MUN WTR 200000 PAR 4.5% 06/15/29|185464|185464|197122|197122|415957
42963||MASS STATE SPL OBLIG 20000 PAR 5.5% 01/01/34|199990|199990|210528|210528|415957
42962||FED FARM CREDT 70000 PAR 5.25% 02/01/23|70000|70000|70000|70000|415957
42961||FED HOME LOAN MTG 25000 PAR 5.50% 04/29/08|25000|25000|24781|24781|415957
42960||FED HOME LOAN MTG 200000 PAR 5.25% 04/25/08|200000|200000|199000|199000|415957
42959||FED NATL MTG ASSN 25000 PAR 5.0% 07/14/23|25000|25000|25000|25000|415957
42958||FED NATL MTG ASSN 460000 PAR 5.0% 03/27/23|460000|460000|457125|457125|415957
42957||FED NATL MTG ASSN 40000 PAR 5.0% 02/22/23|40000|40000|39700|39700|415957
42956||FED HOME LOAN MTG 100000 PAR 5.0% 01/15/28|100000|100000|95375|95375|415957
42955||FED NATL MTG ASSN 20000 PAR 4.5% 07/02/18|18225|18225|19850|19850|415957
42954||FED HOME LOAN MTG CORP 30000 PAR 4.25% 06/15/18|26775|26775|29663|29663|415957
42973||CITIGROUP 8.125% 20000 SHARES PREFERRED|357000|357000|346911|346911|415957
42972||BANK OF AMERICA CORP 17000 SHARES PREFERRED|351905|351905|381983|381983|415957
42971||CITIGROUP INC 24515.377 SHARES|82500|82500|87289|87289|415957
42970||CITIGROUP INC 400 SHARES|19228|19228|1448|1448|415957
42969||GOLDMAN SACHS 200000 PAR 6.15% 04/01/18|198300|198300|214782|214782|415957
42968||HOME DEPOT 300000 PAR 5.40% 03/01/16|296154|296154|285581|285581|415957
42967||COCA COLA ENTERPRISES 60000 PAR 5.168% 06/20/20|334625|334625|309000|309000|415957
42966||SEARIVER MARITIME 37000 PAR 5.084% 09/01/12|27381|27381|32734|32734|415957
47024||US Treasury Notes|1044744|1044744|1086786|1086786|421257
47026||Redemptions of Government Backed Securities|131086|131086|131086|131086|421257
47025||Corporate & Government Agency Bonds|1503540|1503540|1449487|1449487|421257
41350||U.S. Savings Bond|500|500|500|500|407886
44223||EASTERN SAVINGS CD|40000|40000|40000|40000|418628
44224||CIT CD|50000|50000|50000|50000|418628
46565||CORPORATE OBLIGATIONS|17587|17587|14612|14612|420205
46566||US GOVT AGENCY OBLIGATIONS|47667|47667|47582|47582|420205
40052||Furniture and fixtures|5887|5887|0|0|403379
40632||MS Growth Securities|16997|16997|12590|12590|403997
39999||U.S. TREASURY SECURITIES|55444|55444|55451|55451|403312
42329||2004 FORD TAURUS|18583|0|2500|2500|413703
43740||IND SECOND MKT EDUCATION 2004-RV STUDENT|100000|100000|100000|100000|418038
43739||EATON VANCE CREDIT OPPORTUNITIES FUND|25000|25000|25007|25007|418038
43741||AUTOS|78987|3363|13720|13720|418038
47308||ORIENTAL B & T SAN JUAN PUERTO RICO BOND|77000|77000|77000|77000|426439
47312||2006 CHEVY IMPALA|21890|9505|3500|3500|426439
47311||NY COMMUNITY BANK BOND|99000|99000|99000|99000|426439
47310||FLORIDA COMMUNITY BANK BOND|77000|77000|77000|77000|426439
47309||WACHOVIA BANK FSB BOND|77000|77000|77000|77000|426439
62562||SunTrust Bond Fund|324135|303421|303421|303421|497314
62564||Morgan Stanley Investments|536932|444738|444738|444738|497314
62563||Morgan Stanley Death Benefits Fund|9348|5598|5598|5598|497314
44216||U. S. GOVERNMENT GUARANTEED OBLIGATIONS|337746|337746|351218|351218|418618
44217||ANNUITY CONTRACTS|221671|221671|221671|221671|418618
38849||AFL-CIO HOUSING INVESTMENT TRUST|50000|50000|50000|50000|403164
41933||Sale of Smith Barney Money Funds|725|725|725|725|410657
41938||Fully depreciated Assets written off|78506|0|0|0|410657
41937||Remaining Assets Transferred to New Local 24|46742|46742|0|0|410657
41936||Investments Transferred to New Local 24|1636731|1636731|0|0|410657
41935||Sale of Common Stocks|124918|124918|99458|99458|410657
41934||Sale of TD Money Funds|365|365|365|365|410657
41900||Automobile|0|0|1600|1600|410370
38062||Wachovia PFD Fund|10000|7000|3920|3920|401956
44718||WESTERN ASSET MONEY MARKET FUND CLASS A|8462|8462|8462|8462|419289
44719||CG CAPITAL MARKETS CORE FIXED INCOME FUND|93396|91370|91370|91370|419289
44725||CG CAPITAL MARKETS LARGE CAP GROWTH INVESTMENTS|2807|3087|3087|3087|419289
44724||CG CAPITAL MARKETS INTERNATIONAL EQUITY INVESTMENT|28310|22995|22995|22995|419289
44723||CG CAPITAL MARKETS EMERGING MARKETS INVESTMENTS|3205|2239|2239|2239|419289
44722||CG CAPITAL MARKETS HIGH YIELD INVESTMENTS|14208|10690|10690|10690|419289
44721||CG CAPITAL MARKETS SMALL CAP VALUE INVESTMENTS|2155|1185|1185|1185|419289
44720||CG CAPITAL MARKETS LARGE CAP VALUE INVESTMENTS|1812|1245|1245|1245|419289
41235||Annuity with Hartford Life|569970|569970|569970|569970|407671
53410||U.S. Treasury Bills|4635000|4635000|4635000|4635000|450078
38287||Edward Jones Mutual Funds|509541|509541|518908|518908|402698
40064||INVESTMENT SECURITIES|305730|305730|277372|277372|403444
38709||AUTO TRADED IN|19667|4532|0|0|403074
46326||NONE|0|0|0|0|420097
43219||Sale of Investments - Common Stock|67927|64109|65023|65023|416944
43221||Sale of Investments - Government Bonds|62022|60750|60000|60000|416944
43220||Sale of Investments - Mutual Funds|54505|45267|43489|43489|416944
43090||2004 Jeep Grand Cherokee|18353|11011|3500|3500|416430
42249||U.S. Gov't Securities|331000|331000|331000|331000|413217
44671||FRANKLIN TEMPLETON MODERATE TARGET|52999|52999|52999|52999|419241
44672||PERSHING LLC MONEY MARKET|3|3|3|3|419241
43112||Cash & Cash Equivalent|280660|280660|280660|280660|416558
43116||2007 Mercury Mountaineer|20564|0|0|0|416558
43115||172,000 U.S. Treasury Notes due 11/15/2009|175267|175267|172000|172000|416558
43114||281,000 U.S. Treasury Bills due 07/30/2009|280660|280660|281000|280660|416558
43113||137,000 U.S. Treasury Bills due 07/02/2009|134387|134387|137000|134387|416558
42244||U. S. Treasury Securities|1335757|1335757|1316882|1316882|413207
42246||Corporate Bonds and Other Fixed Income Securities|1780478|1780478|1806299|1806299|413207
42245||Common Stock|2628265|2628265|2203469|2203469|413207
44197||PROCEEDS FROM SALES AT HALL OF FURNITURE AND EQUIP|3500|3500|1294|1294|418582
39701||2008 Cadillac Escalade - trade in|58648|40728|0|0|403251
39706||Common Stock equity|3499193|3499193|2893764|0|403251
39705||Non Government Bonds|201044|201044|194220|0|403251
39704||US Treasury Notes/ Bonds|267719|267719|295292|27573|403251
39703||FHLB FHLMC GNMA & GNMA II|793599|793599|787057|6542|403251
39702||FNMA, Federal Farm Credit Bank|152045|152045|153011|966|403251
40652||American Century Vista Advisors|11192|5211|5211|5211|404024
40666||Various mutual funds|770|251|251|251|404024
40665||SunAmerica US Govt Sec|10903|11433|11433|11433|404024
40664||T Rowe Price Emerging Mkts|47|38|38|38|404024
40663||American Century Vista Advisor|1793|1500|1500|1500|404024
40662||Delaware Group Delchester High Yield|3624|2269|2269|2269|404024
40661||Sun America US Govt Sec|50173|55766|55766|55766|404024
40660||Pioneer Global High Yield|3719|2073|2073|2073|404024
40659||Royce Value Plus Fund|5040|2226|2226|2226|404024
40658||Fidelity Capital Appreciation Fund|72893|39148|39148|39148|404024
40657||Dodge & Cox Intl Stock Fund|45520|20501|20501|20501|404024
40656||Goldman Sach TR|165|165|165|165|404024
40655||T Rowe Price International|10057|3702|3702|3702|404024
40654||Advantage Mid Cap Fund|9384|5065|5065|5065|404024
40653||IShares TR Russell Midcap Value|9082|4339|4339|4339|404024
38358||GOVERNMENT SECURITIES|452533|452533|450868|450868|402805
38359||EQUITIES SECURITIES|13049|13049|10427|10427|402805
50326||PHONE SYSTEM|3778|2775|3778|3778|438533
42130||Copy Machine|5935|0|250|250|412923
50319||Edward Jones Mutual Fund|44569|44569|44569|44569|438522
50320||Mutual of Omaha Mutual Fund|3345|3345|3345|3345|438522
44316||VEHICLE TRADED IN ON NEW VEHICLES|26190|5659|5659|5659|418911
43283||INVESTMENTS|2195935|2195935|2195935|2195935|417125
42884||AMALGAMATED BANK - CASH EQUIVALENTS|124214|124214|124214|124214|415624
42886||AMALGAMATED BANK - CORPORATE OBLIGATIONS|79766|63519|63519|63519|415624
42885||AMALGAMATED BANK - GOVERNMENT & AGENCIES|75666|74534|74534|74534|415624
47037||MAINSTAY PRINCIPAL PRESERVATION FUND|1815000|1815000|1815000|1815000|421640
46640||OFFICE EQUIPMENT SCRAPPED|5223|413|0|0|420405
41985||US TREASURY STRIPPED 8/15/10|64448|64448|76738|76738|411740
41995||PRINCIPAL LIFE INC FUNDING 3/16/15|43313|43313|50000|50000|411740
41994||TENN VALLEY AUTHORITY BOND 6/15/13|7376|7376|8400|8400|411740
41993||FINANCING CORP CPN STRIP 2/8/13|49583|49583|57585|57585|411740
41992||US TREASURY STRIPPED 11/15/11|65466|65466|80654|80654|411740
41991||US TREASURY STRIPPED 5/15/11|64600|64600|78418|78418|411740
41990||US TREASURY STRIPPED 11/15/10|64583|64583|77806|77806|411740
41989||US TREASURY STRIPPED 5/15/10|64935|64935|77091|77091|411740
41988||US TREASURY STRIPPED 2/15/12|73625|73625|90806|90806|411740
41987||US TREASURY STRIPPED 8/15/11|64901|64901|77768|77768|411740
41986||US TREASURY STRIPPED 2/15/11|69999|69999|84923|84923|411740
38109||AUTOMOBILE|23579|9391|5075|5075|402245
39700||None|0|0|0|0|403244
42250||Auction Chalk Board and Lawn Mower|0|0|0|125|413238
52673||NONE|0|0|0|0|449149
38776||Chevy Impala 2007|20003|12335|4500|4500|403102
44302||Reimbursed shared fixed assets|275000|275000|275000|275000|418853
43288||NONE|0|0|0|0|417171
40070||NONE|0|0|0|0|403474
39996||2006 CHEVY TRAILBLAZER|37993|12030|0|0|403306
39997||COMPUTER|3633|0|0|0|403306
47277||NONE|0|0|0|0|424672
46272||SHORT-TERM INVESTMENTS - US TREASURY SECURITIES|2968355|2968355|2968355|2968355|420035
46276||AUTOMOBILES|12927|0|500|500|420035
46275||CORPORATE BONDS|760635|760635|766810|766810|420035
46274||US GOVERNMENT OBLIGATIONS|1286942|1286942|1264540|1264540|420035
46273||MUTUAL FUNDS|3345100|3345100|2262996|2262996|420035
41981||WACHOVIA CORP|24806|24806|25361|25361|411628
41977||HSBC FINANCE|10000|10000|10000|10000|411628
41980||PNC FDG CORP|22121|22121|25184|25184|411628
41979||GOLDMAN SACHS|23005|23005|25350|25350|411628
41978||IBM|5010|5010|5000|5000|411628
40619||Vanguard Value Index - Admiral|111509|89454|89454|89454|403931
40615||Vanguard FTSE All World (Ex US) Index|39346|26923|26923|26923|403931
40618||Vanguard Growth Index - Admiral|114090|96198|96198|96198|403931
40617||Vanguard Total International Stock Index|126816|67390|67390|67390|403931
40616||Vangusrd REIT Index Fund|105970|60542|60542|60542|403931
40622||Vanguard Prime Money Market|87024|87024|87024|87024|403931
40621||Vanguard Harbor Bond Fund|94307|94307|94307|94307|403931
40620||Vanguard Total Bond Market Fund|51191|51191|51191|51191|403931
46738||2007 CHRYSLER 300|44553|34899|17500|17500|420588
41975||DODGE INTREPID|11842|11842|1500|1500|411448
39641||NONE|0|0|0|0|403206
50548||Investments|1510987|1510987|1190715|1190715|439439
40706||FURNITURE & OFFICE EQUIPMENT|21965|3304|0|0|404267
46288||MUTUAL FUNDS|32788|32788|24415|24415|420052
46289||STOCKS|11757|11757|5049|5049|420052
42481||Marketable securities|41358|41358|57755|57755|414706
42945||2008 Ford Truck|51715|49129|27184|27184|415922
38110||N/A|0|0|0|0|402252
43417||RECORDING EQUIPMENT|0|0|1000|1000|417581
