OID|INV_TYPE|DESCRIPTION|COST|BOOK_VALUE|CASH_PAID|RPT_ID
41487||Morgan Stanley - Mutual Fund|6448|0|6448|338847
41486||Morgan Stanley - Mutual Fund|5448|0|5448|338847
41485||Morgan Stanley - Mutual Fund|15646|0|15646|338847
41484||Morgan Stanley - Mutual Fund|8231|0|8231|338847
41483||Morgan Stanley - Mutual Fund|11871|0|11871|338847
41482||Morgan Stanley - Bond|5|0|5|338847
41481||Morgan Stanley - Bond|50005|0|50005|338847
41480||Morgan Stanley - Bond|24568|0|24568|338847
41479||Morgan Stanley - Bond|32634|0|32634|338847
41478||Morgan Stanley - Bond|39505|0|39505|338847
41477||Morgan Stanley - Bond|39655|0|39655|338847
41476||Morgan Stanley - Bond|25037|0|25037|338847
41475||Morgan Stanley - Bond|29968|0|29968|338847
41474||Morgan Stanley - Bond|35049|0|35049|338847
41473||Morgan Stanley - Bond|24162|0|24162|338847
41472||Morgan Stanley - Bond|40005|0|40005|338847
41471||Morgan Stanley - Bond|35797|0|35797|338847
41470||Morgan Stanley - Bond|5|0|5|338847
41469||Morgan Stanley - Bond|5|0|5|338847
41468||Ameriprise - Mutual Fund|17061|0|17061|338847
41467||Ameriprise - Mutual Fund|22825|0|22825|338847
41466||Ameriprise - Mutual Fund|16890|0|16890|338847
41465||Ameriprise - Mutual Fund|65328|0|65328|338847
41464||Ameriprise - Mutual Fund|23348|0|23348|338847
41463||Ameriprise - Mutual Fund|4|0|4|338847
41462||Ameriprise - Mutual Fund|780|0|780|338847
41461||Ameriprise - Mutual Fund|3813|0|3813|338847
38020||FURNITURE AND EQUIPMENT|10893|10893|10893|334381
38021||US SECURITIES|1758|1758|1758|334381
50683||Improvements to Board Room|5445|5445|5445|349742
50685||Dues Software Development|13013|13013|13013|349742
50684||Various New Computers|11701|11701|11701|349742
37817||COMPUTER|1492|1492|1492|334250
37818||REFRIGERATOR|537|537|537|334250
45352||BUILDING IMPROVEMENTS|4022|4022|4022|345845
45355||INVESTMENTS|11447|11447|11447|345845
45354||VEHICLE|35492|35492|35492|345845
45353||INLAND AMERICAN|100000|100000|100000|345845
48375||2007 Chevrolet Avalanche|36797|36797|36797|348505
48394||HP Pavillion Destktop|930|930|0|348505
48393||Six Tables and Twelve Chairs, conference room|5628|5628|5628|348505
48392||Desktop Computer|1279|1279|1279|348505
48391||Desktop Computer|1279|1279|1279|348505
48390||Notebook Computer|1322|1322|1322|348505
48389||Notebook Computer|1237|1237|1237|348505
48388||Toshiba Notebook|1417|1417|1417|348505
48387||HP Pavillion Notebook|1237|1237|1237|348505
48386||HP Pavillion Notebook|1325|1325|1325|348505
48385||Furniture and File Cabinets, bookkeeping office|3365|3365|3365|348505
48384||Desk, File Drawers, and Chair, bus. agent office|1428|1428|1428|348505
48383||HP Desktop|999|999|999|348505
48382||HP Desktop|903|903|903|348505
48381||2007 Chevrolet Impala|18732|18732|18732|348505
48380||2007 Chevrolet Impala|21296|21296|21296|348505
48379||2007 Chevrolet Impala|19967|19967|19967|348505
48378||2007 Chevrolet Impala|21923|21923|21923|348505
48377||2007 Chevrolet Uplander|21332|21332|21332|348505
48376||2007 Chevrolet Tahoe|47697|47697|47697|348505
53514||Government National Mortgage|593138|469289|593138|351161
53511||Federal Mortgage Securities|989184|990370|989184|351161
53513||American Home Mortgage|497700|481349|497700|351161
53512||Federal Mortgage Securities|100328|100006|100328|351161
53524||Generator, Back-up system & meter|74194|74194|74194|351161
53523||CD's purchased|36936|32603|36936|351161
53522||Federal Mortgage Securities|798735|786376|798735|351161
53521||Federal Mortgage Securities|518706|484902|518706|351161
53520||Federal Mortgage Securities|501361|507386|501361|351161
53519||Federal Mortgage Securities|218192|216679|218192|351161
53518||Federal Mortgage Securities|395450|366658|395450|351161
53517||Federal Mortgage Securities|298095|243432|298095|351161
53516||Federal Mortgage Securities|361199|303434|361199|351161
53515||Federal Mortgage Securities|287411|155934|287411|351161
48016||COMPUTER EQUIPMENT|2136|2136|2136|348263
42610||Mutual Funds|5298|5298|5298|341455
50120||DUPLO FOLDING MACHINE|3775|3775|3775|349439
50123||MODULAR FURNITURE|5171|5171|5171|349439
50122||COMPUTER EQUIPMENT|4712|4712|4712|349439
50121||POSTAGE EQUIPMENT|12798|12798|12798|349439
33922||2006 DODGE RAM|20358|20358|20358|330389
33925||4 DIGITAL CAMERAS|1081|1081|1081|330389
33924||2006 DODGE RAM|18700|18700|18700|330389
33923||2006 DODGE RAM|19534|19534|19534|330389
52787||FURNITURE & EQUIPMENT|49194|49194|49194|350862
52794||COMMON STOCK|132843|132843|132843|350862
52793||MUTUAL FUNDS|36644|36644|36644|350862
52792||CORPORATE BONDS|592534|592534|592534|350862
52791||US TREASURY SECURITIES|1129181|1129181|1129181|350862
52790||BUILDING IMPROVEMENTS - OLYMPIA, WA|4150|4150|4150|350862
52789||BUILDING IMPROVEMENTS - EVERETT, WA|4349|4349|4349|350862
52788||BUILDING - OLYMPIA, WA|220762|220762|220762|350862
42740||BUILDING IMPROVEMENTS-BELL GARDENS, CA 90201|10879|10879|10879|342308
42743||MERRILL LYNCH MUTUAL FUNDS|123382|123382|123382|342308
42742||OFFICE FURNITURE AND EQUIPMENT|1610|1610|1610|342308
42741||AUTOMOBILES|84010|84010|84010|342308
33940||BUILDING IMPROVEMENTS|12105|12105|12105|330449
33945||13 LOTS IN LEWISTON, MICHIGAN|260000|260000|260000|330449
33944||MARKETABLE SECURITIES|849636|849636|849636|330449
33943||OFFICE FURNITURE AND EQUIPMENT|12024|12024|12024|330449
33942||COMPUTER EQUIPMENT|16951|16951|16951|330449
33941||COMPUTER SOFTWARE|4658|4658|4658|330449
53530||100 Apple Inc|9313|0|9313|351196
53546||75000 US Treasury Note 4.75%|75069|77578|75069|351196
53545||75000 US Treasury Note 5%|75140|75656|75140|351196
53544||75000 US Treasury Note 4.875%|75296|79031|75296|351196
53543||75000 US Treasury Note 3.125%|75957|74871|75957|351196
53542||50 Wynn Resorts LTD|5937|5607|5937|351196
53541||T Rowe Small Cap Stock Fund|2967|0|2967|351196
53540||300 Qualcomm Inc|12951|11805|12951|351196
53539||100 PepsiCo Inc|7707|7590|7707|351196
53538||250 Panera Bread Co|14040|0|14040|351196
53537||400 Nalco Holding Co|10952|0|10952|351196
53536||158 Merc International Equity Fund|2914|2694|2914|351196
53535||100 Mastercard Inc|10997|21520|10997|351196
53534||150 JC Penney Inc|12432|0|12432|351196
53533||400 EMC Corp|7579|7412|7579|351196
53532||150 Cerner Corp|8559|8460|8559|351196
53531||400 CBS Corp|12688|0|12688|351196
39524||Furniture and Equipment|1600741|1600741|1600741|335451
39526||Marketable Securities|11156854|11156854|11156854|335451
39525||U.S. Treasury Securities|1056324|1056324|1056324|335451
49626||INVESTMENTS - FIXED INCOME SECURITIES|19757703|19757703|19757703|349071
49631||COMPUTER & COMMUNICATIONS EQUIPMENT|44848|44848|44848|349071
49630||COMPUTER SYSTEMS DEVELOPMENT|256577|256577|256577|349071
49629||FURNITURE AND FIXTURES|82413|82413|82413|349071
49628||TENANT IMPROVEMENTS - NY BUILDING|339600|339600|339600|349071
49627||HEADQUARTERS BUILDING IMPROVEMENTS|221900|221900|221900|349071
40791||Government Bonds|3035138|3035138|3035138|337653
40800||Other Fixed Assets|7873|7873|7873|337653
40799||Furniture and Equipment|101501|101501|101501|337653
40798||Municipal Bonds|13661|13661|13661|337653
40797||Preferred Securities|140000|140000|140000|337653
40796||Common Stocks|143217|143217|143217|337653
40795||Certificates of Deposit|285000|285000|285000|337653
40794||Corporate Bonds|1167966|1167966|1167966|337653
40793||Mutual Funds|1647091|1647091|1647091|337653
40792||US Treasury Securities|1950100|1950100|1950100|337653
50356||Investment in Subsidiary - F Street LLC|187801|187801|187801|349636
50354||Vanguard Short Term Bond Index Fund|55186|55186|0|349636
50355||Investment in Subsidiary - BAC Bowie LLC|22572|22572|22572|349636
50361||Automobiles|42190|42190|42190|349636
50360||Computer Hardware and Software|201561|201561|209662|349636
50359||Furniture and Fixtures|365624|365624|478241|349636
50358||Leasehold Improvements|930909|930909|1112781|349636
50357||Investment in Subsidiary - BAC Captive LLC|190233|190233|190233|349636
51541||U.S. Treasury Securities|89406|89406|89406|350142
51545||Automobile|36757|36757|36757|350142
51544||Money Market Mutual Fund|51755533|51755533|51755533|350142
51543||Common Stock|30244579|30244579|30244579|350142
51542||U.S. Government Agency Obligations|2066826|2066826|2066826|350142
41092||Stocks - Common and preferred|124532|124532|124532|338356
41097||Office Furniture & Fixtures|12400|12400|12400|338356
41096||Data Processing Equpment|41963|41963|41963|338356
41095||Mutual Funds|80321|80321|80321|338356
41094||Agency notes - FNMA, etc|47810|47810|47810|338356
41093||Corporate bonds and notes|88055|88055|88055|338356
51637||COMMON STOCK|425101|425101|425101|350202
51640||FURNITURE AND EQUIPMENT|19536|19536|19536|350202
51639||LEASEHOLD IMPROVEMENTS|9025|9025|9025|350202
51638||MUTUAL FUNDS|1281331|1281331|1281331|350202
38798||EQUITIES|441813|441813|441813|335032
38801||OFFICE FURNITURE & EQUIPMENT|6745|6745|6745|335032
38800||TREASURY OBLIGATIONS|1422524|1422524|1422524|335032
38799||U.S.TREASURY NOTES|996496|996496|996496|335032
39107||U.S. Treasury Securities|8480429|8480429|8480429|335184
39110||Furniture and Equipment|45227|45227|45227|335184
39109||Automobiles|62400|62400|62400|335184
39108||Other Investments|22292837|22292837|22292837|335184
51523||US Treasury Securities|6017386|6017386|6017386|350112
51533||Other Fixed Assets|17954|17954|17954|350112
51532||Building Improvements, Akron, OH (1)|146376|146376|146376|350112
51531||Building Improvements, Washington, DC|815343|815343|815343|350112
51530||Furniture and Equipment|688999|688999|688999|350112
51529||Other Investments|26053|26053|26053|350112
51528||Common Collective Trust|258230|258230|258230|350112
51527||US Government Agency Securities|7691426|7691426|7691426|350112
51526||Common Stocks|2896997|2896997|2896997|350112
51525||Mutual Funds/Pooled Investments|936029|936029|936029|350112
51524||Corporate Bonds and Notes|40514125|40514125|40514125|350112
38482||MARKETABLE SECURITIES|854849|854849|868219|334873
38483||US TREASURIES-ADJ TO UNREALIZED LOSS-AS OF 6/30/07|29927|29927|0|334873
33806||Purchase of Investments|35814725|35814725|35814725|329628
33809||Purchase of Office Equipment|15401|15401|15401|329628
33808||Purchase of Automobiles|30725|29701|12280|329628
33807||Purchase of Investments - Strike Fund|17599133|17599133|17599133|329628
63193||MUTUAL FUNDS|1519194|1519194|1519194|371736
63196||AUTOMOBILES|37280|37280|28102|371736
63195||OFFICE FURNITURE & EQUIPMENT|49289|49289|49289|371736
63194||OTHER FIXED ASSETS|75639|75639|75639|371736
33115||Government Obligations|1100000|1100000|1100000|326467
33117||Furniture and Equipment|15374|15374|15374|326467
33116||Corporate Obligations|1700000|1700000|1700000|326467
42636||Office Furniture and Equipment|16306|16306|16306|341542
50615||US TREASURY SECURITIES|246325|246325|246325|349731
50616||MARKETABLE SECURITIES|8918047|8918047|8918047|349731
51577||FURNITURE AND EQUIPMENT|135013|135013|135013|350171
51581||OTHER INVESTMENTS|58915682|58915682|58915682|350171
51580||U.S TREASURY SECURITIES|10148642|10148642|10148642|350171
51579||AUTOMOBILES|49479|49479|37686|350171
51578||SOFTWARE|3966|3966|3966|350171
39584||TREASURY NOTES|3742585|3742585|3742585|335469
39587||OFFICE FURNITURE|804568|804568|804568|335469
39586||AUTOMOBILES (6)|338495|338495|262995|335469
39585||INVESTMENTS|21226963|21226963|21226963|335469
33527||INVESTMENTS|47799260|47799260|47799260|329481
33528||FIXED ASSETS|485793|485793|485793|329481
45230||Office Furniture & Equipment|8284|8284|8284|345734
50893||Marketable securities|407061464|407061464|407061464|349811
50901||Equipment below capitalization threshhold|477532|477532|477532|349811
50900||Vanguard Insurance C Annuity Contract|427012|427012|427012|349811
50899||U.S Treasuries|20849549|20849549|20849549|349811
50898||Automobiles|290589|290589|290589|349811
50897||Buildings and improvements|19734377|19734377|19734377|349811
50896||Furniture and Equipment|1765123|1765123|1765123|349811
50895||101 Constitution|413390301|413390301|2902829|349811
50894||AFL-CIO HIT|8826|8826|8826|349811
56848||Officers Automobile (Add Trade Value)|40190|40190|40190|363282
56849||Paradigm Technologies Management System|76324|76324|76324|363282
54958||Common Stock|32724450|32724450|32724450|352431
54963||Office Equipment, Furniture & Leasehold Improvemnt|8634637|8364637|8634637|352431
54962||US Treasury Securities|51700248|51700248|51700248|352431
54961||US Government Securities (Other Than US Treas Sec)|14521660|14521660|14521660|352431
54960||Mutual Funds|390000|390000|390000|352431
54959||Corporate Bonds|17574327|17574327|17574327|352431
53132||U.S. Treasury Securities|92933784|92933784|92933784|350961
53134||Fixed Assets|2524879|2524879|2524879|350961
53133||Other-Includes Manager Mortgage Dollar Rolls|1628502867|1628502867|1628502867|350961
54721||Office furniture and equipment|3408|0|3408|351760
54720||Mutual Funds|263149|263149|263149|351760
54722||Computer equipment|28895|0|28895|351760
53208||US Government Securities|626229|626229|626229|351007
53209||Marketable Securities|2068836|2068836|2068836|351007
39602||COMPUTER EQUIPMENT|497423|497423|497423|335479
39607||TENANT IMPROVEMENTS|23209|23209|23209|335479
39606||INVESTMENTS|1439165|1439165|1439165|335479
39605||BUILDING IMPROVEMENTS|47990|47990|47990|335479
39604||COMPUTER SOFTWARE|417736|417736|417736|335479
39603||FURNITURE AND EQUIPMENT|23669|23669|23669|335479
51504||US TREASURIES|9168336|9168336|9168336|350080
51508||BUILDING|13450|13450|13450|350080
51507||FURNITURE & EQUIPMENT|859006|859006|859006|350080
51506||OTHER INVESTMENTS|36373572|36373572|36373572|350080
51505||MARKETABLE SECURITIES|35835148|35835148|35835148|350080
54952||INVESTMENTS CORPORATE BONDS|8040181|8040181|8040181|352390
54951||INVESTMENTS GOVERNMENT SECURITIES|57317603|57317603|57317603|352390
54954||OFFICE EQUIPMENT AND FURNITURE|188011|188011|188011|352390
54953||INVESTMENTS COMMON STOCKS|16851493|16851493|16851493|352390
34108||OFFICE FURNITURE AND FIXTURES|164905|164905|164905|330673
34113||MARKETABLE SECURITIES|9458447|9458447|9458447|330673
34112||U.S. TREASURIES|1880892|1880892|1880892|330673
34111||FURNITURE AND FIXTURES BELOW CAPITALIZATION LIMIT|419615|419615|419615|330673
34110||LEASEHOLD IMPROVEMENTS|200222|200222|200222|330673
34109||COMPUTER HARDWARE AND SOFTWARE|1383903|1383903|1383903|330673
56489||AUTOMOBILES|96312|96312|96312|362482
56509||COMMON STOCK - SETTLED 6/30/2006|0|0|1329087|362482
56508||COMMON STOCK - UNSETTLED 6/30/2007|391255|391255|0|362482
56507||COMMON STOCK|77872568|77872568|77872568|362482
56506||US GOVERNMENT AGENCY BONDS - SETTLED 6/30/2006|0|0|32904488|362482
56505||US GOVERNMENT AGENCY BONDS - UNSETTLED 6/30/2007|29586518|29586518|0|362482
56504||US GOVERNMENT AGENCY BONDS|340600188|340600188|340600188|362482
56503||CORPORATE BONDS - SETTLED 6/30/2006|0|0|422123|362482
56502||CORPORATE BONDS - UNSETTLED 6/30/2007|515009|515009|0|362482
56500||US TREASURY SECURITIES - SETTLED 6/30/2006|0|0|2212775|362482
56501||CORPORATE BONDS|48941533|48941533|48941533|362482
56499||US TREASURY SECURITIES|70730463|70730463|70730463|362482
56498||AFL-CIO HOUSING INVESTMENT TRUST|764328|764328|764328|362482
56497||MUTUAL FUNDS|61034|61034|61034|362482
56496||MORTGAGE LOAN|45000000|45000000|45000000|362482
56495||ATTALUS ENHANCED INDEX FUND LLC|25000000|25000000|25000000|362482
56494||CANADIAN CORPORATE BONDS|4959466|4959466|4959466|362482
56493||CANADIAN GOVERNMENT BONDS|1725443|1725443|1725443|362482
56492||CAPITAL CONTRIBUTION TO IBEW HEADQUARTERS BDLG LLC|1500000|1500000|1500000|362482
56491||LEASEHOLD IMPROVEMENTS|3500712|3500712|3500712|362482
56490||FURNITURE AND FIXTURES|1460527|1460527|1460527|362482
40712||AFL-CIO Housing Investment Trust|10768|10768|10768|337276
52472||Corporate Stocks|59938594|59938594|59938594|350715
52470||Mutual Funds|15640954|15640954|15640954|350715
52471||Corporate Bonds|2264573|2264573|2290746|350715
52474||Small Furniture and Equipment|200138|200138|200138|350715
52473||Fixed Assets|1351615|1351615|1351615|350715
50324||Allegiant Money Market Fund|5095937|5095937|5095937|349597
50329||Computer Software & Equipment|50451|50451|50451|349597
50328||Office Furniture & Equipment|45591|45591|45591|349597
50327||Leasehold Improvements|412172|412172|412172|349597
50326||Common stock|8107933|8107933|8107933|349597
50325||Fixed income obligations|1245700|1245700|1245700|349597
39162||MARKETABLE SECURITIES|7863903|7863903|7863903|335271
39164||FURNITURE AND EQUIPMENT|13283|13283|13283|335271
39163||AUTOMOBILES|67541|67541|57745|335271
52525||Building Improvements|2480041|2480041|2480041|350748
52531||U.S. Treasuries|448424|448424|448424|350748
52530||Marketable Securities|5875497|5875497|5875497|350748
52529||Longview Largecap 500 VEBA Index Fund|51067|51067|51067|350748
52528||Short Term Funds|52187|52187|52187|350748
52527||Software|1297278|1297278|1297278|350748
52526||Office Furniture and Equipment|2449264|2449264|2449264|350748
65229||Computer Equipment|4127|4127|4127|376791
50892||Improvements-Region 5-Sub Office, Kansas City, MO|34138|34138|34138|349810
50882||Furniture and Equipment|621289|621289|621289|349810
50891||Improvements - Local 425, Lorain, OH|100224|100224|100224|349810
50890||Improvements - Region 1C-Sub Office, Lansing, MI|52724|52724|52724|349810
50889||Improvements - Education Center, Onaway, MI|36784|36784|36784|349810
50888||Improvements - Region 1, Warren, MI|76677|76677|76677|349810
50887||Improvements - Region 1A, Taylor, MI|8345|8345|8345|349810
50886||Improvements - Retirees Center, Detroit, MI|12160|12160|12160|349810
50885||Improvements - Solidarity House, Detroit, MI|241461|241461|241461|349810
50884||Improvements - Pat Greathouse Center, Ottawa, IL|35786|35786|35786|349810
50883||Vehicles and Equipment|1960|1960|1960|349810
54294||MARKETABLE SECURITIES - U.S. TREASURY SEC.|182925|182925|182925|351612
54297||MARKETABLE SECURITIES - COMMON STOCK|816295|816295|816295|351612
54296||MARKETABLE SECURITIES - CORPORATE BONDS|338222|338222|338222|351612
54295||MARKETABLE SECURITIES - U.S. GOVERNMENT|614223|614223|614223|351612
57884||Marketable securities|44699324|44699324|44699324|366981
57885||Property and equipment|4506313|4506313|4506313|366981
63551||BUILDING IMPROVEMENTS|135384|135384|135384|372839
63557||REAL ESTATE INVESTMENT TRUST|242772|242772|242772|372839
63556||US GOVERNMENT AGENCY BONDS|879849|879849|879849|372839
63555||CORPORATE STOCKS|26258176|26258176|26258176|372839
63554||CORPORATE BONDS|354793|354793|354793|372839
63553||US TREASURY SECURITIES|128848|128848|128848|372839
63552||FURNITURE AND EQUIPMENT|185012|185012|185012|372839
44211||Marketable Securities|5834640|5834640|5834640|344482
44213||Building, Linthicum, MD|191463|191463|191463|344482
44212||Furniture, Fixtures & Equipment|91476|91476|91476|344482
33773||VANGUARD 500 INDEX|23189|23189|23189|329619
33775||US GOVT BONDS|257791|257791|257791|329619
33774||CORP BONDS|275045|275045|275045|329619
34341||PURCHASE OF BUILDING, FRONT ROYAL, VA|18400|18400|18400|332000
34343||PURCHASE OF MUTUAL FUNDS|1318827|1318827|1318827|332000
34342||PURCHASE OF OFFICE FURNITURE AND EQUIPMENT|72869|72869|72869|332000
34094||General Fund fixed assets|0|0|205036|330667
34097||Defense Fund investments|0|0|13573564|330667
34096||General Fund investments|0|0|61689367|330667
34095||Convention Fund investments|0|0|2021070|330667
53937||AUTOMOBILES|228434|151364|228434|351508
53944||OFFICE EQUIPMENT AND FURNITURE|433872|273972|433872|351508
53943||MUTUAL FUNDS|525632|525632|525632|351508
53942||MONEY MARKET FUND|47315008|47315008|47315008|351508
53941||EQUITY SECURITIES|3411152|3411152|3411152|351508
53940||COMPUTERS AND SOFTWARE|3538807|3094327|3538807|351508
53939||BUILDING AND LEASEHOLD IMPROVEMENTS|67525|55605|67525|351508
53938||BOND FUNDS|31734747|31734747|31734747|351508
63103||COMPUTER/OFFICE EQUIPMENT|4525|4525|4525|371509
36127||Automobiles|57875|57875|57875|332296
36130||Other Securities|313978214|313978214|313978214|332296
36129||U.S Treasury Securities|53642544|53642544|53642544|332296
36128||Furniture & Equipment|348865|348865|348865|332296
44038||AUTO|27205|27205|27205|343975
50710||Other Securities|18201320|18201320|18201320|349753
50716||Land|170000|170000|0|349753
50715||Furniture and Equipment|1785|1785|1785|349753
50714||Automobiles|12000|12000|0|349753
50713||Building Improvements|40000|40000|40000|349753
50712||Building|375000|375000|0|349753
50711||Other Fixed Assets|89160|89160|80697|349753
39053||FURNITURE & EQUIPMENT|39285|39285|39285|335154
39070||FHLB 0.00% 06/15/07|489424|489424|489424|335154
39069||FHLB 0.00% 06/15/07|488017|488017|488017|335154
39068||FHLMC 0.00% 05/14/07|543331|543331|543331|335154
39067||FHLMC 0.00% 05/01/07|497624|497624|497624|335154
39066||FHLMC 0.00% 04/09/07|493875|493875|493875|335154
39065||FHLMC 0.00% 04/09/07|493197|493197|493197|335154
39064||FHLMC 0.00% 12/18/06|494544|494544|494544|335154
39063||FHLB 0.00% 09/27/06|317245|317245|317245|335154
39062||FFCB 5.49% 06/15/07|1000000|1000000|1000000|335154
39061||FNMA 0.00% 05/14/07|488077|488077|488077|335154
39060||FHLMC 0.00% 05/14/07|524868|524868|524868|335154
39059||FHLB 5.15% 05/21/07|500000|500000|500000|335154
39058||FFCB 5.28% 05/15/07|550000|550000|550000|335154
39057||FHLB 5.375% 04/19/07|500000|500000|500000|335154
39056||FHLB 5.25% 04/11/07|500000|500000|500000|335154
39055||FHLB 5.27% 05/15/07|750000|750000|750000|335154
39054||FHLB 5.35% 05/9/07|510000|510000|510000|335154
44326||AFL-CIO MTG INV TRUST|23609|23609|23609|344796
44350||DEPOSIT FOR NEW EQUIPMENT(SEE SCHEDULE-7)|10845|10845|10845|344796
44349||AUTO VIN# 2G4WC582471128305|22869|0|18572|344796
44348||AUTO VIN# 2G4WC582671244332|23267|0|19517|344796
44347||AUTO VIN# 2G4WC582471210499|22480|0|17730|344796
44346||AUTO VIN# 2G4WC582071132495|21532|0|18577|344796
44345||AUTO VIN# 2G4WC582771243710|20558|0|15808|344796
44344||AUTO VIN# 2G4WC582X71160076|22631|0|22631|344796
44343||AUTO VIN# 2G4WC582X71128339|22894|0|19144|344796
44342||AUTO VIN# 1G4HP572X7U154894|23106|0|22789|344796
44341||AUTO VIN# 2G2WC55CX71206687|22622|0|25715|344796
44340||AUTO VIN# 2G2WP582171187017|27244|0|24244|344796
44339||AUTO VIN# 2G4WC582771209878|22074|0|18239|344796
44338||AUTO VIN# 2G4WC582171213666|21938|0|16938|344796
44337||AUTO VIN# 2G4WC582571131746|24414|0|19414|344796
44336||AUTO VIN # 2G4WJ582171172168|30271|0|30271|344796
44335||AUTO VIN # 2G4WC582671179790|23735|0|19963|344796
44334||CANADA MUTUAL FUNDS|875313|875313|875313|344796
44333||US TEMP INVESTMENTS|389563|389563|389563|344796
44332||GMP MASTER TRUST - US OBLIG|198532|198532|198532|344796
44331||VANGUARD MUTUAL STOCK FUNDS|85913|85913|85913|344796
44330||DODGE & COX MUTUAL FUNDS|1080633|1080633|1080633|344796
44329||MERRILL LYNCH EQUITY FUNDS|253520|253520|253520|344796
44328||SMITH BARNEY MANAGEMENT|7402657|7402657|7402657|344796
44327||FIXTURES & EQUIPMENT|11830|11830|11830|344796
54876||ING-FNC FINANCIAL INVESTMENT|5374|5374|5374|351878
54877||OFFICE FURNITURE AND EQUIPMENTS|27961|27961|27961|351878
52171||AFL- CIO HOUSING INVESTMENT TRUST|636|636|636|350586
52172||COMPUTER EQUIPMENT|35619|35619|35619|350586
56157||U.S TREASURY SECURITIES|13911339|13911339|13911339|360797
56161||LEASEHOLD IMPROVEMENTS|430|430|430|360797
56160||OFFICE FURNITURE & EQUIPMENT|88504|88504|88504|360797
56159||AUTOMOBILES|279721|279721|279721|360797
56158||MARKETABLE SECURITIES|9817712|9817712|9817712|360797
53525||Marketable securities|4008488|4008488|4008488|351167
53528||Condominium - 930 Wayne Avenue, Silver Spring, MD|466538|466538|466538|351167
53527||Fixed assets|497391|497391|708506|351167
53526||U.S. Treasury securities|1587998|1587998|1587998|351167
54122||US Treasury Notes|14000000|14000000|14000000|351567
54125||Building Renovation|301416|301416|301416|351567
54124||Office Furniture & Equipment|1645133|1645133|1356058|351567
54123||US Treasury Bills|63521287|63521287|63521287|351567
39292||Equipment|17889|17889|17889|335365
39293||Repurchase Agreement|1997378|1997378|1997378|335365
52391||Lot at 1001 Vallejo St., San Juan, Puerto Rico|150000|150000|150000|350679
33832||FURNITURE, TELEPHONE & VIDEO EQUIPMENT|42305|42305|42305|329684
33838||SANFORD BERNSTEIN - VARIOUS BONDS|21229263|21229263|21229263|329684
33837||SANFORD BERNSTEIN - VARIOUS EQUITIES|3197984|3197984|3197984|329684
33836||LEASHOLD IMPROVEMENTS|12680|12680|12680|329684
33835||COMPUTER EQUIPMENT|33648|33648|33648|329684
33834||WEBSITE DEVELOPMENT|306250|306250|306250|329684
33833||COMPUTER PROGRAM DEVELOPMENT|60014|60014|60014|329684
51825||Office Furniture and Equipment|11194|11194|11194|350395
56037||Router Switch - IP Phones|4583|3972|4583|360023
56040||Dell Notebook Computer|1661|1301|1661|360023
56039||Sony VAIO Laptop Computer|1975|1810|1975|360023
56038||Fijitsu Laptop Computer|1953|1693|1953|360023
44823||MORTGAGE SECURITIES|503265|503265|503265|345178
44829||OFFICE EQUIPMENT|14861|14861|14861|345178
44828||CORPORATE BONDS|547846|547846|547846|345178
44827||MUTUAL FUNDS|205200|205200|205200|345178
44826||PREFERRED STOCKS|88771|88771|88771|345178
44825||GOVERNMENT BONDS|1141398|1141398|1141398|345178
44824||OTHER INVESTMENTS|539100|539100|539100|345178
55179||BONDS|10168310|10168310|10236045|353696
55180||US GOVERNMENT OBLIGATIONS|7998072|7998072|8048321|353696
51258||Government of Canada Treasury Bills|5998025|5998025|5998025|349963
51267||Xerox 6180DN color laser printer|852|852|852|349963
51266||2 HP Office Jet K5400 printers|342|342|342|349963
51265||Postage Machine dynamic scale|1459|1459|1459|349963
51264||Spam e-mail filter device|2460|2460|2460|349963
51263||Dishwasher, lunchroom, 10401 Connecticut Ave|652|652|652|349963
51262||Carpet, 4th floor office, 10401 Connecticut Avenue|4142|4142|4142|349963
51261||9,298.905 shares Longview 500 Index Fund|1650000|1650000|1650000|349963
51260||US Treasury Notes and US Govt Agency Bonds|19327908|19327908|19327908|349963
51259||3,099.616 shares Dreyfus Mutual Fund|32192|32192|32192|349963
41445||AFL-CIO Federal Credit Union|1301538|1301538|1301538|338844
41452||Purchase of phone system|116662|116662|116662|338844
41451||Purchase of computers|76855|76855|76855|338844
41450||Purchase of furniture & fixtures|23662|23662|23662|338844
41449||Amalgamated|2587600|2587600|2587600|338844
41448||Royal Bank of Canada|1327225|1327225|1327225|338844
41447||AFL-CIO Housing Investment Trust|251417|251417|251417|338844
41446||Union Federal Bank|737894|737894|737894|338844
66196||EUQIPMENT|11933|11933|11933|378558
66198||STOCKS|1543|1543|40|378558
66197||VEHICLE-2008 TOYOTA TUNDRA|26253|26253|0|378558
63401||Marketable Securities|1097261|1097261|1097261|372407
63403||Fixed Securities|17906|17906|17906|372407
63402||Computer Equipment|9430|7465|9430|372407
40290||AFLCIO HOUSING INVESTMENT TRUST|11751|11751|11751|336243
40860||Investments - NEA Retired Corpus Account|31775431|33474100|31775431|337843
40862||Computer Equipment & Software|830928|830928|716413|337843
40861||Furniture & Fixtures|3553667|3553667|3477768|337843
57355||Office Furniture and Equipment|18807|18807|18807|364689
57358||US Treasury Securities|3056335|3056335|3056335|364689
57357||Investments US Backed Securities|5125645|5125645|5125645|364689
