OID|INV_TYPE|DESCRIPTION|COST|BOOK_VALUE|GROSS_SALES_PRICE|AMOUNT_RECD|RPT_ID
22733||Alpine Total Dynamic Dividend, 6478.17 Shares|129582|129582|131076|131076|347501
22732||Nuveen Pfd & Conv Income FD 2, 8,500 Shares|127500|127500|118519|118519|347501
22731||Legg Mason Partners Capital, 937.39 Shares|10459|10459|10597|10597|347501
22730||Fed Nat'l Mtg Assn, 50,000 par, due 12/28/07|49563|49563|50000|50000|347501
22729||Fed Nat'l Mtg Assn, 20,000 par, due 03/24/15|20000|20000|20000|20000|347501
22728||Fed Nat'l Mtg Assn, 300,000 par, due 10/01/08|297000|297000|296625|296625|347501
22727||Fed Nat'l Mtg Assn, 20,000 par, due 02/22/12|20000|20000|20000|20000|347501
22726||Fed Home Loan Mtg, 300,000 par, due 01/14/09|298125|298125|297375|297375|347501
22725||Fed Home Loan Mtg, 300,000 par, due 08/10/09|299625|299625|298125|298125|347501
22724||Fed Home Loan Bank, 300,000 par , due 11/28/08|298499|298499|296625|296625|347501
22723||Fed Nat'l Mtg Assn, 250,000 Par, due 07/08/08|249375|249375|249220|249220|347501
22722||Fed Nat'l Mtg Assn Med, 250,000 Par, due 07/28/08|250000|250000|249258|249258|347501
22721||Fed Home Loan Bank, 20,000 Par, due 05/15/07|20904|20904|20000|20000|347501
22720||Citadel Broadcasting Corp., Frac Shares|1|1|1|1|347501
22719||Proctor & Gamble, Inc. 292 Shares|10059|10059|18807|18807|347501
22718||American Express Co., Inc. 100 Shares|4922|4922|5947|5947|347501
26925||US Notes|2146128|2146128|2183668|2183668|362931
26926||Corporate & Government Agency Bonds|1265783|1265783|1262193|1262193|362931
20906||AUTOMOBILE TRADED IN|10769|0|0|0|344309
23907||MERCHANTILE BANK CD|22000|22000|22000|22000|349115
23908||GMAC AUTO CD|50000|50000|50000|50000|349115
23485||INVESTMENTS - GOVERNMENT OBLIGATIONS|14293|14293|14293|14293|348708
23484||INVESTMENTS - CORPORATE OBLIGATIONS|56007|56007|55890|55890|348708
23486||INVESTMENTS - MUTUAL FUNDS|178309|178309|199945|199945|348708
17915||U.S. TREASURY SECURITIES|515910|515910|515910|515910|335023
25679||2001 FORD TAURUS|16187|809|3000|3000|351439
27867||UBS PACE M/M INVESTMENT FUND|316|316|316|316|367902
27869||MARION INDIANA PROPERTY|134574|18551|108316|108316|367902
27868||AUTOMOBILES|152691|19840|53763|53763|367902
24194||2003 CROWN VICTORIA|21512|2478|0|0|349681
24175||PROVIDENT NATIONAL BANK DUE 5/17/07|19003|19003|19000|19000|349681
24193||BANK OF NORTH CAROLINA|85000|85000|85000|85000|349681
24192||FINANCING CORP FICO STRIPS, DUE 5/11/07|15629|15629|16000|16000|349681
24191||REPUBLIC BANK, DUE 5/8/07, 5.3%|84000|84000|84000|84000|349681
24190||FREMONT INVESTMENT & LOAN, DUE 5/2/07, 5.3%|84000|84000|84000|84000|349681
24189||BANK OF COMMONWEALTH OF VA, DUE 5/28/07, 5.1%|38000|38000|38000|38000|349681
24188||FIRST COMMUNITY BANK, DUE 4/12/07, 5%|99000|99000|99000|99000|349681
24187||R.G. PREMIER BANK, DUE 5/30/07, 4.6%|26000|26000|26000|26000|349681
24186||APPALACHIAN COMMUNITY BANK, DUE 5/23/07, 4.55%|15000|15000|15000|15000|349681
24185||TREASURY BANK, DUE 6/11/07, 3.9%|62000|62000|62000|62000|349681
24184||DORAL BANK, DUE 5/31/07, 4%|69000|69000|69000|69000|349681
24183||FSG BANK N.A., DUE 5/17/07|61011|61011|61000|61000|349681
24182||PROVIDIAN NATIONAL BANK, DUE 5/17/07|62000|62000|62000|62000|349681
24181||US TREASURY SECURITY, DUE 11/15/07|75000|75000|75000|75000|349681
24180||FING CORP SERIES D, DUE 3/26/07, 3.47%|25000|25000|25000|25000|349681
24179||BANK OF COMMONWEALTH OF VA, DUE 5/28/07, 5.1%|19000|19000|19000|19000|349681
24178||BANK OF NORTH CAROLINA, DUE 5/4/07, 5.25%|21000|21000|21000|21000|349681
24177||COLUMBUS B & T CO, DUE 5/10/07, 5.05%|69000|69000|69000|69000|349681
24176||TREASURY BANK ALEXANDRIA DUE 7/9/07, 3.9%|19000|19000|19000|19000|349681
26742||NONE|0|0|0|0|360881
24936||Wachovia Investment|689744|689744|810378|810378|350509
24937||Suntrust Bond|471010|471010|491436|491436|350509
20421||AUTO|0|10000|0|10000|341726
22892||EQUITIES|10004|10004|12137|12137|347880
22896||AUTOMOBILES|58408|8112|24069|24069|347880
22895||CORPORATE BONDS|50004|50004|50004|50004|347880
22894||ANNUITY CONTRACTS|163458|163458|163458|163458|347880
22893||U. S. GOVERNMENT GUARANTEED OBLIGATIONS|4256|4256|4112|4112|347880
17590||ENTERPRISE INVESTMENTS|69000|69000|69000|69000|334492
17591||MORGAN KEEGAN|1296|1296|1296|1296|334492
20928||Legg Mason Trust Mutual Fund to ckg|0|0|0|39969|344381
20930||Trans from Fidelity Brokerage to Checking|0|0|0|10000|344381
20929||Trans from Fidelity Money Mkt to Fidelity Brokerge|0|0|0|10000|344381
23300||SALE OF US TREASURIES|756552|756552|756552|756552|348451
23304||SALE OF COMMERCE BANK MONEY FUNDS|24055|24055|24055|24055|348451
23303||SALE OF SMITH BARNEY CERTIFICATE OF DEPOSITS|25000|25000|25000|25000|348451
23302||SALE OF COMMON/PREFERRED STOCKS|11036|11036|11036|11036|348451
23301||SALE OF SMITH BARNEY MONEY FUNDS|24654|24654|24654|24654|348451
18707||Automobile|23724|23724|5492|5492|337212
15702||PCARS SR 02-2 JPM CAP TR I|10000|10000|10000|10000|332082
16404||MCMORGAM BALANCED FUND|16008|16008|19000|19000|332287
16405||McMORGAN PRINCIPAL PRESERVATION FUND|12000|12000|12000|12000|332287
23229||GC Capital Markets Mutual Fund|59604|59604|59604|59604|348301
17620||U.S. Treasury Bills|8775000|8775000|8775000|8775000|334553
17375||Mutual Funds Held at Edward Jones|26951|0|33500|33500|333940
18019||INVESTMENT SECURITIES|268308|268308|370910|370910|335150
23978||2003 CHEVY TAHOE - PEWTER (TRADE IN)|32900|24157|8743|8743|349302
23980||2005 CHRYSLER 300M (TRADE IN)|33979|16423|17556|17556|349302
23979||2003 CHEVY TAHOE - BLACK (TRADE IN)|33159|29209|3950|3950|349302
26745||Sale of Investments - Corporate Bonds|30465|29949|30000|30000|361035
26747||Sale of Investments - Common Stock|27980|27781|27738|27738|361035
26746||Sale of Investments - Government Securities|30062|29991|30000|30000|361035
26030||Ford F-150|28160|2816|2968|2968|351705
26031||Buick LeSabre|15912|442|1196|1196|351705
24813||TREASURY BILLS SOLD|330551|330551|330551|330551|350353
24815||BUILDING SOLD|0|0|0|48622|350353
24814||ESCROW FUNDS RECEIVED IN ADVANCE OF CLOSING FOR|0|0|0|0|350353
24028||US Treasury Sec. including return of principal|912610|912610|908677|908677|349452
26645||LEE BALDWIN INVESTMENT ACCOUNT|31576|31576|31576|31576|359970
26647||PERSHING LLC - MONEY MARKET ACCOUNT|75000|75000|75000|75000|359970
26646||NATIONAL INTERITY - ANNUITY POLICY|37709|37709|37709|37709|359970
22706||Cash & Cash Equiva;ents|4093|4093|4093|4093|347477
22709||2004 Mercury Mountaineer|23433|0|0|0|347477
22708||148,000 U.S. Treasury Notes due  05/15/2007|151685|151685|148000|148000|347477
22707||117,000 U.S. Treasury Notes due  04/26/2007|117000|117000|117000|117000|347477
21489||Corporate Bonds and Other Fixed Income Securities|499154|499154|503908|503908|345331
21486||U. S. Treasury Securities|168948|168948|170125|170125|345331
21488||Common Stock and Mutual Funds|2755726|2755726|3220462|3220462|345331
21487||Preferred Stock|309693|309693|295747|295747|345331
22011||Certificates of deposit maturing during the year|299991|299991|299991|299991|346500
23127||377 NORTH CENTRAL AVENUE
HAPEVILLE GA 30354|311506|311506|450000|100000|348158
23128||PROCEEDS FROM SALES AT HALL OF FURNITURE AND EQUIP|9886|9886|2857|2857|348158
18681||Sale of  Investments|5511061|5511061|5804622|293561|337099
18682||2006 Cadillac Escalade|68271|43617|31500|0|337099
18637||MUTUAL FUND - VAN KAMPER SENIOR LOAN|37055|37055|35387|35387|336897
18639||MUTUAL FUND - VAN KAMPER HIGH INCOME INDEX|123456|106751|106751|106751|336897
18638||MUTUAL FUND - VAN KAMPER EQUITY INDEX|86014|89644|89644|89644|336897
17963||INVESTMENT|10238|10238|10238|10238|335069
17814||GOVERNMENT SECURITIES|79626|79956|79956|79956|334959
22627||Federal Home Loan Mortgage Corporation|172463|172463|175000|175000|347071
22628||Five Computers|7356|0|750|750|347071
19286||VARIOUS TRANSFERS FROM MONEY FUND|207000|207000|207000|207000|339234
18200||2004 Chevy Trailblazer|36010|11039|11039|11039|335427
18201||2004 Chevy Suburban|45269|24898|15961|15961|335427
23568||SALE OF OLD TELEPHONE EQUIPMENT|71338|71338|1791|1791|348814
24230||US TREASURY SECURITIES|9898301|9898301|9898301|9898301|349718
23352||SALE OF INVESTMENTS|200000|200000|200000|200000|348485
23356||EQUITIES|24818|24818|24818|24818|348485
23355||CORPORATE OBLIGATIONS|166704|166704|166704|166704|348485
23354||GOVERNMENT & AGENCIES|154041|154041|154041|154041|348485
23353||CASH EQUIVALENTS|371289|371289|371289|371289|348485
29418||MAINSTAY INVESTMENTS|500000|500000|500000|500000|369980
20804||u.s Treasury Securities|195145|195145|195145|195145|343644
28039||ING PRINCIPAL PROTECTION FUND|49242|49242|54537|54537|368171
28040||EQUIPMENT NO LONGER ON HAND|338|0|0|0|368171
23930||FHLMC  2.5%  DUE 5/24/2007|54910|54910|55000|55000|349187
23944||COMPUTERS|300|300|225|225|349187
23943||COMPUTERS|9050|9050|300|300|349187
23942||FNMA  5.25%  DUE 12/28/2009|86389|86389|86000|86000|349187
23941||FFCBB  5.25%  DUE 12/7/2010|46075|46075|45000|45000|349187
23940||FHLMC  5.375%  DUE 12/7/2010|10247|10247|10000|10000|349187
23939||FHLBB  5.375%  DUE 11/20/2009|138553|138553|135000|135000|349187
23938||FNMA  5.55%  DUE 9/8/2009|30229|30229|30000|30000|349187
23937||FHLBB  5.4%  DUE 2/22/2010|30150|30150|30000|30000|349187
23936||FHLBB  5.3%  DUE 5/3/2010|91286|91286|90000|90000|349187
23935||FNMA STRIPS  DUE 11/15/2007|59730|59730|66000|66000|349187
23934||FNMA  5.4%  DUE 222/2010|28085|28085|28000|28000|349187
23933||FHLBB  5.42%  DUE 3/15/2010|30000|30000|30000|30000|349187
23932||FICO STRIPS  0%  DUE 9/7/2007|52943|52943|58000|58000|349187
23931||FHLMC  3%  DUE 8/13/2007|55115|55115|55000|55000|349187
25586||OFFICE FURNITURE AND FIXTURES|4443|96|9|9|351281
20505||US TREASURY STRIPS 2/15/2007|65033|65033|69000|69000|342667
20526||US TREASURY 8/15/2012|48738|48738|48759|48759|342667
20525||STRIP PINC 2/15/2013|47613|47613|48032|48032|342667
20524||FICO STRIP COUPON 5/11/2018|28208|28208|29055|29055|342667
20523||TENN VALLEY AUTHORITY 6/15/2013|3688|3688|3750|3750|342667
20522||FICO COUPON STRIP 2/8/2013|15025|15025|15477|15477|342667
20521||FINANCING CORP STRIP 10/6/2012|38169|38169|38704|38704|342667
20520||FICO COUPON STRIP 8/3/2012|21210|21210|21450|21450|342667
20519||FANNIE MAIE STRIPS 10/8/2012|11675|11675|11775|11775|342667
20518||US TREASURY STRIPS 5/15/2012|65662|65662|71099|71099|342667
20517||US TREASURY STRIPS 2/15/2010|64680|64680|69373|69373|342667
20516||US TREASURY STRIPS 11/15/2009|65257|65257|70070|70070|342667
20515||US TREASURY STRIPS 8/15/2009|64980|64980|70122|70122|342667
20514||US TREASURY STRIPS 5/15/2009|65740|65740|70775|70775|342667
20513||US TREASURY STRIPS 2/15/2009|65531|65531|70459|70459|342667
20512||US TREASURY STRIPS 11/15/2008|65398|65398|70084|70084|342667
20511||US TRESURY STRIPS 8/15/2008|65244|65244|70080|70080|342667
20510||US TREASURY STRIPS 5/15/2008|64800|64800|69505|69505|342667
20509||US TREASURY STRIPS 2/15/2008|64610|64610|69656|69656|342667
20508||US TREASURY STRIPS 11/15/2007|65143|65143|70019|70019|342667
20507||US TREASURY STRIPS 8/15/2007|64750|64750|70000|70000|342667
20506||US TREASURY STRIPS 5/15/2007|65450|65450|70000|70000|342667
18018||N/A|0|0|0|0|335147
18972||Land and building (806 N. Dearborn, Chicago, Ill.)|416412|82083|1175000|1175000|338567
17453||None|0|0|0|0|334211
25715||Workforce Systems-Abandonment of Asset|971662|661581|0|0|351523
25716||Land and Building-195 Mineola Blvd|1449093|1065809|1600000|1594668|351523
25850||NONE|0|0|0|0|351614
17886||NONE|0|0|0|0|335007
26149||Automobile|22997|4600|300|300|352557
26150||Repurchase Agreement - Bank of America|29323061|29323061|29323061|29323061|352557
27075||Regions Bank Certificate of Deposit|112865|112865|112865|112865|363459
20936||NONE|0|0|0|0|344456
24155||SALE OF INVESTMENTS|175000|245964|245964|245964|349678
23492||SHORT-TERM INVESTMENTS - US TREASURY|6312349|6312349|6312349|6312349|348719
23495||MUTUAL FUNDS|9018|10000|10000|10000|348719
23494||US GOVERNMENT OBLIGATIONS|625861|625065|625065|625065|348719
23493||CORPORATE BONDS|767605|772239|772239|772239|348719
24535||FANNIE MAE|10009|10009|10000|10000|349971
24536||FEDERAL HOME LOAN BANK|80000|80000|80000|80000|349971
18202||Vanguard Mid-Cap Index Fund|44519|100788|100788|109654|335434
18203||PaineWebber - RMA|76333|76333|76333|76333|335434
20535||2004 CHEVROLET COLORADO|30394|16745|7667|7667|343146
20536||INVESTMENT - FNC|75000|75000|75000|75000|343146
17797||NONE|0|0|0|0|334908
29779||FORD 2005 4DOOR TRADED IN|19655|15069|13095|13095|373004
25764||INVESTMENTS|55000|55000|91802|36802|351556
18243||2003 Mercury Grand Marquis|20083|11046|13255|13255|335478
27042||Automobile - Buick Park Avenue (2001 model year)|33190|0|4500|4500|363276
17634||2000 FORD CROWN VICTORIA|22389|0|1557|1557|334627
18176||OFFICE AND COMPUTER EQUIPMENT|22433|3537|0|0|335394
26012||AUTO MOBILES|377009|81685|80609|80609|351673
23519||US TREASURY OBLIGATIONS|10000|10000|10000|10000|348749
21825||Marketable securities|241392|241392|284034|284034|346392
22629||2006 Sierra Truck|38913|24904|31880|31880|347073
15703||LAPTOP #439|2352|157|0|0|332085
15706||CAMERA #44|333|22|0|0|332085
15705||LAPTOP #301|2095|140|0|0|332085
15704||LAPTOP #439|2352|157|0|0|332085
23920||U.S. TREASURY BILLS|6274398|6274398|6350000|6350000|349165
20534||AUTOMOBILES|186975|55213|77079|77079|343115
15137||GOVERNMENT OBLIGATIONS|3497|3497|3675|3675|326454
18677||SALE OF MINOR PROTION OF LAND|0|0|2100|2100|337067
21492||Eaton Vance Classic Senior Floating Rate|67276|67276|64703|64703|345335
21495||Amcore Bank CD|30000|30000|30000|30000|345335
21494||USB Capital IV|45619|45619|45000|45000|345335
21493||Federal Natl Mtg Assoc|65000|65000|65000|65000|345335
20076||ISHARES S&P 500 INDEX|444856|444856|545394|545394|341381
20081||DISPOSAL OF FIXED ASSET- SEBRING|23497|4699|9721|9721|341381
20080||FEDERAL HOME LN BKS CONS BD|100000|100000|100000|100000|341381
20079||MB FINL BANK 2 YR CD 3.15%|145000|145000|145000|145000|341381
20078||HFC 2.8% CORP INTERNOTES|50000|50000|50000|50000|341381
20077||STANDARD FEDL CD 3%|97000|97000|97000|97000|341381
17909||Fin Corp Strip|143638|143638|143638|143638|335021
17913||Active assets money trust|68058|68058|68058|68058|335021
17912||Tennessee Valley Authority|60075|60075|60075|60075|335021
17911||Fin Corp Coupon FICO|149659|149659|149659|149659|335021
17910||Fin Corp Coupon|100557|100557|100557|100557|335021
24798||US GOVERNMENT SECURITIES|68000|67244|68022|68022|350301
24799||MUTUAL FUNDS|670168|632089|662918|662918|350301
41417||SALES OF STOCKS AND BONDS - INVESTMENTS|110129|110129|118012|118012|408459
21828||US GOVERNMENT AGENCY BONDS|1474957|1474957|1456995|1456995|346395
26181||SALE OF INVESTMENTS|224054|224054|224054|224054|353311
22013||U.S. Government Securities|389597|408943|382735|382735|346552
22015||Equities|407802|495727|462191|462191|346552
22014||Corporate Bonds|216929|210590|212553|212553|346552
24222||COMMON STOCKS|149823|149823|177261|177261|349713
24225||MONEY MARKET INVESTMENT ACCOUNTS|190773|190773|190773|190773|349713
24224||AUTOMOBILES|173498|0|50500|50500|349713
24223||FEDERAL AGENCY SECURITIES|100000|100000|100000|100000|349713
23487||Securities|60000|60000|60000|60000|348711
23489||Reinvestments of Dividend and Interest|0|0|0|26496|348711
23488||Core funds sold|68908|68908|68908|68908|348711
23640||2005 Ford Tarus|0|0|0|556|348871
21612||(1) Commercial Bench Press|1000|1000|75|75|345765
21616||(106) Metal Folding Chairs|700|700|318|318|345765
21615||(1) Commercial Weight Rack|750|750|75|75|345765
21614||(1) Commercial Pull Down Press|800|800|75|75|345765
21613||(1) Commercial Leg Press|1200|1200|75|75|345765
24766||AUTOMOBILE(TOTALED) INSURANCE PROCEEDS|21094|3350|0|6606|350207
25835||ALTRIA|16917|16917|21108|21108|351606
25838||IDEARC|0|0|35|35|351606
25837||FED EX|33795|33795|40309|40309|351606
25836||CENTENNIAL MM|64061|64061|64061|64061|351606
24035||none|0|0|0|0|349484
20556||CORPORATE BONDS|79812|79812|80000|80000|343190
20557||US TREASURY SECURITIES|16096|16096|16096|16096|343190
27171||CONSUMER STAPLES|1184|1184|1182|1182|363601
27083||LASALLE BANK|13000|13000|13000|13000|363601
27086||US TREAS 5.0   02/15/11|24260|24260|24472|24472|363601
27085||US TREAS 3.625 07/15/09|38691|38691|38989|38989|363601
27084||LASALLE BANK|12000|12000|12000|12000|363601
27128||CALAMOS GROWTH FUND|4973|4973|5785|5785|363601
27127||CALLOWAY GOLF|8656|8656|4220|4220|363601
27126||US TREAS 4.5   02/15/09|10911|10911|11046|11046|363601
27125||US TREAS 3.125   05/15/07|7985|7985|7987|7987|363601
27124||US TREAS 4.5   05/15/17|3032|3032|2982|2982|363601
27123||US TREAS 3.625   04/30/07|1994|1994|1997|1997|363601
27122||US TREAS 4.25   08/15/13|10613|10613|10993|10993|363601
27121||US TREAS 2.25   02/15/07|18942|18942|18972|18972|363601
27120||US TREAS 3.625  07/15/09|2923|2923|2980|2980|363601
27119||US TREAS 4.0   11/15/12|6641|6641|6646|6646|363601
27118||US TREAS 6.125   08/15/07|9022|9022|9021|9021|363601
27117||HOUSEHOLD FIN|2992|2992|3000|3000|363601
27116||FORD MTR GLOBAL|3967|3967|4000|4000|363601
27115||LASALLE BANK|10000|10000|10000|10000|363601
27114||MUNDER TECHNOLOGY|9496|9496|3015|3015|363601
27113||EATON VANCE TAX MGR|15014|15014|15683|15683|363601
27112||BLACKROCK LARGE GRP|20001|20001|18048|18048|363601
27111||FNMA 7.25   01/15/10|30729|30729|30500|30500|363601
27110||FNMA 5.25   09/15/16|20247|20247|20014|20014|363601
27109||FNMA 6.0   03/01/22|14221|14221|14163|14163|363601
27108||FNMA 4.375   09/15/12|28623|28623|28956|28956|363601
27107||FNMA 7.125   06/15/10|2124|2124|2135|2135|363601
27106||US TREAS 3.25   05/15/07|7988|7988|7995|7995|363601
27105||US TREAS 3.0   11/15/07|3996|3996|3996|3996|363601
27104||FNMA 5.5   05/01/37|32338|32338|31553|31553|363601
27103||FNMA 5.0   07/01/20|8225|8225|7424|7424|363601
27102||FNMA 5.5   03/15/11|10304|10304|10122|10122|363601
27101||FNMA 5.5    02/01/36|5574|5574|5548|5548|363601
27100||FNMA 6.375   06/15/09|46498|46498|46271|46271|363601
27099||US TREAS 3.0   12/31/06|4989|4989|4989|4989|363601
27098||US TREAS 5.125   05/15/16|67626|67626|67750|67750|363601
27097||US TREAS 4.25   11/15/13|4819|4819|4790|4790|363601
27096||US TREAS 5.125   06/30/11|6090|6090|6103|6103|363601
27095||US TREAS 4.625   11/15/16|4861|4861|5023|5023|363601
27094||US TREAS 4.875   08/31/08|10013|10013|10004|10004|363601
27093||FNMA 5.5   11/01/36|5927|5927|5778|5778|363601
27092||FNMA 6.0  05/15/11|13624|13624|13545|13545|363601
27091||FEDL HOME LOAN 5.0  07/15/15|22875|22875|23110|23110|363601
27090||FEDL HOME LOAN 5.0   05/01/22|13661|13661|13479|13479|363601
27089||FEDL HOME LOAN 5.75   04/15/08|18493|18493|18204|18204|363601
27088||US TREAS 4.5   11/15/15|30537|30537|30627|30627|363601
27087||US TREAS 4.875   02/15/12|54353|54353|54322|54322|363601
27170||ENERGY|2130|2130|2370|2370|363601
27169||FINANCIALS|2554|2554|2496|2496|363601
27168||INDUSTRIAL|2267|2267|2445|2445|363601
27167||CONSUMER DISCRETIONARY|573|573|574|574|363601
27166||POWER SHS MEDIA|2197|2197|1953|1953|363601
27165||WISDOM TREE MIDCAP|1562|1562|1583|1583|363601
27164||WISDOM TREE JAPAN|1591|1591|1478|1478|363601
27163||POWER SHS IND SECTOR|3173|3173|3239|3239|363601
27162||CURRENCY SHARES JAPAN|1546|1546|1512|1512|363601
27161||VANGUARD TEL|1317|1317|1355|1355|363601
27160||DJ WILSHIRE REIT|1078|1078|994|994|363601
27159||STREET TRACKS GOLD|1617|1617|1581|1581|363601
27158||SELECT SECTOR SPDR|1595|1595|1566|1566|363601
27157||LEISURE & ENTERTAINMENT|2176|2176|2189|2189|363601
27156||DYNAMIC UTILITIES|1348|1348|1401|1401|363601
27155||MSCI HONG KONG|1751|1751|1598|1598|363601
27154||MSCI SINGAPORE|994|994|1020|1020|363601
27153||S&P SMALL CAP 600|2014|2014|2006|2006|363601
27152||S&P GLOBAL HEALTHCARE|3891|3891|3961|3961|363601
27151||NYSE 100|6283|6283|6454|6454|363601
27150||S&P MIDCAP|4844|4844|4890|4890|363601
27149||CITY NATL BANK|11000|11000|11000|11000|363601
27148||LEGG MASON VALUE TR|6312|6312|7358|7358|363601
27147||JANUS INVT MID CAP|372|372|387|387|363601
27146||JANUS INVT MID CAP|4404|4404|4768|4768|363601
27145||HARTFORD FORTIS|598|598|708|708|363601
27144||CAMBIAN CONQUISTADOR|1053|1053|1218|1218|363601
27143||STATE BANK & TRUST|5000|5000|5000|5000|363601
27142||GECC GMTN|15000|15000|15570|15570|363601
27141||CAMBIAN OPPTY|6389|6389|7597|7597|363601
27140||WESTERN ASSET CORP|16486|16486|16406|16406|363601
27139||CAUSEWAY INTL|10701|10701|13214|13214|363601
27138||FWD FUNDS HOVER MINI|1074|1074|1204|1204|363601
27137||PIMCO FUNS PAC INVT|16406|16406|15918|15918|363601
27136||GOLDMAN SACHS FIN SQ|1092|1092|1092|1092|363601
27135||FMI FOCUS|5040|5040|5020|5020|363601
27134||BLACKROCK FUNDS|3318|3318|3791|3791|363601
27133||KINETICS PARAD|3234|3234|3949|3949|363601
27132||JULIUS BAER INVT|9707|9707|12962|12962|363601
27131||TCW GALILEO FUNDS|6369|6369|6608|6608|363601
27130||HARBOR SMALL CAP VALUE|3155|3155|3415|3415|363601
27129||CRM MIDCAP|5602|5602|6506|6506|363601
27190||STREET TRACKS LARGE CAP GROWTH|9774|9774|11325|11325|363601
27189||STREET TRACK LARGE GRP|10720|10720|14329|14329|363601
27188||S&P 500 EQUAL|16877|16877|21900|21900|363601
27187||RUSSELL 1000 GROWTH|9744|9744|11683|11683|363601
27186||MSCI EMERGING MKTS|11695|11695|25762|25762|363601
27185||S&P SMALL CAP VALUE|11546|11546|14501|14501|363601
27184||S&P SMALL CAP GROWTH|12168|12168|16152|16152|363601
27183||RUSSELL 1000 VALUE|10587|10587|14668|14668|363601
27182||RUSSELL MID CAP G INDEX|15566|15566|20608|20608|363601
27181||GOLDMAN SACHS NAT RES|5486|5486|13043|13043|363601
27180||RUSSELL MID CAP VALUE|13869|13869|19397|19397|363601
27179||MSCI PACIFIC|10842|10842|15691|15691|363601
27178||MSCI EAFE INDEX|1146|1146|1201|1201|363601
27177||INDEX|33108|33108|49596|49596|363601
27176||SOVERIGN BANK|9998|9998|10000|10000|363601
27175||FIRST TRUST INTERNET|1305|1305|1201|1201|363601
27174||SPDR OIL & GAS|1013|1013|1152|1152|363601
27173||POWER SHS PHARM|1627|1627|1483|1483|363601
27172||EMERGING MKTS|2573|2573|2593|2593|363601
26641||Israel Discount Bank, New York, NY CD|100000|100000|100000|100000|359911
26644||Washington Mutual, Henderson, NV CD|97000|97000|97000|97000|359911
26643||Midstates Bank, NA Council Bluffs, IA CD|99000|99000|99000|99000|359911
26642||Compass Bank, Birmingham, AL CD|99000|99000|99000|99000|359911
18105||Automobile|34058|13623|0|0|335346
24837||XEROX PRINTER|500|0|0|0|350418
24840||SAMSUNG FAX MACHINE|1012|0|0|0|350418
24839||SCANNER|429|0|0|0|350418
24838||MITA COPIER|8937|0|0|0|350418
25683||Computer|913|0|0|0|351485
25684||U.S. Government Agency Bonds|723336|723336|730000|730000|351485
17898||CORPORATE BONDS|75318|75318|75021|75021|335010
18225||FORD MOTOR CREDIT BOND|88994|84826|85000|85000|335461
18227||GMAC BOND|103238|89734|100000|100000|335461
18226||HOUSEHOLD FINANCE BOND|54820|50572|50000|50000|335461
25521||Mutual Funds|333731|380907|388763|388763|351099
26503||Sale of Investments|5291558|5760972|5802028|5802028|358435
26504||Trade-in of seven (7) automobiles|302797|25233|41000|0|358435
22811||RETURN OF PRINCIPAL|8760|8760|8760|8760|347768
26130||PORTION OF LAND AT 4161 HOME AVE, SAN DIEGO, CA|5000|5000|5000|5000|352276
26131||INVESTMENTS|15169|15169|15169|15169|352276
17380||AMCORE BANK|5030|5030|5000|5000|334024
17384||RAYMOND JAMES - MONEY MARKET|313|313|313|313|334024
17383||3 DELL COMPUTERS|5637|0|900|900|334024
17382||FLAGSTAR BANK|9892|9892|10000|10000|334024
17381||LEHMAN BROTHERS|9883|9883|10000|10000|334024
26102||AUTOMOBILES (2)|65825|14955|13700|13700|351863
17442||ML Mutual Fund Accounts|138313|140998|140998|140998|334198
25593||Securities- Fifth Third|417246|417246|415102|415102|351327
21843||2004 CHEVROLET TRUCK - TRADED IN|31080|11914|11500|11500|346410
21847||COMPUTER EQUIPMENT - OBSOLETE - SCRAPPED|6123|229|0|0|346410
21846||DOOR FOR BUILDING - SCRAPPED|250|150|0|0|346410
21845||2004 CHVEROLET TRUCK - TRADED IN|34306|11436|11500|11500|346410
21844||2004 CHEVROLET TRUCK - TRADED IN|34307|11437|14000|14000|346410
30322||Cash transferred from investments|0|0|0|100000|374065
20806||NONE|0|0|0|0|343667
20940||BOMBARDIER CAP MTG SEC PRINCIPAL|2518|2518|2518|2518|344529
20942||CHASE INVESTMENTS|9134|9134|9173|9173|344529
20941||INDYMAC MFG HSG BONDS PRINCIPAL|1764|1764|1764|1764|344529
23160||Redemption of repurchase agreement|100000|0|0|100000|348216
23161||Redemption of certificate of deposit|5000|0|0|5000|348216
23816||FHLMC PRINCIPAL REDUCTION RECEIVED|106220|106220|106220|106220|348963
23820||SOLD SCHWABB ADVANTAGE MONEY MARKET FUNDS|1464005|1464005|1464005|1464005|348963
23819||FNMA PRINCIPAL REDUCTION RECEIVED|68039|68039|68039|68039|348963
23818||FNMA PRINCIPAL REDUCTION RECEIVED|89922|89922|89922|89922|348963
23817||FNMA REMIC PRINCIPAL REDUCTION RECEIVED|243881|243881|243881|243881|348963
24481||NONE|0|0|0|0|349880
18293||NONE|0|0|0|0|335534
26408||1998 Buick LeSabre|24362|0|300|300|357657
25249||2003 Lincoln Aviator (Trade In)|50266|10053|10000|10000|350881
25252||Video equipment|795|0|0|0|350881
25251||Air conditioner|7088|354|0|0|350881
25250||Computer Equipment|8357|0|0|0|350881
20404||U.S. GOVERNMENT SECURITIES|39626|39626|39823|39823|341514
