OID|INV_TYPE|NAME|AMOUNT|RPT_ID
134855|701|N/A|0|451131
134856|705|Other Investments Total Cost|0|451131
134857|706|Other Investments Total Book Value|0|451131
134858|702|N/A|0|451131
129736|703|Marketable Securities Total Cost|924503|448697
129737|704|Marketable Securities Total BookValue|1004663|448697
129738|701|Vanguard Intermediate-Term Bond Fund|1004663|448697
129739|705|Other Investments Total Cost||448697
129740|706|Other Investments Total Book Value||448697
129741|702|N/A|0|448697
130378|701|Goldman Sachs, 6.125%, 11/01/60|46300|448959
130379|701|Hartford Life Insurance, fltg rate, 07/15/13|24973|448959
130380|701|Goldman Sachs, Fltg Rate, 11/15/15|49978|448959
130381|701|Riverside, CA Community, Fltg Rate,  08/01/20|31434|448959
130382|701|Bank of America, 3.00%, 11/15/15|24598|448959
130383|701|Barclays Bank, 1.85%, 11/18/15|24059|448959
130384|701|Nat'l Rural Utility Corp, Fltg Rate 02/15/14|24383|448959
130385|701|Royal Bank Scotland, 2.50%, 11/15/14|24317|448959
130386|701|Morgan Stanley, 4.00% 07/30/20|48222|448959
130387|701|Tennesee Valley Authority, 5.25%, 09/15/39|74005|448959
130388|701|Tennesee Valley Authority, 6.235%, 07/15/45|55904|448959
130389|703|Marketable Securities Total Cost|466102|448959
130390|704|Marketable Securities Total BookValue|443044|448959
130391|702|N/A|0|448959
135650|703|Marketable Securities Total Cost||451472
135651|704|Marketable Securities Total BookValue||451472
135652|705|Other Investments Total Cost||451472
135653|706|Other Investments Total Book Value|465732|451472
135654|702|IMS|255748|451472
135655|702|BAIRD|209939|451472
133524|701|N/A|0|450582
133525|702|N/A|0|450582
132526|703|Marketable Securities Total Cost|231459|450062
132527|704|Marketable Securities Total BookValue|231459|450062
132528|701|AMER EXP CENTURION BANK - CD DUE 03/10/2011|90000|450062
132529|701|BANK INDIA - CD DUE 06/15/2011|75000|450062
132530|701|BANK OF CHINA - CD DUE 08/25/2011|65000|450062
132531|705|Other Investments Total Cost||450062
132532|706|Other Investments Total Book Value||450062
126880|701|N/A|0|446510
126881|702|N/A|0|446510
117152|701|AFL-CIO Housing Investment Trust|1021497|432988
117153|701|GNMA Pool 619621|165461|432988
117154|701|GNMA Pool 004005|270938|432988
117155|703|Marketable Securities Total Cost|1457896|432988
117156|704|Marketable Securities Total BookValue|1457896|432988
117157|702|Florida Building Trades|10000|432988
117158|705|Other Investments Total Cost|10000|432988
117159|706|Other Investments Total Book Value|10000|432988
133083|703|Marketable Securities Total Cost|50099|450261
133084|704|Marketable Securities Total BookValue|50099|450261
133085|701|Israel Bond, 3.69% Due 07/01/2014|25000|450261
133086|701|Israel Bond, 1.84% Due 05/01/2013|25000|450261
133087|705|Other Investments Total Cost||450261
133088|706|Other Investments Total Book Value||450261
133089|702|N/A|0|450261
136755|703|Marketable Securities Total Cost||452178
136756|704|Marketable Securities Total BookValue||452178
136757|701|NONE|0|452178
136758|705|Other Investments Total Cost||452178
136759|706|Other Investments Total Book Value||452178
136760|702|NONE|0|452178
138148|703|Marketable Securities Total Cost||457328
138149|704|Marketable Securities Total BookValue||457328
138150|705|Other Investments Total Cost||457328
138151|706|Other Investments Total Book Value||457328
131545|703|Marketable Securities Total Cost|485318|449470
131546|704|Marketable Securities Total BookValue|485318|449470
131547|701|American Capital World - WEF|70168|449470
131548|701|American Bond Fund of America - WEF|176009|449470
131549|701|American New Perspective - WEF|63892|449470
131550|701|American Capital World - Rainy Day Fund|14121|449470
131551|701|American Small Cap World - Rainy Day Fund|10340|449470
131552|701|American New Perspective - Rainy Day Fund|5581|449470
131553|701|American Bond Fund of America - Bldg Fund|81851|449470
131554|701|American New Perspective - Bldg Fund|33820|449470
131555|701|American Capital World - Bldg Fund|29380|449470
131556|701|American High Income - Blvd Fund|156|449470
131557|705|Other Investments Total Cost||449470
131558|706|Other Investments Total Book Value||449470
146228|703|Marketable Securities Total Cost|11559|472394
146229|704|Marketable Securities Total BookValue|6459|472394
146230|701|N/A|0|472394
146231|705|Other Investments Total Cost||472394
146232|706|Other Investments Total Book Value||472394
146233|702|N/A|0|472394
126819|703|Marketable Securities Total Cost|0|446486
126820|704|Marketable Securities Total BookValue||446486
126821|705|Other Investments Total Cost|0|446486
126822|706|Other Investments Total Book Value||446486
127502|703|Marketable Securities Total Cost||447009
127503|704|Marketable Securities Total BookValue||447009
127504|705|Other Investments Total Cost||447009
127505|706|Other Investments Total Book Value||447009
128115|701|BANK OF NEW YORK 250000 PAR 5.95% 121532|251615|447787
128112|703|Marketable Securities Total Cost|3879135|447787
128116|701|BANK OF AMERICA 250000 PAR 5.3%|253123|447787
128117|701|MORGAN STANLEY 200000 PAR 5.625% 092319|203936|447787
128118|701|GOLDMAN SACHS GROUP 200000 PAR 5.625% 011517|221488|447787
128119|701|BARCLAYS BANK PLC 230000 PAR 5.0% 062511|224853|447787
128120|701|DOW CHEMICAL 250000 PAR 4.9% 091520|248485|447787
128121|701|BNP PARIBAS SENIOR FIXED 350000 PAR 3.0% 111930|346675|447787
128122|701|CHOICE HOTELS INTL INC 225000 PAR 5.7% 082820|225976|447787
128123|701|GENWORTH FINANCIAL INC 280000  PAR 7.2% 021521|277169|447787
128124|705|Other Investments Total Cost||447787
128125|706|Other Investments Total Book Value||447787
128113|704|Marketable Securities Total BookValue|3732805|447787
128114|701|FEDERAL HOME LOAN MTG CORP 250000 PAR 3.5% 091525|232455|447787
127644|703|Marketable Securities Total Cost|51247|447033
127645|704|Marketable Securities Total BookValue|51247|447033
127646|701|AMERCIAN BALANCED FUND CLASS A|51247|447033
127647|705|Other Investments Total Cost||447033
127648|706|Other Investments Total Book Value||447033
128419|703|Marketable Securities Total Cost|2692419|448013
128420|704|Marketable Securities Total BookValue|2692419|448013
128421|705|Other Investments Total Cost||448013
128422|706|Other Investments Total Book Value||448013
125222|701|N/A|0|444384
125223|702|N/A|0|444384
123528|701|Waddell & Reed Cash Mgt Fd|13919|440179
123532|704|Marketable Securities Total BookValue|25423|440179
123530|701|Waddell & Reed Ivy Core Equity C|1845|440179
123531|703|Marketable Securities Total Cost|25423|440179
123533|702|N/A|0|440179
123529|701|Waddell & Reed Ivy Small Cap Growth Fund|9659|440179
135492|703|Marketable Securities Total Cost|40|451356
135493|704|Marketable Securities Total BookValue|40|451356
135494|705|Other Investments Total Cost||451356
135495|706|Other Investments Total Book Value||451356
130859|703|Marketable Securities Total Cost|2252720|449179
130860|704|Marketable Securities Total BookValue|2252720|449179
130861|701|JOHN HANCOCK BALANCED CLASS C MUTUAL FUND|641892|449179
130862|701|AMERICAN BALANCED CLASS C|312044|449179
130863|701|CWMBS INC. 5.25% DUE 9/25/33|149000|449179
130864|701|JOHN HANCOCK BALANCED CLASS A MUTUAL FUND|364832|449179
130865|701|LORD ABBETT SHORT DURATION INC. CLASS C MUTUAL FD|225180|449179
130866|701|FRANKLIN INCOME CLASS C MUTUAL FUND|148513|449179
130867|705|Other Investments Total Cost|10000|449179
130868|706|Other Investments Total Book Value|10000|449179
130869|702|PEORIA LABOR TEMPLE|10000|449179
120374|701|N/A|0|436323
120375|702|N/A|0|436323
138086|703|Marketable Securities Total Cost||457046
138088|701|NONE|0|457046
138089|705|Other Investments Total Cost||457046
138090|706|Other Investments Total Book Value||457046
138091|702|NONE|0|457046
138087|704|Marketable Securities Total BookValue||457046
122060|701|American Fundamental Investors|11142|437961
122061|703|Marketable Securities Total Cost|12687|437961
122062|704|Marketable Securities Total BookValue|11142|437961
122063|702|N/A|0|437961
124050|701|N/A|0|440533
124051|702|N/A|0|440533
134876|703|Marketable Securities Total Cost|0|451138
134877|704|Marketable Securities Total BookValue|0|451138
134878|705|Other Investments Total Cost|0|451138
134879|706|Other Investments Total Book Value|0|451138
118665|706|Other Investments Total Book Value|259322|435553
118660|701|INVESCO VAN KAMPEN GOVERNMENT SECURITIES FUND|45953|435553
118661|703|Marketable Securities Total Cost|45953|435553
118662|704|Marketable Securities Total BookValue|45953|435553
118663|702|AFL-CIO HOUSING INVESTMENT TRUST|259322|435553
118664|705|Other Investments Total Cost|259322|435553
130160|701|UBS SELECT PRIME INVESTOR FUND|100043|448884
130150|703|Marketable Securities Total Cost|1910719|448884
130161|705|Other Investments Total Cost||448884
130162|706|Other Investments Total Book Value||448884
130151|704|Marketable Securities Total BookValue|1910719|448884
130152|701|PACE INTERNATIONAL EQUITY INVSTS CLASS P|113284|448884
130153|701|PACE LARGE COMPANY GROWTH EQUITY INVSTS CLASS P|96002|448884
130154|701|PACE LARGE COMPANY VALUE EQUITY INVSTS CLASS P|162960|448884
130155|701|PACE GOVT SECURITIES FIXED INCOME INVSTS CLASS P|338196|448884
130156|701|PACE INTL FIXED INCOME INVST. CLASS P|139428|448884
130157|701|PACE INTERMEDIATE FIXED INCOME INVSTS CLASS P|487216|448884
130158|701|PACE ALTERNATIVE STRATEGIES INVSTS CLASS P|232452|448884
130159|701|PACE STRATEGIC FIXED INCOME INVSTS CLASS P|206926|448884
137962|701|N/A|0|455924
137963|702|N/A|0|455924
126845|703|Marketable Securities Total Cost|0|446491
126846|704|Marketable Securities Total BookValue|0|446491
126847|701|N/A|0|446491
126848|705|Other Investments Total Cost|0|446491
126849|706|Other Investments Total Book Value|0|446491
126850|702|N/A|0|446491
131123|701|COMPASS BANK BOND|77000|449240
131124|701|ALLY MIDVALE BOND|82000|449240
131125|701|GE MONEY DRAPER BOND|82000|449240
131126|701|HUNTINGTON NATIONAL BANK BOND|82000|449240
131127|701|ROYAL BANK AMERICA BOND|77133|449240
131128|701|CRESCENT STATE BANK BOND|77046|449240
131129|701|STATE BANK OF INDIA BOND|77000|449240
131130|701|CAPITAL ONE BANK USA BOND|77000|449240
131131|701|CAPITAL ONE NATIONAL ASSOC BOND|77000|449240
131132|701|WACHOVIA BANK NA BOND|77000|449240
131133|701|FSG BANK NA BOND|91000|449240
131134|701|ALLY BANK MIDVALE BOND|93000|449240
131135|701|MORGAN STANLEY BANK BOND|100000|449240
131136|701|CITIZENS BANK BOND|78000|449240
131137|701|NATIONAL BANK OF SC BOND|78000|449240
131138|703|Marketable Securities Total Cost|1519400|449240
131139|704|Marketable Securities Total BookValue|1519400|449240
131140|702|N/A|0|449240
119805|701|N/A|0|436085
119806|702|N/A|0|436085
126514|703|Marketable Securities Total Cost|2670432|446097
126515|704|Marketable Securities Total BookValue|2805673|446097
126516|701|Sun Trust Bond Fund|935845|446097
126517|701|Morgan Stanley Investments|1578755|446097
126518|701|Sun Trust Investment Sweep|225417|446097
126519|701|Morgan Stanley Death Benefit|65656|446097
126520|705|Other Investments Total Cost||446097
126521|706|Other Investments Total Book Value||446097
124774|703|Marketable Securities Total Cost|56640|443147
124775|704|Marketable Securities Total BookValue|56640|443147
124776|701|XCEL STOCK|56640|443147
124777|705|Other Investments Total Cost||443147
124778|706|Other Investments Total Book Value||443147
124964|703|Marketable Securities Total Cost||443670
124965|704|Marketable Securities Total BookValue||443670
124966|705|Other Investments Total Cost||443670
124967|706|Other Investments Total Book Value||443670
131900|703|Marketable Securities Total Cost||449762
131901|704|Marketable Securities Total BookValue||449762
131902|705|Other Investments Total Cost||449762
131903|706|Other Investments Total Book Value||449762
135462|703|Marketable Securities Total Cost|0|451344
135463|704|Marketable Securities Total BookValue|0|451344
135464|705|Other Investments Total Cost|0|451344
135465|706|Other Investments Total Book Value|0|451344
128161|703|Marketable Securities Total Cost|0|447830
128162|704|Marketable Securities Total BookValue|0|447830
128163|705|Other Investments Total Cost|0|447830
128164|706|Other Investments Total Book Value|0|447830
129244|703|Marketable Securities Total Cost|1932245|448522
129245|704|Marketable Securities Total BookValue|1932245|448522
129246|701|ING USA LIFE FIXED ANNUITY CONTRACT|517000|448522
129247|701|INTEGRITY ANNUITY CONTRACT|114607|448522
129248|701|INTEGRITY ANNUITY CONTRACT|109986|448522
129249|701|ING USA ANNUITY CONTRACT|176318|448522
129250|701|SUN LIFE ANNUITY CONTRACT|101968|448522
129251|701|FIRST TRUST INCOME INTEREST RATE HEDGE PORT 21 TER|100004|448522
129252|705|Other Investments Total Cost||448522
129253|706|Other Investments Total Book Value||448522
120166|701|N/A|0|436266
120167|702|AFL-CIO HOUSING INVESTMENT TRUST|92294|436266
120168|705|Other Investments Total Cost|91168|436266
120169|706|Other Investments Total Book Value|92294|436266
126200|701|N/A|0|445462
126201|702|N/A|0|445462
126202|706|Other Investments Total Book Value|129943|445462
137066|703|Marketable Securities Total Cost||452265
137067|704|Marketable Securities Total BookValue||452265
137068|701|NONE|0|452265
137069|705|Other Investments Total Cost||452265
137070|706|Other Investments Total Book Value||452265
137071|702|NONE|0|452265
121486|701|N/A|0|436978
121487|702|N/A|0|436978
117774|701|BB&T Capital Trust VI GTD Enhanced Trust PFD 9.6%|10888|433810
117775|701|BAC Capital TR II PFD Bank America Corp 7%|8976|433810
117776|701|Duke Realty Corp PFD 6.6% Series L Cumulative|8244|433810
117777|701|Entergy Miss Inc. Inc 1st MTG BDS PFD 6%|10164|433810
117778|701|Morgan Stanley Trust  PFD Capital TR V Comulative|8012|433810
117779|701|SLM Corp $25 Senior Notes 6%|5052|433810
117780|701|Stratrs Trust Dominion Resources 2004-3 Ser D|12175|433810
117781|701|General Motors Acceptance Corp. Smartnotes 7%|15888|433810
117782|703|Marketable Securities Total Cost|108430|433810
117783|704|Marketable Securities Total BookValue|81728|433810
117784|702|N/A|0|433810
121916|701|MAINSTAY MODERATE ALLOCATION FUND|189060|437743
121915|701|MAINSTAY PRINCIPAL PRESERVATION CLASS 1|16702|437743
121917|703|Marketable Securities Total Cost|233085|437743
121918|704|Marketable Securities Total BookValue|205762|437743
121919|702|N/A|0|437743
125609|703|Marketable Securities Total Cost|0|444969
125610|704|Marketable Securities Total BookValue|0|444969
125611|705|Other Investments Total Cost|0|444969
125612|706|Other Investments Total Book Value|0|444969
132565|701|CGCM LARGE CAP GROWTH INVESTMENTS|134665|450068
132558|703|Marketable Securities Total Cost|605459|450068
132566|705|Other Investments Total Cost||450068
132567|706|Other Investments Total Book Value||450068
132559|704|Marketable Securities Total BookValue|605459|450068
132560|701|CGCM CORE FIXED INCOME INVESTMENTS|105882|450068
132561|701|CGCM LARGE CAP VALUE INVESTMENTS|101268|450068
132562|701|CGCM HIGH YIELD INVESTMENTS|35428|450068
132563|701|CGCM EMERGING MARKETS INVESTMENTS|81848|450068
132564|701|CGCM INTERNATIONAL EQUITY INVESTMENTS|78500|450068
123632|703|Marketable Securities Total Cost|602493|440209
123633|704|Marketable Securities Total BookValue|602493|440209
123634|705|Other Investments Total Cost||440209
123635|706|Other Investments Total Book Value||440209
132612|701|N/A|0|450083
132613|702|N/A|0|450083
128694|703|Marketable Securities Total Cost||448205
128695|704|Marketable Securities Total BookValue||448205
128696|705|Other Investments Total Cost||448205
128697|706|Other Investments Total Book Value||448205
119623|701|N/A|0|435942
119624|702|N/A|0|435942
120468|701|N/A|0|436353
120469|702|N/A|0|436353
121189|701|N/A|0|436758
121190|702|N/A|0|436758
118795|701|AMYLIN PHARMACEUTICALS INC (COMMON STOCK) 2000 SHS|28337|435647
118796|701|COCA-COLA CO (COMMON STOCK) 400 SHARES|14807|435647
118797|701|GILEAD SCIENCES INC. (COMMON STOCK) 500 SHARES|21792|435647
118798|701|MONSANTO CO NEW (COMMON STOCK) 200 SHARES|14521|435647
118799|701|FEDERAL HOME LOAN BANK CONS BDS 5.7% DUE 5/15/12|25960|435647
118800|703|Marketable Securities Total Cost|268563|435647
118801|704|Marketable Securities Total BookValue|268563|435647
118802|702|N/A|0|435647
119153|701|N/A|0|435808
119154|702|N/A|0|435808
134049|701|AMERICAN HIGH INCOME TRUST CLASS A|12437|450824
134046|703|Marketable Securities Total Cost|116106|450824
134050|701|AMERICAN CAPITAL INCOME BUILDER CLASS A|5814|450824
134051|705|Other Investments Total Cost|0|450824
134052|706|Other Investments Total Book Value|0|450824
134053|702|N/A|0|450824
134047|704|Marketable Securities Total BookValue|116106|450824
134048|701|AMERICAN BOND FUND OF AMERICA CLASS A|97855|450824
135856|703|Marketable Securities Total Cost|339445|451623
135857|704|Marketable Securities Total BookValue|341946|451623
135858|701|Mutual Funds - American Intm BD FD of America|41399|451623
135859|701|Mutual Funds - Loomis Sayles Bond Fund Retail|22876|451623
135860|701|Mutual Funds - PIMCO Total Return A|28374|451623
135861|701|Mutual Funds - Sentinel Short Maturity Covt A|41615|451623
135862|705|Other Investments Total Cost||451623
135863|706|Other Investments Total Book Value||451623
130670|701|N/A|0|449062
130671|702|N/A|0|449062
126074|703|Marketable Securities Total Cost|567428|445426
126075|704|Marketable Securities Total BookValue|588480|445426
126076|701|Capital Appreciation Class A|115647|445426
126077|701|Emerging Growth|53897|445426
126078|701|Balanced Fund|68770|445426
126079|701|Main Street Fund Class A|45197|445426
126080|701|Rising Dividends Fund Class A|44001|445426
126081|701|Strategic Income FD|61737|445426
126082|701|Discovery Class A|113996|445426
126083|701|Global Opportunities|84235|445426
126084|705|Other Investments Total Cost||445426
126085|706|Other Investments Total Book Value||445426
126086|702|N/A|0|445426
136915|703|Marketable Securities Total Cost||452222
136916|704|Marketable Securities Total BookValue||452222
136917|705|Other Investments Total Cost||452222
136918|706|Other Investments Total Book Value||452222
138015|703|Marketable Securities Total Cost||456292
138016|704|Marketable Securities Total BookValue||456292
138017|701|NONE|0|456292
138018|705|Other Investments Total Cost||456292
138019|706|Other Investments Total Book Value||456292
138020|702|NONE|0|456292
137870|701|PERSHING LLC - MONEY MARKET ACCOUNT|2794|454851
137871|701|FRANKLIN TEMPLETON MODERATE TARGET MUTUAL FUND|11195|454851
137872|701|FRANKLIN NY TAX FREE CLASS C MUTUAL FUND|52810|454851
137873|703|Marketable Securities Total Cost|66799|454851
137874|704|Marketable Securities Total BookValue|66799|454851
137875|702|N/A|0|454851
127926|703|Marketable Securities Total Cost|0|447557
127927|704|Marketable Securities Total BookValue|0|447557
127928|705|Other Investments Total Cost|0|447557
127929|706|Other Investments Total Book Value|0|447557
125771|703|Marketable Securities Total Cost|8679656|445188
125772|704|Marketable Securities Total BookValue|8679656|445188
125773|705|Other Investments Total Cost|1391163|445188
125774|706|Other Investments Total Book Value|1391163|445188
125775|702|UFCW Local 880 Realty Corporation|1391163|445188
137889|703|Marketable Securities Total Cost||455086
137890|704|Marketable Securities Total BookValue||455086
137891|701|NONE|0|455086
137892|705|Other Investments Total Cost||455086
137893|706|Other Investments Total Book Value||455086
137894|702|NONE|0|455086
127760|703|Marketable Securities Total Cost|132572|447205
127761|704|Marketable Securities Total BookValue|132572|447205
127762|701|AFL-CIO Housing Investment Trust|131735|447205
127763|705|Other Investments Total Cost||447205
127764|706|Other Investments Total Book Value||447205
121571|701|Bank of America Corp 3.125% Due 6/15/2012|9399|437000
121572|701|Citi Group, INC FDIC 1.875% Due 5/07/12|9186|437000
121573|701|General Electric Capital Corp 3.000% Due 12/09/11|27891|437000
121574|701|JP Morgan Chase & CO FDIC   3.125% Due 12/01/11|11380|437000
121575|703|Marketable Securities Total Cost|189059|437000
121576|704|Marketable Securities Total BookValue|195053|437000
121577|702|N/A|0|437000
117852|701|N/A|0|433915
117853|703|Marketable Securities Total Cost|10698195|433915
117854|704|Marketable Securities Total BookValue|10698195|433915
117855|702|N/A|0|433915
133615|703|Marketable Securities Total Cost|277663|450624
133616|704|Marketable Securities Total BookValue|321991|450624
133617|701|ALLIANCEBERNSTEIN SMALL CAP GROWTH A|41105|450624
133618|701|ALLIANCEBERNSTEIN GROWTH A|37350|450624
133619|701|ALLIANCEBERNSTEIN LARGE CAP GROWTH A|38104|450624
133620|701|ALLIANCEBERNSTEIN GLOBAL TECHNOLOGY A|43473|450624
133621|701|ALLIANCEBERNSTEIN GROWTH AND INC A|161958|450624
133622|705|Other Investments Total Cost||450624
133623|706|Other Investments Total Book Value||450624
118104|701|FIDELITY ADVISOR II SHORT FIXED INCOME FD|29733|434097
118105|701|PIMCO SER FDS|35304|434097
118106|701|PIMCO FDS PAC INVT MGMT SER TOTAL RETURN FD|37210|434097
118107|703|Marketable Securities Total Cost|159168|434097
118108|704|Marketable Securities Total BookValue|166214|434097
118109|702|N/A|0|434097
124311|703|Marketable Securities Total Cost|0|441794
124312|704|Marketable Securities Total BookValue|0|441794
124313|701|NO APPLICABLE-NO MARKETABLE SECURITIES |0|441794
124314|705|Other Investments Total Cost|0|441794
124315|706|Other Investments Total Book Value|0|441794
124316|702|NO APPLICABLE-NO OTHER INVESTMENTS|0|441794
132880|701|N/A|0|450178
132881|702|N/A|0|450178
132882|705|Other Investments Total Cost|470|450178
132883|706|Other Investments Total Book Value|470|450178
117692|701|SPDR S&0 MIDCAP 400 ETF TR  MDY|27769|433680
117693|703|Marketable Securities Total Cost|79677|433680
117694|704|Marketable Securities Total BookValue|79677|433680
117695|702|N/A|0|433680
117691|701|SPDR S&P 500 ETF TRUST  SPY|40256|433680
124770|703|Marketable Securities Total Cost||443146
124771|704|Marketable Securities Total BookValue||443146
124772|705|Other Investments Total Cost||443146
124773|706|Other Investments Total Book Value||443146
174473|703|Marketable Securities Total Cost||511226
174474|704|Marketable Securities Total BookValue||511226
174475|705|Other Investments Total Cost||511226
174476|706|Other Investments Total Book Value||511226
125799|701|Lord Abbett All Value Class C|127557|445195
125793|703|Marketable Securities Total Cost|2047620|445195
125800|701|Fidelity Advisor Strategic Income|194472|445195
125801|701|Franklin Income|275487|445195
125802|705|Other Investments Total Cost|1067368|445195
125803|706|Other Investments Total Book Value|1067368|445195
125804|702|IBEW 22 Building Corp|1067368|445195
125794|704|Marketable Securities Total BookValue|2110635|445195
125795|701|American Capital World Growth Income Class R|250000|445195
125796|701|Vanguard Asset Allocation Fund|368094|445195
125797|701|American Income Fund Class A|389502|445195
125798|701|American Income Fund Class C|131125|445195
134037|701|Fair Oaks Land Acquisition Group|46145|450813
134038|703|Marketable Securities Total Cost|46145|450813
134039|704|Marketable Securities Total BookValue|46145|450813
134040|702|N/A|0|450813
123847|701|N/A|0|440426
123848|702|N/A|0|440426
135870|703|Marketable Securities Total Cost||451635
135871|704|Marketable Securities Total BookValue||451635
135872|705|Other Investments Total Cost||451635
135873|706|Other Investments Total Book Value||451635
120264|701|N/A|0|436287
120265|702|N/A|0|436287
121946|701|N/A|0|437813
121947|703|Marketable Securities Total Cost|1158488|437813
121948|704|Marketable Securities Total BookValue|886940|437813
121949|702|N/A|0|437813
121950|705|Other Investments Total Cost|25000|437813
121951|706|Other Investments Total Book Value|25000|437813
138040|703|Marketable Securities Total Cost||456388
138041|704|Marketable Securities Total BookValue||456388
138042|701|NONE|0|456388
138043|705|Other Investments Total Cost||456388
138044|706|Other Investments Total Book Value||456388
138045|702|NONE|0|456388
124889|701|N/A|0|443583
124891|705|Other Investments Total Cost|127613|443583
124892|706|Other Investments Total Book Value|127613|443583
124890|702|EAU CLAIRE LABOR TEMPLE ASSN STOCK|124000|443583
131378|701|N/A|0|449337
131379|703|Marketable Securities Total Cost|1464641|449337
131380|704|Marketable Securities Total BookValue|1464641|449337
131381|702|N/A|0|449337
124529|703|Marketable Securities Total Cost||442638
124530|704|Marketable Securities Total BookValue|175|442638
124531|705|Other Investments Total Cost||442638
124532|706|Other Investments Total Book Value||442638
127445|703|Marketable Securities Total Cost||446995
127446|704|Marketable Securities Total BookValue||446995
127447|705|Other Investments Total Cost|35069|446995
127448|706|Other Investments Total Book Value|40420|446995
127449|702|PNC INVSTMENTS|40420|446995
136929|703|Marketable Securities Total Cost|19074|452225
136930|704|Marketable Securities Total BookValue|19074|452225
136931|701|US SAVINGS BONDS - SERIES EE|15000|452225
136932|705|Other Investments Total Cost||452225
136933|706|Other Investments Total Book Value||452225
150924|703|Marketable Securities Total Cost|440|479236
150925|704|Marketable Securities Total BookValue|440|479236
150926|705|Other Investments Total Cost|17100|479236
150927|706|Other Investments Total Book Value|17100|479236
150928|702|Union Cooperative Publishing|15800|479236
150929|702|Union Cooperative Publishing (Local 173)|1300|479236
132968|703|Marketable Securities Total Cost|711922|450214
132969|704|Marketable Securities Total BookValue|711922|450214
132970|701|AMALGAMATED BANK - CASH EQUIVALENTS|77212|450214
132971|701|AMALGAMATED BANK - GOVERNMENT & AGENCIES|196298|450214
132972|701|AMALGAMATED BANK - CORPORATE OBLIGATIONS|317815|450214
132973|701|AMALGAMATED BANK - SPDR S&P 500 ETF TRUST|120597|450214
132974|705|Other Investments Total Cost||450214
132975|706|Other Investments Total Book Value||450214
118938|701|N/A|0|435728
118939|702|N/A|0|435728
124757|703|Marketable Securities Total Cost|0|443143
124758|704|Marketable Securities Total BookValue||443143
124759|705|Other Investments Total Cost||443143
124760|706|Other Investments Total Book Value||443143
134549|703|Marketable Securities Total Cost|214411|451057
134550|704|Marketable Securities Total BookValue|214411|451057
134551|701|Mainstay Principal Preservation Fund|214411|451057
134552|705|Other Investments Total Cost||451057
134553|706|Other Investments Total Book Value||451057
136779|703|Marketable Securities Total Cost|247456|452194
136780|704|Marketable Securities Total BookValue|239013|452194
136781|701|American Income Fund of America - Class C|15120|452194
136782|701|American Capital Income Builder - Class C|14793|452194
136783|701|American Capital World Bond Fund - Class C|19189|452194
136784|701|American  High Income Trust Fund - Class C|18794|452194
136785|701|American Bond Fund of America - Class C|16562|452194
136786|701|JP Morgan Government Bond Fund - Class C|33137|452194
136787|701|Dryden/Prudential Short Term Corp Bond Fund - CL C|34429|452194
136788|701|PIMCO Total Return Fund|35098|452194
136789|701|Thornburg Income Builder Fund - Class C|16960|452194
136790|701|Blackrock Global Allocation Fund - Class C|17021|452194
136791|701|PIMCO Real Return Fund - Class C|16904|452194
136792|705|Other Investments Total Cost||452194
136793|706|Other Investments Total Book Value||452194
129601|701|N/A|0|448643
129602|702|N/A|0|448643
131538|701|Barclay's Bank Commodities 11/30/14|24875|449462
131534|701|Federated prime Cash Series|17212|449462
131539|701|Harris Equity Basket|25000|449462
131540|703|Marketable Securities Total Cost|131968|449462
131541|704|Marketable Securities Total BookValue|131968|449462
131542|702|N/A|0|449462
131535|701|Morgan Stanley Cmmdty Cap|20006|449462
131536|701|Marshall & Isley Basket|20000|449462
131537|701|Barclay's Bank Commodities 10/27/14|24875|449462
130559|701|N/A|0|449022
130560|702|N/A|0|449022
124522|703|Marketable Securities Total Cost|1945228|442637
124523|704|Marketable Securities Total BookValue|1945228|442637
124524|701|AMERICAN FUNDS CAPITAL INCOME BUILDER A|385305|442637
124525|701|AMERICAN FUNDS INCOME FUND OF AMERICA|389007|442637
124526|701|AMERICAN FUNDS BOND FUND OF AMERICA|386526|442637
124527|705|Other Investments Total Cost|0|442637
124528|706|Other Investments Total Book Value|0|442637
120616|701|N/A|0|436395
120617|702|N/A|0|436395
119400|701|N/A|0|435901
119401|701|N/A|0|435901
119402|701|N/A|0|435901
119403|702|N/A|0|435901
119404|702|N/A|0|435901
119405|702|N/A|0|435901
119406|702|N/A|0|435901
122306|701|N/A|0|438695
122307|702|N/A|0|438695
143607|703|Marketable Securities Total Cost||467414
143608|704|Marketable Securities Total BookValue||467414
143609|705|Other Investments Total Cost||467414
143610|706|Other Investments Total Book Value||467414
117173|701|N/A|0|432993
117174|702|N/A|0|432993
124240|703|Marketable Securities Total Cost||441443
124241|704|Marketable Securities Total BookValue||441443
124242|705|Other Investments Total Cost||441443
124243|706|Other Investments Total Book Value||441443
120233|701|NONE|0|436278
120234|702|NONE|0|436278
131831|703|Marketable Securities Total Cost|0|449695
131832|704|Marketable Securities Total BookValue|0|449695
131833|705|Other Investments Total Cost|0|449695
131834|706|Other Investments Total Book Value|0|449695
124207|701|N/A|0|441232
124208|702|N/A|0|441232
133791|703|Marketable Securities Total Cost||450713
133792|704|Marketable Securities Total BookValue||450713
133793|701|NONE|0|450713
133794|705|Other Investments Total Cost||450713
133795|706|Other Investments Total Book Value||450713
133796|702|NONE|0|450713
